,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002236.SZ,X000568.SZ,X600271.SH,X600031.SH,X000100.SZ,X600118.SH,X002241.SZ,X600177.SH,X002292.SZ,X000338.SZ,X600372.SH,X002475.SZ,X002007.SZ,X002456.SZ,X000559.SZ,X000157.SZ,X002074.SZ,X300003.SZ,X600522.SH,X002506.SZ,X002180.SZ,X600867.SH,X002426.SZ,X002294.SZ,X300124.SZ,X002085.SZ,X600089.SH,X002508.SZ,X601877.SH,X000869.SZ,X000981.SZ,X600498.SH,X000050.SZ,X002465.SZ,X002249.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0.52762099383671,0,0.14225561397127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889040674525864,0,0,0.047773172702646,0,0,0,0.0795434177013691,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229281465985861,0.0729871889774476,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179588116713797,0,0,0,0.128971973275966,0,0,0,0,0,0,-0.0850931601108177,-0.011206461137206,-0.0243407194328385,0,0,0,0,0,0,0,0,0,0,0,0,0.0605739457057636,0,0,0,0,-0.00961767245351891,0,0,0,0,0,0,0
X600066.SH,0,0.165287992219896,0,-3.46944695195361e-18,0,0,0,0,0.130933028854153,0,0,0,0,0,0.0293160272171273,0,0,0,0,0,0,0,0,0,0,-0.011418723534274,0.0312449367291493,0,0,0,0,0.0566772819965222,0,0.00399836185781411,0,0,0,0,0,0,0,0,0,-0.108372177215822,0,0,0,0,0,0,-0.0346237285968128,0.142179708006882,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155619655910837,0,0.0843723342342712,0,0.03512834319967,0.0892420164275959,0,0,0.0660338468444796,0,0.0355101109390204,-0.0452980380963139,0.069626291431034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744816989279351,0,0,0.0376504542409971,0,0,0,0,0,0
X000568.SZ,0,0,0.111139612384582,0.533510552028038,0.00995331424387446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320374845182594,0,0,0,0,0,0,0,0,0.00956265398537077,0,0,0,0.161539447063417,0,0,0,0,0,0.0171538571463733,0,0,0,0,0,0,0.0160730665519396,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196787063500412,0,0,0.234463333485895,0,0.158311379555546,0,0,0,0,0,-0.0144537267094178,0,0,0,0.0483549466010539,0,0,0,0,0,0,0,0,0,0,0,0.061307374798671,0,0,0,0,-0.0586239217823097,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639755792507424,0.085340048998853,0,0,0,0,0,0,0,0.0117682636554616,0,1.73472347597681e-18,0,0,0,0.0933551005776729,0,0,0,0,0,0,0,0.0460800292566924,0,0,0,0.0270327398188688,0,0,0,0,-0.0137196097826505,0,0,0,0,0,0,0
X000100.SZ,0,0,0,6.93889390390723e-18,0,0,0,0,0.138635892668101,0,0,0,0,0,0,0.00197880237998526,0,0,0,0.0785677137755077,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321203659097306,0,0,0,0,0,0,0,0,0,0,0,0,0.126032907123755,0,0.0124282501660911,0,0,0,0.00724368485682804,0,0,0,0,0,0
X600118.SH,0,0,0,0.0632874174969814,0,0,0,0,0.0177072303898832,0,0,0,0,0,0,0.139298282305441,0,0,0,0,0,0,0,0.28567155362381,0,0,0,0,0,0,0,0,0.0421702671014151,-0.0237917874401911,0,0,0,0.0835546126140517,0,0,0,0.0351962561432362,0,0,0,0.0664903774172115,0,0,0,0,0.0252905066390566,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.349140345695825,0,0,0,0.120764479693055,0,0,0,0,0,0.114838450898229,0,0.0521621617485487,0,0,0,0.0755263727300488,0,0,0,0,0,0,0,0.140568740606219,0,0,0,0,0,0,0,0.00251995330313115,0,0.0826365811944338,0,-8.67361737988404e-19,0,0,-0.00316493581697405,0,0,0,0,0,0,0
X600177.SH,0.0212961917717575,0,0,0,0,0,0,0,0.216041610990404,0,0.198332871366794,0,0,0,0.117501108258568,0,0,0,0,0,0,0,0,0,0,0,0,0.0319723841742244,0,-0.00883320346068261,0,0.0689410805873119,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102443669758553,0,-0.0697419799183866,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134755882671736,0,0,0.0550394485885636,0,0,0,0,0.0931709062496159,0,0,0.0880232869445217,0,0,0,0,0.0476949134786049,0,0.00468936626521117,0,0,0,0.000830865672485708,0,0,0,0,0,0,0,0.452422479837281,0,0.0535600228943208,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823778935233162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0372223754369057,0.108843957434536,0,0,0,0,0,0,0,0,0,0.0689015030779769,0.0586195618257017,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113301760418193,0,0,0,0,0.539421232482586,0.0781064496947365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418876192522961,0,0,0,0,0,0,0,-0.0198033489977705,0,0.0636551880156025,0,0,0,0,0.0368491076180206,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,-0.230567343401673,0,-0.051689862418635,0,0,0,0.338917288173543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276747920323113,0.100598119677857,0,0,0,0,0,0,0,0,0,-0.0508209535718184,0,-3.46944695195361e-18,0,0.0653336931164706,0,0.0653795824622459,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0.05759602235829,0,0,0,0,0,0.39138597270655,0,0,0,0,0,0,0,0,0,0.183168096011575,0,0,0,0,0.165238562653501,0,0,0,0,0,0,0,0,0,0,0,0,0.0781012173848209,0,0,0,0,-8.67361737988404e-19,0,0.203615562595527,0,0,0,0,0.22801718343825,0,0,-0.0400428962665915,0.119614140657534,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237828140634036,0,0,0,0,0,0.340304667016558,0,0,0,0.0169373676043663,0,0,0,0,0,0,0,0,0,0.147569210847617,0,0,0,0.0862562701845928,0,0,0,0,-0.0244512673338653,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226748866015652,0.148433350671027,0,0,0.0467567629769362,0,0,0,0.036461316698731,0,0,0,0,0,0,0,0,0,0.0762197654683805,0,0.180227247865994,0,0,0,0,0.0171005898866633,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.00606254225711133,0,0,0,0,0,0,0,0,0,0,0,0.124306323939141,0,0,0.0660031676465044,0,0.0866375267560604,0,0.0287081722285262,0.108675446781832,0.0444867799234926,-0.0143006967857778,0,0,-0.0143822999992479,0,0,0,0.0149257890577784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00724012490824869,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282048246792848,0.0453914022069357,0,0,0,0,0,0,0.0269297662322861,0,0,0,0,0,0,0,0,0,0,0.173573229126142,-0.0654754194501966,0,0.0638670247209987,0,0.682673572361939,0,0,0,0,0,0,0.223542314066547,0,0,0,0,0,0.0704400087976526,0,0,0,0,0,0,0
X300003.SZ,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0971374835405207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318203156978713,0.000537359248357493,0,0.105243808901013,0,0,0,0,0,0.00762414827959141,0,0,0,0,0,0,0,0.247115783848487,0,0,0,0,0,0,0,0,0.00714579787614712,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.195021880035679,0,0,0,0,0,0,0,0,0.13369437096125,0,0,0,0,0,0,0,0.163682704489654,0,0,0,0,0,0,0,0,0,0,0.106830059675678,0.0375723014878407,0,0.0679421937524491,0,0.0671924451068861,0,0,0.169964055131479,0,0,0,0,0.0766044466148887,0,-0.0441464997995019,0,0,0.0790472218741176,-0.0489193547677116,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.14779014636912,0,-0.122353318423377,0,0,0,0,0,0,0.0188894912868796,0,0,0,0,-0.126385983684669,0,0,0,-0.107469427522094,0.0963993398375121,0,0.0035478155901652,0,0,0,0.476673327228333,0,0,0,0.107819247291843,0,0,0.202954947495525,0.0838973912164027,0,0.178270431752432,0,0,-0.0927693701414515,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236717898852286,-0.0729265932527603,0,0,0,0,0,0,0,0,0,0,0,0.155547745827082,0,0,0.224034296197671,0.114805403023613,0.0460985750786569,0,0,0,0.160719314330464,0,0.0341396109691303,0,0,0,0,0,0,0,0.0135776342367423,0,0,0,0,-0.013904621204774,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0.0326784306452723,0,0.0277050964658587,0,0,0,0.136560380527665,0.0993724453565074,0,0,0,0,0,0,0,0,0,-0.0477721903295717,0,0.0135140302541054,-0.0178431806469278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627054278392375,0,0,-0.00701259387719503,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0.123584151895771,0,0,0,0,0,0.046013775662718,0,0,0,0,0,0.102834017333291,0,0,0,0.109654532410093,0,-0.0282965474440228,0,0,0,0.199514796218871,0,0.247248753147248,0,-0.096527300210736,0,0,0,0.0848210993270925,0,0,0,0,0,0,0,0,0,0,0.0443346235262692,0,-0.11846989080889,0,0,0,0,0.113645820501042,0,0
X002294.SZ,0.0264491794180814,0,0,0.0386220252773959,0,0,0,0,0.0613491607827376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467523932379583,0,0,0,0.0427828408246708,0,0,0,0.00148510719437002,0,0.057705781049109,0,0,0,0,0,0,0,0.0329356824568947,0.0717306409903301,0.0270618605144203,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683013388645581,0.196628955997444,0,0.123674215750879,0,0,0,0,0,0,0,0.0733019084045791,0.0173761060112606,0,0,0.0446856577156907,0,0,0,0,0,0,0,0,0,0,0,0.116800334404731,0,0,0,0,-0.0571131303171069,0,0,0,0,0,0,0
X002085.SZ,0,-0.0636505510856864,0,0,0,0,0,0,-0.0131787514564518,0,0,0,0,0.0764932741288398,0,0,0,0,0,0,0,0.180905252021629,0,0,0,0,0,0,0,0,0,0.0372020126588417,0,0,0,0,0,0,0,0,-0.0351193798895767,0,0,0.0773770744266288,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0.0132759552282827,0,0,0,0,0,0.0245391399769238,0,0,0,0,0,0.0398739773801127,0,0,0,0,0,0,0,0,0,0,0,0,0.101192972076777,0,0.0201302738411783,0,0.0651188932466121,0,0.0567510222488167,0,0,0,0,0,0,0,0,0,0,0.11890980203607,0.0520606692522307,0,0,0,0,0,0.0226227737841706,0,0,0,0,0,0
X002508.SZ,0.0239262636703626,0,0,0.33480900950456,0,0,0,0,0,0,0,0,0,0.130393785754418,0,0,0,0,0,0,0,0,0,0,0,0.0717457204939193,-0.00809047931683485,0,0,1.0842021724855e-19,0,0.0336853526413087,-0.022027785396527,0,0,0,0,0,0,0,0,0,0,-0.0353865450651126,0,0,0,0,0,0,-0.0357526490319179,0,0,0,0,0,0,0
X601877.SH,0,0,0,-1.73472347597681e-18,0.130436495173038,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00436947700288441,0,0,0,0,0.0336374291007578,0,0,0.117530337655361,0,0,0.0143031790875755,0,0.112522957316934,0.00445836916121116,0.0764511945162861,0,0,0,0.00954753862498683,0,0,0,0,0,0,0,0.120606911572212,0,0,0,0,0.0476043746635943,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315415246122232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00548706882306791,0,0,0,0,0,0,0,0,0,0,0,0.0524317285446102,0,0,0,0.243166436031618,0,0,0,0,-0.010821059527524,0.0786405157718389,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560737465725972,0,0.0916785476728268,0,0,0,0.0992395156420133,0.221669054463857,0,0,0,0,0,0,-2.16840434497101e-19,0,0.195044679200447,0,0,0,0,0,0,0,0,0,0.0998859450045616,0,0,0,0,-0.0408380468854213,-0.134946842122147,0,0,0,0,0,0
X600498.SH,0,0,0.0471607957435669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232937679832707,0,0,0,0,0,0,0,0,0,0,0,0,0.366957674838378,0,0,0,0,0.154023610174477,0,0,0,0,0,0,0,0,0.0265087840650878,0,0,0,0,0.0245274800055536,0.0242108958582341,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00724983122807875,0,0,0,0,0,0,0,0.0372826848284716,0,0.331916374007722,0,0,0,0,0,0.460063741503754,0,0,0,0,0,0.00604227851857151,0,0,0,0,0.172906155694843,0,0,0,0,0.0750699676044209,0,0,0,0,0,0,-0.0385128752321116,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227645282625404,0,0,0,0,0,0,0.0264176300192802,0.0153377805456014,0,0,0,0,0,0,0,0,0,0,0,0.0340921508510039,0,0,0,0,-0.0230816788654997,0,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,-0.740431203874476,0,0,0,0,0,-0.0342007771578663,0,0,0.226102941228266,0,0,0.0316104148832308,0,0.0835266894967566,0,0,0,0,0,0,0,0.0851332861935582,0,0,0.0815270907648441,0.161670120052254,0,0,0,0,-0.0330223260974476,0,0,0,0,0,0,0.0305523956917762,0,0,0,0,0.0347422845640611,0.156557214957242,0,0,0,0,0,0
X002179.SZ,0,0.0466830183412848,0,0,0,0,0.159197669838825,0.0702484089958923,0,0.0513818299083376,0,0,0,0,0.0304186910565597,0,0,0,0,0,0,0,0,0.148239622380927,0,-0.0203018339921566,0.0640030875667493,0.307682879529535,0,0.0202319936596409,0,8.67361737988404e-19,0,0,0,0,0,0.0177045128330272,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.106387139062829,0,0,0,0,0,-0.0435722233389179,0,0,0,0,0,0,0,0,0,0,0.0175915819880414,0,-0.0466949450497205,0,0,0,0,-0.0473691150924586,0.00731403299827604,0,0,-0.0269421340910262,0,0,0,0,0,0,0,0.0268715599874618,0,0,0,0,0,0,0.00697759656389737,0,-0.0441663615964101,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171965904946019,0.167820986432846,0,0,0,0,0,0,0,0,-0.18681226738416,0.103499110052464,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246776434293435,0,0,0,0,0,0,-0.0924681314399026,0,3.46944695195361e-18,0,0,0,0,0,0,0,-1.82463822689356,0.652944260461621,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440753435161723,0,0,0.218109769173699,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.117266173357203,0,0,0,0,0,0,0.0548306295128548,0,-0.058415478991262,0,0,0,0,0,0,0,0,0.0641586089761374,0,0,-0.157075512792742,0,0,0,0,0,0,0,-0.027051553156475,0,0,-0.0425170704025697,0,0,0,0,0,-0.0398847308465596,0,0.0549934650853979,0,0,0.0337383587718044,0.0664203150800115,0,0.281684294642821,0,0,0,0
MKreturn,0,0,0,0,-0.0410357238776559,0,0,0,0,0,0,0,0,0,-0.0723722095712615,0.0654458846806904,0,0,0,0,0,0,0,0,0.0355646988399938,0,0,0,0,0.00439074217136919,0,0,0,-0.0194475664807091,0,0.0710030482947688,0,0,0,0,-0.0336043974189714,-0.015337321071255,0,0,0,-0.0382010982257398,0,0.0146090932066109,-0.0767069043964019,0,0,0.0227978770424678,0.233712577268634,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00769054385915252,0,0,0,-0.00605769648368504,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00516715996493757,0,0,0,-0.00356205488687078,0,0,0,0,0,0.00168001987107381,0,0,0,0,0,0,0.00465171584314659,0,0,0,0,-0.0500598727222211,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00563302947103757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122041019434747,0,0,0.0069666561201729,0,0,0,0,0,0,0,0,0,0,-0.0250642670312708,0,0,0,0,0,0,-0.0941727530362198,0.0442139966465686,0,0,0,0,-0.805914113325423,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026277095548899,0,0.0087632480461157,0,0,0,-0.00282878827748122,0.00984387328091298,0,0,0.0132960297884823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00819185994713317,0,0,0,0,-0.0698743283082068,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00445750259737009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00198700371404668,0,0,0,0,-0.00163544152102953,0,0,0,0,0.111519444523886,0,0
