,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X300124.SZ,X600104.SH,X000725.SZ,X000063.SZ,X600031.SH,X003816.SZ,X002129.SZ,X002371.SZ,X000596.SZ,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X002049.SZ,X600089.SH,X000661.SZ,X000100.SZ,X002241.SZ,X002180.SZ,X300142.SZ,X601877.SH,X600702.SH,X000157.SZ,X600741.SH,X600522.SH,X002236.SZ,X600584.SH,X000733.SZ,X002074.SZ,X600460.SH,X000977.SZ,X000066.SZ,X000799.SZ,X300003.SZ,X002007.SZ,X600183.SH,X002414.SZ,X002294.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0671543883216429,0,0,0.171432600856416,0,0.210872447814807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166801722413456,0.102629158404193,0,0,0,0,0,0,-0.00289389444768062,0,0.0126059096243752,0,0,0,0,0,0
X000858.SZ,0,0,0.0244681586084906,0.0337418669837986,0.194299601573056,0,0.591657345096316,0,0,0,0,0,0,0,0,0,0,0,0.104206035677141,0,0.033706202519561,0,0,0,0,0,0,0,0,0,0.0351035006766037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202900312316188,0.00908300428445386,0,0,0,0,0,0
X002415.SZ,0,0.106927056593588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659749883563627,0,0.100387532393655,0,0,0,0,0.0225817739964267,0,0,0,0,0.0134991753663063,0,0,0,0,0,-0.127610860691659,0.133051337435891,0,0.115497488749246,0,0,0.0268374967777348,0,0,0,-0.0534646527135213,0,0,0,0,0,0,-0.0213389652578066,0,0,0,0,0,0
X000568.SZ,0,0.378725312427594,0,0,0,0,0.323436665401976,0.22777341050492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0945416604501109,0,0,0,0,0,0,0,0,0,0,0.00710099131535807,0,0,0,0,-0.00656274291129379,-0.0110850881100258,0,0,0,0,0,0
X600809.SH,0,0,0.142671679133779,0.181034592203233,0,0,0.184056855426851,0.1078410871455,0,0.0251941152883776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359256186688317,0,0,0,0,0,-0.0299923397909771,0,0,-0.0943073498250083,0,0,0,-0.00894267691671992,0.220913217723425,0,0,-0.0228328397036599,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0.0879066139945828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127695340140085,0,0,0,0,0,0,0,0.0706864243560208,0,0.100102236410339,0,0,0,0,0.00573019865473048,0,0,0,0,0.0584248037306339,0,0.110746018065507,0.0156547992566515,0,0,0.0866348632660005,0,0,0,-0.0158241804669479,0,0,0,0,0,0
X002304.SZ,0,0.385924526639459,0,0.362775885172938,0,0,0,0,0,0,0,0,0,-0.0287621513180922,0.0140876601682432,0,-0.0290714010216574,0,0.193006918202373,0,0,0,0,0,0,0,0,0,-0.0146427333377194,0,0,0,0.00235838880569148,0,0,-0.0136073871212106,0,0,0,0,0,0,-0.03115337684565,0,0,0,0,0,-0.0752686020218254,0,0,-0.00466369770867823,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.0819544172813519,0,0,0,0,0.105451058553221,0,0.0531876101656007,0,0,0,0.144125642301316,0,-0.0527824277237785,0,0,0,0.0444287964271746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166407784685131,0,0,0,0,0,0,0.00119024050324456,0,0,0,0,0,0,0,0,0,0.0125924803221531,0,0,0,0,0,0,0
X000651.SZ,0,0.161178056208159,0,0,0,0,0,0.203880018068067,0,0,0,0,0,0,0,0,0,0,0,-0.0232614100595465,0.0727774921211111,0.0569816541234949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226841991960816,0,0,0,0.00913101240331254,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.00687529789835177,0,0,0,0,0,0,0
X002475.SZ,0,0.076574971124571,0,0,0,0,0,0,0,0,0.0325320551550617,0,0,0,0,0,0,0.181186969914783,0,0.0935153874695362,0,0,0,0,0,0,0,0,0.239957100204386,0,0,0.0549345790617343,0,0,0,0,0,0,0,0.00743366173363325,0,0,0,0,0,0,0,0,0,0,0.0675298253126272,-0.0194930016438241,0,0,0,0,0,0,0
