,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300014.SZ,X600104.SH,X000651.SZ,X000725.SZ,X600031.SH,X002371.SZ,X300124.SZ,X002241.SZ,X600703.SH,X000338.SZ,X000063.SZ,X003816.SZ,X000596.SZ,X000625.SZ,X002129.SZ,X002049.SZ,X000661.SZ,X601877.SH,X002179.SZ,X002074.SZ,X300142.SZ,X000100.SZ,X600460.SH,X600741.SH,X600702.SH,X600089.SH,X000799.SZ,X002236.SZ,X600779.SH,X000157.SZ,X601799.SH,X002414.SZ,X600884.SH,X000733.SZ,X002180.SZ,X600584.SH,X600522.SH,X600183.SH,X002008.SZ,X002007.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.525126359204026,0,0,0.0591876235720877,-0.0183727171720204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144476198070739,0,0,0,0,0.00699301865721619,0,0,0,0,0,0,0,0,0.038119526045556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00727418242855415,0,0,0,0,0,0
X000858.SZ,0.155736332988191,0,0,0.317652601075857,0.120375744454469,0,0,0,0,0,0,0,0,0,0,0,0,0.0255045306566427,0,0,0,0.0214359545087793,0,0,0,0.199236342743228,0,0,0,0,0,0,0,0.0156044852209274,0,0.0475903010680523,0,0,0,0.0343472388315169,0,0.0326507165641785,0,0,0,0,0,0,0,0,0,-0.0132322855887293,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0410190527939066,0.209424676605771,0,0,0,0,0,0,0,0,0,0,0,-0.0258175431949914,0.0136765888324228,0,0,0,0,-1.0842021724855e-19,0,0,0,0,-0.0177576328397619,0.0506945868999363,0,0,0,0,0,0,0,0.041096294770939,0,0,0,0,0,0,0,0,0,0,0.0039723369755507,-4.33680868994202e-19,0,0,0,0,0,0
X600809.SH,0,0.268384514141517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029118260798928,0,0,0,0,0,0,0,0,0.1103581828703,0,0,0,0,0,0,0,0,0,0.218566281248983,0,0,0,0,0,0.0232213741573593,0,0,0,0,0,0,0,0,0,-0.0449846794455658,0,0,0,0,0,0,0
X000568.SZ,0.0225923191055505,0,0,0.0895332575015301,0,0,0,0,0,0,0,0,0,0,0,0.0816447975556577,0.00688693978280659,0,0,0,0,0.400049864909248,0,0,-0.0219550283030279,0.109421405346836,0,0,0,0,0,0,0,0,0,0,0,0.0217545326080548,0,0,-0.210750207722037,-0.0348363620768957,0,0,0,-0.135192532119195,0,0,0.0709669522877184,0,0,0,0.033865504562297,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,-0.074582762344446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513724064100154,0,0.00240786032243264,0.138258853659954,-0.174870835223078,0,0.0682512434694948,0.152433032969797,0,0,0,0,0,0,0,0,0,0,-0.129809374949204,0,0,0,0.00795314115785543,0,-0.164355093094315,0.114870825179357,0,0,0,0,0,0,0,-0.0198504911123547,0,0
X002475.SZ,0,0.126517092869678,0,0,0,0.0435061256929422,0,0,0.102419617075139,0,0,0,0,0,0,0.162911120060466,0.0770117038749729,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.00195674535740853,0,0,0.262744630288544,0,0,0,0,0,0.0342804033451084,0,0,0,0,-0.0395911504813744,-0.0077642637532566,0,0,0.119431987772868,0,0,0,0,0,0.0154082532738407,0,0,0,0,0,0,0
X600690.SH,0,0.0389688522730429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310071258072918,0,0,0,0,0,0,0,0,0,0.226426356036742,-0.171052733732798,0,0,0,0,0,0.0316130607606904,0,0,0,-0.0316993505649861,0,0,0,-0.00354714066483913,0,0,0,0,0,-0.00161809784554203,0,0,0,0,0,0,0
X002304.SZ,0,0.288854043530431,0,0.206971715017227,0,0,0,0.205274155893092,0,0,0,0,0,-0.0897417156501746,0,0,0,0,0,0,-0.0826751120052416,0,0.0563121424670278,0,0,0,0,0,0,0.0392008364766014,0,0,0,0,0,0,0.121352697435999,0.0757773907473498,0,0,0,0,0,0,0,-0.037886852227247,0,0,0,0,0,0.0153298506338616,0,0,0,0,0,0,0
X300014.SZ,0,0,-0.114078202080484,0,0,0,0,0,0,0,0,0,0,0,0,0.184167791234062,0,0,0,0,0,0,0.0143180052422872,0,0,0.111014086871826,0,0,0.24396633965646,0.00348409264471222,0,0,0,0,0,0,-0.0190721230163275,0,0,0,0,0,0,0,0,-0.0791696505063591,0,0,0,0,0,0,0.0683527084638112,0,0,0,0,0,0
