,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X002236.SZ,X300003.SZ,X600031.SH,X000338.SZ,X601877.SH,X002008.SZ,X300124.SZ,X600809.SH,X002456.SZ,X600867.SH,X000625.SZ,X600066.SH,X600271.SH,X600487.SH,X002294.SZ,X000100.SZ,X000981.SZ,X600566.SH,X000596.SZ,X300142.SZ,X002241.SZ,X300136.SZ,X000661.SZ,X002508.SZ,X000050.SZ,X002180.SZ,X000157.SZ,X002007.SZ,X002038.SZ,X002179.SZ,X002049.SZ,X600522.SH,X600089.SH,X600177.SH,X000977.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0.115232701212802,0,0,0.524056596766142,0,0.0402984307331372,0.0729912484295287,0,0,0,0,0,0,0,0,0,0,0,0,0.110006543942162,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,-0.0504627881062298,0,0,0,0,0,0,0,0,0,0,0,0,-0.032971174066313,0,0,0,0,0,0,0.0016908686283673,0.00890268017404903,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.255527683278669,0,0,0,0,0,-0.170770057896036,0,0,0,0,0,0,0,0,0.4551632492229,0,0,0,0,0.297136860673214,0,0,-0.121411398312723,0,0,0,-0.0510150202672783,0,-0.0888782913397185,0,0,0,0,0,0,0.275910938841788,0.00424239586298047,0,0,0,0,0,0,-0.0177405865720183,-0.00711328564099936,0,0,0,0,0,0
X600741.SH,0,0.436577397622342,0,0.200598411546553,0.129276102308608,0,0,0.0244702273576835,0,0,0,0,0,0,0,0.00911181866152046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470849965244524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299338893095043,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0090975158130125,0,0,0,0,0,0,0,0,0,0,0.33975627237848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15990063267286,0,0,-0.0139636585029571,0,0,0,0.0352725509899426,0,0,-0.00181447911631419,0.00961289970448417,0,0,0,0,0,0
X002236.SZ,0,0,0.627078808768231,0.102271475065125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265947600494548,0,0,0,0,0,0,0,0,0,0,0,0,0.0329352290699182,0,0,0,0,0,0,0,0,0,0,0,0,0.0805370916540249,0,0,0.00953176818413437,0,0,0,0,0,0,0
X300003.SZ,0,0,0.0997590519123945,0,0,0.0650849327986839,0,0.147231444785013,0,0,0,0,0,0,0,0,0,0.0314628271685492,0,0,0,0.089231617798165,0,0.385305775384255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516451779256897,0,0,0,0,0.0182575692647865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0494125382778011,0,0,0,0.213995756581663,0,0,0,0,0,0,0.20630430216506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00448483028150292,0,0,0,0,0,0,0.0029016862452871,0.00565953424788151,0,0.0480561845345801,0,0,0,0
X000338.SZ,0.0719487863615985,0,0,0,0,0,0,0.185956063649604,0,0,0.103499316324426,0,0,0,0.00932633921415862,0,0.46856001269184,0,0,0,0.0705389219413885,0,-0.0245178018556668,0,0.0127554183544212,0,0.0588292753906182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00342353348826459,0,0,-0.0144610609682961,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863965150912092,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706026400341865,0,0,0,0,0,0.0713645019270354,0.122856820199408,0,0.034498115624576,0.0161903466855708,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0.184372157480378,0,0,0,0,0.00117988951559021,0,0,0.164034364152511,0,0,0,0,0,0,0,0,0,0,0,0.133278882198698,0,0,0,0,0,0,0,0.224897778978176,0,0,0,0,0,0,0,0,0.280944180960243,0,0,0,0,0.0384166003004298,0,-0.214783156257875,-0.00120595017119552,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.111457761801822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105448816385581,0,0,0,0,0,0,0,0.254006819102077,0.0336606040057719,0,0,0.0750922305273168,0,0,0,0,0,0,0,0,-0.183750810702298,0.0961674447428607,0.225280966720317,0,-0.020038757908397,0,0,0,0,0,0,0
X600809.SH,0,0,0.0232219619548838,0,0,0.0342619775502525,0.0544669478085459,0,0,0.285722008244379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0819458829497455,0.0516200853180033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185015068555354,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,-0.0129078413285027,0,0.156250188501414,0,0.496652009341348,0,0,0,0,0,0,-0.0241114139989299,0,0,0,0,0,0,0,0,0,0,0,0,-0.0484384675890416,0.180034998904745,0.233661046945637,-0.0722638383437724,0,0,0,0,0,0,0,0,0.111884183004824,0,0,0.0316622937848329,0,0,1.0842021724855e-19,0.0207850742327099,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0.105361874902886,0,0,0,0.319590199401956,0,0,0,0,0,0.0509359314562181,0,0,0,0,0,0,0,0,0,0,0,0.181673049357083,0,0,0,0,0,0,0,0,0.0838391218426626,0,0,0,0,0,0,0,0,-0.0300996631251682,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0204273627475175,0,0,0,0,0,0,0,0,0.187378497917075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130473068662068,0.116235391086621,0,0,0,0.0489384261807798,0,0,0,0,0,0,0.0206034266464172,0,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.0996324598455887,0,0,0,0,0,0,0.166179124757084,0,0,0,0,0,0,0.24931291654694,0,0,0,0,-0.0783065797692917,0,0,0,0,0,0,0.317673979061685,0,0,0,0,0,0,0,0,0,0,-0.0590874371667517,0,0,0,0.0107978815927751,-0.0245788325560176,0,0,0.0206604089004728,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284058433134801,0,0.103750991113121,0,-0.236082493914179,0,0.140033709797255,0,0,0,0,0,0,0,0,0.142912255413729,0,0.0231428765641307,0,0.00430141180610022,0,0,0.365359602739314,0,0,0,0,0,0,0,0,0.299092765536465,0,0,-0.0286624186821141,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.497005446143524,0,0,0,0,0,0,0,0,0,0,0,0.000760287809983329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529594557466357,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207118595705656,0.016906338869506,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.100398508660509,0,0,0,0,0,0,0,0,0,0.369425770205498,0,0,0,0.101496508803455,0,0,0.0827615828413024,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.255850730042116,0,0,0.00938983658805476,0.188603101874548,0,0,0,0,0,0,0,0,0,0,-0.00770867814608643,0,0,0.0114314878562256,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.205724486539352,0.0969495266836598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049876840783405,0,0.00798853531463976,0.109502829815637,0,0,0,0,0,0,0,0.018816458109507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000298737047699172,-0.015611291496823,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0.068948098817846,0,0,0,0,-0.0338414341585475,0,0,0,-0.140316964660391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374238672639177,0.0886014408955285,0,0,0,0,0.00198230252078183,0,0,0.157331201428807,0,0.0905313184401995,0,0,0,0,0,0,-0.00714826503327265,-0.0206921186931627,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0356364858436865,0,0,0.295819996545522,0,0,0,0.0737440391291063,0,0.0676479438785595,0,0,0,0,0.0933643180663293,0,0,0,0,0,0,0.129685928964836,0,0,0.0745893198628837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228623088770895,-4.33680868994202e-19,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.1420919990697,0,0,0,0.196434416914749,0,0,0.245015627561132,0,0,0,0,0,0,0,0,0.000566886909306407,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0.158313501602801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221109643968671,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0.0230317214137033,0.217047243569171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321863903876397,0,0,0,0,0,0,0,0.0445754592593711,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0404992981953002,0,0,0,0,0,0,-0.0115307535124855,-0.00610981146701271,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062434113632601,0,0,0,0.0509742608342931,0,0.260191580784274,0,0,0.0607762993810297,0,0.0455933561831665,0,-0.0746629707074672,0,0,0,0,0,0,0,0,0.297039843841756,0,0,0,0,0,0,0,0,0,0.063491600188189,0,0,0.116414019926553,0,0,-0.0118492694472835,-0.0356941301424939,0,0,0,0,0,0
X300136.SZ,0,0.116548410911181,0,0,0,0,0,0,0,0,0,0,0,0.0633664568788427,0.0559192371843255,0,0,0,0,0,0.231949212707072,0,0.308337056167542,0,0.192266298985928,0,0,0,0,0,0,0,0,0,0.182087927014626,0,0.0158099499804735,0,0,0,0,0.17673578674976,0,0,0,0,0,0.394509877786431,0,0,0,-0.0318378838746924,-0.0532682264233954,0,0,0,0,0,0
X000661.SZ,0,0,0,0.103346682671086,0,0,0.197742063909017,0,0,0,0,0,0,-0.00375482549933707,0,0,0,0,0,0,0,0,0,0.445488168421585,0,0,-0.0179108454765449,0,0,0,-0.124126791894022,0.268141525691909,0.000502786399966213,0,0,0,0,0.00673508747531048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100118789373421,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0.0496317440435451,0,0.114610829114045,0,0,0,0,0,0,0,0,0,0,0,0,0.141992401214337,0,0,0,0,0,0.153359031517551,0,0,0,0,0.180172179319304,0,0,0,0,0,0,0,0,0,0,0,0.0324402524090272,0,0,0,0,0,0,0.0373655185662774,-1.0842021724855e-19,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.25045112949657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397977810186581,0,0,0,0,0,0,0.183178074256653,0,0,0,0,0.0623867153885062,0,0,0,0,0.0383288095682551,0,0,0,0,0,0,0.0233534244942478,-0.0233694707295406,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696616432638388,0,0,0,0.0247158959064251,0,0,0,0,0,0,0.165914695891022,0,-0.00481880776318952,0,0,0,0,0,0.210949280684264,1.73472347597681e-18,0,0,0,0,0,0,0,0.139656360566178,0.12526113273666,0.0808226799541034,0,0,0.0932906908108912,0,0,-0.00681390116596465,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.145598441400129,0,0,0,0,0,0,0,0.00583731525350244,0,0.20610959558992,0,0,0,0,0,0.0656957377789839,0,0,0.0245804709974781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229657978225552,0,0,0,0,0,0,0,0,0.0113491466952261,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.176258566539861,0,0,0,0,0,0.268559490261156,0,0,0,0,0,0,0,0,0.0439412287004346,0,0,0,0.16127517649481,0,0,0,0,0,0,0,0,0.0486798028447008,0,0,0,0,0,0,0,0,0,0,0,0,0.0156995802292258,0,0,-0.00735909864334716,-0.00430612077846446,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0.164405001344303,0,0,0,0,0,0,0,0,0,0.148972323584023,0,0,0.110892796066726,0,0,0.0833647158711607,0.0176060701077859,0.237084902392426,0,0,0,0,0,0,0.393949454967939,0,0,0,0,0,0,0,0.0995812740208554,0,0,0,0,0,0,0,0,0,0,0,0,-0.019384378687404,0,0,0,0,0,0,0
X002179.SZ,0,0,0,-0.0743245911429431,-0.0856391660272322,0.0886190879089388,0,0,0,0,0,1.86858133948532e-05,0,0,0,0,0,0,0,0.0545586578099537,0,0,0,0,0,0,0.117300273339751,0,0,0,0,0,0,0,0,0,0.0941205761043711,0,0,0,0,0.0831742124730059,0,0,0.0660706583473246,0,0,0,0.0395996240860336,0,0,-0.0391156039361297,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,-0.133848927723922,0.0254252383597185,0,0,0,0.0730635371721749,0,0,0,0,0.233373615069844,0,0,0,0,0,0.12373186506269,0,0,0,0,0,0,0,0,0,0,0,0.0859475029232617,0.249416444067628,0,0,0,0,0,0,0,0,0,0.324483999821238,0,0.0146298456231062,0.117265216782522,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.136081145518982,0,0,0,0,0.27433232019742,0,0,0,0,0,0,0.213803636102376,0.157500470729723,0,0,0.0793825430252324,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0683689583325689,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0284538099968854,0,0,0,0,0,0,0,0,0,0.0233951258601218,0,0,0,0,0,0,0,0,0.0173995380117703,0.149361616037626,0,0,0,0,0,0,0.125349674282509,0,0,0,0.0468497178261979,0.00049713354605286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0.0636281861805622,0,0,0,0,0.0422479438639428,0,0,0,0,0,0,0,-0.00727960952713772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0764122660767904,0,0.175016477908554,0,0,0.105021769868892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311429636409617,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,-0.0415121952940982,0,0,0,0,0,-0.157881340692762,0,0,0,0,0,0.199529564779306,0,0,0.102210880915711,0.09784027127918,0,0,0,0,0,0,0.0312956997648887,0,0,0.122795646162223,0,0,0.460220411487068,0,0,0,0,0.0544327454313821,0,0,0,0,0,0,-0.0298903256038307,-0.0104340285259861,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0.0414329837019163,0,0,0,0,0,0,0,0,0,0,0,0.0505074156019884,0,0.0425864502819929,0.0763600065671755,0,0,0,0,0,0.0511505372738799,0,0,0,0,0,0,0,0,0,0,0.0252979961597357,0.0373615288164388,0,0,0,0.0159958477419171,0.0821093718884247,0,0,0,0,0,0,-0.0128133913088658,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.0342519727523805,0,0,0,0,0,0,0,0.031013370222854,-0.0421415353532462,0,0.0476224006264014,0,0,0,0,-0.113658585602799,0.0157167023109656,0,0,0,-0.136079659054781,-0.087749313235571,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865383166154101,0,0,0,0,0,-0.0675483110027139,-0.111187985051222,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TED,0,0,0,0,0.510785085075999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323324309551518,0,0,-0.0946771620669003,0,0,0,0,0,0,0,0,0,0,-0.116941861047617,0,0,0,-0.68321003611967,0,0,0,0,0,0,0,0.690246848701067,0.163356596717149,0,0.224484055579808,-0.382576414316219,0,0,-0.440654610292488,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0855320843941782,0,0,0,0.10474297468509,0,0.0710393975620398,0,0,0,0.055985064574346,0,-0.0729523623766707,0,-0.0990184420261878,0.0182496499521231,0,0,0,0,0,0,0,0,0,0,0.122721224933658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256020543431449,0.0202645198138621,0,0,0,0,0,0
MKreturn,0,0,0.0258468201003592,0,0,0,0,0,0,0,0,0,0,0,0.0489968991607073,0,0.0272682127752417,0,0,0,0,0,0,-0.140609048972338,0,0,0.0986650481123129,0,0.0206588405752338,0,0,0,0,0,0,0,0,0,-0.138996497453364,0,0,0,0,0,-0.084745909859,0,0,0,-0.0293796064650649,0,0,0.024246455044361,-0.0160611847983014,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243665376050842,0.00158033111707183,0.00681720251151765,0,0,0,0.00511390895293816,-0.00230106940873681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00440360835224166,0,0,0,0,0,0,0,0,0.00619710701574254,0,0.00525228490927433,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0163732907182032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00385126350472621,0,0,0,-0.017851714673139,-1.0842021724855e-19,0,0,-0.0234723564125686,0,0,0,0,-0.00973950663413992,0,0.0266608410705288,0,0,0,0,-0.00199498998637411,0,0.0343398599139595,0,0,0,0,0,0,-0.00582833082472869,-0.000109090815807115,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0.0191118440111456,0,0,0,0,0,0,0,0,0.00100981337076411,0,0,-0.00287674378095285,0,0,0,0,0,0,0,0,0,0,0,0,0.00677971230896798,0,0.00401880897631046,0,0,-0.0213695629170216,-0.00198316887461458,0,-0.00540923177056017,0,0,0.000569322126427419,0,-2.16840434497101e-19,0,0,0,0.00365745477418128,0,0,0.00757293081837289,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,-0.00271007138179167,0,0,0,0,0,0,-0.0108677058369261,-0.00992897013991322,0,-0.0091322527575721,0,0,0.0142415768167697,0.000710537413323053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243425043181673,0.0211363638992787,0,0,0,0,0,0
