,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000568.SZ,X600031.SH,X000651.SZ,X002475.SZ,X600809.SH,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X000661.SZ,X000338.SZ,X300014.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X000157.SZ,X000100.SZ,X600703.SH,X000596.SZ,X002241.SZ,X000625.SZ,X002371.SZ,X600741.SH,X002007.SZ,X002179.SZ,X002129.SZ,X601877.SH,X300142.SZ,X002049.SZ,X002236.SZ,X002414.SZ,X600584.SH,X601799.SH,X000799.SZ,X300003.SZ,X600183.SH,X600089.SH,X002074.SZ,X002008.SZ,X000800.SZ,X000066.SZ,X000977.SZ,X600779.SH,X002294.SZ,X002508.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0.0681143105149957,0,0.101605179646914,0,0,0.316280951415755,0,0,0.0264323940728069,0,0,0,0,0,0,0,0,0,0,0,0,0.0866300028330371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105453067321389,0,0,0,0,-0.00921670450420145,0.0492366412565922,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531439669975807,0,0,0,0.0424295469862608,0,0,0,0.143330676249896,0,0,0,0,0,0,0.0171074054122905,0,0,0,0,0,-0.0689772625342771,0,0,0,0.250945276275468,0,0,0,0,0,0,0,0,0,-0.00814712344857054,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0934319734099454,0,0,0,0,0,0,0,0,0,0,0,0,0.188496857840985,0.204386344851395,0,0.0492188064803203,0,0,0,0,0,0.0591863450985806,0,0,0,0.094789788680299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186690712826418,0,0
X000661.SZ,0,0,0,0,0,0.0634844146318053,0,0,0.0800714916239053,0,0,0,0,0,0,0.030165212484035,0,0,0,0.0355635363859574,0.0499242889834651,0,0,0,0.0185084408230963,0,0,0,0,0,0,0,0,0.0327493415354796,0,0,0,0,0,0,0,0.0426020838261585,0,0,0,0,0.106690352440026,0,0,0,0,-0.0216580988102457,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458238980537492,0,0,0,0,0,0.191295721389284,0,0,0.0108902198212601,0,0,-0.015078884861227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570549416582678,0.132744449545648,0,0,0,0,-0.0220851706426175,0.0764529260875443,0,0,0,-0.0299798392276443,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.147239089492938,0,0,0,0,0,0,0,0,0.177059681803405,0.0655329967305213,0,0,0,6.32843371350875e-05,0.0642515746620213,-0.135024127379974,0,0,0,0,0.21486478934874,0.241296715688152,0,0,0,0,0,0,0,0,0,0,-0.0197856750287264,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0599530432430774,0,0,0,0.19944833634393,0,0,0,0,0,0,0,0,0.0144664176967323,0,0,0,0,0.0584543779158975,0,0,0,0,0,0.18196546229036,0.133176666513117,0,0,0,0,0.19058716634784,0,0,0.174348706044281,0,0,0,0.156578649834128,0,0,-0.0350387185610402,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0107654482133362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0764415292188498,-0.010315193549433,0,0,0,0,0,0,0.02283456558309,0,0,0,0.101778519752267,0,0,0,0,0,0,0,0,0.226525753643633,0,0.116611746163793,0,0,0,0,0,0.00937689015335095,0,0,0,-0.0171288284521329,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.0152235509285547,0,0,0,0,0,0,0,0,0.0521190357986211,0,0,0,0,0,0,-0.0237284428777658,0,0,0,0,0,0,0,0.0160957206358694,0,0,0,0,0,0,0,0,0,0.016729451140055,0,0,0,0,0,0,0,0,0,0,-0.00349810072253668,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.345165781736126,0,0,0.0277665160935535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207480455133071,0,0,0,0,0,-0.0153684795334756,0,0.220665926969763,0,0,0.0669996874190349,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0195539671098599,0,0,0,0,-0.0281500871909272,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.644875488641794,0,0,0.114582479822104,0,0,0,0,0,0.126396102784343,0,0,0,0,0,0,0,0,0,0,0,0.107538600247645,0.0240411788101239,0,0,0,0,0,0.151627799389101,0,0,0,0,0,0,0,0,0.267917520848431,0,-0.0345483159281053,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.0540391383227789,0,0.206708670095717,0,0,0.252402680082374,0,0,-0.244641300921118,0.110436436844528,0,0,0,0,0,0.117993261286668,0,0,-0.11775063845129,0,0,0,0,0.00829590304931463,0,0,0,0,0,0,0,0.0259140331874834,-0.123355802897094,0,0,1.73472347597681e-18,0,0.320537465429153,0,0.0412672513116248,0,0,0,0,0,0,-0.0069389572802711,0,0,0,0,-0.0385626842088887,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0.0291592080085799,0,0,0,0,0,0.142119004131724,0,0,0,0,0,0,0,0,0,0,0,0,0.0132477928750887,0,0,0,0,0,0,0,0,0,0,0,0,0.0909208009979482,0,0,0,-0.0487179389108248,0,0.0801995888514321,0,0,0,-0.0299033265416961,0,0,0,0,0.0133072209776434,0,0
X002241.SZ,0,0,0,0,0,0,0,0.491155130133221,0,0,0,0,0,0,0,0,0,0.036675272599299,0,0,0,0,0,0,0,0.136632901626588,0,0,0,0,0,0,0.17431313961421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0283214525287033,-0.064937068214351,0.139287742760583,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.177976961115434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293059272251119,0.0777201469459896,0,0,0,0,0,0.175974753612583,-0.0961920782070843,0,0,0,0,0,0,0,0.00421685114881575,0,0,0,0,0.142812635094737,0,0.199033191339965,0,0,0,0,0,0,0,0,0,-0.0320146723841409,0,0,0,0.0871740934039113,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272091809647712,0,0.12232297035045,0,0,-0.0242940034673828,0.0914382974401212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163610715710492,-0.0967001743728669,0,0,0,0,0.0966190238472663,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0191281330698398,0,0,0,-0.0223388696242401,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0.227879920808367,0,0,0,0.078043203723963,0,0,0,0,0.0394810250972187,0,0,0,0,0,0,0,0.106703582256404,0,0,0,0,0,0,0,-0.13580883937354,0.21281624316467,0,0,0.0346267595656744,0,0,0,0,-0.0799508502333565,0,0,0,0,0,0.00240828672318799,0.010793466609274,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688920274089002,0.0563741149636609,0,-0.228798772044647,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0536413335299825,0.201941080510331,0,0,0.0916549435381093,0,0,0,0.0935036565279312,0,0,0,0,0,-1.0842021724855e-19,-4.33680868994202e-19,0,0,0,-0.0185255331293327,0,0
X002179.SZ,0,0,0,0,0,0.0319236306099372,0,0,0.0568326265902118,0,0,0,0,0,0,0.132581464985775,0.0360158258074752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217426117987653,0,0,0,0,0,0,0,0,0.0139862147577464,0.126052255391824,0,0,0,0,0,0,0,0,0,-0.0313940382910468,0,0,0,0,0,0
X002129.SZ,0,0,0.0759331235117962,0.161469203399815,0,0,0,0,0,0,0,0,0,0,0,0.0299658826473311,0,0,0,0,0.0717330360035923,0,0,0,0,0,0,0,0.0170126594795454,0,0,0,0.100497648021906,0,0.254461300960469,0,0,0,0,0,0.116727982724802,0.186957561732738,0,0,0,0,0,0,0,0,0,0,0.0132903280647466,0,0,0,-0.0218647365457255,0,0
X601877.SH,0,0,0,0,0,0.0460392289228319,0,0,0,0,0,0,0,0.137279360132586,0,0,0,0,0,0,0,0,0,0,0,0.0497768481300671,0,0,0,0.025580600341308,0,0,0.149030182465961,0,0,0,0.163687006833927,0,0,0,0.14227881936728,0.0166342924866858,0,0,0,0,0,0,0,0,0,-0.0228705290616106,0,0,0,0,0.00857758737127196,0,0
X300142.SZ,0,0,0,0,0,0,0,-0.122940333292111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111931827665057,0,0,0,0,0,0,0.154569299164599,0,0,0,0,0,0,0,0,0,0.0136345355515086,0,0,0,0,-0.0272572886001839,0,0
X002049.SZ,0,0,0,0.230702921277722,0,0,0,0,0,0,0,-0.146124538860484,0,0,0,0,0,0,0,0.163768595836333,0,0,0,0.0810335995185772,0,0,0,0,0.143292347582465,0.12704355854484,0,0,0,0,0,0,0,0.100527959401111,0,0,0,0,0,0,0,0,0.136051358419025,0,0,0,0,-0.0385613589610225,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.182799941040065,0,0,0,0,0,0,0,0,0,0,0,0.223142518518752,0,0,0,0.0429649614430776,0.235547914191239,0,0,0,0,0,0,0.102798043382726,0,0,0,0,0,0,0,0,0,0,0.0877871404741224,0,0,0,0,-0.339247226919926,0,0,0.123341668102369,0,0,0,0,-0.0141274150224983,0.0118913573470188,0,0,0,-0.012605820758854,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07857854668046,0,0,0,0.030597603624532,0,0,0.0281834185918718,0,0,0,0,0,0,0,0,0.0136568143155451,0,0.15519048871935,0,0,0,0,0,0,0,0.0966618395882324,0,0,0,0,0,0,0,0,0,-0.0392104063537398,-0.0145908507301049,0,0,0,0.0190893032392014,0,0
X600584.SH,0,0,0,-0.000467854523071102,0,0,0,0,0,0,0,0,0,0,0,-0.146643122420576,0.0548995831669964,0,0,0,-1.0842021724855e-19,0,0,0,0.00401543571853684,0.495775835592535,0,0,0,0,0,0,0,0,0,0,0,0.0544979740897478,0,0,0,0,0,0,0,0.186313761652383,0,0,0,0.190977238274614,0,0.0173304755670216,0,0,0,0,-0.0351522412811888,0,0
X601799.SH,0,0,0,0,0,0.0331329560559897,0,0,0,0.113649777717825,0,0,0,0,0,0,0.125478200374384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105103370181409,0,0,0,0,0.12562830306562,0.0300262358266973,0,0,-0.00204879567622182,0,0,0,0,-0.00452906234956522,0,0
X000799.SZ,0,0.137693997892942,0,0,0.398569189994345,0,0,0,0.268228151190149,0,0,0,0,0,-0.115833832001293,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.161923053390139,0,0,0,0,0,0.0654288283993018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016639500128342,-0.0760235945801828,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.104804499949997,0.0845829023954225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100730208321811,0.22578964729744,0,0.0350991890193711,0,0,0,0,-0.000697005337727031,0,0,0,0.00788012500663519,0,0
X600183.SH,0,0,0,0,0,0,0,0.0667493931716196,0,0,0,0,0.167176987250306,0.108514887512152,0,0.0338776664687628,0,0,0,0,0.00206083231522065,0,0,0,-0.108657602931522,0.216425095517215,0,0,0,0,0,0,0,0,0,0,0.0924951100555903,0,0,0,0,-0.0985313531347782,0,0,0,0,0,0,0,0,0,-0.0397138452905356,0.0521459821765248,0,0,0,-0.0235795154798598,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049757631741766,0.0162778071402285,0,0,0,0.0770533090536585,0,0.100891522050305,0,0,0.183888179570648,0,0,0.127710865259572,0,0,0,0,0,0,0,0,0.0524243781776435,0,0,0,0,0.0778234603240976,0,0,0,0,0,0.00663679508907821,0,0,0,-0.0541785927054466,0,0
X002074.SZ,0,0,0,0,0.00427582751572592,0,0,0,0,0,0,0.02057932235879,0,0,1.38777878078145e-17,0.340079128231232,0.239112907642613,-0.261414851654041,0,0,0,0,0,0,0,0,0,0,0,0.104007679928994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296339907073793,0.0375056733281464,0,0,0,-0.0642620921116671,0,0
X002008.SZ,0,0,0,0,0,0.0528882633235992,0,0,0,0,0,0,0,0,0,0,0.108412625160685,0,0,0,0.136509412075336,0.134352246351221,0,0,0.0338362550874722,0,0,0,0.0708782052614801,0.0218157748010207,0,0,0,0,0,0,0,0,0.143097205978358,0,0,0.0252379875724262,0,0,0.0571831486535516,0,0.0317926556895711,0,0,0,0,0,0.0339147059895852,0,0,0,0.0246587829880786,0,0
X000800.SZ,0,0,0,-0.000545722964864815,0,0,0,0,0,0,0,0.188186544835935,0,0,0,0.0812680865266871,0.0544297640923521,0,0,0,0,0,0,0,0.123375072798969,0,0,0,0,0,0,0,0,-0.0287634830097648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00753706761178,0,0
X000066.SZ,0,0,0,0.0262900333996958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192208801433204,0,0,0,0,0,0,0.178525708022816,0,0,0,0,0,0.314820485807709,0,-0.12562097463781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00974823160811607,-0.063033212603982,0,0,0,0.0108853959003797,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677992531909746,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0242717232439773,0,0,0.0451798587436603,0,0.0178684988417758,0,0,0,0,0,0,0,0,0,0,0,0.120877607079691,0,-0.0464431075100494,0.0186817843484679,0,0,0,-0.0123978400369676,0,0
X600779.SH,0,0,0,0,0.129610593935634,0,0,0,0.0687794734168924,0,0,0,0,0.302873514627599,0,0,0,0,0,0,0,0,0.232861956553492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535202136765369,0.0499725421713547,-0.322721531176503,0.10992450775659,0,0,0,0,0,0,0,0,0,0,-0.0113841630348346,0,0,0,0,0.0010971006544736,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0152934452512732,0,0,0,0.0232984434272438,0,0,0,0,0,0,0,0,0,0.0935829709637985,0,0,0,0,0.0537983388587599,-0.0611759353466321,0,0,0,0,0.154185331995167,0,0.0274053155498512,0,0.200595010266046,0,0,0,0.0591423254842893,0,0.037503895483322,0,0,0,0,0.00167590901429072,0.0187127793804911,0,0,0,-0.00938148559815706,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0.0950694973449402,0,0,0,0,0,0,0.131501360881807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202906376135943,0,0,0,0,0,0,0.0242326816130033,0,0,0,0,0,0,0,0.260568303828823,0.0028677649602526,0,0,0,0,-0.0157962395185768,0.0266622314704488,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,-0.00117378328896279,0,0,0,0,0,0,0,0,0,0,0,0.191314188331565,0.131608248014255,0,0,0,0,0,0,0,0,0,0,0.00386318299154724,0,0,0,0,0,0,0,0.138588857952729,0,0,0,0,0.331361156960561,0,0,0,0,0,0.00778547274119629,0,0,0,0,-0.0409637993274677,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.302917932183989,0,0,0,0,0,0,-0.00420865913745057,0,-0.14501419369165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0541759143806439,0,0,0,-0.0121798534420475,0,0,0,-0.0126494253349581,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49736029749762,0,0,0,0.0875673923617094,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971386770625176,0,0,0,0,0,0,0,0,0,0,-0.662588533430768,0.726557342249034,0,0,0,0,-0.226754384796704,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0369197638497704,0,0,0,-0.00483250183568901,0,0,0,0,-0.00874303523648104,0,0,0,0,0,0,0,0,0,0,0,0.0394961084279418,0,0,0,0,0.0695467118742291,0,-0.00513354861745742,0,0,0.000150517491960953,0,0,0,0,-0.0098538179509445,0,0
MKreturn,0,0,0,-0.0238519971357339,0,-0.0372267811041999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288918565720859,0,0,0,0,0,-0.0430788875066665,0,0,0,0,0,0.00556172428620809,0.0121707472339039,0,0.0600814973051668,0,0,0,0,0,0,-0.0290853617340455,0,0,0,-0.0599553425478787,0,0.00615735981392057,0,0,0,-0.00124052023341364,0,0
MKvol,0,0,0,0,0,-0.00122862319275221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000863940512946726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.72560482819017e-05,-0.00081575199908844,0,0,0,-0.00133640275153127,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.343552219600004,0.410341007150545,0,-0.70890801511202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12432801595584,-0.838414568455367,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00159116958402348,0,0,0,0,0.00376827645505216,0,0,-0.000679051126923198,0,0,0,0,0,0,-0.00225352739421372,0,0,0,0,0,0,-0.00214690752420517,0,0,0,0,-0.00325332235353961,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000334621191640228,-0.00269377780387447,0,0,0,0.000791200518650224,0,0
