,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X000625.SZ,X002236.SZ,X002475.SZ,X002241.SZ,X600031.SH,X600066.SH,X000338.SZ,X002456.SZ,X000100.SZ,X601877.SH,X002508.SZ,X300124.SZ,X300136.SZ,X300003.SZ,X600089.SH,X600177.SH,X600271.SH,X600522.SH,X002085.SZ,X002008.SZ,X002294.SZ,X000157.SZ,X002007.SZ,X600118.SH,X600487.SH,X000981.SZ,X600809.SH,X600566.SH,X600699.SH,X600867.SH,X000559.SZ,X600372.SH,X002074.SZ,X000623.SZ,X600498.SH,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0.100864956773604,0.0664214221929798,0,0.140063929551174,0,0.0728905947654288,0,0,0,0,-0.10134260153822,0,0,0,0,0,0,0,0,0,0.0710909919518785,0,0,3.46944695195361e-18,0.0417204930972186,0.00564557670108378,0,0,0,0,0.03857482305261,0,0.26709966375045,0,0,0,0,0,-0.0248995678077665,0,0,0.0423964013988403,0,0.0072420754565905,-0.00921782813948526,0,0,0,0,0,0
X600104.SH,0,0,0,0.153153078185875,0,0,0,0,0,0.124755689498198,0,0.458158556380797,0,0.106557742230611,0,0,0,0,0,0,0,0,0,0.036682157092977,0,0,0,0,0,0,0,0,-0.0719746876944578,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.0634610970148747,0,0,0.0397252089366637,-0.0149872619412484,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.147949319106265,0,0.0835489148989265,0,0,0,0,0.0867820423125164,0,0,0.403777577040888,0.118910763832377,0,0,0,0,0,0,0,0.223080854769851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0569634078486526,0,-0.0806100509985175,-0.144015649289932,-0.107484377383087,0,0,-0.0121563483923954,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0449862564009403,0,0.049453585342712,0.186892324727637,0,0,0.155360942145578,0,0.0954722479221193,0,0,0,0.138935565091042,0,0,0,0,0.132500142669266,0.0412214015366156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00630410078648921,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.0120649577019107,0,0,0,0,0,0.604358936152413,0,0,0,0,0,0,0,0,0,0.0890374290396116,0,0,0.0553988643797472,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083176995670979,0,0,0,0,0,0,0,0,0,0,0.00935892569286565,0,0,0,0,0,0,0
X600276.SH,0,0.0441680850348598,0,0,0.187799086973654,0,0,0,0,0,0,0.30168589075996,0,0,0,0,0,-0.253387979966113,0,-0.0717778775844647,0,0,0,0,0,0,0,0,0,-0.0283563202268474,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0920728185216847,0,-0.0472591528810741,0,0,0,-0.0835398086005931,0.00296986108608905,0,0,0,0,0,0,0
X000725.SZ,0.00427080992380503,0,0.177065808443195,0,0,0,0,0,0,0,0,0,0,0,0,-0.13687453706688,0,0,0,0.192286165544933,0,0,0,0.0310733051020157,0,0,0,0.128915747481442,0,0.29589794935885,0,0.237153016589085,0,0,0,0,0,0.10469616664935,0,0,0,0,0.0677814239713062,0,0.171496416881433,0,0,0,0,0,0,0.0356188563136964,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.449892185098573,0,-0.020259466636268,0,0,0.10935958202903,0,0,0,0,0,0,0,0,0,0,0.0260050555879861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939047678390633,0,0.242189046749043,0,0,0,0,0,0,0,0,-0.164523256537137,0,-0.00383304131765601,-0.00103173971072215,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.055934181378249,0,0,0,0,0,0,0,0,0,0,0.0772747490608471,0,0,0.25504315714705,0,0,0,0.196738127878092,0,0,0,0,0,0,-0.0203900226400169,0,0,0,0,0,0.0346222323337178,0,0,0,0,0,0,0.00984965292154069,0,0,0,0.0276134163638056,0,-0.0107270488493096,-0.0209706973584482,0,0,0,0,0,0
X600690.SH,0,0.252704494408902,0,0.0228963069924081,0,0,0,0,0,0,0,0.340570505330026,0,0,0.143877390847316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028432426552913,0.000432016181266358,0,0,0,0,0,0
X600703.SH,0,0,0.0983788576296829,0,0,0,0.0662646278095131,0,0.0137182412231874,0,0,0,0,0,0,0,0,0,0,0,0.0847712599453641,0,0,0,0,0.00333012783539882,0,0,0,0,0,0,0,0,0,0,0,0.154441616899053,0,0,0,0,0,0,0,0,0,0,0.0719453335998264,0,0.0269306221070255,0,0,0,0,0,0,0
X600741.SH,0,0.410335658134619,0,0,0,0,0,0.0732907037605686,0.0587301725238425,0.104288335955426,0,0,0,0,0.111316045236341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00823895382820774,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166661711906187,0.0189870876786259,0,0,0,0,0,0
X000568.SZ,0,0,0,0.140936405558927,0.627127149454088,0,0,0,0.0133260906837913,-0.17599996787761,-0.0302581574897402,0,0,0,0,0.0273584075871716,0,0,0,0,0,0,0,0.136022289767443,0,0,0,0,0,0,0.041281319058677,0,0,0,0,0,0,0,0,0.0748748059280648,0,-0.0660905326518866,0,0,0,1.0842021724855e-19,0,0,0,0,0.0226903224679291,-0.0234764201801649,-0.041524254587115,0,0,0,0,0
X000625.SZ,0,0.0881620685410286,0,0,0,0,0,0,0,0,0,0.229988417730504,0,0,0,0,0,0,0,0,-0.0645818663831513,0,0.144316393323308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00860620681523674,0.0120555109060571,0,0,0,0,0,0
X002236.SZ,0,0,0.520318703288166,0.0320124279132869,-0.0334332665926142,0,-0.285922502307755,0,0,0,0,0,0,0,0,0.0935597335229501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245339800883914,0,0,0,0,0,0,0,0,0,0,0,0,0.0852254528576496,0,0,0.352740500920874,0,0,-0.00616638925065177,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186635861382254,0,0.0390141270505819,0,0,0,0,0,0,0,0,0.216649441452825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918485636483486,0,0,0,0,0,0,0,0,0,0.0136412186628652,0.0217674770472362,0,0,0,0,0,0
X002241.SZ,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.153012281107333,0,0,0,0,0.265831444626235,0,0,0.0154859706811816,0,0,0,-0.151440537058355,0,0.110897819759716,0,0,0.0393887250848857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264315767197077,0,0.0115734915755538,0.0346246711468267,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0201974755907957,0,0,0,0.0261100420796376,0,0,0.230358012009251,0,0,0,0,0,0,0,0,0,0,0,0,0.0303501571713487,0,0,0,0,0,0,0,0.268485750562213,0,0,0,0,0.0936235931413515,0.0119014818600855,0.136286961163863,0.028141016824788,0,0,0,0,0,0,0,0.00203635301303348,-0.0333490178319525,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.00483716451895627,0,0,0.217546808060721,0.00590791850898053,-0.218695450481624,0,0,0,0,0,0,0,0.0401447120545435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119838214596509,0,0,0,0,0.0359235415207811,-0.012850879211915,0,0,0,0,0,0
X000338.SZ,0,-0.0181115334087577,0,-0.242415228921027,0,0,0.243440852599143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221276952949323,0,0,0,0,0,0,0,0,0,0,0,0.193947662058928,0,0,0.0627595940425277,0,0,-0.0145659502752087,0,0,0,0,0.171251049317926,0,0,0,0,0.016318295363975,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,-0.0293142877747282,0,0,0,0,0,0,0,0.0994838186362919,0,0.105728131320554,0,0,0,0,0,0,-0.056713696275386,0,0,0,0.0538350251650455,0,0,0,0,0.151522811737461,0,0,0,0,0.185172964794105,0,0,0,0.0460310022055317,0,0,0,0,0,0,0,0,0.00350702374974719,0.00764435034947421,-0.0301953045036894,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,-0.00323283378060219,0.051225067860221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353730362666745,0,0,0,0,0,0,0.0666265933208448,0,0.041558493920544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141068186603419,0,0,0,0,-0.0317704665435576,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033689678307199,0,0.104210242933422,0,0.278244405005345,-0.0176419519779562,0,0,0,0,0.0442532395895576,0,0,0,0.026027148091319,0,0,0,0,0,0,0.117401973233813,0.108926576929717,0,0,0.110740837448931,0,0,0,0,0.122259687638704,0,0,0,0,0,0.0183686669572629,0,0,0,0,0,0
X002508.SZ,0,0,0.239578535682414,0.386394317994708,0,0,-0.0977754596169031,0,0,0,0,0,0.00470892835414106,0,0,0,0,0,0.023383454585375,0,0.0334477453225694,0,0,0,0,0,0,0.0257470359272841,0,0,0.053917368152991,0,0.356277815180501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240190869395794,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0.425132679167212,0,0,0.075932307559199,0,0.0938500360764663,0,0,0,0,0,-0.0821687805780089,0,0,0,0,0.215450406952209,0,0,0,0,0,0,0,0,0,0.027534426841077,0,0,0,0.115067990577861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0255171461618621,0.0210578115636392,0,0,0,0,0,0
X300136.SZ,0,0,0.0351781626517211,0.140711634659399,0,0,0.0539864440902733,0,-0.0355128188640913,0,0.00887528366280661,0,0,0,0,0.171348307707831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181576628013591,0,0,0,0,0,0,0,0.106279993380413,0,0,0,0,0,0,0,0.00714166287304804,0,0,-0.0388248590607961,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0637606607986377,0,0,0,0.100209589549448,0,0,0.159032612660044,0,0,0,0,0,0,0,0,0,0,0,0,0.0039933959951133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298429384541105,0,0,0,0,0,0
X600089.SH,0.384553869783615,0,0,0,0,0,0,0,0,0,0.0831910324303984,-0.0889375572186969,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,1.38777878078145e-17,0.0610504931893601,0,0,-0.00139282336097184,0,0,0.209899345078472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23171101218691,0,0,0,0,0,-0.0266735730681801,-0.0105436648542859,0.279112917752909,0,0,0,0,0
X600177.SH,-0.0260796915794344,0,-0.0449570864495471,0,-0.0489098842960676,0,0.0793891419411761,-0.0343859567196025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383435400570488,0,0,0.0444356795953656,0,0,0,0,0,0,0.112869482720363,0,-0.039226941459616,0,0,0,0,0,0,0,0,0,0,0.0280420827163974,-0.00174729953678749,0,0,0,0,0,0
