,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X000063.SZ,X600031.SH,X600276.SH,X600690.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600089.SH,X600703.SH,X600066.SH,X000100.SZ,X600118.SH,X600271.SH,X000550.SZ,X601877.SH,X000581.SZ,X002236.SZ,X600582.SH,X002475.SZ,X000800.SZ,X000623.SZ,X600177.SH,X000568.SZ,X300124.SZ,X000400.SZ,X002294.SZ,X600839.SH,X002129.SZ,X000559.SZ,X000869.SZ,X002456.SZ,X002292.SZ,X600312.SH,X000977.SZ,X002465.SZ,X000050.SZ,X002007.SZ,X300003.SZ,X600435.SH,X002049.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.0947339507724975,0,0,0,0.193058555788542,0,0.0530477431792494,0,0,0,0.121272687615244,0,0,0,0,0,0,0,0.079497149049302,0,0,0,0,0,0.085053653183115,0,0.0980977051419384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0049369921584748,0,0,0,0,0,0
X600519.SH,0,0,0.0193430666297878,0,0,0,0.192374954664142,0,0,0,0,0.189436517149509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159149401535795,0.0742485849121389,0,0,0,-0.0165423019134868,0,0,0,0,0,-0.0856672226216963,0,0,0,0,0,0,0,0,0,-0.00157837174949729,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.170474636616278,0,0,0,0,0,0,0,0,0.0500528586131032,0,0.26378136448545,0,0,0,0,0,0,0.160033702546579,0,0,0,0,0.0144567928622551,0,0,0,0,0,0,0,0,0,0.0615145090273155,0,0,0,0,0,0.0336402439877692,0,0,0,0,0,0,0,-0.0431478680383864,-0.029501503028805,0,0,0,0,0,0
X002415.SZ,0,0,0.020128885930743,0,0,0,0,0.123733138821641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13228179243938,0,0,0.268611511304585,0,0,0,0,0,0,0,0.0465850114312261,0,0.0763514384665346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00904774428870297,0,0,0,0,0,0
X000725.SZ,0,0,0.173540724114126,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.214695984582422,0,0,0,0,0,0,0.0121496716567888,0,0,0,0,0,0,0,0,0.0126134655163461,0.241820489359014,0.0712024109189471,0,0,0,0,0,0,0,0,0,0,0,0.0976223097552459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0.321089085693852,0,0,0.0900952389017528,0,0,0,0.0180626431589865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00104577250282073,0.0440116363363545,0,0,0,0,0,0,0.150428678130904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339285823823486,0,0,-0.0238646710355866,2.16840434497101e-19,0,0,0,0,0,0
X000858.SZ,0,0.0947852959823388,0.0888039858813218,0,0,0,0,0,0.0953990916276529,0,0,0,0.216431934174105,0,0,0.0313907876005614,0,0,0,0,0.039427684134312,0,0,0,0,0,0,0,0,0,0,0,0.0373604702900659,0,0,0,0,0,0,0.108513046132687,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132581468662955,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.315169719052354,0,0,0,0,0,0,0,0,0,0,0.00458484401447919,0,0,0,0,0,0,0,0.0890218520688698,0.00231879900105827,0,0,0,0,0,0,0,0,0,0,0,0,0.0518777596322871,0,0,0,0,0,0,0,0,0,0,0,0,-0.00299616601981121,0,0,0,0,0,0
X000063.SZ,0.0400922134934106,0,0,0,0,0,0,0,0,0,0,0,0.0194223856080474,0,0.17861093902847,0,0,0,0.12874398503471,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.211444935018807,0,0,0,0,0,0,0.00387734891745913,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01405304774486,0,0,0,0,0,0
X600031.SH,0.0597144656089237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.933229829024789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316559069198235,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112876933465267,-0.00207837741760034,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.139351422104588,0,0,0,0,0,0,0,0,0.00141901945714302,0,0,0.166570477964858,0,0.0259729618942031,0.00278088458454899,0,0.0548998923863176,0,0,0,0,0,-0.112556990342592,0,0,0,0,0,0,0,0.133800429071548,0,0,0.13518361564776,0,0,0,0,0,0,0,0,0,-0.0397137291887842,0.00255558420152754,0,0,0,0,0,0
