,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600031.SH,X000568.SZ,X600741.SH,X002475.SZ,X002241.SZ,X600066.SH,X000338.SZ,X000100.SZ,X002236.SZ,X601877.SH,X600118.SH,X600271.SH,X002456.SZ,X300124.SZ,X000157.SZ,X600177.SH,X600372.SH,X600089.SH,X002085.SZ,X600522.SH,X002007.SZ,X000066.SZ,X002508.SZ,X000981.SZ,X300003.SZ,X300136.SZ,X600867.SH,X600699.SH,X002294.SZ,X000559.SZ,X002292.SZ,X002074.SZ,X002180.SZ,X600498.SH,X002008.SZ,X000596.SZ,X600487.SH,X600809.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0558549475336328,0,0,0,0,0,0,0.07729683139042,0,0,0.0231272547556674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290848516477553,0,0,0,0.0256119751206983,0,0,0,0,0,0,0.113072677743996,0.141719852650372,0,-0.0131469167627226,0.00431469232666237,0,0,0,0,0,0
X600104.SH,0,0,-0.0236749322209464,-0.0304930552027837,0,0,0,0.00300370703827214,0,0,0,0,0,-3.46944695195361e-18,0.46661471080817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152920149305112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00871778043596539,0.00374514031447197,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0515467356507593,0,0,0,0,0,0,0,0.0598772849538991,0,0,0,0,0,0,0.167972974096835,0,0.0873741389579104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0943099248892968,8.67361737988404e-19,0,0,0,0,0,-0.04764955362885,0.0728611803545322,0,-0.0212381918515728,0.0117974851181504,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0182865741124898,0,0,0,0,0.0963646888691678,4.33680868994202e-19,0,0,0,0,0.113102564361436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047292481200376,0,0,0,0,0,0,0,0.246197390833328,0,0,0,0,0,0,0,0.184707521534606,-0.0351408035392356,-0.00410543314980106,0.00544445026528802,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.116430414671813,0,0,0,0,0.405439243024963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348558232751629,0,0,0.0101430002840088,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.151776026356942,0,0,0,0,0,0,0,0,0.0408652118470047,0.124399894234101,0.216099564469608,0,0,0,0,0.108694094195392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00355245063399938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172079030657739,0,-0.00307727204178351,-0.00189368717343614,0,0,0,0,0,0
X600276.SH,0,-0.0651814919552007,0,0,0,0,0,0,0,0,0,0.189560341082972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00662824901321581,0,0,0,0,0,0,0,0,0,0,0.0222470035008113,0,0,0,0,-8.67361737988404e-19,-0.116326368393548,0.0213126715519853,-0.00158497578174816,0,0,0,0,0,0
X000725.SZ,0,0,0,0.251693193587258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713491536986455,0,0,0,0,-0.0561791885319864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156846825832238,0.0355903367011466,0,0,0,0,0,0,0,0,-0.0157147302394895,0.0021631938567882,0,0,0,0,0,0
X000625.SZ,0,0.292436996219976,0,0.17360938545033,0.0155263785794188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0762646279860761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00823162418564868,0.00217113083465764,0,0,0,0,0,0
X600690.SH,0,0,0,0.234428409167235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626287604593929,0.0603896009477405,0,0,0,0.0466466665259025,0,0,0,0,0,0,0,-0.0416821615264065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00919980003202565,-0.00604420639120389,0.0140953440682299,0,0,0,0,0
