,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X002475.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X600183.SH,X000596.SZ,X600703.SH,X002236.SZ,X002241.SZ,X000100.SZ,X601877.SH,X300003.SZ,X002007.SZ,X000157.SZ,X002463.SZ,X002179.SZ,X300142.SZ,X600271.SH,X300124.SZ,X000625.SZ,X002008.SZ,X600867.SH,X000066.SZ,X002129.SZ,X300014.SZ,X300136.SZ,X002049.SZ,X600498.SH,X000977.SZ,X600177.SH,X600066.SH,X002506.SZ,X002371.SZ,X300146.SZ,X002456.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,-0.0491104803862745,0,0.0304199307475599,0.0101045921201778,0,0,0,0,0,0,0,0,0,0,0,0,0.0190101294996662,0.0963993000512008,0,0,0,0,0,0,0,0,0,0,0,-0.0207029904820581,0,0,0,0,0.0024010414979854,0,0,0,0,0,0.0582406610481425,0,0,0.397725705617226,0,-0.013977776788237,0.0290838114547506,0,0,0,0,0,0
X000568.SZ,0,0.564204701430113,0,0,0,0,0,0.207146960898273,0,0,0,0,0.134618881997534,0,0,0,0,0.10458471751551,0,0.107045316343651,-0.0379386690091702,0,-0.0438995506644742,0,0,0,0,0,-0.0338210490003658,0,0,0,-0.0763706421406854,0,0,0,0,0,0,-0.0889372560178759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165630798936892,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.136496066290435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950473981259963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131818833644215,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0160382442270648,0,0,0.11761248193066,0,0.0288605911020225,0,0,0,0,0.0964555826353089,0,0,0,0,0,0,0,0,0,0,0.148926588971619,0,0,0,0.00982435618022106,0,0.150094748468924,0,0,0,0,0,-0.115308554123419,0,0,0,0,0,0,0,0,0,0,0.0182596049709782,0.0113368349569888,0,0,0.00356939431454712,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.067876846475088,0,0,0,0,0.169458360699483,0,0.020616903526939,0,0,0,0,0,0,0,0,0,0,0.193995549081102,0.0828290537993941,0,0.00662064248270032,0,0,0,0,0,0,0.0283465738136559,0,0.0737028981515735,0,0.0493371910490275,0.0220480238754857,0,0,0,0,0,-0.00834789676907087,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00183614517169679,0,0,0,0,0.16395330017746,0,0,0,0,0.118337593985902,0,0.0967082444284823,0,0,0,0,0,0,0,0.0187056096596668,-8.67361737988404e-19,0.139823677378347,0,0,0,0,0,0,-0.020214686339057,0,0,0,0.0153023982841044,0,0,0,0,0,0,0
X600809.SH,0.0774570506430581,0.32871092390071,0,0,0,0,0,0,0.0221289565289376,1.0842021724855e-19,0,0.0735826834816495,0,0,0,0,0,0,0,0.126348468739594,0.0193905459264198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0044210665338988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931489048738624,0,0,0,0,0,0,0,0.0115055930452024,0,0
X000661.SZ,0,0,0.276243519449021,0,0.0962011917926659,0,0,0,0,0.0658238050152013,0,0.0864928521677278,0,0,0,0,0,0,0.0182988437923333,0,0,0,0,0,0,0,0.18982757271491,0,0,0,0.00363885926595264,0,0,0,0.0589946168389594,0,0,0,0.00110692412583306,0,0,0,0,0,0,0,0,0,0,0,0,0.0436120109210112,0,0,0,0,-0.12981547785814,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2750660252156,0,0,0,0,0,0.0228931436181401,0,0,0,0,0,0,0,0,0.0302606656215478,0,0.0313285373624897,0,0,0,0,0,0,0,0,0.147817673223279,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.150157166610713,0,0,0,0.306064934462333,0,0,0,0,0,0.0839602862960901,0.0899463871836023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115756118979451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574896643712454,0,0.0104429988389871,0,0,0,0,8.67361737988404e-19,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326945500268572,0,0,0,0,0.0677862331386298,0,0,0,0,0,0.2703622860364,0,0,0,0,-8.67361737988404e-19,0.260191021630584,0,0,0,0,0,0,0,0.148759381435308,0.0704842853406383,0,0.00396831033275759,0.0395375904956093,0,0,0,-0.0602581871811501,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0.220642699150243,0.201592209118067,0,0,0,0,0,0,0,0,0,0,0.0512229905663151,0,0,0,0,0,0,0,0,0,0,0,0,0.0558488956303055,0,0,0,0,0.0322959457883906,0,0,0,0,0,0,0,0,0,0.0218961740302857,0.0970098369161055,0,-5.42101086242752e-20,0,0,0,0,-0.00316202910749134,0,0
X002241.SZ,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.117139982746268,0,0.0209238042389601,0.234076710494888,0,0,0,0,0,0,0.0104158980505264,0,0,0,0,0,0.234474734925214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834618241735931,-3.46944695195361e-18,0,-6.7762635780344e-21,0.0226296366110956,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.360860340363576,0,0,0,0.0425945669490703,0,0,0.00937000686375996,0,0,0.173554190954128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131012211870655,0,0,0,0.00603948664976378,0,0.0480117529151334,0,0,0,0,0,0,0,0,0,0,0,0.0181000732381741,0,0,0,-0.0173982488220633,0,0
X601877.SH,0,0,0,0,0.0800232136281289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0058600351641768,0,0,0,0,0,0,0,-0.0228251027699303,0.0152791315488993,0,0.0270406046575412,0,0,0.0989595262486182,0,0,0,0,0,0,0,0,0.00503347252207583,0,0,0,0,0.0305817471961005,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.0176526210053058,0,0,0,0,0,0,0.0193163812423426,0,0,-0.00483778802536835,0,0,0,0,0,0,0,0,0.141982948898451,0,0.0473858893391873,0,0,0,0,0,0,0,0.0489561382664701,0,0,-0.0154330389575518,0,5.42101086242752e-20,0,0.151122058730156,0,0,0,0.103378305141801,0,0,-0.0380767438883026,0,0,0,0,0.0893229212740408,0,0
X002007.SZ,0,0,0,0,0,0,-0.0914173073185136,0,0,0,0,0.0872086308223584,0,0,0.118230723304564,0,0,0.235806081978242,-0.0125338691449982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648654684315039,0,0.0202861434225707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00271999547776964,0,0,0,0,0,0
X000157.SZ,0,-0.0114692374143183,0,0,0,0,0,0,0,0,0,0,0.485958245714887,0,0,0,0,0,0,0,-0.00541682515487259,0,0.00106433560601214,0,0,0,0,0,-0.0675760305089845,0,0,0,0,0,-0.0145709064836256,0.111005264614957,0,0,0,0,0,0,0,0,0,0,-0.154207074504902,0.123709254363816,0,0,0,-0.0115865458744857,0.0376795764904572,0,0,0,-0.0659476627170462,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534204455059721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274016506872177,0,0,0,0,0,0,0,0,0,0,0,0.00526232515534481,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239555153786871,0,0,0.00267588383433374,0,0,0,0,0,0,0.0700435183057237,0,0,0,0,0,0,0,0,0,-0.264747365338864,0.0367527016991509,0,0,0,0,0,0.283343075360477,0,0,0,0.0509659551658757,0,0.00174205581921684,0,0,0,0.0136230598446723,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.0762050471443757,0,0,0,0,0,0.134742805509575,0.0637695734040179,0.0673290520695654,0.12458283949729,0,0,0.0725109570577506,0,0,0.00401898331507844,0,0,0,0.0829505858853677,0,0,0,0,0,0,0,0,0,0,0.0503674502352736,0,0,0,0,0,0,0,0,0,0,0,0,-0.0075945557151646,0,0,0,0,-0.0214301485663541,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0.015788067005737,0,0,0,0,0,0,0,0,0,0,0.269016653506765,0,0,0,0,0,0.0599646957717024,0,0,0,0,0,0,0,0,0,0.0420280427927168,0,0,0,0,0,0.231516345332634,0,0,0,0,0,0,0.0119234115567081,0,0,0.0373470088457747,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332597262687241,0,0,0,0,0,0,-0.030069399134771,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0815832673108262,0,0.081454912754158,0,0,0.089214027270449,0,0,0,0.100576926207536,0.0957205882290682,0.0471975871330203,0,0,0.00672546142372992,-0.00692401237840811,0,0,0,-0.00621577742435607,0,0
X000625.SZ,0,0,0,0,0.0459794218241897,0,0,0,0,0.0364493591881786,0,0,0,0,0,0,0,0,0,0,0,0.00716011443878849,0.0820280021290167,0,0,0,0,0,0,0,0,0,0,0,0.019900704531833,0,0,0,0,0.0874423221620347,0,0,0,0,0.185170868586747,0,0,0,0,-6.93889390390723e-18,0,0,0.00868168054562128,0,0,0,0.00884951006725559,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0.235519833298416,0,0,0,0,0.0471071639842277,0,-1.73472347597681e-18,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.108657511629196,0,0,0,-0.416042047240474,0.217242308987016,0.608977747958297,-0.0575130511053517,0,0.450565392813679,0,0,0,0,0,-0.239491770555432,0,0,-0.0295916713190201,0.0321241126847904,0,0,0,0,0,0
X600867.SH,0,0,0.185146025324584,0,0,0,0,0,-6.93889390390723e-18,0.0335914960247692,0,0.0467427788850192,0,0.104518957289592,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.122266337493608,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0645632269129518,0.0844939149801785,0,0,0,0,0,0,0,0,0,0,0,0,-0.00857875779406101,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0.123175905702554,0,0,0,0,0,0,0,0,0,0,0.181752741121786,0,0,0,0,0.0176899773718507,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0583383331872293,0,0.15134436981322,0,0,0,0,0,0,0,0,0.116052184338235,0,0,0,0,0,0,0.0569771132004335,0,0
X002129.SZ,0,0.0447485688015192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.0357411623368352,0,-0.270154679901866,0,0.0955635981553711,0,0,0.166155660917954,0.353757251112353,0,0,0,0,0,0.0641623603783759,0,0,0.364549469256493,0,0,0.0714984048545454,0,0,0,-0.0883669212147545,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110142157352916,0,0,0,0,0.146346553903179,0.0770199687981903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0452363138151854,0,0,0,0,0.237260121848032,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065881122120728,0,0.0475270829260243,0,0,0.202419847172231,0,-0.142581639320165,0,0,0,0,0.176703833314847,0,0,0,0,0,0.347853633340507,0,0,0.176452314477416,0,0,0.145513943421853,0,-0.0229503555113684,0,0,0,0,0,0,0,0,0.000917348386608896,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.154430190896419,0,0,0,0,0,0,0,0,0,0.12422863982491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208000172283851,0.00981842927553789,0,0.153082691186385,0,0,0,0,0,0,0.136226073546846,0.0884814115752611,0.0389750019819554,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,-0.0642106094662199,0,0,0.0113230003220092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17494431592768,0.107705415230945,0,0,0,0,0,0,0,0,0,0,0.0109955613469686,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311938891606758,0,0,0,0,0,0,0,0,0.114679347442411,0,0.281742154173558,0,0,0.19409416040308,0,0,0,0,0,0.0702475352343322,0,0,0,0,0,0,0,0.142730510539548,0.0521507369567374,0,0,-0.0495850617748501,0,0,0,0.0958498002206533,0,0
X600177.SH,0,0,0,0,0,0,0,0,-0.0297489683000623,0,0,0,0,0,0.0420933177876027,0,0,0,0,0.048284996407342,3.46944695195361e-18,0,0,0,0,0,0,0.0108485546765566,0,0,0,0.157671607866455,0,0,0,0,0,0,0.026027537175781,-0.0337500144943811,0,0,0,0,0,0,0,0,0.0328940717357018,0.0283372025063233,0,0.007732478206174,0.0144210699316782,0,0,0,-0.0198304776265277,0,0
X600066.SH,0,0,0,0,0,0,0,0.0109041938411505,0,0,0,0,0,0,0,0,0.0282707954804514,0,0,0,0,0,0,0,0,0,0,0,0.049736044379003,0,0.189124923305541,0,0,0.0766456435652086,0,0,0,0,0.0200854839920455,-0.0691540459235922,0,0,0,0,0,0,0.126539048085783,0,0,0,0,-0.00548550089238957,-0.00839861259637634,0,0,0,0.0561631750214327,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,-0.0696342568104641,0,0,0,0,0.0724073750850692,0,0,0,0,0,0,0,0,0,0,0,0,0.108450943524112,-0.0222873470128731,0,0,0,0,0.237675253890865,0.0389571942080079,0,0.0649707706162947,0,0,0,0,-0.129191240635085,0,0,0,0,0.050400925097574,0,-0.0911735791628149,0,0,-0.00323947930599997,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124193891475506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137082714836484,0.0722925599989425,0.116777870757186,0,0.138604841938062,0,0.238398693334818,0,0,0,0,0,0,0,0,-0.0135735158166709,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0468890792255251,0,0,0,0.00653549130467313,0.0905051876584698,0,0,0,0,0,0,0,0,0,0,0.103801413226211,0,0,0,0,0,0,0,0,0,0,0,0,0.183412416254265,0,0.0105916582557037,0,0,0.0239252860926014,0.10366831863904,0,0,0,0,-0.0180928650652653,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126204023775445,0,0.0603778914725101,0,0,0,0,0,0,0,0,0,0.0358101094251218,0,0,0,0,0,0.0298246025004797,0,0,0.0792986374523146,0,0,0,0,0,0,0.165815619911327,0,0,0.221415494075984,0,0,-0.0277884147245008,0,0,0,0.0829366909551284,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0.386232141214363,0,0,0,0,0,0,0,0.0491838412832765,0,0.0824329923948192,0,0.0912646887236817,0,0,0,0,0,0,0,0,0,0,0,0.0443103755407019,0,0.0613870624774142,0,0,0,0,0,0,0,0,0.0802850439906204,0,0,0.183408216727174,0,0,0.0158956894899636,0,0,0,0,0,0,0
Change_TY3M,0,0,0.00144615042998455,0,0,0,0.0394878983500828,0,0,0,0,0,0,0,0,0.0407054262713594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525376807919318,0,0,-0.0298195494245652,0.0482944605735347,-0.0668377254871564,0,0,0,0,0,0,0,-0.0338854656157221,0,0,0,0,0,0,0.0360930413485528,-0.120381628391779,0,0,0,0.0140183281367274,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0828817016740108,0,0,0,0,0,0,0,0,0,0.887228784002766,0,0,0,0.287072499407698,0,0
TED,0,0,0,0,0,0,0,0.607393127954576,0,0,0,0,0.116519035323135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267428609759184,0,0.13788457157999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563490614534914,0,0,0,0,-0.126662169377567,0,0
RealEstate_excess,0,0,0,0.0216503662568999,0,0,0,0,0,0,0.0265670830966941,0,0,0,0,0,0,0,-0.0429145620692342,0,0,0,0.0326846400533337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019830321017341,0,0,0,0,0,0,0.0417112080582761,0,-0.0270978893478139,0,0,-0.00304027560623883,0.0211857698834191,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.0168919602502713,0,0,0,0.116934877327024,-0.145637940876958,0,0.0499257834836365,0,0,0,0,0,0,0,0,0,-0.0424726410141892,0,0,0,0,0,-2.06358249417819e-05,0,0.0845351196272519,0,-0.00407622386768582,0,0,0,0,0,-0.0502850641628648,0.0239781782964498,0,0,0.0288393550555421,0,0,0,0,0,0,0,-0.0163719447613385,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00208806762610636,0,0,0,-0.000595608707989126,0,0,0,0,0,0,0,0,0,0,0,-0.00261465101903269,0,0,0.00169981851839797,0.00165200640609044,0,0.000603144669463018,0,-0.000109628410290038,0,0,0.00180289098479942,-0.00116250706594586,0,0,0,0,0.00711071031978511,0,0,0,0,0.00491689509056987,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.173305930015303,0,-0.250945258553474,0,-0.233168025532273,0,0,0,0,0,0,0,0,0,-0.0163582942165314,0,0,0,0,0.08353939360186,0,0,0,0,0,0,0,0,-0.0249651005427459,0,0,0,0.27258893767848,0,0,0,0,0,0.337284487500533,0,0,0,0,0,0,0.40795895160332,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.00106375619767343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00194177332823285,0,-0.00274361317848968,0,0.00729469064604026,0,-0.00206071909423965,0,0,0.000746913911450965,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152266718712597,-0.00497548851133364,0,0,0,-0.0344536532928462,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00288508773384485,0,0,0,0,0.104217725901619,0,0
