,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X002475.SZ,X000568.SZ,X600741.SH,X601877.SH,X600703.SH,X600271.SH,X300124.SZ,X002236.SZ,X000100.SZ,X000625.SZ,X600487.SH,X600498.SH,X300003.SZ,X600809.SH,X000661.SZ,X002008.SZ,X000596.SZ,X002007.SZ,X002179.SZ,X300142.SZ,X000157.SZ,X600089.SH,X600066.SH,X002180.SZ,X600177.SH,X600522.SH,X600867.SH,X600566.SH,X600372.SH,X002506.SZ,X002456.SZ,X300146.SZ,X002241.SZ,X600118.SH,X600183.SH,X600776.SH,X002294.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.497090077061767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181320486992878,0,0,0,0,0,0.120633755379358,0,0,0,0.0163346704757621,0,0,0,0,0,0,0,0,0,0,0,0,-0.0304618033039071,0.0171857328669674,0,0,0,0,0,0
X600104.SH,0,0,0,0,-0.0623388533735661,0,0.109956626784474,0,0,0,0.0997236030942657,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0705500200897698,0.12147711647205,0,0,0,0.012073293759964,0,0,0,0,0,0,0,0,-0.119821161227826,0.130341125546717,0,0,0,0,0,0,0,0.00244235608477653,0,0.0972648926945728,0,-0.00142706360128282,-0.0457422719649965,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701911675487788,0,0,0,0,0,0,0,0.00630632375121557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00869112059002552,0,0,0,0,0,0,0,0,-0.015393305757563,0,0,0,0,0,0,0
X000651.SZ,0.0702266839246842,0,0,0,0,0,0.166880024380059,0,0.0821980622718837,0,0.0597547107440223,0,0,0,0.0150660303451254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00565316987957038,0,0,0.0555012743785285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166782129384256,0,0,0,-0.000823937748999652,0,0,0,0,0.0324053770617573,0,0
X600276.SH,0,0,0.151971458211646,0,0,0.0266466740051858,0.013717685306407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459490126490137,0,0,0,0,0,0,0.0451786775672777,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0146861992735473,0.0243762092295812,0,0,0,0,0,0
X000858.SZ,0.334751309506084,0,0,0,0,0,0.245621946649742,0,0,0,0,0,0,0.0776069359897036,0,0,0,0,0,0,0,0,0,0,0,0.0787440990595833,0,0,0,0.00275564489394764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00427029290322586,0,0,0,0,0.00494333745763065,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00204009144084984,0,0,0,0,0,0,0,0,0,0,0.111763251376443,0.29793235072192,0,0,0.396985121688805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164012915861828,0,0,0,-0.0125610872767484,0,0,0,-0.0119528291553227,0.035509071956675,0,0,0,0,0,0
X000725.SZ,0,0,0.0455940537040999,0,0,0,0,0,0,0.141023996475939,0,0,0,0,0,0,0,0,0,0.0440356667924226,0,0.0348479668779169,0.0599827648388905,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0471182636637986,0.125346267627538,0,0.0505217501041379,0,0.032422518261441,0,0,0,0,0,0,0,0.0187870235782784,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.010337993876543,0.19841113679788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110968714936572,0,0,0,0,0,0.0863930088967396,0.0316440689182255,0,0,0.0153861248329866,0,0,0,0,0,0,0,0,0.0217667528937686,0.0112553050188136,0.249991672350935,0,0,-0.0327742655932813,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194374704514074,0,0.0378200010547271,0,0,0.214521719800482,0.232637924771262,0,0,0.0938447374953115,0,0,0,0,0.0181376484789954,0,0,0,0,0,0.173776838079091,0,0,0,0,0,0,0,0,0,0,0,0.0179179044495688,0,0.028115649817258,-0.0230180620620836,0,0,0,0.125311825713239,0,0
