,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X600031.SH,X000568.SZ,X002304.SZ,X000725.SZ,X600809.SH,X000063.SZ,X003816.SZ,X000661.SZ,X600690.SH,X002241.SZ,X000338.SZ,X600703.SH,X000596.SZ,X300124.SZ,X000100.SZ,X300014.SZ,X600741.SH,X002007.SZ,X300142.SZ,X002371.SZ,X000625.SZ,X002129.SZ,X002049.SZ,X000800.SZ,X601877.SH,X000157.SZ,X002236.SZ,X002414.SZ,X300003.SZ,X600584.SH,X600183.SH,X300136.SZ,X000066.SZ,X002179.SZ,X000977.SZ,X601799.SH,X002456.SZ,X600118.SH,X002185.SZ,X002008.SZ,X000050.SZ,X002294.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433835349965994,0,0,0,0,0,0,0.159760743784367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048452379678551,0,0.173276341679277,0,0,0,0,0.0349642396106775,0,0,0,0,0,0
X600809.SH,0,0.593916493369495,0,0,0,0,0,0,0.0850670068561008,0,0,0,0,0,0,0,0,0,0,0.0261271572753637,0,0,0,0,0.160076603805952,0,0,0,0,0,-0.0303537576589655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384888853279968,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.183052449267541,0,0,0,0,0.130398545470124,0,0,0.12155478138772,0,0,0.0209923545059977,0,0,0,0,0,0,0,0.0285967123745762,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00911822601356752,0,0.00920214400909504,0,0,0,0,0,0,0.0408198037946454,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0.00182166772933213,0,0,0.107458437980886,0,0,0,0,0.0178681778506356,0,0,0,0,0,0,0,0,0,0,0.0184545534316481,0,0.0686478673601926,0,0,0,0,0,0,0,0,0.0308645202371152,0,0,0,0,0.0915147542220787,0,0.00714540735008017,0,0,0,0,-0.00139503955133575,0.000865118366858592,0,0,0,0,0,0
X000661.SZ,0,0,0,0.0547804321390312,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173736477190678,-0.154329923864795,0.0148385041760052,0,0,0,0,0,0.0710555107575734,0.274190080147261,0,0,0,0,0,0,0.223252286635419,0,0,0,0,0,0,0,0,0,0,-0.0258583969043891,0,0,0,0.119664512765055,0,0,0.0137980395011117,-0.0546646147806122,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154148909108333,0.00993054834751066,0,0.0305535710179747,0,0,0,0,0,0.101289576596992,0.0204774123296858,0,0,0,0.0685829960092644,0,0,0,0.170048561403482,0,0,0,0,0,0,0.072881524687466,0,0,0,0,0,0,-0.00705507950248859,0.00810796796929276,0,0,0,0,0,0
X002241.SZ,0,0,0,0.441764705672942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598087359145136,0,0,0,0,0,0,0.0577953990677686,0,0,0,0,0,0,0.102234945509168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130459805764178,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.245816308195389,0,0,0,0,0,0,0,0,0.0155023759215465,0,0,0,0,0.00253888551675609,0.00965434180344323,0,0,0,0,0,0.019476909090667,0.018057704127317,0.1248287612837,0,0,0,0,0,0,0,0,0.0722046679478225,0,0,0,0,0,0,0,0,0,0,0,0.00212292031721592,-0.00361595560862716,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694512720683599,0,0,0,0,0,0,0,0.0338123965075185,0,0,0,0,0,0,0.283792835216921,0.103755401851642,0,0.0273291666482312,0,0,0,0,0,0,0,0,0.136728787552672,0,0,0.00955905962451192,-2.16840434497101e-19,0,0,0,0,0,0
X000596.SZ,0,0.758766442326811,0,0,0,0,0,0,0,0,0,0.1000920189458,0,0,0,0.0352846397917185,0,0,0,0,0.189030497320445,0,0,0,0,0.0697940717764118,0,0,0,0,-0.101583478582542,0,0,0,0,-0.0498321306137604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110136943138576,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,-0.0824211334796599,0,0,0,0,0,0.117202055487586,0,0,0,0,0,0,0,0,0,0,0.097550285074792,0,0.0254825749369736,0,0,0,0,0,0.0513604070448204,0,0,0,0,0,0,0,0.0998330355752951,0,0.183444696040616,0,0,0,0,0.158001837200868,0,0.0213169131878935,-0.074508148526924,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.488034216088529,0,0,0,0.0461140824200534,0,0.0751219186210528,0,0.0273751464062176,0,0,0,0,0,0,0,0.0381973398396063,0,0,0,0.0159769864987774,0.0478531921822848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139344993859907,0,0.0507183277971557,0,0,0,-0.00388135863904372,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.0912537472475554,0,0,0,0.165951653439803,0,0,0,0,0.0911804510524558,0,-0.0192902408059565,0,0,0,0,0,0,0,0.010721951946072,0,0.437374532837224,0.0525666894682547,0,0,0,0,0,0,0,0,0.0174077534711587,0,0,0,0.0391336792672256,0,0,0,0,0,0,0,0,-0.0124529757097589,0.036500227220704,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123794859425194,-0.0542607684936947,0,0,0.0140377142721493,0,0,0,0.0491578173579057,0,0,0,0.0915492434277845,0,0,0,0,0,0.0970647738082545,0,0,0.061285207068519,0,0,0,0,0,0,0.08482086745612,0,0,0.0193314729347838,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0.0399053641003637,0,0,0,0,0,0,-0.0884748715032888,0,0,0,0,0,0,0,0,0,0.515894804084567,0,0,0,-0.0131872095416281,0,0,0,0,0,0.00156748090453704,0,0,0,0,0,0.274614691055482,0.109820536077978,0,0,0,0,0,0.0808494276985229,0,0,0,0.0139406084179584,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.153749395920952,0,0,0,0,0,0,0,0.122805094970536,0,0,0,0,0,0,0,0.464211600304328,0,0.0364363628200593,0,0.120674970954098,0,0,0,0,0,0,0,0,0,0,0.100767843846624,0,0,0,0,-0.00958840644528428,0,0,0,0,0,0,0,-0.0854573981664551,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0645059905124406,0,0,0,0,0,0.157801404491743,0,0.0147556860696741,0.252855632356969,0,0.0359925301811678,0,0,0,0,0,0,0,0,0.275853159507258,0,0,0.0339750822633304,0.078099419539219,0,0.0942589089707573,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0325261761165356,0.0126614306011775,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.110729927068724,0,0,0,0.0911206013194771,0,0,0,0,0,0,0,0,0,0,0,0,0.131971687385408,0,0,0,0,0,0,0.140260954555672,0,0,0,0,0,0.213232242857367,0,0,0,0,0,0,0,0,0.141444283701907,0,0,0,0,0,-0.0263066938205495,0.0303919882140265,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.100781195860183,0,0.235837034949004,0,0,0,0,0.0465330660916182,0,0,0,0,0,0,0.0440068231514174,0,0,0.149151730963451,0.196392479061636,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.170111462964258,0,0,0,0,0,0,0,0,0.0366901246923082,0,0,-0.0360645647346978,0.00174602594093395,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0943298091110838,0.249830431844408,0,0,0,0,0,0.115288406310639,0,0,0,0,0,0.0107320676993205,0,0.369707131257626,0,0.0478684490153963,0.145291536300031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.0889316286792732,0,0,0,0,0,0,0,0,0,0,0.156172254092266,0,0,0,0,0,0.120693387903653,0,0,0,0,0,0,0.212935168533255,0,0,0,0,0,0,0,0,0,0,0.0524874378607694,0,0,0,0,0,-0.00872088045783227,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165279245817012,0,0,0,0,0.143686143610208,0,0,0,0,0,0,0.0995629617345413,0,0.0397308477969021,0.0738874415875092,0,0,0,0.0886816829838172,0,0,0,0,0,0,0,0,0.0679374339783755,0.0429968855094914,0,0,0,0,0.128658485227942,0,0,-0.031077878285608,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.19132610991866,0,0,0,0,0,0,0,0,0,0,0,0,0.0607486936885916,0,0,0,0,0.0205881925525964,0.0849082059474614,0,0,0.000817477114798229,0,0,0,0,0,0,0,0,0.0034805066898795,0,0,0,0,0,0,0,0.0466797781703917,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0
X002236.SZ,0,0,0,0.221163443409072,0.175402577169404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200770513217265,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047460888295486,0,0,0,0.0621094975637373,0,0,0,0,0,0,0.0238452004502106,0.0239706717044913,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039601093320734,0,0,0,-0.0412954878322041,-0.0376177343905854,0,0,0,0,-0.00808433905483084,0,-0.0639286582688352,0,-0.00225628742715354,0.0724431723150072,0,0,-0.0951386930592348,0,0,0,0,0,0,0.499578463807765,0.187053374425306,0,0,0,0,0,0,0,0.250726908777168,0,0,-0.00598433992103562,-0.010124514917296,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0338193120480958,0,0,0,0,0,0,0,0,0,0,0,0.010488564192987,0,0,0.0417338543025146,0,0.00170859162933408,0,0,0.156915254790304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558152489735343,0,0.147979070031931,0,0,0,0,0.0249069962447662,0.00245951848125257,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403344167196081,0,0.0581072098075261,0,0,0,0,0,0,0,0.321041306438868,0,0.167842908795809,0,0,0,0,-0.0863112162857653,0.206482483439027,0,0,0.0848954663422168,0,0.0558245357673529,0,0,0,0,0.0573406386868437,0.323172803583769,0,0,0,0,0,0.00339054559227653,0.0294339668691078,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0.0494677486833908,0,0,0,0,0,0,0,0.166244336397172,0,0,0.0565064080080084,0.0468804383427602,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098358673470618,0,0,0.185073718313266,0,0,0,0,0,0,0,0,0,0,0,0.0282795150316684,0.0261671821140119,0,0,0,0,0,0
X300136.SZ,0,0,0,0.230377459117396,0,0,0,0,0,0,0,0,0,0,-0.194812516242508,0.0862603635782282,0.357598809359189,0,0.0262541781473887,0,0,0,0,0.212027360368065,0,0,0,0,0,0.197174021540554,-0.194873394792716,0,0,0,0,0,0,0,0,0,0,0.00120114046894789,0,0,0,0,0,0,0.0819090451866427,0,0,-0.0100594425247441,-0.0109011063346212,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0.030980661113902,0,0,0,0,0,0,0,0.162056868370668,0,0,0,0,0,0,0,0,0,0,0.143062631101133,0.112490532876107,0,0,0,0.17816911425445,0,0,0,0,0,0,0,0,0.197487247191871,0,0,0,0,0.160304835772727,0,0,0,0.00784803563127036,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.00396305431854011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115764422683643,0,0,0.049916848550458,0,0,0,0,0.150964930456128,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.00644915281973857,-0.0132489223859632,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208823047789506,0,0,0,0,0.00999428457070473,0,0,0,0,0.0371878107149231,0.414329210535014,0,0.00864179528697879,0.0774884630218569,0,0,0,0,0,0,0,0.259178935411558,0,0,0,0.0361676490773472,0,0,0,0,0,0
X601799.SH,0,0,0,0.0184500737327642,0,0,0,0,0,0,0,0,0,0,0.0777051517517469,0,0,0,0,0,0,0,0,0,0,0.0441562728764762,0,0,0,0,0,0,0,0.0453553294600593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175523272281652,0,0,0,0.00846512829693335,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570540965014512,0,0,-0.024226010294443,0,0,0,0.0434137235832618,0.0380129444885016,0,0,-0.0152217565867779,0,0,0,0,0,0,0.299064676931644,0,0,0.285456009163596,0,0,0,0,0.0574308487715025,0,0,0,0,0,0,0,0.0414656618378493,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275552327982849,0,0.0477618409708465,0,0.00892317140502558,0,0.160760014168406,0,0.0283186582688151,0,0,0,0,0,0,0,0,0,0,0,0.172144552111493,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.06146517410784,0.0617291524680277,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0.0021378520432176,0,0,0,0,0.0327667612394064,0,0,0.119913357325773,0,0,0,0,0.0193231676677593,0.105714867413386,0,0,0,0,0,0,0,0,0.0401422342830003,0,0,0.263729508283292,0,0,0.130273383451604,0,0,0,0.181333404361326,0.0289576307692843,0,0,0,0,0,0,-0.0263121151195719,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238309696907188,0.131786210197627,0,0,0,0,0.255156119070091,0,0,0,0,0,0,0,0,0,0,0,0.0623704292304509,0,0.16755824823239,0,0,0.056142818053924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00359399393694856,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0.110322151999334,0,0,0,0,0,0,0,0,0,0,0.0636752757178506,0,0,0,0,0.0394249096530092,0.170784469670488,0,0,0.0470884031847762,0,0,0.00778441949210655,0,0,0.0177680407847334,0,0,0.0026248882014346,0,0,0,0,0.109288252800748,0.127737666045287,0,0,0,0,0,0.03774128768297,-0.0313446942769673,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.0426079463335462,0,0,0,0.319231550159604,0,0,0,0.0406147251340691,0,0,0,0,0,0.0961828088173152,0,0,0.090847231589954,0.049984921168868,0,0,0,0,0,0,0,0.0823038445212544,0,0,0,0,0.35345465357655,0.043897022236325,0,0,0.016599492688713,0,0,0,0,0,-0.0088008576459396,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.085778368571016,0,0,0,0,0,0,0,0,0,0.0464262109718547,0,0,0,0,0.0147775667189304,-8.67361737988404e-19,0.0750829340880432,0,0,0.0286201092883827,0,0,0,0,0,0,0,0,0,0,0.069375352137765,0,0,0,0.00875103463701108,0.0857106336053183,0,0,0,0,0,0.0102370049870297,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00318019063801708,0,0,0,0,0,-0.0259864361719906,0.0492523716371662,0,0.132068710195734,-6.93889390390723e-18,0.0470357727402431,0,0,0,-0.0505673652034908,0,0,0,0,-0.108205337490484,0,-0.0689303173095897,0,-0.00694686103440443,0,0,0,0.0735849845647122,0,0,0,0,-0.0505287602780381,0.00404451358951375,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.585110247436859,0,0,0,0,0,0,0.155778382781951,0,0,0,0,0,0,0.198146299165174,0,-0.42294461064282,-0.203774330925245,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0864329735483268,0,0,0,0,0,0,0,0,0,0.330515576508874,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.080281330734446,0,0,0,0,0,-0.569870544158384,0.672940503714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766331662452821,0,0,0,0,0,0,-0.442003316563243,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.0128597298307963,0,0,0,0,0,-0.0112646076707543,-0.0815214666631428,-0.0502289519480938,0,0,0.0691194334141055,0,-0.0621195024002299,0,0,0.0988471391396717,0,0,0,0.061526312342343,-0.0427700615983346,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527017080974369,0,-0.0742496859094505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.000323408134575593,0,0,0,0,0,0,0,-0.0171365836496834,0,-0.0554987161222918,0,0,0,0,0,0,0,0,0,0.0310563533941404,0,-0.0348742227205708,0,0,0,0,0,0.0360651268752011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375737651180643,0.0222153560960991,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-0.00390571549553097,0,0,-0.00293575205364748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00366033663166264,0,0,0,0,-0.000438769557151777,0,0,0,0,0,0,0.00849160920125821,0,0,0,0,0,0,0,0,0.00290375858050613,-0.018106478411244,0.00720448991901443,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0559351677964097,0,0,0,0,0,0,0,0,0.0507639724447317,0,0,-0.0528479605187021,0,0.0246297950976309,0,0,0,0,0,0.108714162016848,-0.014361232504032,0,0,0,0.0344350496031161,-0.00299981830850744,0,0,0,0,0,0,-0.105232070120433,0.078389913429442,0.104168236904521,0,0,0,0,-0.123665270115231,0,0,0.0823182185260458,-0.01371493387098,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00416095757151446,0,0,0,-0.00148021013569434,0.00344931209899883,0,0,-0.00965631935785083,0,0,0,0,0,0,0,0,0.0103031253814097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00310698498071322,0,0,0.00694541490449649,0.00863693725983105,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00197801165622196,0,0.0390917979058814,0,-0.0220750708648845,0.0191885699615086,0,0,-0.0335058765530706,0,0,0,0.0104427645948181,-0.0242765125094002,0,0,0,0.0101002950443807,0,0,0,0,0,0,0,0,0,-0.0117461847240062,0,0,0,0,0,0,0.0250073554362184,0,0,0.041337285884995,0.0155068426925071,0,0,0,0,0,0
