,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X002236.SZ,X002475.SZ,X000338.SZ,X600031.SH,X002008.SZ,X000625.SZ,X002456.SZ,X300124.SZ,X600487.SH,X600066.SH,X300003.SZ,X601877.SH,X002241.SZ,X000100.SZ,X600809.SH,X002294.SZ,X600271.SH,X600867.SH,X300136.SZ,X600522.SH,X002508.SZ,X600566.SH,X000050.SZ,X000981.SZ,X600089.SH,X000157.SZ,X600498.SH,X600177.SH,X600707.SH,X000596.SZ,X300142.SZ,X600699.SH,X002179.SZ,X002180.SZ,X002049.SZ,X600584.SH,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002008.SZ,0,0,0.051840493568624,0,0.0393290241249186,0,0,0,0.545591794874238,0,0,0,0,0.209976070949082,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144793180525304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614187430372268,0,0,0,0,0,0,0.0156512320476765,0,-0.0465126156003694,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0351479503873226,0,0,0,0,0,0,0,0.155379945425374,0,0,0,0,0,0,0,0,0.0602923295244221,0,0,0,0.0973689049988625,0,0,0,0.00962191626198734,0,0,0,0,0,0,0.011146006421791,0,0,0,0,0,0,0.101705036269677,0,0.0392206011866285,0,0.00150090850857252,-0.0036844448941874,0,0,0,0,0,0
X002456.SZ,0,0,0.0269160537843496,0,0,0,0,0,0,0,0,0,0,0,0.730216960465449,0,0.263012081495005,0,0,0,0,0,0,0,0,0,0,0,0,-0.133037792911506,0,0.342056347895314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107748456857768,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056452205367267,0,0.122222420550166,0,0,0,0,0,0,0,0,0,0.0644819172856802,0.202641873358317,0,0,0,0,0.0157070989121822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233584780744485,0,0,0,-0.00883121167241391,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.383950461214149,0,0.381910343383513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122761670478985,0,0,0,0,0,0,0,0,0,0,0,0.0548005577494147,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.0155907185829807,0.139499055115906,0,0.0784558991255054,0,0,0,0,0,0,0,0.0397378832069836,0,0,0,0,0,0,0,0,0,0.0350714736716157,0,0.0427598084004586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033632428175397,0,0,-0.020210159941031,0.0419983219733517,0,0,0,0,0,0
X300003.SZ,0,0,0.064260919495981,0,0,0,0.165861092041472,0,0,0,0,0,0,0,0,0.101605869758105,0,0,0,0,0,0,0,0,0,0,0,0.232723942818514,0,0.121318888481342,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0520745709825336,0.184166074014816,0.0976698037421726,0,0,0,0.0260486942108667,-0.0126353566333393,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-0.149658810894853,0,0,0,0,0,0,0,0,0.196023280146798,0,0,-0.131329128954535,0,0.165306460093189,0,0,0,0,0,0,0.04932014759177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952511709026894,0,0,0,0.123894104283452,0,0,0,0.0201719361199854,-0.00949210666543893,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.0313213870625854,0,0.0185427823526534,0.0171521353783253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581939419210155,0,0,0.0253592317951133,0,0,0,0.139275579521833,0,0,0,0.0432870542237718,0,0,0,0.250998131159941,0,0,0,-0.00111969289473567,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.111762806979493,0,0.200733776466272,0,0,0,0,0,0,0,0,0.0789226997310166,0,0,0.0891135702541567,0,0,0,0,0,0,0.0326108699423349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199700713648597,0,0,0,0,0,0,0,0.00796365786925075,-8.67361737988404e-19,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.0502382741623295,0,0,0,0,0,0.0425877876062435,0,0.293167285971443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362603722864808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119336569494553,0,0,0,-0.0152005851393742,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.071835209015263,0,0,0,0.240272805692743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0465545954192691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636205493505494,0,0,0,0,-0.00744671380982632,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0.165119279868176,0,0,0,0,0,0,0,0,0,0,0.172358551130519,0,0,0,0,0,0,0,0,0.197402908166795,0,0.00475219081951062,0,0,-0.0995185693035751,0,0,0,0,0,0,0,0.138566322665706,0,0,0,0.0358305720578293,0.0693357729205905,0,0,0.0800681075435064,0,0,0,0.0167369608911479,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0.0767419202130021,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.414347083706951,0.0276617235853483,0,0,0,0,0,0,0,0,-0.0240185671985343,0,0.250450539238665,0,0,0,0,0,0,0,0.0925658076174198,0,0,0,0,0,0,0,0.200788573440116,0,-0.00379252862327166,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0287283884525295,0,0.267120593211672,0,0,0,0,0.690047396321926,0,0,0,0,0.0199626228218962,0,0,0,0.127763455926318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175055118548071,0,0,0,0,0,-0.123593958463931,0,0,-0.0281960245658198,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,1.38777878078145e-17,0,0,0.123982099751411,0,0,0.0708500380895643,0,0,0,0,0,0,0.0224304414990694,0,0,0,0.0319763123799241,0,0,0.133932625890378,0,0,0.128660743392452,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0439937376942234,0,0,0,-0.0302187493606634,0,0.329755773311386,0,0,0,0.0169538800141354,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0.22874205628945,0,0,0,0.0701820916485556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114416708337509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324566521009107,-0.0824011685170254,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0.000103342354512623,0,0.0260348301093765,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0733915917656908,0.136737754311623,0,0,0,0,0,0.104835911899802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113062719106642,0,0.059578762562933,0,0,0,0,0,-0.00454556217422273,8.67361737988404e-19,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0.09765473528737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104494459032803,0,0,0,0,0,0,0,0,0,0,0,0,0.4319788611189,0,0,0,0,0,4.33680868994202e-19,0.164046026281663,0.331402969056916,0,0,0.0203282022086452,0,0,0,0,0,0,0
X000981.SZ,0,0,0.019567076952646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144719555737242,0,0.0218868593954899,0,0,0,0.0810784130764956,0,0,0.0497772682405261,0,0,0,0,0,0,0,0,0,0,0,-0.0733957070912612,0,0,0,0.0671631116708774,0.0084171616114958,0,-0.032460707186305,0,-0.0357886995853317,0.0322387685174145,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0556056110971865,0,0,0,0,0,0,0,0,0.166198839214578,0,0,0,0,0,0.0728435245424121,0,0.156975237369533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136140972740025,0,0,0,-0.009021617992447,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0343774208853406,0,0.0573904140338513,0,0,0,0,0,0,0.0829468336966966,0,0,0,0,0,0,0,0.0509921093522768,0,0,0,0,0,0.0633301149798309,0,0.0421376164385681,0,0,0.0495009151020789,0,0,0.159869993342047,0,0,0,0,0,0.0269196939578577,0,0.0582227529463396,0.00378074205012079,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.104872854731774,0,0.0111414606177523,0,0,0,0,0,0,0.150874854679497,0,0,0,0,0,0,0,0.0371642807940375,0,0,0,0.167595745861659,0,0,0,0,0,0.231919688931374,0,0,0,0,0,0,0,0,0.0442057595381437,0,0,0.0404968069927266,0,0,0,0,-0.00538840721665035,0,0,0,0,0,0
X600177.SH,0,0,0,0,-0.0678494126041874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0556880106304165,0,0.00572589481257166,0,0,0,0,0,0,-0.00497477462248609,-0.0808585909740831,-0.0858723125240309,0.299346527269637,0,0,0,0,0,0,0,0,0,0,0,0.118367381010068,0,0,0,0.00456411705586711,-0.0212966929797084,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071764965266525,0,0,0,0,0.00512486839392166,0,0,0,0.060108739092314,0,0,0.0415446499274285,0,0,0.0321374343575759,0,0,0,0.0256945256771145,0,0,0,0,0,0,0,0,0,0,0,0.073618369079761,0,0.0285191868638735,0,0,0,0.00498682387581703,0,0,0,0,0,0
X000596.SZ,0.118739476823426,0,0,0,1.73472347597681e-18,0,0,0.161626293572844,0.140129425529141,0,0,0,0.390289517413778,0,0,0,0,0,0,-0.00255993643389074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0580419911533711,0,0.0225477102935406,0,0,0,-0.00244263027695388,0,0,0,0,0,0
X300142.SZ,0,0,0,0.28325174340824,0,0,0,0,0,0,0.0179867587214719,0,0,-0.0902364306680102,0,0,-0.0328793717978884,-0.220276997149426,0,0.046662575670299,0,0,0,-0.0147851538243993,0,0,0.333716112958808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518678469196635,0,0,0,0,0,0,0.0147546787027151,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0.106189734208244,0,0,0.0084966345091752,0,0,-0.064301057724734,0.100881054683425,0,0.0299087643436675,0,0,0,0,0,0.0294040546641959,0,0,0,0,0,0.0204233843450636,0,0,0,0,0,0,0,0,0,0,0,0.160016146629695,0,0,0,0,0,0,0,0,0.00172054117352246,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.130957557676491,0,0,0.107216698041814,0,0,0,0,0,0,0,0,0,0,0,0.0928969033375442,0,0,0,0,0,0,0,-0.0967313494672575,0,0,0.0315887763218908,0,0,0,0,0,0,0,0,0,0,0,0.165937734888781,0.0679651703360298,0.159623998252494,0,0,-0.0116455403748553,0.00405329732803731,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.116789130642723,0,0,0,0,0,0.0544266016826722,0,0,0,0,0.124589757993489,-0.0604929591230796,0,0.084985383694773,0,0.0547769590097002,0,0,0,0,0,0,0,0,0,0.0347019038914383,0,0,0,0,0.200556218175417,0,0,0,0,0.254004781444477,0,0,0,0,0,-8.67361737988404e-19,0.0165913951673614,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110580510939832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471529840309667,0,0,0,0,0,0,0.163063446795502,0,0.336194102644999,0,0,0,0.0126683432075683,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.00999606903968347,0,0.163363396435311,0,0,0.0785518243036992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236931825730523,0,0,0,0,0,0,0,0,0,0.268855565483869,0,0.311199801743073,0,-8.67361737988404e-19,0,0.0116971709371187,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0.010853474521779,0.0638191219437524,0,-0.0933489992068905,0.156846584915004,0,0.0945839024450288,0.0982820995140326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32627322124516,0,0,0,0,0.0276126855336346,0,0,0,0,0,-0.0295912306031223,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0260047062592523,0,0,0,0,0,0
Change_TY3M,0,0,0,-4.33680868994202e-19,0,-0.0449861837592453,0,0,0,0,0,0,0,0,-0.0820428282292648,0,-0.0636929206811062,0,0,0,0.0822034138312586,0,0,-0.0712222135796732,0,0.123338697641443,0,0.0422416591340219,0,0,-0.015310364599356,0,0,0,0,0,0,0,0,0,-0.0220234636836455,0,0,-0.236412675543022,0,0,0,0,0,0,0,-0.0460354116418105,0.0351282881450776,-0.099990745676263,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124713210329631,0,0,0,1.23230340611773,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113442062478458,0,0.221851627963156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7792283635143,0,0,0,0,0,0,0
RealEstate_excess,0.149716135331368,0,0.00818893678685523,0.0421046406171482,0,0.0679852121261754,0,0,0,0,0,0,0,-0.0198360130693274,-0.0787058816668834,0,0,0,0,0,0,0,0,0,0,0,0,0.0659986199193961,0,0,0,0,-0.0937903254431652,0,0,0.0625491382834994,0,0,0,0,0,0,0,0,0,0,0,0,-0.0835787111175662,0,0,-0.052281625948531,0.0464611510518236,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670350476862869,0,0,-0.0130232338688526,0,0,-0.0365021131641842,0,0,0,0,-0.109607159857526,0,0.0214908773573002,-0.0740095967577832,0,0,0,0,-0.0176064773308902,0,0,0,0,0,0,0,0,0,0,0,0,-0.026395019609003,0,0,0,-0.00770480021310267,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.00158210946177791,0,0,0,0.000481412809355239,0,0,0,0,0,0,0,0,0,0,0.00126290608417065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00242026242705672,0.00574834991463489,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0.0286335726703079,0,0,-0.050556471303484,0,0,0,-0.00970691559903604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00857068660158724,0,-0.0119808979680017,0,0.0124808065229799,0,0,0,0,0,-0.0776263667975942,0,0,0,0,0,0,0,0,0,-0.00600134676807753,0,0.0216177627009914,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00221408143255499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147770023587482,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00501865916348673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102040260237656,0,0,0,0,0,0,0,0,0,-0.0144247953303078,0,0,0,0,0,0,0
