,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X000338.SZ,X600690.SH,X600741.SH,X600809.SH,X000661.SZ,X600703.SH,X002241.SZ,X000596.SZ,X000100.SZ,X300003.SZ,X600183.SH,X002236.SZ,X601877.SH,X300014.SZ,X300124.SZ,X000066.SZ,X000157.SZ,X300142.SZ,X002007.SZ,X002371.SZ,X002179.SZ,X300136.SZ,X000977.SZ,X002463.SZ,X600271.SH,X000625.SZ,X002008.SZ,X002456.SZ,X600584.SH,X600177.SH,X000050.SZ,X002180.SZ,X600066.SH,X002506.SZ,X002049.SZ,X002508.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.177881852110492,0,0,0,0,0.0652346872268638,0,0,0,0,0,0.353240409692566,0,0,0,0.119796958491839,0,0,0,0.0137236348801605,-0.0119091668571463,0.0132102705392629,0,0,0,-0.060585246817496,0,0,0,0,0,0,0,0,0,-0.00252769063306787,0,0,0,0.00711496763474715,0,0,0,0,0,0,0,0,0,0,0,0.00495889966132682,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.0727233608472462,0,0,0,0,0,0.525380503904003,0,0,0,0.0548798004571914,0,0.0377484579982125,0,0.0384639622940659,0,0,0.00124565555678314,0,0,0,0,0.00195021962483624,0,0,0,0.0128250935534661,0,0,0.0103988687007079,0,0,0,0,0.0117009794707054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127453454422002,0,0
X000651.SZ,0,0,0,0.0895684633461293,0,0,0,0,0.0365827835689086,0,0,0,0,0,0.134703464544681,0,0,0.0363164364064291,-0.122421645289919,-0.0215648120647096,0.0379149455105847,0,0,0,0,0,-0.00735561276204832,0,0,0,0,0,-0.0135904106845386,0,0,0,-0.0772824616840218,0,-0.0564217992361132,0,0,0,0,0,0,-0.0854008613922916,0,0,0,0.246176922591498,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259994316530708,0.386124184612669,0,0.0646897727078074,0.0375473673125877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237473927714242,0,0,0,0,0,0,0,0,0,0,0,0.00968592560694221,-0.0146886470084791,0,0,0,0,0,0
X002415.SZ,0,0.065050929260572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137944931715677,0,0,0,0,0.061733338081383,0,0.570397186197035,0,0,0,0,0,0,0,0.0403074624440886,0,0,0.0135787613843771,0,0,0,0,-0.0207489081846663,0,0,0,0,0,0,0,0,0,0,0.0261329476194437,-0.0468117264866719,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168085931224612,0,0,0.0354731688971495,0,0.00742412358281172,0,0,0,0,0,0.0116063018815126,0,-0.0176988303229462,0,0,0,4.33680868994202e-19,0,0,0.00343967947450323,0.100578846484073,0,0,0,0,0.00243186242752032,0,0,-0.039602409865916,0,0,0,0,0.0149686995874213,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.00629775543284629,0,0,0,0,0.149496185512998,0,0,0,0,0,-0.0502858008963984,0.108378645123469,0,0,0,0,0,0,0,0,0.115139918394573,0,0,0,0,0,0.066821751590044,-0.0340308465834169,0,0,0,0.357053017355751,0.0784258257938323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0296131481177747,0,0,0,0.0963398904089942,0,0,0,0.00889944705245393,0,0,0,0,0,0,0,0,0,0,0.0396521223851099,0,0,-0.088603947363122,0,0.0904132952181731,0.0553319955034274,0.111066960811717,0,0,0,0,-8.67361737988404e-19,0,0.225585428697797,0,0,0,0,0.00577010356954696,0,0,0.0630931709810885,0,0,0,0,0,0,0
X002304.SZ,0,0.177018256305842,0.0409341813813953,0,0,0,0,0.0632336068231888,0,0,0,0,0,0,0,0,0,0,0.0468326246030248,0,0.169877459977935,0,0,0.0080538523822971,0,0,0,0,0,0,0,0,0,0,0,0.00389715551663409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461664341891792,0,0,0,0.00632729482993464,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0273908300376208,0,0,0,0,0,0,0.0307920897223467,0,0,0,0,0,0.030823731418072,0,0.0354597544947284,0.00859550045931302,0,0,0,0.107959493674569,0,0.100834903957509,0,0,0,0.0473398158800288,0,0,0,0,0.0158219890780741,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0964145914010191,0,0,0,0,0,0.155458127080861,0,0,0,0,0,0.114674129754387,0,0,0,0,0.00433641750461063,0,0,0.00889892291300089,0,0,0,0,0,0,0,0.106329730825656,0.00934023290374364,0,0,0,0,0,0,0,0,0,0,0,0,0.0859364687489023,0,0,0,0,0,0,0,-0.0773165969992964,0,0
X600031.SH,0,0,0,0,0,0,0.0907412906900135,0,0,0,0,0,0,0.290348023195479,0,0,0.19745262825477,0,0,0,0.0259830846865982,0,0,0,0,0,0.00375392676053918,0,0,0,0.0054084951235163,0,-0.0566253941230296,0,0,0.019732729133215,0,0,0,0,0,0,0,0,0.0149140890607681,0,0,0,0.0355382548417788,0,0,-0.0276557639643465,0.00436441631504908,0,0,0,0,0,0
X000568.SZ,0.219162071298223,0.605941367328799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217535408973406,0.0188789375836758,0,0,0,0,0,0,-0.0494459079111973,0,0,0,0.0371387609441551,0,0.00339499910902052,0,0.0168732511625536,0,0,0,0,0,0,-0.0500423589710778,-0.0262559261774417,0,0,0,0,0,0,0,0,0.0311652063354489,0,0,0.00672653855500256,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.015194847940745,0,0,0,0,0.243054968344026,0,0,0,0,0,0,0,0,0,0,0,-0.0263159867805954,0,0,0,0,0.108238800097802,0,0,0,0,0,0,0.0542943605728236,0.0248829725696139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317641814246101,0,0,0,-0.00995289710904038,0,0
X600690.SH,0,0,0.167200521335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0260318818977733,0,0,0.0885180767642985,0.126908976482125,0,0,-0.0195942394770125,0,0,0,0,0,-0.0553740423892843,0,0.0207238680776978,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0580246970166197,0,0,0,0.00577644973415595,0,0,0,0,0.0202582714224921,0,0
X600741.SH,0,0,0,0,0,0,0.139746857513992,0,0,0,0,0,0,0,0,0,-0.103340290017507,0,0,0,0,0,0,0,0,0,0.102386464709497,0,0.110713677814802,0,0,0,0,0,0,0,0.00634985326244614,0,0.160996455376451,0.00947312675578338,0,0,0,0.0331660198746615,0,0,0,0,0,0,0,0.0101158609655131,0,0,0,0,0,0,0
X600809.SH,0,0.401538250987287,0,0,0,0,0.0325189946326793,0,0,0,0,0,0,0,0,0,0,0.0746735000546832,0,0.0240182185489407,0.0979431965072126,0,0.0610717780079436,0.0075557784870984,0,-0.0796813726370524,0.0654781390608897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241998083705145,0,0,0,0,0,0,0,0,0,0,0.0482666254715972,0,0,0,0,0,0,0
X000661.SZ,0.285507514127377,0,0.070290161059233,0.264543527019114,0,0,0,0,0,0,0,0,0.0232247201022275,0,0,0,0.0108442332885739,0,-0.0181128619823562,0.0873396531275935,0,0,0.0615376790666704,0,0,-0.0741185119885986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359926372337143,0,0,0,0,0,0,-0.0133438719183103,-0.0684237856230079,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116375079376576,0,0,0,0,0,0.223072267714515,0,0,0,0.191916300655147,0,0,0,0.188888027305464,0.163868689437554,0,0.245992743431757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.101475566622542,0,0,0,-0.0360557506958107,0,0,0,0,0,0.234709698156744,0,0.190183870024055,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0766592878048256,0,0.130407206937536,0.13212942528573,0,0,0,0,0.0948242082704241,0,0,0,0,0,0,0,0,0,0,-0.0564291225160729,0,0,0,0,-0.00308258673221326,0,0
X000596.SZ,0.0873880441511112,0,0,0,0,0,0,0,0,0,0,0,0.208056851699946,0,0.0587451778734615,0,0.220805690041359,0,0,-0.025223348306488,0,0,0.0869002706939965,-2.16840434497101e-19,0,0,0,0,0,0.0452132098929298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00656328112399575,0,0,0,0,0,-0.0377608444265693,0.00569692258917744,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140492414139983,0,0,0,0,0,0,0,0.0359662997539556,0,0.0833021714413882,0,0.0259835969833695,0,0,0,0,0.372265320959915,0,0,0,0,0,0,0,-0.036949700771914,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0.226317053856193,0,0,0,0,0,0,0.178636021629472,0,0,0,0,0,0.0837443248274173,0.0819959964785754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066271775594341,0,0,0.133934095073764,0,0,0,0,0,0.0172317396678785,0,0,0.0297952257127494,0.048247326975197,0,0,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0.114934700543093,0,0,0,0,0,0,0,0.305953342803017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310216498630244,0,0,0,0.0988518707032132,0,0,0,-0.152319101228922,0,0,0.121490546421627,0,0,0,0,0.0417841457835932,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.519836767913704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397647831117112,0,0.0935792037470273,0,0,0,0,0,0,0,0.00557250664117395,0,0,0,0,0.0406767199403123,0,0.14107112930838,0,0,0,-6.93889390390723e-18,0,0,0,0.00380476532978662,-0.0325095204897994,0,0,0,-0.0143686593882101,0,0
