,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X000651.SZ,X002304.SZ,X600690.SH,X600031.SH,X600104.SH,X002475.SZ,X000725.SZ,X000661.SZ,X300014.SZ,X300124.SZ,X003816.SZ,X000338.SZ,X000063.SZ,X000625.SZ,X002241.SZ,X000100.SZ,X000596.SZ,X600703.SH,X300142.SZ,X000157.SZ,X002129.SZ,X002371.SZ,X600741.SH,X002049.SZ,X002179.SZ,X002007.SZ,X000799.SZ,X002236.SZ,X601877.SH,X600584.SH,X300003.SZ,X300146.SZ,X002414.SZ,X600183.SH,X000800.SZ,X600779.SH,X600460.SH,X601799.SH,X600702.SH,X600089.SH,X600707.SH,X002074.SZ,X000977.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.23260735067901,0,0,0,0,0,0,0,0.193484147141018,0,0,0,0,0,0,0,0,0,0,0,0.0315607807610747,0,0,0,0,0,0,0.147917638613175,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00827687995904001,0,0,0,2.30591954717203e-05,0,0
X000858.SZ,0,0,0,0,0.0642262897756939,0.347647438861909,0,0.0768664512935619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348547970229407,0,0,0,0,0.0803776843049334,0,0.181034904175708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000690941725601418,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0381399955184175,0,0.0627087851216998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156372979509083,0.22671249680237,0.0201612699452845,0,0,0,0,0.0889157480288412,0,0,0,0,0,0.030128431656998,0,0,0,0,0,0,-0.0161710326599085,0,0,0,0,0,0,0
X600276.SH,0,0.230227869730936,0,0,0,0.0328524548039235,0,0.0174880159204573,0,0,0,0,0,0.0661584897235579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457906033104744,0,-8.67361737988404e-19,0,0,0,0,-0.174425957072728,0,0,0,0,0,0.0489179407244815,0,0,0,0,-0.0396578144259979,0,0,0.0189710316326997,0,0,0,0,0.0106464200110138,0,0
X600809.SH,0,0,0,0,0,0.0254607283912967,0,0,0,0,0,0,0,0,0.117720968907583,0,0,0,0,0,0,0,0,0,0,0,0,0.102037011063163,0,0,0,0,0.421519873835605,0,0,0,0,0,0,0,0,0,0,0.0152703163801828,0,0,0,0,0,0,0,0,-0.0837700778473662,0,0,0,-0.0635324038688904,0,0
X000568.SZ,0,0.767893531986445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147134390172175,0,0,0,0,0,0,0.240866931198644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0544367213058079,0,0,0,-0.00592164414839385,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0380060481950325,0.0348063474384878,0,0,2.58390365475755e-05,0,0,0,0.0496636245996486,0,0,0,0,0,0.0819911797432917,0,0,0,0.0215734021925906,0,0,0.150759837077023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372998995100655,0,0,0,0,0,0,-0.00815074144251708,-0.0134508630357063,0,0,0,0,0,0
X002304.SZ,0,0.244460115653879,0,0.0519767750265817,0.0282829379421659,0.202305209410501,0,0,0.132313732954184,0,0,0,0,0.0698792496930929,0.00511586735493749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137491340588384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366069230758628,-0.00159685309226197,0,0,0,-1.0842021724855e-19,0,0
X600690.SH,0,0.0144093164445894,0.0996974048893543,0,0.0590046981415577,0,0,0,0,0,0,0,0,0.0214388177436506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133555473261007,0,0,0,0,0,0,0,0,0,0,0,0,0.137994241765086,0,0,0.107219642365536,0,0,0,0,0,0,0,-0.0301482779130639,0,0,0,0.0103534735154347,0,0
X600031.SH,0,0,0,0,0.0737183814558057,0,0,0,0,0,0,0,0,0,0,0.24846299742507,0,0.187848061463968,0,0,0.0779032344357696,0,0,0.0499364753645478,0,0,0,0,0,0.247402198762414,0.0659620856231814,0,0,0,0,0,0,0,0,0.0472037304895867,0,0,0,0.00360389082687597,0,0,0,0,0,0,0,-0.00417540072538556,0,0,0,0,0.0163808897162922,0,0
