,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X000568.SZ,X600031.SH,X002475.SZ,X600690.SH,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X000157.SZ,X600703.SH,X002236.SZ,X000100.SZ,X600183.SH,X300003.SZ,X300142.SZ,X600271.SH,X002007.SZ,X300124.SZ,X002179.SZ,X000625.SZ,X002241.SZ,X600498.SH,X002506.SZ,X600177.SH,X002129.SZ,X600867.SH,X002049.SZ,X600487.SH,X300014.SZ,X000050.SZ,X300146.SZ,X600066.SH,X002008.SZ,X002371.SZ,X002463.SZ,X300136.SZ,X000977.SZ,X000066.SZ,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0.156467326878849,0,0,0,0,0,0,0.0266502625662256,0,0,0,0.178654830932121,0,0,0,0,0,0,0,0,0,0,0,0.130197751252814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028693710976254,0,0,0,0,0,0,0,0.095312785404487,0.00833086599177661,0,0,0,0,0,0,0,0.0139229602655714,0,0
X002475.SZ,0,0,0.145867714579869,0,0,0.25028320823246,0,0,0.29487427953081,0,0,0,0,0,0.0387691643573253,0,0,0,0,0,0.166930023621684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629534898191795,0,0,0,0,0,0,-0.0705913442547376,0,0,0,0.0453115234792193,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.0670593021975555,0,0,0.0576766018264211,0,0,0,0,0,0.0247272479050492,0.0131200936795529,0,0,0,0,0,0,0,0,0,0.0464243415758177,0,0,0,0,0,0,0,0.0603078377022625,0,0,0,0.137138056571804,0,0,0,0,0,0,0,0,0.0141554405890037,0,0,0,0.0946375889508155,0,0
X000338.SZ,0,0.0165963471943432,0.19914324467258,0,0,0,0,0,0,0.00199200302994163,0.19946140903855,0,0,0,0,0,0,0,0,0,0,0.0709253402367422,0,0,0,0.0685116655943418,0,0,0,0,0.0671658248912379,0,0,0,0,0,0,0,0,0.0200797159558643,0.243239078604166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.068925517710092,0,0,0,0,0,0.212902534956427,0.256548641095756,0,0,0,0,0,0,0,0,0.0780767485868944,0,0,0,0,0.0829988970793631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343846735681165,0,0,0,0,0,0
X000596.SZ,0,0.00849799841868965,0,0,0,0,0,0,0,0.491782053564332,0,0,0,0,0,0,0.267391702874803,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294090090595896,0,0,0,0,0,0,0,-0.00294734630171533,-0.0291643854414082,0,0,0,0.0529270673478175,0,0
X600809.SH,0,0.262646843589432,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218244634891416,0,0,0,0,0.0405320461653667,0.0347675629714865,0,0,0,0.000339183714494276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116551036696547,0.0425054567942685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189671606208774,0,0
X000661.SZ,0,0.021719992384913,0,0.211701214473254,0,0,0,0,0,0,0,0,0,0,0,0.148380461519641,0.143663016941616,0,0,0,0,0,0,0,0,0.0290098819121673,0,0.226063910001257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00213369479995293,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.165404544811883,0,0.0138910143664678,0,0,0,0,0,0,0,0.0334495795849198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243320138567793,0,0,0,0,0,0.0457418374725174,0,0,0,0,0,0.0375673338694524,0,4.33680868994202e-19,0.0223519011146732,0,0,0,0,0,-0.0139687244599881,0,0,0,0.0353579001317435,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.285536370441815,0,0.139432660375604,0,0,0,0,0,0,0,-0.0323895306182218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0431421917762084,0,0.121080666320191,0,0.234753091177144,0,-0.00505902703049829,-0.00757680404438164,-0.0104100852051411,0,0,0,0,0,-0.0247661734917072,0.0194285154182249,0,0,0,0.0109305807256419,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11915766227489,0,0,0,0.0156117854903248,0,0,0,0,0,0,0,0,0,0,0,0.10674688519945,0,0,0,0.151306600246371,0,0,0,0,0,0.021392762127669,0,0.0128822522820069,0.0701838779730034,0.0584554521466851,0,0,0,0,-0.0492257257122972,0,0,0,0.259829602727589,0,0
X002236.SZ,0,0,0,0,0,0.667531876151471,0,0,0,0,0,0,0,0,0.11579272887131,0,0,0,0,0.000737215869509688,0,0,0,0,0,0,0,0,0,0,0,0.154308097772536,0,0.087984931309797,0,0,0,-0.0715027263017067,0,0,0,0,0,0,-0.0518336262852962,0,0.117924636766866,0,0,0,0,-0.0192451735645949,-0.0052003243576448,0,0,0,0.0169562555473349,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0736464961891057,0,0,0,0,0,0.0883734056128987,0,0,0.0276971192618669,0,0,0,0,0.101758900194902,0,0,0,0.0176322891203371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000902106499101153,0.0827464643071943,0,0,0,0,0.0557531476627102,0,0,0.0864851512762157,0,0,-0.00224459149547866,0.00806332768970246,0,0,0,0,0,0
X600183.SH,0,0,-0.127625258192613,0,0,0,0,0,0.187740523016833,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.10288326364449,0,0,0,0,0,0.12805633998475,0,0.266186975755341,0,0.156529128049225,0,0.0341841113801482,0,0,0,0,0,0.0992866210735563,0.106403187404751,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.0982198792594605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359579681714601,0,3.0866131359393e-05,0,0,0.140650667954891,0.163114495868669,0,0,0,0,0.0832650357439272,0,0,0,0,0,0,0,0,0.063410328839144,0,0.0396818955685483,0,0,0,0.0419930675231869,0.0596817558679916,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706947506001007,0,0.111968979347735,0,0,0,0,0.00633408155260227,0,0,0.413328809924299,0,0,0,0,0,0,0,0,0.116074628120187,0,0,0,0,0,0,-0.0396298735216219,0,0.160244698125699,0,0,0.0234695939945081,0,0,0,-0.031053179362571,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0518345670322511,0,0,0,0,0,0,0,0,0,0,0,0.0495371444686316,0,0,0.0555826652945436,0,0,0,0,0,0,0,0.0540504623401277,0,0,0,0,0,0,0,0.0397735038799952,0.309157007639174,0,0,0,0,0,0,0,0.0543520238045078,0,0,-0.0218545942432714,0.00493780355718036,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367142814127706,0,0,0,0,0,0,0,0.201203189526287,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112938781846525,0,0,0,4.33680868994202e-19,0,0,0,0,0.122456139706826,0,0,0.0144419804588148,0.015806891460766,0,0,0,-0.0212211650488938,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.113179745917179,0,0,0,0.0934668896642993,0,0.0825912426694624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203518716868945,0,0,0.176863337407807,0,0,0.00910122695307191,0,0,0,0,-0.0203061881977959,-0.0351686579861338,0,0,0,-1.73472347597681e-18,0,0
X002179.SZ,0,0,0,0,0,-0.016842841961882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802091161832694,0,0,0.0906147799635379,0,0,0,0,0,0,0,0,0,0,0,0,0.0278147955469949,-0.0933785854962168,0,0.0157183311528685,0,0.198249262000594,0.15613841630887,0,0,-0.00859513758524239,0,0.0887167624885955,0.121863659302228,0,0,-0.0152928167941379,0,0,0,0,2.16840434497101e-19,0,0
X000625.SZ,0,0,0,0,0.278662409077488,0,0,0,0,0,0,0.195370823194141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230917295785748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286332093880816,0,0,0,0,0,0.0882902204929502,0,0,0,0,0,0.0517326425504734,-0.0467200796737001,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.204123182071284,0,0,0.0890699914114619,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0567942519769908,0.247702866079723,0,0.00578870852776952,0,0,0,0,0,0,0,0,0,0,0,0,0.111878823369927,0,0,0,0,0,0,0.0401700125261572,0,0,0.0270157262398528,0,0,0,0,-0.00547384719494435,0,0,0,0,0.0771935452244404,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.270487177768697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611340530645319,0,0.0866798754402255,0.0669934477059915,0,0,0,0,0,0.0298350234085278,0.124500848007078,0,0.104470604287338,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135066420566657,0,0,0,0,0,-0.0520598095177678,0,0,0,0,0,0,0,0.357486959379502,0,0,0,0,0,0,0,0.0397002730284744,0,-0.056802102408644,0,0,0.0187115777660923,0.0803079800879123,0,0,-0.0679593797440053,0,0,0,-0.0118306289575242,0.0409397321656238,0,0,0,0,0,0
X600177.SH,0,0.0122287043213833,0,0,0,0,0,0,0,0,0,0,0,0.0550086496768036,0,0.0604193988940255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666015344841133,0,0,0,0,0,0,0,0,0.0461519820984574,0,0,0.0229586969715032,0,0,0,0,0.0369852439912149,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132539047200762,0,0,0.156261362272382,0,0,0.147410036677331,0,0,0,0,0.139798045384336,0,0,0,0,0,0,0.0313870737970344,0,0.0906216006180814,0,0,0,0.080211180686261,-0.0746650302835503,0,0,0.149104236399099,0,0,0.0137845443106692,-0.0178795571892013,0,0,0,0,0,0
X600867.SH,0,0,0,0.302890580180197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183426166855246,0.0718887086229507,0,0,0,0,0.0223368823733679,0.0259417987690383,0,0,0,0,0,0,0,0,0,0.0718345970716094,0,0,0,0,0,0.0122224467333324,0,0,0,0.0534798680165114,0,0,0,0,-0.0640960111748595,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12437393450406,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.227067297947591,0,0,0,0,0.178769984509911,0,0,0,0,0,0,0,0,0.0485056894486116,0,0,0,0,0.253208787132279,0,0,0,0,0.0686311031618532,0,0,0,0,-0.0977269059431172,0,0
X600487.SH,0,-0.0389263078078079,0,0,0.15897581077633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138825737817611,0,0,0,0,0.0109920459813079,0,0.000443818883692828,0,-8.67361737988404e-19,0,0,0.0594771801006416,0,0.342115597108407,0,0,0,0,0,0,0,0,0,0.131471012296161,0,0
X300014.SZ,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.238768553166017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105634141452032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569638498320039,0,0,0.085682210706283,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0.655860202052212,0,0,0,0,0,0.101023378166578,0,0,0,0,0,0,0.0744226457374019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.029261106271965,0,0.0829624308258079,0,0,0,0.116026650649474,0,0,0,0.00416732184846509,0.0689350262749717,0,0,-0.00822070869337985,-0.00856580013669935,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0597287949864376,0,0.0393285054780547,0,0,0,0.0933206461622028,0,0,0,0,0,0,0,0,0,0,0,0.0594738365253732,0.247611735543281,0.12569148878751,0.0211178459613867,0,0,0,0,0,0,0,0,0.0013895339091372,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0.0115490814108892,0,0,0,0.0151631402258553,0,0,0,0,0,0,0,0.0617017204517887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143369879580084,0.228089172091335,0,0,0,0,0,0,0,0,0.114773087852192,0,0,0,0,0,0.0189953681394739,0,0,0,0,0,0,0.0450084818182152,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128162506043732,0,0,0,0.0373679258694448,0,0,0,0,0,0,0,0,0,0,0,-0.0621762652537215,0,0,0,0.127003196005007,0,0,0,0,0,0,0.720854047383845,0.0506314498920866,0,0,0,-0.0770443121599227,0.200732038371991,0,0,0,0.0496486818349126,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161077839259125,-0.0959574422157612,0,0,0,0,0,0,0,0,0.159863177334842,0,0,0,0,0.160169097588441,0,0.115358235423079,0,0,0,0,0,0,0,0,0,0.402824371519505,0.241182347177019,0,0,0,0.060969774522344,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0.116101841256663,0,0,0.15736273050681,0,0,0,0,0,0,0,0,0.297630804338304,0,0,0.151669821703486,0,0,0,0,0,0,0,0,0,0,0,0,-0.146946995223562,0.0511127041750794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299618211901092,0,0,0,-0.0353460053846084,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0.155429594411998,0,0,0,0,0,0,0,0,0,0,0,0.314307479127792,0.134158647137645,0,0,0,0,0,0,0,0,-0.0949489702098029,0,0,0,0,0,0,0.0371483661986669,0.0529313019398083,0,0,0,0,0.219936858179192,0,0.0801918217473805,0,0,0,0,0,-0.00181867773515775,-0.0450450763268105,0,0,0,-8.67361737988404e-19,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0261314298133537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146056023025765,0.0500142459606901,0,0,0.386708334277134,0.389891266383335,0,0,0,0.0814658671820144,0,0,-0.0195065521102682,0,0,0,0,-0.00551822463977327,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.223365624026029,0,0,0,0,0.0303138862042073,0,0.0527288948770118,0.0830035343018548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319983377799111,0,0,0,0,0.165412909895562,0,0,0,0.34602547444101,0,0,0.179209625473356,0,0,0,-0.0279640997805862,0,0,0,0,-0.0393955072667258,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0.0943230003572525,0,0,0.124297655007452,0,0,0,0,0,0.0772668933405694,0,0,0,0,0,0,0,0.0579286109695216,0,0,0,0.162530555061325,0,0,0,0,0,0,0.105184344479049,0,0,0,0,0.0146720412420526,0,0.0540086062101607,0.0211911577812281,0,0,0,-0.00335055894230969,0,0,0,0,0,0,0
Change_TY3M,0,-0.0109076796715489,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116761118463693,0,0,0,0.0450121565877974,0,0,0,0,0,0.0133012469650563,0,0,0,0,0,0,0,0,0,-0.0180265387077331,0,-0.0420318481279834,0,0,0,-0.0691424578229575,0,0,0,0.0427792115140621,0,0,0,0,0,0,-0.113144979944818,0,0,0,-0.133341751725488,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138387341337119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11654178363261,0,0,0,-0.560511774229244,0,0
TED,0,0,0,0,0,0,0.216751675116756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193579316533618,0,0,0,0.177047133300554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104840393136223,0.0996715202128489,0,0,0,0.00506501623715417,0,-0.56438117298621,0.794668439251589,0,0,0,0,-0.446563796964991,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0521278254067228,0,0,0,0,0,0,0,0,0,0.0205073399508506,0,0,0,0,0,0,0,0,-0.0362245055574934,0.0300069385810526,0,0,0,0,0,0,0,0,0,0,-0.0133600715638273,0,0,0,0.0153464569994989,0,0,-0.00676161262371392,0,0,0,0,0,0.01672193899621,0,0.123004020925671,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0615502134001119,0,0,0,0,0,0,0,0.0333195343640765,0,0,0.0143486851473753,0,0,0,0,0,0,0,0,0,0,0.0573355463339381,0,0,0,0,0.0322868371723982,0,0,-0.115360500459249,0,0,-0.059197992828991,0,0,0.0169423448836755,0,0,-0.0190066158572952,0,0,-0.0321350539463548,-0.0164899193499758,0.348287624208504,0,0,0.0879568064752176,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00334725072636731,0.00989913346219204,0,0,0,-0.0103481993684637,0,0
CarbonVol_Shenzhen,0,-4.33680868994202e-19,0,0,0,0,0,0,0,-0.201814219849431,0,0,0,0,0,0,0,0,0,-0.266309601138827,0,0,0,0,0,0,0,0,0,0,0,0.733474217803098,0,0.650644803836134,0,-0.842513412479589,0,0,0.717115241715975,-0.227537080196925,0,0,0,0,-0.645288368509879,0,0,-0.450339588820055,0,0,0,0,-0.304777481958959,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00545777110286455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00093458603117181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100150073193687,-0.00612790432523537,0,0,0,-0.0425443394634403,0,0
CarbonVol_Hubei,-0.00509966599577503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0185684264463676,0,0,0,0,0,0,0.00419350878652981,0,0.00563897283263635,0,0,0,0,0,0,-0.033765894120609,0,0,0,0,0,0,0,0,0,0,0,0.0122000026697667,0,-0.0167350956366626,0.0348340507320919,-0.0509923483751545,0,0,0,0.0166977899559244,0,0
