,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X600690.SH,X002415.SZ,X000651.SZ,X600809.SH,X002371.SZ,X003816.SZ,X000568.SZ,X300124.SZ,X000725.SZ,X600104.SH,X000063.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002179.SZ,X002463.SZ,X000100.SZ,X002241.SZ,X600584.SH,X600089.SH,X600703.SH,X000977.SZ,X600418.SH,X600372.SH,X002049.SZ,X000157.SZ,X002028.SZ,X600066.SH,X002236.SZ,X600741.SH,X600522.SH,X600183.SH,X601877.SH,X000661.SZ,X600460.SH,X002180.SZ,X000921.SZ,X601799.SH,X600487.SH,X002074.SZ,X000800.SZ,X002129.SZ,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.108149422599879,0,0,0,0,0,0,0,0,0.131949907983414,0,0,0,0,0,0,0,0,-0.032272154467595,0,0,0,0,0,0,0,0,0.142111374307945,0,0,-0.0901527476923799,0,0.0891880922663637,0,-0.0327043825261707,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358225203030981,0,0,0,0,0.0377376243740153,0,0.156586287494182,0,0,0,5.42101086242752e-20,0,0,0,0,0.052871033672687,0,0,0,0,0,0,0,0,0,0,0,-0.0244483145138321,0,0.0900530181443669,0,0,0,0.169615305575601,0,0,0,-0.0290151818822994,0,0,0,0,0,0,0
X002304.SZ,0,0.646258651255234,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0423850455846596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732925866038359,0,0,0,0,0,0,0,0,0,0,0.013693789440974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0.0915935016328134,0,0,0,0,0,0,0,0,0.0989842297297521,0,0,0,0,0,0,0,0,0.115480832095703,0,0,0,0,0,0,0,0,0,-0.0103791207793052,0,0,0.187030383593903,0,0,0,0,0,0,0,0,0,0,0.237459658285011,0,0,0,0,0,0,0,-0.0187754522565676,0,0.131740334198299,0,0,0.0649001097922271,0,0
X000596.SZ,0,0,0,0,0,0,0,0.326786288835973,0,0,0.465694417813798,0,0,0,0.293266478028918,0,0,0,0,0,0,0,-0.0725491311063243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232747914703369,0,0,0,0,0,0,0,0,0,0,0.0065768704092184,0,0.0557695870247009,0,0,-0.0257250014755792,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0.172249147834355,0,0,0,0,0,0,0,0.313907235940176,0,0.291832420878342,0,0,0,-3.46944695195361e-18,0,0,0,0.0204868599244488,0,0,0,0,0,0,0,0,0,0,0,-0.09047711877827,0,0,0,0,0.620540427213141,0,0,0,0,0.00716949414920305,0.0750696437130222,0.0324537182912382,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.34364812412059,0,0,0,0,0.128532496196346,0,0.0461561643097995,0,0.00918662188499275,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0332409036201199,0,0,0,0,0,0,0,0,0.156016930838225,0,0.0119600024609276,0,0,0,0,0,0,0.0133193507042765,0,0,-0.0628960406595766,0,0,0,0
X002463.SZ,0,0,0,0.23388931228375,0,0,0,0,0,0.156635385507073,0,0,0,0,0,0,0,0,0,-0.148900084658584,0,0,0,0,0,0.115536723511029,0,0,0,-0.177564198737974,0,0.062870760679565,0,0,0,0,0,0,0.789610628436519,0,0,0,0,0.0397198968559372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.656734127567988,0,0,0,0,0,0,0,0.0812088037316385,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0931208834887178,0,0,0,0,0,0,0,0.1362806823157,0,0,0,0,0,0,0,-0.0319111857816781,0,0,0,0,0.0752480038885753,0,0
X002241.SZ,0,0,0,0.333268251811896,0,0,0,0,0,0,0,0,0,0,0,0,0.0667595976820973,0.116758917235462,0,0.0818138557544446,0.0896929656572406,0,0,0.148472686768829,0,0.165557203809766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0541702990158814,0,0,0,0,0,0,0
X600584.SH,0,0,0,0.48880926250228,0,0,0,0,0.0641275043581186,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119901567677425,0,0.153008796990335,0,0,0,0,0.0883212883710946,0,0.181693943282355,0,0,0,0,0,0,0,0,0,0.120661507299387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0.0770823153638665,0,0,0,0,0,0,0,0.0314640192563471,0,0,0,0,0,0,0,0.0977452633096807,0,0,0.15688419486115,0,0,0,0,0,0,0,0,0,0,0,0.14556823831677,0,0,0,0,0.137134818034189,0,0,0,-0.0168774276130213,0,0.0890541093668324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138675356566977,0,0,0,0,0,0,0.0128182490019666,0,0.139380828135764,0,0,0,0.0844681378388023,0,0.189188002699097,0,0,0,0.115713275649766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117624256610806,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.272510888488407,0.0726263988482255,0,0,0,0,0,0,0,0,0.0339445140179454,0,0,0,0.0249822113733777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600418.SH,0,0,0,0.246438781660272,0,0,0,0.0805554771858677,0,0,0,0,0,0,0,-0.324881455203099,0.468321826201087,0,0,0,0,0,0.0421419043030263,0,0,0,0,0,0,0,0.290242226956476,0,-0.285063238411588,0,0.247763307301968,0,0,0,0,0,0,-0.161839528772876,0,0,0.128985328645682,0,0,0,0,0,0,1.73472347597681e-18,0.110036190376414,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0.190357373002644,0,0,0.0689602481555089,0,0,0.114153474741949,0,0,0,0.199355564740024,0,0,0,0.0114172310512522,0,0,0,0,0.00593105461373163,0,0,0,0,0.0511831320970873,0,0,0,0,0,0,0.00253473893405809,0,0,0,0,0,0.0362199851960925,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171396694932161,0,0.0156382865319358,0,0,0.216480780274248,0,0.303711276355512,0,0,0,0,0,0,0,0.0523419354077232,0,0,0,0,0,0.0290679538637751,0,0,0,0.0349287586623924,0,0,0.0715475706097555,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0640219175469558,0,0.172836302855364,0,0,0,0,0,0.200053241469011,0.104827237560561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251176945772253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257759205352288,0,0,0.0211439911943068,0,0,-0.117057179747022,0,0,0,0,0,0,0,0,0,0.126119073880379,0,0,0.259588321321422,-0.058803490433035,0,0,-0.036309196204416,0,0,0,0,0,0,0,0.105473855374888,0,0.116400490505728,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.0972734515201348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236302367142714,0,0.163740477392306,0,0,0.0993273338500457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252207711759889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0.103222383989061,0,0,0,0,0,0,-0.0271087220622677,0,0,0,0,0,0,0,0,0,0,0.0957334241283763,0.214841543706647,0,0.321911325039761,0,-1.73472347597681e-18,0,0,0.189005737808032,0,0,0,0,0,0.00339487081712672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00444530107061152,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0.0593503190981041,0,0,0,0,0.0798860240443622,0,0,0,0.140001240994978,0.0216545047883127,-0.11162393876726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651826196573733,0,0,0,0,0,0,0,0,0,0.0182000828168037,0.0403727362214715,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0749517781782988,0,0,0,0,0,-0.0643386738816398,0,0,0,0,0.0878386760332995,0,0,0,0,0,0,0,0,0,0.240323136945185,0,0,0,0.132567937302474,0,0,0,-0.0663124290743797,0,0,0,0,0,0,0.498448756793761,0,0,0,0,0,-0.0121424470680676,0,-0.113809617622997,0,0,0,0,0
X600183.SH,0.0447725394458598,0,0,0.0705409178540941,0,0,0,0,0,0,0.0103463187444314,0.0168608327405983,0,0.216445149374907,0,0,0,0,0,0,0.140372172418703,0,0.168912934783308,0,0,0,0,0,0.246519111020186,0,0,0,0,-0.0485909839334731,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0280613677875944,0,0,0,0,0,0,0,-0.00131821179490175,0,0.0855461808678195,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.109276061853785,0.061206823526305,0,0,0,0,0,0,0,0.174003183507684,0,0,0,0,0,0.134510246137335,0,0,-0.00918473383224078,0,0.0439896589619149,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928798572955302,0,0,0,0,0,0,0.0494779165823365,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0.177684142884954,0.00232315595159128,0,0,0,0,0.0256438353099124,0,0,0,0,0,-0.00600267001308441,0,0,0,0,0,0,0.042087561495369,0,0.22589532696206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222704160581662,0,0,-0.0592033494173527,0.0398095797855683,-0.027754218296128,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.0543744780885487,0,0.0824789005125696,0,0,0,0,0,0,0,0,0.103478429792439,0,-0.263659742456685,0,0,0.130991232716009,0,0,0,0,0,0.207985462090851,0,0,0,0,0,0,0,0,0,0,0.0582015031837116,0,0,0.277486263815067,0,0,0,0,0,-0.0110800588054165,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.376828403021226,0,0,0,0,0,0,0,0,0,0.0785711663935093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141118446056655,0,0,0,0,0,0,0.257962907667508,0,0,-0.0516822639751057,0,0,0,0,0,0,0
X000921.SZ,0,0.078094515316012,0,0,0.461356466999924,0,0,0,0,0,0,0,0,0,0,0,0,0.00641890540627327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377435285143176,0,0,0,0,0,0,0,0,-0.0565864615797149,0,0,0,0,0,0,0,0,0,-0.00546654861682417,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439335447173072,0.217217066802492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898276019676815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287005538271953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64179963454889,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,-0.00723966974032973,0,0,0,0,0,0,0.0025940540167885,0,0,0,0,0,0,0,0,0.445287735258305,0,-0.0154016759630008,0,0,0,0,0,0.0120896161193325,0,0,0,0,0,0.0177883227761979,0,0,0,0,0,0,0.0655556804711681,0,0,0,0,0,0,0.163516511119643,0,0,0,0.0471097145694966,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.032064485406064,0,0,0,0,0,0,0,0,0.0579480218049961,0,0,0,0,0,0.137357464876716,0.0235732026000432,0,0,0,0,0,0,0.0107172271653594,-0.0198393192506855,0.114860539132739,0.296786344911105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,-0.0388128215673896,0,0,0,0,0,0,0.0100245314461396,0,0,0,0.320283342232013,0,0,0.222436856006764,0,0,0,0,0,0,0,0,0,0,0,0.0654620985945465,0,0,0,0,0.203775112501024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551318399229033,0,0
X002294.SZ,0,0,0.248616827617236,0,0,0,0,0,0.0756916364941984,0,0,0.0102008230513182,0,0,0,0,0,0,0,0,0,0,-0.0108960488506478,0,0,0,0,0,0,0.00416007766247064,0,0.107407446082279,0,0,0,0,0,0,0,0,0.110582861945033,0,0,0,0,0,0,0,0,0,0,0.0053252334593186,-0.0071721795885993,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0416141471750352,0,0.012024103268331,0,0,0,0,0,0,0,0.112983043726828,-0.125629791971727,0,0,0,0,0,0,0,0,0,0,0.0429080557222128,0,0,0.0432537343121812,0,0,0,0,0,0,0.0370898534502821,0,-0.0566002332251243,0,0,0,0,0,0,0,1.0842021724855e-19,-0.011423701681767,0,0,0,-0.0120395620756141,0,0
Slope,0,0,0,0,-0.0212364545591887,0,0,0,0.079672644827692,-0.24409492267405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264651690587801,0,0,0,0,0,0,0,0,-0.518226170922296,-0.363855388008251,0,0.0799175309343996,0,0,0,0.0789754156950824,0,0,0.351786807874498,0,0,0,-0.890520402559148,-1.17234815709897,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0809375111789692,0,0,0,0,-0.220266932966089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.512120690763879,0,0,0,0,0,0,0,0,0,-0.192400572932341,0.591010351062162,0,0.0740451925584047,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0197054787656229,0,0,0,0,0,0,0,0,0,0,0,0.080729132429344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0459523397369856,0,0,0,-0.108692749843934,0,0,0,0,0,-0.0469552308926981,0.035114105089134,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456736085203061,0,0.00909157036575749,0,-0.038574165789247,0,0,0,-0.0112847256050427,-0.0446315365219152,0.0315696851688629,0,0,0,0,-0.0240108932671996,0.0151399315954541,0,0,0,0,0,0,0,0,0,0,0,0.105381536167721,0,0,0,-0.0170346330666823,0,0,0,0,0,0,-1.73472347597681e-18,0.100940279660316,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.00262921562347386,0,0,0.00156194671131635,0,0,0,0,0,0,0.0025691129527043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000904702182079071,0,-0.000652301235543759,0,0,-0.0023797482742205,0,0.0029793826476935,0,0.000673247799867484,0,0,0,-0.00264309664615538,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.198561431865711,0,0,0,0,0,0,0,0,0,0,0.0736075656718038,0,0,0,0,0,0,0,-0.0569709591272974,-0.218390039990808,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.319774014610999,0,-0.0389290503528169,-0.0284688165631395,-0.136326646162261,0,0,0,0,0,-0.369765761273208,-0.0191513001494799,0.00904880836177652,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.016096962477618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123570871197229,0.0271333010012938,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0021961968219872,0,0,0,0,0,0,0,0,0,-0.00132881879940125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016868077874703,0,0,0,0,0.0235540900701638,0,0
