,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X002371.SZ,X600104.SH,X003816.SZ,X000063.SZ,X000596.SZ,X000725.SZ,X300014.SZ,X002129.SZ,X600031.SH,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X002049.SZ,X002236.SZ,X000661.SZ,X600372.SH,X000100.SZ,X002241.SZ,X002180.SZ,X601877.SH,X600741.SH,X600702.SH,X000977.SZ,X000157.SZ,X600522.SH,X600584.SH,X002074.SZ,X000733.SZ,X300142.SZ,X600460.SH,X300003.SZ,X002007.SZ,X002294.SZ,X300146.SZ,X000800.SZ,X002028.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.148668816998884,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.0378510066556107,0,0,-0.0369189177538209,0,0,0.0401084239702149,0,0,0.0069021854131096,0,0,0,0,0,-0.018150819754627,0,0,0,0,0,0,0,0.141573166019503,0,0,0,0,0,0,0,0,0,0,0,0.00917560565833757,0,0,0,0,-0.0146600229415202,0.00651169866354593,0,0,0,0,0,0
X000858.SZ,0,0,0,0.181854906772129,0,0.0651561506305093,0,0,0,0,0,0,0,0,0,0.071589032997135,0,0,0,0.0582325401521147,0,0,0,0,0,0.0194659883810371,0,0,0,0,0,0,0,0,0.0544414306035093,-0.00984158891420962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387415207027369,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231087813888721,0,0,0.0564964024565029,0,0,0,0,0,0,0,0,0.165181432960393,0,0,0,0,0.0226732725674359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161625541777021,0,0.0277453182352861,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0.45508062030112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040641365034942,0,0,0,0,0,0,0,0.179359280822763,-0.00763654490312194,0,-0.0233814959706069,0,0,0,0,0,0,0,0,0,0,0,-0.0186778996002602,0,8.67361737988404e-19,-0.0649311518647289,0,0,0,0,0,0
X600276.SH,0,0,0.118463557104712,0,0,0,0,0.0109751085571408,-0.0212707424580974,0,0,0.0693943965653185,0,0,0,0,0,0,0,0,0.0370071610248015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249995038203937,0.201096083506612,0,0,0,0.163962434469468,0,0,0,-0.00178180268906431,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0.186040699826818,0,0.0390358443139767,0,0,0,0,0,0,-0.0508915946094224,0,0,0,0,0,0,0,0,0.130078954982809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254443662636213,0,0,-0.114539128731952,0,0,0,0,0,0,0
X002304.SZ,0,0.0429691184364366,0,0,0,0.0776476635095681,0,0.1165323552012,0,0,0,0,0,0,-0.0255161668823133,0,0,0,0,0,-0.0740270504276201,-0.0793702917893782,0,0,0,0,-0.0405704043044861,0.0574699103803522,0,0,0,0,0,0,0.203754848389758,0,0,0,0,0,0,0,0,0,0,-0.0217780830745295,0,0,0,0,0,-0.0409357692684268,0.0147079344467695,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.145412740365903,0,0,0,0,0,0.146845141095281,0,0,0,-0.100922581843618,0,0,0,0,0.153981557343198,0.0485957206673239,0,0,0,0,0,-0.0532752985081811,0,0.00875495918825206,0,0,0,0,0.113608409841981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525701545618994,0,0,0,-0.0409503823565839,-0.0111199222424705,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292333594882469,0,0,0,0.236884510684162,0,0,0,0.022177754540617,0,0,0,0.0490089736863324,0,0,0,0.0943210339713881,0,0,0,0,0.0877596661980012,0,0,0.0547633105098891,0,0,0,0.0907461892939795,0,0,0,-0.183721561345008,0,0,0,0,0,0.0439184856290928,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0137992771864324,0.0528264937655046,0,0.0361086990997233,0,0,0,0,0,0.0830050090180321,-0.0703855063380221,0,0,0,0.0419310455680793,0,0,0,0,0,0,-0.032323823262457,0,0,0.0630475166400309,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0065497742623165,0,0,0,0,0,0
