,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X003816.SZ,X000725.SZ,X002304.SZ,X600031.SH,X600690.SH,X000568.SZ,X000338.SZ,X600703.SH,X000661.SZ,X600741.SH,X600809.SH,X002241.SZ,X000100.SZ,X002371.SZ,X300014.SZ,X300003.SZ,X000977.SZ,X000596.SZ,X601877.SH,X002007.SZ,X002236.SZ,X600183.SH,X300124.SZ,X000157.SZ,X600584.SH,X002456.SZ,X002180.SZ,X002129.SZ,X000625.SZ,X300142.SZ,X600118.SH,X002008.SZ,X600271.SH,X300136.SZ,X000066.SZ,X002179.SZ,X002463.SZ,X002414.SZ,X600699.SH,X002049.SZ,X600177.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189637129778977,0,0,0,0,0.161621476659581,0,0,0,0,0.123019526930862,0,0.110502495836564,0,0,0,0,0,0,0,0,0,0,-0.0312571122805217,0.120012597060192,0,0,0,0,0,0,-0.0966317630846669,-0.0154517506574851,0,0,0,0,0,0,-0.00311542019320723,0,0,0,-1.35525271560688e-20,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0718135914805644,0,0.458184494123586,0,0,0,0,0,0,0,0,0.00972663133037296,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350887792912214,0.0224993207862443,0,0,0,0,0.1236795414621,0,0,0,0.0286624241599613,0,0,0,0,-0.00101658426086907,0,0,0,0,0,0,0
X600276.SH,0.168976613840461,0,0,0,0,0,0.032407051515204,0,0,0,0,0,0,0,0,0,0.0607871495299936,0,1.73472347597681e-18,0,0,0,0,0.10509763789349,0,0,0,0.110022206235309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186831941739784,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.107407484702284,0,0,0,0.204553523951108,0,0.0831920176573397,0,0.0524018450458633,0,0,0,0,0,0,4.33680868994202e-19,0.0069577888855358,0,0,0,0,0,0,0,0,0,0,0,0.0308301658993251,0.000396326847015859,0,0,0,0,0,0.124803479968653,0,0,0,0,0.0157533000214936,0,0,0,0,-0.00457373881940831,0.0349082557061625,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.112687408261763,0,0,0,0,0,0,0.0115666176627608,0,0,0,0,0,0.149900307254468,0,0.0207409278333492,0,0,0,0,0,0,0.331453875795037,0,0.0279164336362433,0,0,0,0,0,0.187505125663211,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0113047924998154,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.170215560019742,0,0,0.0328264756438427,-1.0842021724855e-19,0,0,0,0.184969386662749,0,0,0,0,0.0362553759853704,0,0,0,0,0,0,0,0.22372861413952,0,0,0,0,0.137928935610116,0,0,0,0,0,0,0,0,0,0.00380727768382897,0,0,0,0,0,0.000414760900448594,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688534990152871,0,0,0.338842856523829,0,0,0.0186737596551142,0,0,0,0,0,0,0,0,0,0,0.0282169733650186,0.0409164617947471,0,0,0.0213566263675621,0,0.121212521645492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032927479956091,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617882892786631,0,0,0,0,0,0,0,0.0329611696066828,0,0,0,0,0,0,0,0.108527642819438,0.0474254886529102,0,0,0.084405706383702,0,0,0,0.0514404073751566,0.204530365636713,0,0,0,0,0.104634269539835,0,0,0,0,-0.0236476805997183,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169920666854921,0,0,0,0,0,0,0,0,0,0.0404854520008577,0,0,0,0,0,0.0610336229743533,0.0507818324781091,0,0.120211111982287,0,0,0,0,0.0984355184117967,0,0,0.0117892116843824,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304997911800793,0,0,0,0,0.333922304180524,0.0321870711467067,0.0206353403363855,0,0.0462897515770489,0,0,0,0,0,0,0,0,0,0.0702043342495365,0,0,0.122357519612194,0,0,0,0.0187517456522912,0,0,0,0,0,0,0,0,0,0,-0.00380862676317542,0,0,0,0.0230086976105524,0,0
