,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600276.SH,X300014.SZ,X600104.SH,X000651.SZ,X002129.SZ,X300124.SZ,X002371.SZ,X000625.SZ,X000725.SZ,X003816.SZ,X002049.SZ,X600031.SH,X000596.SZ,X002241.SZ,X000063.SZ,X600703.SH,X000338.SZ,X002179.SZ,X600089.SH,X600522.SH,X000661.SZ,X601877.SH,X002180.SZ,X300142.SZ,X002074.SZ,X000733.SZ,X600741.SH,X000100.SZ,X600884.SH,X600460.SH,X600702.SH,X000157.SZ,X002414.SZ,X000799.SZ,X600584.SH,X002236.SZ,X600563.SH,X601799.SH,X002176.SZ,X000800.SZ,X600418.SH,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195613111554659,0,0,0.0291371718387063,0,0,0,0,0,0.0657649474489662,0,0,0,0,0,0,0,0,0,0,0,0,0.245160563228256,0,0,0,0,0,0,0,0,0,-0.00159297770644934,0,0,0,0.0232238593389803,0,0
X600703.SH,0,0,0,0,0,0.170841545976802,0,0,0,0.198720821396889,0,0,0,0,0.0574249790939034,0,0,0,0,0.119990008799983,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980711468561652,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00794178065937955,0,0,0,0,0.00740911942141225,0,0
X000338.SZ,0,0,0,0,0.0225951973057071,0.0625515679888126,0,0,0,0.0860775863118034,0.202529287996642,0,0,0,0,0,0,0,0,0.202395754766135,0,0,0,0,0,0,0.00159254327492364,0,0.0096749484777753,0,0,0,0,0,0,0.0758398897124213,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291094876427502,0,0,0,0.112451403073045,0,0,0.0609361842207906,0,0,0,0,0,0,0,0,0.0492340026627609,0,0,0,0,0,0,0,0,0,0.104271690878799,0,0,0,0.062134695598475,0,0,-0.0249108425903514,-0.0301864000016326,0.0265563472429366,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223958816839566,0,0,0,0,0,0,0,0,0,0,0,0,0.199152148867945,0.0795601953338893,0,0,0,0,0.289864803860181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21054071177294,0,-3.46944695195361e-18,-0.0361973007096789,0,-0.0322646409751346,0,0,0,0.0256387565552477,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.155434655944352,0,0,0,0,0,0,0,0,0.130846156017642,0,0,0,0.0431599512171407,0,0,3.46944695195361e-18,0,0,0,-0.0247987836558543,0,0,0,0.0375608826018439,0.0674025774173689,0,0,0,0,0,0,0.0991857598610618,0,0.0288942604721966,0,0,0.469767212352608,0,0,0.0188961269019763,0,0,0,0.0227451968579493,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0.0744079611651884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115399279254354,0.048720806022623,0,0.506987075624807,0,0,0,0,0,0,0,0,0,0.0373495863924206,0,0,0,0.0654163761426997,0,0,0,0.0340148146004853,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799675703617964,0,-0.0596652929540025,0,0,0.0768178017867069,0,0,0,0.181563834684106,0,0,0,0,0.0594197708810481,0,0,0,0,0.0600450728424306,0,0,0.0788973264777259,0,0,0,0.151870742960044,0,0.111701997700747,0,-0.0247705672733159,0.0575972161083232,0,0,0,0,0,0,-0.0240383171395089,0,0
X002180.SZ,0,0,0,0,0,0.0259388041593794,0,0,0,0.0261171520386072,0,0,0,0,0,0,0,0,0.077338420657445,0,0,0,0,0,0,0,0,0.175244535350877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240403061109756,0,0.0254406568690947,0,0,0,0,0,0,0,0.0321505854762814,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.443576896256127,0.0024710295384455,0,0,-0.24844964900233,0,0,0,0,0,0,0,0,0,0,0,0.16156909741736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188274800957382,0,0,0,0,0,0,0,-0.0812628004081302,0.0143281785317263,0,0,-0.0277254496332569,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.046757255213589,0,0,0.100059020805265,0,0,0,0,0,0.10609758530213,0,0,0,0,0,0,0,0,0,0,0.257292729098858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102113420379713,0.0315746967145895,0,0,0.0971363004611767,0,0,0,0,0,0,0,0.091200500939764,0,0
X000733.SZ,0,0,0,0,0,-0.0385246478831994,0,0,0.184358562574849,0,0,0,0,0,0,0,0,0,0.0523230897463464,-0.194428017895585,0.0641250554608723,0,0,0,0,0.233303100764126,0.175152721481163,0,0,0,0,0,0.0592985064252773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582808980708813,0,0,0,0,-0.019348804245835,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.110370747391193,0.303512155603751,0,0,0,0,0.0170194910732492,0,0,0,0,-0.173264007745147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370905661254713,0.152264735174796,0.0293248464859129,0,0,0,-0.0145139651012289,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.00213121946870725,0.0262194053215903,0,0,0,0.0207807755787882,0,0,0,0,0,0,0.329100044754873,0,0,0.102510351820738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035358472541577,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.11318552788377,0,0,0,-0.0205008285780227,0,0,0,-0.0047868776632965,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0.0350096717962651,0,0,0,0,0,0.106639345305596,0,0,0,0,0,0,0,0,0,0,0.146901740766035,0.191760893448049,0,0,0,0,0.130956210998198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101811031240291,0,0,0.107196618746251,0,0,0,0,1.35525271560688e-20,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0283281147120236,0,0.270002421300975,0,0,0,0,0,0.00317860668823159,0,0,0,0,0,0,0,0.0147114700582373,0,0,0,0,0,0,0,0,0,0.0939080192014767,0,-8.67361737988404e-19,0,0.24277335238204,0,0,0,0,0,-0.0121335175210956,0.0569858554342626,0,0,0,0,0,0,0.0348658246879541,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0.023272214759786,0,0,0.00655667698706091,0,0,0,0,0,0.0755872777662471,0,0.139449046771916,0,0,0,0,0,0,0,0.211998599240746,0,0,0,0,0,0,0,0,0,0,0,0,0.694162485393505,0,0,0,0,0,0,-0.0253622826603676,0,0,-0.0133695660407554,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.00559601268587781,0.0084210313074436,0,0,0,0,0,0.0468357172913685,0,0,0,0.260349463174171,0,0.024945063063223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342281566380869,0,0,0,0,0,0,0,0,0.0185346790551661,0,0,0,0,0,0,0,0,0,0,0,0.00146391791501759,0,0
X002414.SZ,0,0,0,0,0,0.0823231092360635,0,0,0,0,0,0,0,0,0,0,0,0,0.051500791299177,0,0,0,0,0.136128840731873,0,0,0,0,0,0,0,0,0.0200587514113381,0,0.086207878372741,0,0.100130627583793,0.0842664746795861,0,0,0,0,0,0,0,0,0.017541964608355,0,0,0,0,0,0.00464392737210434,0,0,0,0.0136753768199617,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0.0297742648083817,0,0,0,0,0,-0.0228942252463012,0,0,-0.00888736053887794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107650551300692,0,0,0,0,0,0.475299969201761,0,0,0,0,0,0,0.0127966397795991,0,0,0,0,0,-0.00850326700218119,-0.00995348750212941,0,0,0,0.0248986121115367,0,0
X600584.SH,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14418843840242,0,0,0,0.0682292206719703,0,0,0,0,0,0,0,0,0,0.131015709302579,0,0,0,0,0,0.133826713609923,0.0722919826253806,0,0,0.0835114771539343,0,0,0,0,0.0545950759590703,0,0,0,0.0205271544350538,0,0
X002236.SZ,0,0,0,0,0.340963104723586,0.0696657054784048,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0242412629968981,0,0,0.00313877276363807,0,0.0345144404940404,0.00369621138468031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115664702876012,0,0,0,0,0.0146456200386521,0,0,0,0,-0.0087955205104639,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0.00518910845146391,0,0,0,0.134137289685826,0,0,0,0,0,-0.040071868191343,0,0,0.206521189638742,0,0,0,0,0,0,0,0,0.116300678146543,0,0.449999530278963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116378377778658,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.349526189759723,-0.020117178181968,0.11312799765984,0,0,0,0,0,0.109883031389923,0,0,0,0,0,-0.0362836245104156,0,0,0,0,0,0,0,0,0,-0.0172310334161515,0,0,0,0,0,0.0298227910292752,0,0,0,0,0,0,0,0,0,0,0.0713124517462785,0,0,0,-0.0192882160049651,0,0,0,-0.000684520254483875,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0.138659337926181,0,0,0,-0.143456576690189,0.0202749318659322,0,0,0,0,0,0,0,0,0,0,0.224391966269889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.24495857718,0,0.100118580968842,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.0856976738570715,0,0,0,0,0,0,0,0,0.123413058076853,0,0,0,0,0,0.42027331654466,0,0.0126019080372726,0,0,0,0,0,0,0,0.267528602864382,0,0,0,0,0,-0.0938140339299997,0,0,0,0,0,0.129495506066073,0,0.0399338099866395,0,0,0.0659646332757839,-0.0291195632128324,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.18910301560623,0,0,0.443215648117259,0,0,0,0,0.249955056315793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225158197188673,0,0.0329917006868904,0,0,0,0.169872695100726,0,0,0,0.0613029181417998,0.209087344340371,0,0.0412449685934305,0,0,0,0.0439198775615731,-0.00639845219180664,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.148848798381281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157512045207429,0.487788473287964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446864831937959,-0.0726300975782288,0,0.0287713538788909,0,0,0,0.00115625138950054,0,0,0,0.009106082093415,0,0
Change_TY3M,0,0,0.205826995699275,0,0,0,0,0,0,-0.00870044141000144,0,0,0,0,0,-0.0616405560236943,0,0,-0.307177738112303,0,0,0,0,0,0,-0.069543865061043,0,-0.0298170291016752,0,0,0,0,0,0,0,0,0,0,0.0140855992995729,0,0,0,0,0,0,0,0,0,0,0,0,-0.0556051802310049,-0.0335077816241435,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105903828964412,0,0,0,0,0,0,0,0,0.0536674470469478,0,-0.0117976740624199,8.67361737988404e-19,0,0,0.019354138775672,0,0,0.0651527096544922,0,-0.0431226383616577,0,0,0,0,0,0,-0.12687808736065,0,0,0,0,0,0,0.301935236178158,0,0,0,-0.303457529473532,0,0
TED,0,0,0,0,0,0,0,0,0,-0.114375859638927,0,0,0,0,0,0.266591285709648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164270849863259,0,0,0,-0.26564934117446,0,0,0,0.160476350080943,0,0,0.00562744852324857,0.220931840557346,0,0,0,0,0.143390188777794,0,0,0,0,1.02612911250456,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0305935689778686,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449082279595904,-0.0482044673831212,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.0372298008471821,0,0.0279999106195909,0,0,-0.0051987822597911,0.00274531414343317,-0.0630518414716928,0,0,-0.0138760862349502,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.077969688289675,-0.0697719860572029,0,0,0.00153521894878306,0.0171090743193545,0,0,-0.0466028443505191,-0.0455251145774625,0,0.0328344692093738,0,0,0,0,0,0,0,0.0669540448192093,0,0,0,0,0,0,0.0451095743075598,0,-0.0449867971056187,0,0,0,0,0,0,-0.049585656067952,0,0,0,-0.0579971413339952,0,0,0,0.0519923612733398,0,0,0.0395896906519404,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00276967689542375,0.000502743819681688,0,0,0,0,-0.00155751975312671,0,0,0,0,0,0,0,-0.000736674511490545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00531079173287962,0,0,0,0.0216413100934345,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387980736031251,0,0,0,0,0,0,-0.301191136579317,0.261856084343878,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00102223110807769,0,0,0,0,0,0,0,0,0,0,0.003193648302681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00379973023095134,-0.00433190941540202,0,0,0,0.0210735071797784,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00124966136928171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000287729936897198,0,0,0,-0.00435989551812523,0,0,0,0.0136420335189472,0,0
