,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002475.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002304.SZ,X000725.SZ,X600031.SH,X003816.SZ,X000661.SZ,X000568.SZ,X600809.SH,X600690.SH,X000338.SZ,X600703.SH,X000100.SZ,X002241.SZ,X300014.SZ,X002371.SZ,X002007.SZ,X000596.SZ,X300142.SZ,X600741.SH,X300003.SZ,X300124.SZ,X600183.SH,X000977.SZ,X601877.SH,X002129.SZ,X000800.SZ,X002236.SZ,X000625.SZ,X000157.SZ,X300136.SZ,X600584.SH,X002456.SZ,X002463.SZ,X002179.SZ,X002414.SZ,X002049.SZ,X000066.SZ,X600118.SH,X002185.SZ,X600522.SH,X002008.SZ,X000021.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.326834552580287,0.116499316431171,0,0,0,0,0,0,0,0,0,0.0441017161133091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.0084007670489184,0,0,0,0,0,0,0,0,0,0,0,0,0.109246721832844,0,0.00338521917766245,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212352431652727,0.291164652698162,0,0,0,0,0.0248314590353096,0,0,0,0.00988781636688011,0,0,0,0,0,0,0,0.032815957534486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181646643528418,0,0,0.0310537796012443,-0.0277547330031896,0,0,0,0,0,0
X600276.SH,0.172678691542941,0.152469138433589,0,0,0,0,0,0,0,0,0,0,0.266062729636718,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.00499258172898002,0,0.0583780728313068,0.0370987564819622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0456192705946236,0.082891119088826,0,0,0,-0.0297335939723568,0.0227242852563092,0,0,-0.0323359516361397,-0.0159056188981985,0,0,0,0,0,0,0
X000651.SZ,0,0.0549983151681165,0,0,0.117209955324556,0.0080609352642039,0.00733773908928479,0,0,0,0,0,0,0,0,0.221304519376378,0,0,0,0,0.0189572193921903,0,0,0,0,0.00934635231087098,0,0,0,0.0311370443501002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289025746059559,0.00644179422321103,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297871743794175,0.144386692546086,0,0,0,0,0,0,0,0,0,0,0.0854208270041377,0,0,0,0,0,0,0.00194699805063551,0,0,0,0,0,0.265188023778402,0,0,0,0.0379720696686893,0,0,0.00852720501160172,-0.0185071215639058,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0741547027873557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184454615623883,0.0586776490034747,0,0,0,0.0309988055163799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334629695175482,0,0,0,0,0.124335291913909,0,0.0185186869221499,-0.0194118819249233,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0763273393384288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458962498092126,0,0.173826396223872,0.0297166266915625,0,0,0.0777562814382339,0,0,0.128958911274794,0,0.13281158390615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168406709892058,0.0248972301554377,0.0107988775679938,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109470598763264,0.145465075060429,0,0,0,0,0,0,0,0,0,0,0,0.0999075395043014,0,0.0371424302316578,0,0.123715060341512,0,0,0,0,0,0,0,0,0,0,0,0,0.20531875692364,0,0.0417853843234349,-0.0231050461168825,0,0,0,0,0,0
X002304.SZ,0,0.13684300987313,0,0,0,0,0,0,0,0,0,0,0,0.0219727910944759,0,0,0.123644198023925,0,0,0,0,0,0,0,0.0891721712704589,0.0018356122375596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712501113752757,0,0,0,0.00587070272302145,-0.00463914749229507,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103051680493387,0,0.340774629686347,0,0,0,0,0,0,0.147815768686588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163752524116796,0,0,0,0,0,0,0.0213113085322735,-0.00621007398484665,0,0,0,0,0,0
