,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X002304.SZ,X600276.SH,X600690.SH,X600104.SH,X300014.SZ,X000625.SZ,X000651.SZ,X002371.SZ,X002129.SZ,X300124.SZ,X000725.SZ,X002049.SZ,X600031.SH,X003816.SZ,X000596.SZ,X000063.SZ,X002241.SZ,X600703.SH,X000338.SZ,X002179.SZ,X600089.SH,X000661.SZ,X600522.SH,X601877.SH,X002180.SZ,X002074.SZ,X300142.SZ,X000733.SZ,X600460.SH,X600884.SH,X600741.SH,X000100.SZ,X600702.SH,X600584.SH,X000157.SZ,X000799.SZ,X002236.SZ,X601799.SH,X600563.SH,X002414.SZ,X002176.SZ,X600418.SH,X000800.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.21915092746432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286376420353908,0,0,0,0,0.0285651208189242,0.0123474622489456,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000775867305026851,0,0
X000858.SZ,0,0,0.309688729614576,0,0,0,0,0,0,0,0,0,0,0.00806218976361867,0,0,0,0.0646951182035128,0,0,0,0,0.0477848254107843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188254268665167,0,0,0,0,-0.0659227397553917,0,0,0.0632804972356416,-0.00154969375213726,0,0,0,0,0,0,0,0,0.00753090465940186,0,0
X600809.SH,0.0378105572392287,0.199048437105067,0,0.49378490219122,0,0,0,0,0.0292407689402772,0,0,-0.0229838412067609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00586611452861945,0,0,0.037248292936372,0,0,0,0,0,0,0.0967536251447712,0,0,0,0,-0.0776898850179791,0,0,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0.190898726628563,0,0,0.0174763901359598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0402150956456816,0,0,0,0,0,0.0115907285693446,0,0,0,0,0.377378173260504,0,0,0,0,0,0,0,0,0,0,0,0,-0.010456970000264,-0.0172990344866681,0,0,0,-0.00590568857549627,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.128073804898421,0,0,0.0420110488714911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.909401093653779,-0.0167693625133259,0,0,0,0,0,0,0,0.0582544271724385,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0648499116525899,0,0,0,0,0,0,0.0712120960205607,0,0.0227870483941515,0,0.574365050721275,0.0368715283607348,0,0,0,0,0,0,0,0,-0.0303030678119693,0,0,0,0,0,0.0840982767601037,0.000319404152958232,0,0,0,0,0,0,0,0.0393461968810016,0,0,0,-0.0575882190717802,-0.0445154807230642,0,0,0,0,0,0
X002304.SZ,0,0,0,0.165857214610264,0,0.0248840681634586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271956177641562,0,0,0,0,0,0,0,0,0,0,0,0,0.0997336481877627,0,0,0,0,0.197476148056489,0,0,0,0,0,0.0761326755791808,0,0,0,0,0,0,0,0,0,0,0,-0.0129665744590654,0,0
X600276.SH,0,0,0,0,0.00673524088867612,0,0,0,0,0,0.0108192565638265,-0.0437538317948509,0,0,0,0,0,0,0,0,0,0,0,0.163202983116713,0,0,0,0.197364460425597,0,0,0,0,0.0398743306887564,0,0,0,0,0.0444874919119151,0,0,0,0,0.278740113272289,0,0.0582051015416835,0,0,0,0,0,0,0,0.0691609288091002,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.0778010471845876,0,0,0,0,-0.042324678522373,0,0.0715244101332302,0,0,0,0,0,0.0956209595961117,0,0,0.124726357376629,0,0,0,0,0,0,-0.06426821439037,0,-0.00453750751980012,0,0,0,0,0,0,0.121561636825871,0.0807078587085848,0,0,0,0,0,0,0,0,0,0,0,0,-0.00812700275089303,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.0261331052833579,0,0,0,0,0.0834903093524612,0.00520162639194715,0,0,0.0328516886988239,0,0,0,0,0,0,0,0,0.0651240896962139,0,0,0,0,0,0,0,0,0,0,0,0,0.199784961208457,0.0663568016324407,0,0,0,0,0,0,0,0,0,0.0978276529566428,0.14368475406146,0,0,0,0,0,0,0,0,0,0
