,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X000568.SZ,X600031.SH,X002304.SZ,X600809.SH,X000725.SZ,X000063.SZ,X000661.SZ,X003816.SZ,X600690.SH,X002241.SZ,X000338.SZ,X600703.SH,X000596.SZ,X002007.SZ,X300124.SZ,X300014.SZ,X000100.SZ,X600741.SH,X300142.SZ,X002371.SZ,X002049.SZ,X002129.SZ,X000625.SZ,X601877.SH,X000157.SZ,X002236.SZ,X300003.SZ,X000800.SZ,X600584.SH,X002414.SZ,X300136.SZ,X600183.SH,X002179.SZ,X000066.SZ,X000977.SZ,X601799.SH,X002456.SZ,X600118.SH,X002185.SZ,X000050.SZ,X002294.SZ,X002008.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0947545371095233,0,0.0361944733563533,0,0,0,0.173935617873459,0,0,0.203600805188847,0,0,0,0,0,0,0,0.0594478190911505,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0219939393535526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111030150350391,0,0,0,0,0.00166767865187755,0,0,0,0,0,0
X000858.SZ,0.125928097125151,0,0,0,0,0,0,0,0,0.181495142348977,0.4219708322865,0,0,0,0,0,0.0353284093595909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173875765284522,0,0,0,0.0196626235987887,0.0118378668617089,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.142758580805276,0,0.0606829006086584,0.0239642584728459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193520239515765,0,0,0,0,0,0,0,0,0,0.138843679608984,0,0,0,0,0.000494286154036664,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243195128783668,0,0,0,0.0563434234942183,0,0,0,0,0,0.0717021176683439,0.0183830176057791,0.0223210198401663,0,0,0,0,0,0,0.1682102694781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.12846247577158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964308168135816,0,0,0,0,0.242956029122429,0,0,0,0,0.00825660985475828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.0174132306104248,0,0,0,0,0,0.107899373695497,0,0,0,0,0,0,0,0,0,0,0,0.117897422669759,0,0,0,0,0.0697761318156087,0,0,0.0414555188015891,0,0,0,0,0,0,0,0,0.00234408283477758,0.0456800481559409,0,0,0.0400726623521792,0,0,-0.0388827755327574,-0.0159749495576937,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05205436482859,0.00345905291483389,0,0,0,0,0,0.0573881499257927,0,0,0,0,0,0,0,0,0,0.0899718691033331,0,0,0,0,0,0.146811596103801,0,0,0,0,0.081766175814888,0,0,0,0,0,-0.00545835833229313,0.0092106700987224,0,0,0,0,0,0
X000568.SZ,0,0.262598511209565,0,0,0,0,0,0,0,0.302809896849214,0.143736330285958,0,0,0,0,0,0.0323339407631699,0,0,0.0217008260689494,0.0604089649906345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463168331905115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195231059299606,0.0112939968477677,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0474055680935765,0,0,0,0,0,0,0,0.394457728829269,0,0,0,0,0,0,0.0539731992192236,0,0,0,0,0,0,0.292513184401496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014948171496041,0.0324463746373839,0,0,0,0,0,0
X002304.SZ,0,0.217137988548966,0,0,0,0,0,0.247513565237552,0,0,0.0680401302793533,0,0,0,0,0,0,0,0,0.0936424865543092,0,0,0,0,0,0,0,0,0.184003939614025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00312243348636833,0,0,0,0,0,0
X600809.SH,0,0.427811124666908,0,0,0,0,0,0.170052244019661,0,0,0,0,0,0,0,0,0,-0.0702178974510058,0,0.0697712210938953,0.171212514331083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824620108571121,0,0,0,0,0,0,0,0,-0.0393607146566529,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456472119991621,0,0,0,0,0.165954905871109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216091432342782,0,0,0,0,0,0.0389219609866659,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.210706598243723,0,0,0,0.12452610401342,0,0,0.13233369805958,0,0,0,0,0,0,0,0,0.036651310056503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357402947797769,0,0,0,0,0,0
X000661.SZ,0,0,0,0.267637140464206,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14421641193443,-0.154971580782751,0.00527654649635087,0,0,0,0,0,0.0336469596869169,0.218296998609393,0,0,0,0,0,0.139260798267716,0.0416949357393874,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055124325475768,0,0,0,0,-0.0337573214799156,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.00840359694076522,0.0565740377766325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205829193278241,0,0.00486424079146801,0,0,0,0.0544616966432375,0,0,0,0,0,0.0461528771208593,0,0,0.00607837381244397,0.126902427437124,0,0,0,0,0,0,-0.00196014296830096,0,0,0,0,0,0,0
