,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X000625.SZ,X002304.SZ,X600276.SH,X600690.SH,X000063.SZ,X600031.SH,X600372.SH,X000338.SZ,X002241.SZ,X000157.SZ,X600741.SH,X600703.SH,X600089.SH,X000100.SZ,X002236.SZ,X000581.SZ,X600118.SH,X601877.SH,X000550.SZ,X002475.SZ,X000559.SZ,X000050.SZ,X000568.SZ,X002294.SZ,X600066.SH,X600839.SH,X600271.SH,X002129.SZ,X002456.SZ,X300003.SZ,X000400.SZ,X000623.SZ,X000869.SZ,X300124.SZ,X002007.SZ,X600435.SH,X000800.SZ,X002292.SZ,X002038.SZ,X600177.SH,X600867.SH,X000977.SZ,X002049.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0.146884089264047,0,0,0,0,0,0,0,0,0,0.0615883493119075,0,0,0,0,0,0,0.113911895299964,0,0,0.0324929935252678,0,0,0,0,0.000284489082634169,0,0,0.0899420222711923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073656474624878,0,0,0.0271982231607229,0,0,0,0,0,0
X600519.SH,0.0244271394491023,0,0,0,0,0.133706810146934,0,0.112718916609067,0,0,0,0,0,0,0,0,0.173391615477533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1459489706787,0,0,0,0,0,0,0,0,-0.0684370851829924,-0.102375698211499,0,0,0,0,0,0,0.0163396182892081,0,0,0.0103366260679261,-0.0249516978264115,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174569703427219,0.25235562427154,0.0464979966570897,0,0,0,0,0,0.0285108308487905,-0.0108007638014315,0,0,0,0,0,0,0,-0.0709181346411976,0,0,0,0,0,0,0,0,0,0,0.0228789973569712,0,0,0,0,0.0147590828120581,-0.0221661238864741,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.228892001903567,0,0,0,0,0,0,0,0,0,0.0245078072089774,0,0,0,0.153228065572981,0.0604107420158922,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.00717227456189174,0,0,0,0,0.0686568960957139,0.02390881395936,0,0,0,0,4.33680868994202e-19,0,-0.00219228891755079,0.00387298021633525,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.17384278314182,0,0,0,0.00212817573643708,0,0,0,0.231862068093705,0,0,0,0,0,0,0.0350265972344912,0,0,0,0,0,0.153906069339376,0,0,0,0,0.0164125592437404,0,0,-0.0528393603003109,0,0,0,0,0,0,0,0.142533956336068,0,-0.00993753406913597,0.0204314891929977,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0354082111846876,0.0318247959564049,0,0,0,0.00871347341117011,0,0,0,0,0,0,0,0.151055631539267,0,0.0957720129527916,0,0.142423325692983,0,0,0,0,0,4.7621826962797e-05,0,0,0,0.129332879233493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0.143700565407338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343272449750957,0.110523469178561,0,0,0.014483785328631,0,0,0,0,0,0.104794941243867,0,0,0,0,0,0,0,0.0680441401050677,0,0,0,0,0,0,-0.0150202033868109,0,0,0,0,0,0,0,0.028139105947883,0,0,0.00146118732120282,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.323072912739635,0.0384102307529862,0,0,0,0,0.00451074958838977,0,0,0,0,0,-0.0987675933141121,0,-0.0535016991212298,0,0,0,0.0581594924230311,0,0,0,-0.136561130506328,0.250936098644739,0,0,0,0,0.0758367182233424,0,0,0,0,0,0,0,0,0.0149473880778312,0,0.1948430734094,0,0,0,0,0,0,0.00287132859499809,0.0465898626698472,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999727156337925,0,0,0,0,0,0,0,0,0.0862039713283656,0,0,0,0,-0.0563235166026773,0,0,0.103631802308821,0,0,0,0.0235241775459376,0,0.054309457090326,0,0,0,0,0,0.0702500379083706,-0.101220169652324,0,0,0,0.0179180049366839,0,0,0,0,0,0,0
X600690.SH,0,0.210097175963117,0,0.124162799391467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256356690518232,0.210692092683497,0,0,0,0,0,0,0,0,0,0,0.0896442499803406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204994835651824,0,0.100196836144452,0,-0.0213252706951158,0.077844415536686,0,0,0,0,0,0
