,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002241.SZ,X002236.SZ,X000568.SZ,X000100.SZ,X600031.SH,X600271.SH,X002475.SZ,X600118.SH,X002456.SZ,X002292.SZ,X600177.SH,X000157.SZ,X000338.SZ,X002085.SZ,X002180.SZ,X002007.SZ,X000559.SZ,X600372.SH,X300003.SZ,X600867.SH,X002506.SZ,X002426.SZ,X601877.SH,X300124.SZ,X600498.SH,X002508.SZ,X002074.SZ,X002294.SZ,X600089.SH,X600522.SH,X000050.SZ,X600418.SH,X000977.SZ,X000981.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0486004105635093,0.117065335432628,0,0,0,0.313224632193866,0,0,0.103600200255265,0,0,0,0,0.0169319715442994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134938710392797,0,0,0,0,0,-0.024331628245588,0,0,0,0,0.0519714625717743,0,0,0,0,0,0,0,0,0,0.122342178190673,0,0,0,0,0,0,0
X600104.SH,0.0257777048963309,0,0.0567059151444443,0,0,0,0,0,0.32840741446545,0,0,0.258556689177315,0,0,0.0490256374338476,0,0,0,0,0,0,0,-0.139112274038266,0,0.0885671709386083,0,0,-0.00409980007827019,0.022132104774267,-0.00516686224221752,0,0,0,0,0,0,0,0,0.0344099928938381,0.0275616841318786,0,0,0,0,0,0,0.00843160092038873,0,0,0,0,-0.102875812722464,0,0,0,0,0,0
X002415.SZ,0,0,0,-0.0226880299350005,0,0,0,0,0,0,0,0,0,0,0.0293514841032371,0,0,0,0,0,0.0946789055486612,0,0,0,0,0,0.0560464932795268,0,0,0.120838176062727,0,0,0,0,0,0,0.0151961358775805,0,0.105162299915739,0.273191858474059,0,0,0,0,0,0,0,0.0215360942723986,1.0842021724855e-19,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131132974967389,0,0,0,0,0,0,0,0.0655172916092311,0,0,0,0.0565991816623171,0,0,0.0435583733446266,0,-0.0626919098521613,-0.0526745961102994,0,0,0,-0.0950725514975001,0,-0.00955958559429709,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.067181747908616,0,0,0,0.00878842769172449,0,0,0.462003520605965,0,0,0,0,0,0,0,0,0,0,0,0,0.142552481043363,0,0,0,0,0,0,0,0,0.0925270746475074,0.00941022925893696,0.0687405311904485,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0803984219248856,0,0.0811849932257019,0,0,0,0.0215905842892,0.075367765796836,0,0,0,-0.0197712705382754,0,0,0,0,0,0,0,0.0294542907438624,0,0,-0.0213715997611625,0,0,0,0,0.0937339626603007,0,0,0,0.0924498257588506,0,0,0,-0.0687870487076853,0,-0.0301681050323309,0,0,0,-0.0148279474243673,-0.0416748335234601,0,0,0,0,0,0
X002304.SZ,0.0148180176133148,0,0,-0.00130965286222864,0.105408520446027,0,0,0,0,0,0,0,0,0,0,0,0.240652956273029,0,0,0,0,0,0,0,0,0,0,0,0.0784975558315508,0,0,0.137981757572331,0,0,0,0,0,0,-0.0946922096850231,0,0,0,0,0.14603180964988,0,0,0,0.000643330432161162,0,0,0.0278037170348953,0.0587940530474347,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0324179484560931,0,0.0668546654270433,0,0.0830843350969011,0,0.177035317324405,0,0,0,0,0,0,0,0,0.0087453579552262,0,0,0,0.0166935951824031,0,0.00774170386387828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056867903927615,0.0260331988517689,0,-0.0627592246266149,0,0,0,0,0,0,0
X000625.SZ,0,0.221687451819359,0,0,0,0,0,0,0,0,0,0,0,0.0621619492938425,0,0.0824530023437413,0,0,0,0,0,0,-0.00652358853930477,0,0,0,0,0,0,0,0,0.00415320331057539,0,0,0,0.0557553006110637,-0.0191693463096183,0,0,0,0,0,0,0.0698722756762092,0,0,0,0.00554484517974865,0.0664011015145134,0,0,0,0,0,0,0,0,0
X600690.SH,0,0.0746592455736206,0,0,0.0974112384150598,0,0,0,0.140407363098013,0,0,0,0,0.081322967231413,0.0336676334586727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208111179224251,0,0,0,0,0,0,0,0,0.02805289142105,0,0,0,0,0,0,0,0.0532065040994742,0,0,0,0,0.0438883469769658,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.0240455464516722,0,0,0,0,0.0198815377974899,0.00481966732639025,0.00263038093146244,0,0.10534990567244,0,0,0,0,0,0,0.0248535564915508,0,0,0,0,0.0224887847286799,0.127687506559486,0,0,0,0.182485253280306,0,0,0.00633749589705183,0,0,0,0,0,0
X600741.SH,0,0.343991084445209,0,0,0.108072083827598,0,0,0,0.163483359363633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0470376344419033,0,0.0776984294479775,0,0,0,0,0,0,0,0,0,0.0303366721064646,0,0,0,0,0,0,0,0.0429863422786924,0.00308986163106754,0,0,0,0.062015463204749,0,0,0,0,0,0
X600703.SH,0.0102675595993512,0,0,0.1995092020699,0,0,0,0,0,0,0,0,0,0,0,0,0.0340768955803484,0,0.265502264840749,0,0,0,0,0,0.00785163373048679,0,0,-0.0971648898868128,0,0,0,0,0,0,0,-0.0109363641481462,0,0,0,0,0,0,0,0,0,0,0.0541392636665132,-0.0683465167411278,-3.46944695195361e-18,0,-0.0111633303307483,0.0465266394798778,0,0,0,0,0,0
