,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600271.SH,X600690.SH,X600703.SH,X600741.SH,X002292.SZ,X000100.SZ,X600066.SH,X600031.SH,X002241.SZ,X002236.SZ,X600118.SH,X600177.SH,X600372.SH,X002506.SZ,X000559.SZ,X000157.SZ,X002475.SZ,X000568.SZ,X000338.SZ,X002085.SZ,X300003.SZ,X600089.SH,X300124.SZ,X002074.SZ,X002294.SZ,X600867.SH,X002456.SZ,X002426.SZ,X002465.SZ,X600498.SH,X002180.SZ,X002007.SZ,X002008.SZ,X000869.SZ,X601877.SH,X002508.SZ,X000977.SZ,X000050.SZ,X002049.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000100.SZ,0,0,0.080378628439439,0,0,0,0,0,0.0282520589621013,0,0,0,0,0,0,0,0,0,0,0,0.054053393305186,0.0128720578987554,0.0475572149010821,0.159551392255267,0.043104695764816,0,0,0,0,0,0,0,0,0,0,0,0.144234910711405,0,0,0.0783812588854688,0,0,-4.33680868994202e-19,0,0.0104535721982523,0,0,0,0,0,0,0.00536906332195321,-0.0345456035376753,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.139523543217663,0,0,0,0,0,0,0,0.0292486032019115,0.212941385693989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868514426486528,0,0,0,0,0,0,0,0,0,0,0,0.0188724606112668,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354121408092905,0.0957661400455627,0.0445604382941224,0,0.190707370989978,0,0,0.111054734503188,0,0,0.285797821635457,0,0,0,0,3.46944695195361e-18,0,0,0.0429069099577079,0,0,0,0,0,0,0,0.0457668721701463,0,0,0,0.0130757096476309,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222732342249566,0,0,0,0,0,0.15053408565036,0,0,0,0,0,0,0,0,0,0.0109877230372322,0,0.282460034901847,0,0,0,0.0485758070514393,0,0.153870174239101,0,0,0,0,0,0.0786957656403836,0,0,0.0604970641485909,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175595552713792,0.0336361761328264,0,0,0.145528735231001,0,0,0,0,0,0,0,0,0.10539664481873,0.345990178570105,0,0.224012834098304,0,0,1.38777878078145e-17,0,0.0565970824258973,0,0,0,0,0,0,0,-0.0632116153519585,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.00703110316626351,0.0175365983910591,0,0,0,0.123029509316873,0.126021337074098,0.239348929689504,0,0,0,0.126635846431228,0,0,0,0,0,0,0,0.261542068272532,0,0,0,0,0,0,0,0,0,0,0.0629393828225322,0,0,0,0.0229875901032229,-0.0292077935709216,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442500774136859,0.169885597886171,0,0,0,0,0,0,0.0429579217934801,0,0,0,0,0.107277428680398,0,0,0,0,0.0284435906882594,0,0,0,0,0,0.0923208660107245,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878228620909267,0,0.427667366440826,0.0665933363535075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129829638463748,0,0,0,0,0,0,0,0,0,0,0.174428694862499,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595494801813826,0,0,0.211563718858285,0,0,0.0434888497774566,0,0,0,0.154115830395547,0,0,0,0,0,0,0,0.0371334564545904,0.0910994279852461,0,0,0,0,0.0570743708916514,0,0,0,0,0,0,0,0.179235998373347,0.0643888738959752,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574633537837523,0,0,0.0501361357944605,0,0.0958886961832808,0.083285869893723,0,0,0.0800632211864018,0,0,0,0,0,0,0,0,0,0.0666686389363333,0.132666115861466,0.167832553426685,0.114989388868029,0,0,0,0,0,0,0,0.230710036379971,0,0,0,0,0,0,-0.017350583944359,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320936463772003,0,0.0493688135183898,0,0,0,0.130248648690651,0.00219544712245376,0,0,0,0,0,0,0.113806450373782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744641332934836,0,0,0,0.0141106698792552,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298990994870357,0,0,0,0.0301586312381536,0,0,0,0,0,0.222036207635573,0,0,0,0,0,0,0,0.0182690048547035,0,0,0,0,0,0,0,0,0.345243305008735,0,0,0,0,0,0,0,0.0216798153105488,0,-0.0190929284722774,0.0397246612479105,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470311933834381,0,0.139798709467583,0,0,0,0,0,0,0,0,0,0,0,0.188752742119736,0,0.0721199535960658,0,0,0.0315949935379309,0,0,0,0,0,0.0366918332612976,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00846106372196875,0,0,0.127782138484689,0,0,0,0,0,0.155188622894331,0,0,0,0,0,0,0,0,0,0,0,0,0.108067622252435,0,0,0.0778219474462369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0.344653229910959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238144085238643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.470508119384871,0,0,0,0,0,0,0.138084050015121,0,0,0,-0.0287955709984741,0,-0.000409973193841795,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,-0.0165192159911572,0,0,0,0.0320187926232432,0,0,0,0.255062551579144,0,0,0,-0.0467894301178095,0,0.172209098611993,0,0,0,0,0,0,0,0,0,0,0,0,0.220086097016928,0.0364520567552438,0,0,0,0,0,0.0542461737897443,0,0,0.0684351132234662,0,0,0,0.00929663424345193,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117178674727871,0,0,0,0.184822126415971,0,0.117325128683015,0,0,0,0,0,0,0,0,0,0,0,0,0.168075744469979,0,0,0,0,0.00752024842928444,0.112063754216685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100171046444295,0,0,0,0,0.137648357441093,0.11558039969385,0,0,0,0,0,0,0,0,0.0669746033795908,0,0,0.0800765196644008,0,0,0,0,0.183176717719316,0.0350428015093723,0,0.00452112891254448,0,0,0.186960846414295,0,0,0,0.00440723190920403,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973810717590503,0,0,0,0.180630006809005,0,0,0,0,0,0.183130346860245,0,0,0,0,0,0.144252236893542,0,0.17956194404999,0,0,0,0.0930987616037646,0,0,0,0,0,0,0,0,0,0,0.089210663860444,0,0,0,0.0215731538162368,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00707572105687209,0.17636728285248,0,0,0,0,0.0563686554377892,0,0,0.103215480387506,0.0175173182334007,0,0,0.0783552023309277,0,0,0,0,0,0,0,0.159719770977125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108664218315416,0,0.064650665115891,0,0.0522508144841416,0,0.0364878047735047,0,0,0,0.112389327056765,0,0,0,0.0701485848965327,0,0,0,0,0,0,0,0,0,0,0,0.0163669720671757,0,0.110564533838578,0,0,0,0,0.00700286495570941,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163607468582126,0,0,0,0.0373838719351953,0,0.0777392247077436,0,0.0809956716481323,0.11287705071302,0.158153570052092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143432341095705,0,0,0,0,0.108591146927164,0,1.73472347597681e-18,0.13315885630055,0,0,0,0,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212302154535698,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642358784095102,0,0,0,0,0,0,0,0,0,0,0.151089251049181,0,0.0500565668362283,0,0,0,0.115061535431325,0,0,0,0.216697522603442,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.0511473338212875,0,0,0,0,0,0.100443448688877,0,0,0,0.389514030628884,0,0,0,0.116784861127548,0.168760818674019,0,0,0,0,0,-0.140708867382963,0,0,0.0608780601867295,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0300196513276614,0,0,0,0,0,0,0,0,0.0588863621297576,-0.0503756301696871,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0662942508797596,0.085617389815727,0,0,0,0.0616227872871942,0,0,0,0,0.046679122137803,0,0,0.0564929777928303,0,0,0,0,0,0.314493393048262,0,0.00176495104157782,0,0.0249674457445556,0,0,0,0,0.0175903237553118,0,0,0,0,0,0,0
X002180.SZ,0,0,0.0967885192125351,0,0,0,0,0,0.0139747827589263,0,0,0,0,0,0,0,0,0.00392657674267004,0,0,0,0.028366761804426,0,0.0547174544881545,0,0,0,0,0,0.0133399344091922,0,0,0,0,0,0,0,0,-0.0860432288864605,0,0,0,0,0,0,0,0,0.0270559196833966,0,0,0,0.0670564923269325,-0.059949248779874,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531221859609284,0.0628532552218764,0.029181136846951,0.098700952761285,0,0,0,0,0,0,0,0.165698378389917,0,0,0,0.0672252612894077,0,0,0,0,0,0,0,0.0922351441945632,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254743871440234,0,0,0,0,0,0,0,0.0775455060325248,0,0.206769465077939,0,0,0,0,0,0,0,0,0,0,0,0.327619705453713,0,0,0,0,0,0,0,0.15247768415155,0,0.0301177720563421,0,0,0,0,0.0028466788046324,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052605294478052,0,0,0,0,0,0,0,0,0,0.20224821861264,0,0,0,0,0,0,0,0,0,0,0,0.184714038082582,0,0,0,0,0,0,0,0.0274521451016609,0,0.080484057707643,0,0,0,0,0.031782909869806,0.00866897872536111,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17387787849793,0,0,0,0.0811250621383018,0.0567974547646886,0,0,0,0,0,0,0,0,0,0,0,0.262393748945493,0,0,0,0,0,0.0476535598444485,0,0,0,0.128572223317579,0,0,0,0,0,0,0,0,0,0,0,0
X002508.SZ,0,0,0.087211206246692,0,0,0,0,0,0.0195641438030736,0,0,0,0,0,0,0,0,0,0,0,-0.0154832009913664,0,0,0,0,0,0.0441661792356178,0,0,0,0,0,0,0.0468092179185383,0,0,0,0,-0.0315242080810573,0,-0.0362873890044732,0,0.25809243940407,0,0,0,0,0,0,0,0,0,0.0969609652443604,-0.120006177102673,-0.0763951194201802,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118821948395739,0,0,0,0,0,0,0.163815678541831,0,0.143899713222215,0.100571441333113,0,0,0,0,0.0429310551005819,0,0,0,0,0,0,0.043742211707746,0,0,0,0,0,0.0348266922396414,0,0.0773003197582156,0,0,0.126424650274738,0,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617805424889426,0,0,0,0,0,0,0,0.120594603147267,0.150861685210953,0,0,0,0,0,0,0,0,0.199004517489246,0,0,0,0.110325973509177,0,0,0,0,0.0811263598652636,0.121631588599608,0,0,0,0,0,0,0,0,0.00914835108855524,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652350669200649,0,0,0,0,0,-0.104862755509103,0.180533631436332,0,0,0,0,0,0,0,0,-0.133101187077209,0,-0.0517534043634111,0,0,0.0827041496937596,0,0,0,0,0,0,-0.144514813997403,0.0609047570571034,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0.0348877399281599,0,0,0,0.0439135161336103,-0.0535158971367452,0,0,0,0.10169271488892,0.0338975962855679,0,0,0,0,0,0.255878823392336,0,0,-0.0528246578925449,0,0,0,-0.0592352901097412,0,0,0,0,0,0,0,0,0,0,-0.0948735928146928,-0.0504751170328186,-0.0497760046012425,0.0220940876742976,0,0,0,-0.0477412662019718,0.0305599333905159,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.0345580759444294,0,0,-0.186751165545604,0,0,0,0,0.0282081633946807,0,0,0,0,0,0,0,0,0,0,0.215862717587951,0,0,-0.00366718148368146,0,0,0,0.0557831116715047,0,0,-0.121584177075989,0.119880403975019,0,0,0,0,0,0,0,0,0,0.0121709209564589,-0.113922205944527,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.136772772983615,0,0,-0.011263741610853,0,0,0,-0.630324190808022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137041423571444,0,0,0,0,0,0,0,-0.0745522921433542,0,0,0,0,0,0,0,0,0,0,0.821070976749241,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,-0.31382873371617,0,0,0,0,0,0,0,0,0,0,0.340900360563853,0.69913319846369,0,0,0,0,0,0,0,0,0.0477074023116326,-0.0959430073824851,0,0,0,0,0,0.275880742862381,0,-0.0802456888181563,0,-0.596890980376125,0.223983178636699,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.0102339552199805,0,0,0,0.00873556116662562,0,0,0,0,0,0,0,0,0,0.0736573625437818,0,0,0,0,0,0,0,0,-0.0224294965935024,0,0,0,0.0231477141037493,0,0,-5.42101086242752e-20,0,-0.14429399615341,0,0,0,0,0,0,0,0,-0.0403042625406755,0,0,0.426126467217712,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.328603035232994,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150435358549288,0,0,0,0,0,0,0,0.0959628918012504,0.0122038768123024,0.0552219627091724,0,0,0,0,0.0480422480760173,0,0,0,0,0,0,0.0175460224948411,0,0.520183668461675,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00262138658943058,0,0,0,0,0,0,0.00627122189823041,0,0,0,0,0,0,0,0,0,0,0,-0.00775494995370096,0,0,0,0.00674495312286238,0,0,0,0.00752082685441253,0.00772820702262983,0,0,0,0,0,0.00112485171343609,0,0,0,0,0,0,0.000805232352623408,0.0208140992270718,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00538630014365001,0,0,-0.00707711420159156,0.00335100581918492,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.0202649640900936,0.0229665613452614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0002859657655434,0,0,0,0.011977655998919,0,0,-0.0170607063521141,0,0,0,0,-0.0546997425750057,0,0,0,0,0,-0.00188101536571251,0,0,0,0.0514438623492218,0,0,0,0,0,0,0
CarbonVol_Hubei,0.030910817032638,0,0,0,0,0,0,0,0,0,0,0.0170054436259899,0,0,0,0,0,0,-0.0424599402363742,0,0,0,0,0.000519280392410281,0,0,0,0,0,0,0.018584329148057,0,0,0,0,0,0,0.020040616139072,0.0195661093778085,0,0.00637477834439989,0,-0.0176220598656535,0,0,0,0,0,-0.0199985567696487,0,0,-0.00531993032925551,0.0517952734395736,0,0,0,0,0,0
