,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X002475.SZ,X000568.SZ,X600031.SH,X000338.SZ,X600703.SH,X300003.SZ,X600741.SH,X601877.SH,X600271.SH,X002236.SZ,X002007.SZ,X300124.SZ,X002008.SZ,X000661.SZ,X600809.SH,X600498.SH,X000100.SZ,X600867.SH,X600487.SH,X600566.SH,X002179.SZ,X300146.SZ,X000625.SZ,X002456.SZ,X300142.SZ,X000596.SZ,X000157.SZ,X002294.SZ,X600177.SH,X600066.SH,X002180.SZ,X300136.SZ,X600089.SH,X600372.SH,X002506.SZ,X600522.SH,X002241.SZ,X000977.SZ,X600699.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.830193857065033,0.0298240870689155,0,0,0,-0.0139734977202159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758441982998871,0,0,-0.0245522033938008,0,0,0,0.0310218025104856,0,0,0,0,0,0,0,0,0,0,0,-0.0231105654286325,0,0,0,0.00928150391175013,8.67361737988404e-19,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.0350282042385463,0,0,0,0,0,0,0,0,0,0.094408955577388,0.233525875199766,0,0,0,0,0.273723653804796,0,0,0,0.111726884010233,0,0,0,0.00564158607052216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00374739751097817,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0939900026229058,0,0,0,0,0,0,0,0,0,0.703457542990035,0,0,0.0739790463518135,0,0,0.00166505433187331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01685099561742,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380426796153346,0,0,0,0.143094275898607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312525420577248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606382414901388,0,0,0,-0.0098343582313755,0,0,0,0,0,0,0
X000651.SZ,0.145781495934672,0,0,0,0,0.0291815716368965,0.0488292578457178,0,0.170233075960806,-5.42101086242752e-20,0,0.136013025429057,0,0,0,0.136897477963402,0,0,0,0,0,0,0,0,0,0,0,0.063585909579012,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00819403618333894,0.00278687821833959,0,0,0,0,0,0
X000858.SZ,0.228200446261099,0.0424400562773292,0,0,0,0,0.137599382595343,0,0,0,0,0.0131786575887618,0,0,0,0,0.0663024271649978,0,0,0,0,0,0,0,0.249922479351081,0,0,0,0,0,0,0,0,0,0,0.0907888545981421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00811315113058922,0.00562556713094645,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.076356117474631,0,0,0,0,0,0.203710869824831,0,0,0,0,0,0,0,0,0,0,0,0,0.258644007453352,0,0,0,0,0,0,0.156606606547547,0,0,-0.0192424102284598,0.383576857308956,0,0,0,-0.0261010579437752,0,0,0,0,0,0,0,-0.0586885785135735,0,0,0.0671892516688948,0.00127117802109592,0.0188207715588728,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138690603666568,0,0,0,0.0312230214461531,0.104185986325587,0,0,0,0,0,0,0.0119114323673633,0,0,0,0,0.0126034993179174,0,1.73472347597681e-18,0,0.226056978953466,0,-0.0122702818363757,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.147231928658085,0.090852273050364,0,0,0,0,0,0,0,0,0,0.00580228755841508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474601274455281,0,0,0,0,0,0,0.152939222447445,0,0,0,0,0,0,0,0.340165162565814,0,0,0,-0.00324769029894852,-0.0450051975810553,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.359268488141277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186451534033446,0,0,0.30740706627352,0,0,0,0,0.0139514626892921,0,0,0,0,0,0,0.124167987629886,0,0,0,0,0,0,0,0,0.110538536007392,0,0.0161851069143616,-0.056090622248724,0,0,0,0,0,0
