,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600066.SH,X600703.SH,X002241.SZ,X002236.SZ,X000568.SZ,X000100.SZ,X600271.SH,X600031.SH,X600118.SH,X002292.SZ,X600177.SH,X002456.SZ,X002475.SZ,X000338.SZ,X600372.SH,X002007.SZ,X000559.SZ,X000157.SZ,X002180.SZ,X300003.SZ,X002074.SZ,X002506.SZ,X600522.SH,X600867.SH,X000981.SZ,X300124.SZ,X002294.SZ,X002426.SZ,X002085.SZ,X600089.SH,X000869.SZ,X002508.SZ,X601877.SH,X002249.SZ,X002465.SZ,X600498.SH,X000050.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.304314215316057,0,0,0.21252366602582,0,0,0,0.167661262239722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776610606378339,0,0,0,0,0,0,0,0,0,0,-0.023150814496345,0.0259487944176565,0,0,0,0,-0.0174604501467151,0,0,0,0,0,0.0172056481338044,0,0,0,0,0,0,0
X600104.SH,0.205975719133801,0,0,0.0174805199624148,0,0,0,0.195719169634894,0,0,0,0,0,0,0,0,0,0,0,0,-0.00616911755190651,0,0,0,0,1.73472347597681e-18,0,0,0,0.0261311623387899,0,0,0,0,0,0.016090324627274,0,0,0,0,0,0,0.0299459414407004,0,0,0,0,0,0,0,0.0543793873711488,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0735621116818042,0,0,0,0,0,0,0.0998976995468084,0,0,0,0,0,0,0,0.0652690436965574,0,0.0471687746443559,0,0,0,0,0,0.0638156851148528,0,0,0,-0.00236843177204179,0,0,0,0,0,0,0.00263470259560028,0,0,0,0.0335198076372597,0,0,0,0.0130067153804801,0,0,0,0,0,0,0
X000858.SZ,0.0573479970479203,0,0,0,0,0,0,0,0.0460124155998429,0,0,0.0246276950668014,0,0,0,0.299046865227012,0,0,0,0,0,0,0,0,0,0,0.0753711284865879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173942068163854,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.320455050963913,0,0,0,0,0,0,0,0,0,0,0,0.288385101439355,0,0,0,0,0,0,0,0,0,0.0847876096053563,0,0,0,0.0622891257465646,0,0,0.0268324685480894,0.0398393277487017,0,0.0392358318320364,0,0,-0.0215203261618684,0,0,0.101396984666509,0,0.0369912207868403,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0.0179102733149046,0,0,0.0691235103581744,0,0,0,0,0.0209044103727635,0,0.0809163206512534,0,0,0,0.0273807413414082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610919029708476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137343823923992,-0.017216082942203,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597891523042491,0.0637812731913661,0,0,0,0,0,0,0,0.0523301399964719,0,0,0,0,0.00732182784452906,0,0,-0.0170018034076655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112960656393706,0.0533126729616284,0,-0.0552622738124617,0,0,0,0,0,0,0
X000625.SZ,0,0.213387652480602,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0466998173413393,0,0,0.0877039591179158,0,0,0,0,0,0,0,0,-0.00455399046147929,0,0,0,0,0,0,0,0,0,0.0818824399557748,0,0,0,0,0.0112192988145914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.0712258093548795,0.100423991707062,0,0,0,0,0,0.0439324019567456,0.0187442554686574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14067187947002,0,0,0,0,0,0,0.0433860903124139,0,0.0205961270612693,0,0,0,0,0,0,0,0,0,0,0,0.0534393472805057,0,0,0,0.0602334001026773,0,0,0,0,0,0
X000063.SZ,0,0,0,0.018001889224365,0.00868378429702916,0,0,0,0,0,0,0,0,0.135289371894642,0,0,0,0,0,0,0,0,0.133359666542645,0,0,0,0,0.0696698767935378,0,0.0447996911697864,0,0,0,0.103178639634717,0,0,0,0,0,0,0,0,0,0,0,0,0.0174700290946582,0,0,0,-0.0096344818449468,0,0,0,0,0,0,0
