,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X300014.SZ,X000725.SZ,X000596.SZ,X600031.SH,X000625.SZ,X002129.SZ,X003816.SZ,X002371.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X000661.SZ,X002241.SZ,X002180.SZ,X000100.SZ,X601877.SH,X300142.SZ,X600702.SH,X600741.SH,X000733.SZ,X002074.SZ,X600522.SH,X600460.SH,X000157.SZ,X600584.SH,X000799.SZ,X300003.SZ,X600884.SH,X000066.SZ,X002294.SZ,X002236.SZ,X002007.SZ,X601799.SH,X000977.SZ,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.194435079315988,0.27372315780869,0,0.0435069581863575,0.0457319966133521,0,0,0,0,0,0,0,0,0,0,0,-0.0301657547316854,0,0,0,0,0,0,0.0445464587912467,0,0,0,0,0,0.0595829149318287,0,0,0,0,0,0,0,0.0016433687831693,0,0,0,0,0,0,0,0,0,0,-0.00166449439321235,0.00628824664309472,0,0,0,0,0,0
X000858.SZ,0,0,0,0.197980973732415,0.312147479297211,0,0.278275330713302,0.0187460934520563,0,0,0,0,-0.0164156025725842,0,0,0.0455820889890029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311683251387684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151167416195917,0.00699354424195666,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.103494385872957,0,0,0,0,0,0,0,0.0502792695470028,0,0,0,0,0,0,0.112507487341517,0.18361135726267,0,0,0.0581659618583769,0,0,0,0,0,0,0,0.0943825245960154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0669162938465865,0,0,0.00292467767393464,-0.0230847824679359,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.644405620198691,0,0.0775304327212181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651701625772899,0,0,0,0,-0.01843456859705,-8.67361737988404e-19,0,0,0,0,0,-0.0186921896959304,0,0,0,0,0,0,0,-0.0203847816675786,0.0175429025037972,0,0,0,0,0,0
X000568.SZ,0,0.167125159450797,0,0.30886498763327,0,0,0.246024271174297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226726365998727,0,0,0,0,0,0,0,0,-0.0280031981835507,0,0,0,0.237768597323121,0,0,0,0,0,0,0,0,0,0,0,-0.00698474590083146,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00335185419163664,0,0,0,0,0,0.0234546267089892,0,0,0,0,0,0,0,0.0687656586123739,0.184339484097487,0,0,0.0694711596476332,0,0.0793671096899642,0,0,0,0,-0.0232768490036037,0.00370766424669124,0,0,0,0,0,0
X002304.SZ,0,0.287553611348496,0.0178667432454196,0,0.392316142275778,0,0,0,0,0,0,0,0,0,0.0396933327304222,0,0,0,0,0,0,0.0445759583522508,0,0,0,0,0,-0.0201514896540826,0,0,0,-0.0171058968569454,0,0,0,0,-0.0192963529433971,0,0,0,0,-0.0522099615432175,0,-0.0574020457608818,0,0,0,0,0,0,0,-0.00743791066380592,0,0,0,0,0,0,0
X600690.SH,0,0.0500777068854846,0,0.0127793291623786,0.117123284090801,0,0.0206662999603654,0,0,0,0,0,0,0,0.114040803279668,0.141738106362259,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00174006403099348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.207727872763628,0,0,0,0,0.0488997736493707,0,0.221710997510517,0,0,0,0.0982236821874233,0,0,0,0.150815244486077,0,0,0,0.0775827873632326,0,0,0,0,0.047855515329895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336091545368021,0,0,0,0,0,0
X000651.SZ,0,0.127461833703125,0,0,0.104692094680355,0,0.00837369914964189,0.0675758892232771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349565642059949,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0137976128531248,0,0,0,0,0,0,0,0,0,0,0.00636340256713206,0.00140025038980164,0,0,0,0,0,0
