,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600031.SH,X600741.SH,X600703.SH,X000568.SZ,X600066.SH,X002241.SZ,X002475.SZ,X600271.SH,X002236.SZ,X002456.SZ,X000338.SZ,X002085.SZ,X600118.SH,X000157.SZ,X600177.SH,X002292.SZ,X600372.SH,X000559.SZ,X300124.SZ,X600867.SH,X002007.SZ,X002180.SZ,X300003.SZ,X002294.SZ,X002506.SZ,X600089.SH,X600498.SH,X000981.SZ,X002074.SZ,X600522.SH,X601877.SH,X002426.SZ,X000550.SZ,X002508.SZ,X002465.SZ,X000050.SZ,X600566.SH,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0,0,0,0,0,0,0,0.165213458327878,0,0,0,0,0,0,0,0,0.0115266148544389,0,0,0,0,0.0347624591393362,0,0,0,0,0,0.0559908313068264,0,0,0.10537947719754,0,0,0,0,0.155301777052872,0.0373943235589254,0.0159499645283497,0,0,0,0,0.0173638961487502,0,0,0,0,0,0,0.0196422527208149,-0.0247117331359922,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.073714328675574,0,0,0,0.222116306047511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195521130004034,0,0,0.108107181099086,0,0.06262708220748,-0.0588001639175303,0.000600252161672052,0,0,0,0,0,0,0,0,0,0,-0.00818472158466884,0.0553981547319195,0,0,0,0,0,0
X000568.SZ,0.0112107701881622,0,0,0,0.411085241202408,0.0966986010755848,0.0161605303390019,0,0,0,0,0,0,0,0,0,0.0601387825710405,0,0,0,0.0570437279142165,0,0.0563098798098214,0,0,0,0,0,0.107096619510342,0,0,0,0.0905476152867677,0,0,0,0,0,-0.0051218304614187,0,0,-0.027369488769043,0,0,0,0,0,0,0,0,0,-0.0319459485346806,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586978635939031,0.0243273616782426,0,0,-0.0113621348521779,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.0493135658287874,0,0,0.061398052170893,0,0,0,0,0,0,-0.011181539929537,0,0,0,0,0,0,0
X002241.SZ,0,0,0.118437167353528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15171971526856,0,0,0.176969603034392,0,0.0984388784713207,0,0,0,0,0,0,0,0.362408795635468,0,0,0,0,0,0,0.191192086328754,0.0785742771396653,0,0,-2.16840434497101e-19,0,0.0889192896019225,0,0,0,0,0,0,0,0.0137579857872289,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180934718874151,0,0,0,0.223479628372127,-0.0855843360814045,0,0,0,0,0,0,0,0,0,0,0.0565356717834964,0,0,0,0,0.0512517923969377,-0.010737399864964,0,0,0,-0.024645816788408,0.0347609532402962,0,0,0,-0.030270426226074,0,0,0,0,0.200123771359435,0,0,0,0,0
X600271.SH,0,0,0,-0.0606987676970916,0,0,0,0,0,0,0,0.0827695724482347,0,0,0,0,0,0,0,0,0,0,0,0.086627085225129,0,0.00735495580795213,0,0,0.19585061685386,0,0,0,0,0,0,0.0223569329582685,0,0.0171853349729718,-0.051077868074438,0,0,0.00265268958007699,0,0,0,0,0.157406418216991,0,0,0,0.0293875691210943,-0.0159488551928039,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0081110586850729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0772476630358912,0,0,0,-0.223753720299232,0,0,0,0,0,0,0.0412746098687019,0,0,0,0.15471225840587,0,0.169663824138884,0.0415938287049149,-0.211913772473199,0,0,0.143329264756362,-0.0278486227075402,0,0,0,-0.0501847591750476,0,0,0,-0.00231168328059451,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0.131711915240088,0,0,0,0,0,0,0,0,0,0,0,0.180326170093669,0.296332376597813,0,0,0,0,0,0,0,0,0,0,0,0.114635985954112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155263193560859,0,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.0478048293676032,0,0,0,0,0,0.0380134942660811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260560202018841,0,0,0,0,0,0,0.0597083973363606,-0.0112068261708388,0,0.0831294315534999,0,0,3.46944695195361e-18,0,0,0,0,0.122483155841404,0.178510337349709,0,0,0,-0.148614245698677,0,0,-0.02731441524846,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144669702855327,0,0.135150640651332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133265232435092,1.73472347597681e-18,0,0,0,0.151722790786405,0.0338661690991279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,-0.0303046095885358,0,0,0,0,0,0,0,0.0713716888529521,0,0,0,0,0,0,0,0,0,0.114801135186001,0,0,0,0,0,0.345211107999125,0,0,0,0,-0.035391642711913,0,0,0,0,0.111790860010432,0,0,0.0562979876492111,0,0.000661533653786765,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0314018702729627,0,0,0,0,0,0,0,0.361570897626673,0,0.0572628848088763,0,0,-0.0182517305664653,0,0,0,0,0.139957015400544,-0.0303871608208682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832459631583016,-0.00505619009361368,0,0,0,-0.00256021763648687,0,0,0,0,-0.129243601383137,0,0,0.0365548448067921,0.0150916541670213,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0341294313871197,0,0,0.137380609612435,0.151131134145107,0,0,0,0,0.00804694753024884,0,0,0,0,0,0,0,0,0,0,0,0.0414652424114523,0,0,0,0,0,0,0.0347592222071923,0,0,0,0.0296179248957559,0.149215960218575,0,-0.0238359757135379,-0.0508086782265177,0,0,0,0,0,0,0.0181613441162606,0.0257719638366016,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257811453712305,0.00466769148684732,0,0,0,0,0,0,0,0,0,0,0,0.192957096117765,0,0,0,0,0.143641364245436,0,0,0,0.09026957363949,0.0156522486876489,0.00117387464154003,0.11358581826575,0,0.0657016159268539,0.00188064477958901,0,0,0,0,0.0926789867730292,0,0,-0.0312343707178318,0,0,0,0,0,0
X600372.SH,0,0,0.0665091117843675,0,0.150400278637944,0,0,0,0,0,0,0,0,0,0,0,0.0510793903291871,0,0,0,0,0.0522926184171217,0.00885590029408287,0,0,0,0,0,0.112761172719617,0,0,0,0,0,0,0,0,0.0189829045673463,0.00566715500351793,0.127462587352566,0,0,0.109270685124167,0.00459058003278103,0,0,0,0,0,0,-0.0132602208715074,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0.139573766944532,0,0,0,0,0,0,0,0,-0.0195444181499576,0,0,0,0,0,0,0,0.00859221247031365,0,0.129518474896105,-0.083975667580337,0,0,0.183082596110532,0,0,0.0476213476595779,0,0,0,0,0,0,0,0,0,0,0,0.0956453209067399,0.173260927164148,0,0,0,0,0.0357479841418844,0,-0.0402406593123321,0.0721925860912553,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.0147205078048701,0.0918236186022973,0,0,0,0,0,0,0,0,0,0,0,0.154341259164338,0,0,0,0.0291112925917945,0,0,0.00326828270220118,0,0,0,0,0,0,0,0,0,0,0.0960767242714698,0,0,0.10062501927129,0.055546072342114,0,0,1.35525271560688e-20,0.195995969712382,-0.0767769768673112,0,0,0,0.161362019331781,0,0,0,-0.0267968844539716,0,0,0,0,0,0
X600867.SH,0,0,0,0,0.114408840016707,0,0,0.0963421915010268,0,0,0.0881548956115455,0,0,0,0,0,0.12201137776008,0,0,0.0122442043507664,0,0,0,0,0,0,0,0,0,0.0227511313697434,0,0,0,0,0,0,0,2.71050543121376e-20,0.0324885964398099,0,0,0,0,0.024945175706174,0,0,0,0.0684545222861225,0,0,0,0.014803910095618,0,0,0,0,0,0
X002007.SZ,0,0,0,-0.250552750113322,0.330194299398413,0,0,0,0,0,0,0,0,0.158747210569466,0,0,0,0,0,0,0,0.215921543960804,0.106578124077214,0,0,0,0,0,0,0,0,0,0.181324775263217,0,0.243411718500102,0,0,0,0,0,0,0,0,0.0917606348501212,0.128895310798766,0,0,0,0,0,0,-0.00611023804536382,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.426334890879171,0,-0.194871700336641,0,0,0,0,-0.0412079984151757,0.152013855193096,0,0,-0.0979743251398193,0,0.213750736724692,0,0,0,0,-0.0208352132240528,0,0,0,0,0,0,0.297647600679617,0,0,0,0,0,0,0,0,0,0,0,-0.410718340068481,0,0.127679263221632,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320568909568445,0.0363066779855899,0,0,0,0,0.0651151735427469,0.0167907617216406,0,0,0,0,0,0,0,0,0,-0.0338578956296546,0,0,0,0,0.0291810490818255,0.0144322042707821,0.00508219728352576,0,0,0.0620793713026492,0.0674228365234851,0,0,0,0,0,0,0,-0.0318418128162456,0,0,0,0,0,0
X002294.SZ,0,0.0763810837682015,0.0292346977911214,-0.00831764278648389,0,0.175671456568957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0296053778066746,0,0,0,0,0,0,0,0.0801193703728816,0.120873735590872,0.0205648814513771,0,0,0,0,0,0,0.0369015723109906,0,0,0,0.0562071282203849,0.128300675545365,0,0,0,0,0,0,-0.0421845044062013,0,0,0,0,0,0
X002506.SZ,0,0,0,0.0382161689487547,0,0,0,0,0,0,0.068524339557834,0.0346393454892096,0,0,0.0030531690747283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976922095510267,0,0,0,0,0,0,0,0,0.217840399306521,0,0,0.0989749376226973,0,0,0,0,0,0,-0.0650939496075688,0,0,0,0.00679145802284953,0,0,0,0,0,0
X600089.SH,0,0,0,-0.00403515546975177,0,0,0,0,0,0,0.182211242825739,0.163066607341273,0.0478139439526554,0.0143567490244094,0,0.0836484979308535,0.0308857040995243,0,0,0,0,0.02675043481594,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.046759659198941,0,0,0,0,0,0,0,0,0,0,0,-0.00786149547535135,0.0226484003046339,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141901824225257,0,0,0.105191762981954,0,0,0,0,0,0,0,0,0,0,0.392301691817523,0,0.138788757539734,0,0,0,0,0,0,0,0,0,0.0838378029925899,0,0,0,0,0,0.015324721500564,0,0,0,0,-0.0128145212984792,0,0,0,0,0,0,0
X000981.SZ,0,0.358437441717068,0.196517457446473,0,0,0,0,0.151318172010756,0,0,0,0.0171676645491593,0,0,0,0,0,0,0,0,-0.115483116063117,0.19504118355246,0.0100949311520423,0,0,0,0,0,0,0,0,0,0.0934150050656066,0,0,0,0,0,0,0,0.120171461854483,0,0,0,0,0,0,0.177370862504584,0.0412594247247186,0,-0.108762587942083,0.050028946875923,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702474045772667,0,0.0279685065652137,0,0,0,0.191675044014897,0,0,0.199482197795254,0,0,0,0,0.0354163200187869,0,0,0,0,0,0,0,0,0.114294746071807,0.00839470133003847,0,0,0,0.117711776683502,0,0,0,0,-0.0446688728508263,0,0,-0.0757651278713753,0.0220678734839597,0,0,0,0,0,0
X600522.SH,0,0,0.146140969899429,0,0,-0.230466225506955,0.222071877275198,0,0,0.140921952562496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125934389422467,0,0,0,0,0,0.182239072701241,0,0,0,0,0,0,0.0135417817132084,0,0,0.0135646589654079,0,-0.00664869778841609,0.0663429887498979,0,0,0,0,0,0.110392012321454,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.176881179841513,0,0,0,0,0,0,0.166307224490744,0,0,0,-0.0747690743050067,0,-0.0881105795218078,0,0,0,0,0,0,0.17278876609751,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0178652955419868,0.187210481362576,0.0624395065094763,0,0,0.0152343381074211,0,0,0,0,0,0,0,0.0639948959402618,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,-0.0647783361568424,0,0,0,0.0151819195672278,0,0,0,0,-0.0947534498782499,0,0,0,0,0,0,0,0.124654394927788,0,0,0,0,0.733731420901351,0,0.108387572247177,0,0,0,0,-0.0943024862255265,0.0418512427030469,0,0,0,0,0,-0.0116121630892071,0,0.0195376977826431,0,0,0,-0.170716137948992,0,0,0,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365720397877867,0.239080566331266,0,0,0.138893324316936,0.236864630296993,0.10087443653684,0,0,0,0,0,0,0,0,0.0849141902323269,0,0.310650310232516,0,0,0,0,0,0,0,0,0.0571602073429935,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X002508.SZ,0,0,0.323434651525839,0.0642757466334417,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.0448722423433684,0,0,0,0,0.0660786074614759,0,0,0,0,0,-0.0534011939527455,0,0,0.024711066270062,0,0,-0.051120786760436,0,0,0,-1.0842021724855e-19,0,0,0.0415014326523089,0,0,0,0,0,0,0,0,0.0687813744295321,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,-0.0474354281673509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962726624906749,0,0,0.0182524201215205,0,0,0,0,0,0,0,-0.109371771807345,0,-0.0585349823284616,0,0,0.0115739483354284,0,0.00997404489718457,0,0,0,0,0,0.065915176755564,0,0,0,0,0,0,0,-0.0949354713301775,0,0,0,0,0,0
X000050.SZ,0,0,0.137745485083343,0,0,0,0,0.0413575080936317,0,0,0,0,0,0,0,0,0.00763822318680365,0.0308667655984982,0,0.15516933471355,-0.0066264486538845,0,0,0.0505662982238681,-0.0349090112794658,0,0,0,0.290619670478896,0,0,0,0,0,0,0,0,0.0392207972160364,0,0,0,0,0.0551254385228341,0,0,0,0,0,0,0,0,0.039440083339563,0,0,0,0,0,0
X600566.SH,0,0,0.250208940525147,0,0,0,0,0,0,0,-0.000951876058853274,-0.171594700864107,0,0.270229336893577,0,0,0,0,0,0,0.1121539678534,0,-0.0665728772750035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12323977849909,0,0,-0.148763834379839,-5.42101086242752e-20,0.143128300656404,0,0,0,0,0,-0.0984548232969828,-0.015916498085777,-0.131620403402294,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0.100481112058553,0,0,0,0,0,0,0,0,0,0.032361129890719,0,0.126659387237968,0,0,0,0,0.068959860544223,0,0,0,0,0,0,0.047397818898443,0,0,0,0.0761677827017224,0,0,0,0,0,0.0302965566612941,0,0.0939856351711521,-0.0836355353091977,0,0,0,0,0,0,0,0,0.000541801245625191,0.000169622055670712,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.171371411648434,0,0,0,0.148566729932818,0,0,0,0,0,0,0,-0.000974942811915562,0,0,0,0,0,0,0,0,0,0,0.00654868329827361,0,0,0,0,0,0,0.0470188863279417,0,0.0271141057976154,0.0340018922807939,0,0,0.148476118662587,0,0.0253986788641052,0,0,0,-0.0681998291377432,0,0,0.00406614771398316,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155662642409423,0,-0.000264369285284632,0,0,0,0,0,0,-0.0721689849874101,0,0,0,-0.128154472546581,0,-0.160043687260375,0,0,-0.490173200826108,0,0,0,-0.103354350655781,0,0,0,0,0,0,0,0,0.498281502566134,0,-1.01079027714435,0,0,0,0
TED,0,0,0,0.171114278781064,-0.148253748510972,0,0,0,0,0,0,0,0,0,0,0,0.124505106765359,0.13298386770428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136700827290532,0,0,0,0,-0.00800004320969291,0,0,0,0,-0.199872603758877,0.0233075174448896,0,0,0,-0.027283489711315,0,0,0.392770252978827,0,0,0,0,2.35695879336555,0,0
RealEstate_excess,0,0.0422746092163421,0,-0.189913577680527,0.127988313612755,0,0,0,0.15427045665827,0,0,0.0583100197149643,0,0,0,0,0.0307829166006118,0.00608532514175852,0,0.0343282543974576,-0.0665530504056734,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0843093487681051,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0636420290530641,0,0,0,0,0,0,0
MKreturn,0,0,0,-0.0513800783630104,0,0,0,0,0,0,-0.0093981463551995,0,0,0,0,0,0,-0.00154617998954192,0,0,-0.0177350307412452,0,0.0448804261086308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0344317951727973,-0.236661817591658,0,0,0,0,0,0,0.0224734875539419,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.0020683289241075,0,-0.000312139321075582,0,0,0,0,0,0,0.00118603466764316,0.00256593616969044,0,0,0,-0.00222236516161343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00113412389928393,0,0,0,0,0,0,-0.00121721876273119,-0.00444373137942736,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105052216385068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224794880280996,0.0522272156415105,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000776740034594943,0,0,0,-0.00365394168005792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00337637852672353,0,0,0,0.00398933238682701,0,0,0,0,0,0,0,0.00514016014082926,0.0207622533092509,0,0,0,0.0367952086567339,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015984577270269,0,0,0,0.0131343008371936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0897830931730122,0,0,0,0,0,0
