,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X600690.SH,X002304.SZ,X002475.SZ,X300014.SZ,X300124.SZ,X000651.SZ,X600104.SH,X002129.SZ,X003816.SZ,X002371.SZ,X000725.SZ,X002049.SZ,X600031.SH,X000625.SZ,X000596.SZ,X002179.SZ,X000063.SZ,X600089.SH,X600522.SH,X002241.SZ,X000338.SZ,X002180.SZ,X600703.SH,X000661.SZ,X000733.SZ,X300142.SZ,X601877.SH,X000100.SZ,X002074.SZ,X600741.SH,X600487.SH,X000157.SZ,X300003.SZ,X600460.SH,X600884.SH,X600702.SH,X600563.SH,X600584.SH,X002414.SZ,X002236.SZ,X000799.SZ,X600372.SH,X601799.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.2400155064957,0.293808301354013,0,0.0822219791293208,0,0.0332538753495959,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0626266733862057,0,0.00167678943129487,-0.124207858111952,0,0,0.0165188994292235,0,0,0,0,0,0,0.00977774742159348,0,0,0,0,0,0,0,0,0,0,0.0189092710321334,0.00811244152503531,0,0,0,0,0,0
X000858.SZ,0,0,0.123825050026798,0,0.126403924395014,0,0,0,0,0,0,0,0,0,0,0.0736386671978406,0,0,0,0,0.0273395742205943,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915038987035493,0,0,0,0,0,0,0.273273692302545,0,0,-0.0595666814982375,0,0,0,0,0,0,0,0.0224440970850822,0,0,0,0,0,0
X600809.SH,0.28192370578971,0.0621462879474852,0,0,0.486275225843129,0,0,0,0,0,-0.0167339621205953,0,0,0,0,0,0,0,0,-0.0546984356257569,0.06176155846479,0,0,0,0,0,0,0,0,0.0239079902935853,0,0,0,0,0,0,0,0,0.0598303443629842,0,0,0.0154492157280797,0,0,0,0,0,0,-0.0912176645437667,0,0,0.0125609674348112,0,0,0,0,0,0,0
X002415.SZ,0,0.223483625628888,0,0,0,0,0,0,0,-0.107446582474051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492068327782508,0,0,0,0,0,0,0.105220286034107,0.184332221068529,0,0,0,0,0,0,0,0,0,0,0.265839180608318,0,0.0648190928081861,0,0,0,0,0,0,-0.0080658771406342,0,0,0,0,0,0
X000568.SZ,0,0.149395077017027,0.419219029233116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420000667051385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144373673059466,0,0,0,0.0583665359129087,0,0,0,0,0,0.00706855825032607,0.0115872122599913,0,0,0,0,0,0
X600276.SH,0,0,0,0.00574977906882349,0,0,0,0,0,-0.0733339500245635,-0.0392487122011996,0,0,0,0,0,0,0.0208725200094443,0,0,0,0,0.0322654636400146,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0692254422371838,0,0.138255731336847,0,0,0,-0.137421980955732,0,0,0.0451369460272522,0,0,0,0.146690108830545,0,0,-0.00561945442691284,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.323193072453822,0,0,0,0,0,0,0.257915472755508,0,0,0,0,0,0,0,-0.0201503127422894,0,0,0,0.130884226535173,0.0782571694442784,0.0730663894987603,0,-0.072424692365861,0,0,0,0,0,0,0,0,0,0,0,0,-0.0664166834428818,0,0,0,-0.0335558781870846,0,0,0,0,0,0,-0.0458974471089628,0.010707511390842,0,0,0,0,0,0
X002304.SZ,0,0.133536583880452,-6.93889390390723e-18,0,0.034099265751728,0,0,0,0.0596130656162884,0,0,0,0.0607080704053952,0,0,-0.00781777119988383,0,0,0,0,0.122382045249814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603190000443989,0.203699821055715,-0.000781232241936151,0,0,0,0,0.24450378701739,-0.0473682036235035,0,-0.107841248181373,0,0,0,0,0,0,0.0478501970586832,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.160617988568437,0.302333396719818,0,0,0,0,0.000204587878844196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00437825300716857,0,0,0,0,0,0,0,0.0745531305780565,0.176374613838896,0,0,0,0,0,0,0.0124519872197007,0,0,0,0,0,0
X300014.SZ,0,0,-0.0880025911342507,0,0,0,0,0,0.0904410983705824,0,0.0195552058523954,0,0,0,0,-0.00128434744207217,0,0,0,0,0,-0.11055208732781,0,0,0,0,0,0,0,0.0359106000946313,-0.0963767771359902,0,0,0,0.673870535031784,0,0,0,0,0,0,0,0.141054867620924,0,0.172763118692825,0,0,0,0,0,0,-0.0249404989481727,0,0,0,0,0,0,0
X300124.SZ,0,0,-0.279386658088309,0,0,0,-0.0606064516998016,0,0.0327003170171911,0,0,0,0,0,0,-0.0238379935547835,0,0,0,0.205683901983228,0,0,0,0,0,0.0821741547944724,0,0,-0.0070586171592437,0,0,0,0,0,0.105960406380926,0,0,0,0,0,0,0,0,0,-0.0792485994414019,0,0,0,0.0152050240066671,0,0,0.00565416083618463,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0177121617023879,0,0.413056397481906,0,0,0,0,0,0,0,0,-0.0171526689856009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112813647172152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046747638535218,-0.0313024293808068,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0853029033206002,0,0,0,0,0,0,0,0,0,0.0319775067530824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214917380013548,0.0721110365159573,0.0508776900660163,0.00766138213677594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00742069391318681,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.171626058928556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625567561553243,0,0,0,0,0.10810695007948,0,0,0,0,0,0,0.203445924100027,0,0,0,0,0,0,0,0.0669378058035075,0,0,0,0,0,0,0,0.00471612548694159,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0.0349357829716798,0,0,0,0,0,-0.0354078248543937,0,0,0.0742498458264238,0,-0.0691712448509193,0,0,0.0251388627248919,0,0,0,-0.0401239471712547,0,0.101241353808225,0,0,0,0.0143115554835208,0,0,0,0.0527386487121958,0,0,0,0.00105827209199478,0,0,0.0385873318908137,0,0,0,-0.0689462038847084,0.0793617223996539,0,0,0.00586849539837539,0,0,0,0,0,0
X002371.SZ,0,0,0.204677744587149,0,0,0,0,0,0,0,0,0,0,0.029200934189895,0,0,0,0,0,0,0.0190695098364416,0,0,0,0,0.0756167275123635,0,0,0.0526353336479346,0,0,0,-0.0817823987667587,0,0,0,0,0,0,0.458387291665452,0,0,0.0802525113201898,0,0,0.310042084556983,0,0,0,0,0,-0.051167469478931,0.0746465039595237,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0735878119230144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530156823147888,0,0,0.0756950614678779,0,0,0,0,0.0168008035466966,0,0.30662200771065,0,0,0,0,0,0,0,0,0,0.0302206763167921,0.0427531151460525,0,0,0,-0.0532351760009398,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.15237415640356,0,0,0,0,0,0.116366717967203,0,0,0.148642001426843,0,0.141793622089369,0.0678205398496487,0,0,0,0,0,0,0,0,0.049097495318577,0,0,0.0849193006058528,0,0,-0.0330220600168638,0,0,0,0,0,0.183336461899718,0,0.117914094001705,0,0,0,-0.0225267629354621,0,-0.109102040344624,0.012545876363552,0,0,0,0,0,0,0
