,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600031.SH,X000568.SZ,X002475.SZ,X600066.SH,X002241.SZ,X000100.SZ,X000338.SZ,X002236.SZ,X601877.SH,X002456.SZ,X600118.SH,X600271.SH,X002085.SZ,X600177.SH,X000157.SZ,X002007.SZ,X300124.SZ,X600372.SH,X300003.SZ,X600867.SH,X002294.SZ,X000559.SZ,X002292.SZ,X600089.SH,X002180.SZ,X002426.SZ,X002506.SZ,X000623.SZ,X600522.SH,X300136.SZ,X002074.SZ,X002508.SZ,X000536.SZ,X600498.SH,X000981.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0568168464388579,0,0.273549473158299,0,0,0.0409751797749875,0,0,0,0,0,0,0.0516190668641577,0,0,0,0,0.0654294515251709,0,0,0,0,0,0.0217969714750253,0,0,0,0,0,0,0,0,0,0.0360521809521332,0,0.0172688779989556,0,0,0,0,0,0,0,0,0,0,0.00636363878758293,0,0,0.00182510543544001,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0302586934965082,0,0,0.4567833798732,0,0.0390488794625185,0,0,0,0,0,0,0,0.120944124110122,0,0,-0.0393445845159869,0,0,0,-0.0454118903278279,0,0,0,0,0,0,0,0,0,0,0,0,-0.107146332248438,0,0,0,0,0,0,-0.0587125122784528,0,-0.00311480733582516,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0472814247470637,0,0,0,0,0,0.439435853948061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703650012080865,0,0,0,0,0,0,0,0,0,0.147556200273882,0,0,0.270627549025618,0,0,0,0,0,0,0,0,-0.0938624770473819,0,0.0347968407551028,0,0,0,0,0,0
X002415.SZ,0,0,0.0196800336946956,0,0,0,0,0,0,0,0,0,0,0.106560358570737,-0.0501991755094725,0,0,0,0,0,0,0,0,0,0,0.0432891129697749,0,0,0,0,0,0.216233722330722,0,-0.127285152436644,0,0.126802314576486,0,0,0,4.33680868994202e-19,0.0399139640694286,0,0,-0.0450193069030858,0.025938058299524,0,0,0,-0.00573158549415655,0,0,-0.000260621378572356,0,0,0,0,0,0
X000858.SZ,0,0,0.0669950726666497,0,0,0,0,0,0,0,0,0,0,0,0.289768194064277,0,0,0,0,0,0,0.107964875235644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483780238210114,0,0,0,0,0,0,0,0,0.0108664630969108,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0604412517269174,0,0,0,-0.108463014540409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549527215745322,0,0,0,0,0,0,0,0,0,0,0,-0.0219772070004808,0,0,0,0,-0.0161097578821191,0.0259174083997879,0,0,0,0,0,0
X002304.SZ,0,0,0.0377585377531373,0,0.0451253911186837,0,0,0,0.076627104141763,0,0,0,0.158568400887617,0,0.201261927040737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359638967879243,0,0,0,0,0.00328717993922104,0,0,0.0393433136396882,0,0,0,0,0,0,0,0,0.00555828001226645,0,0,0,0,0,0
X000725.SZ,0,0,0.115273384530354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321208269378714,0,0.0337008763436317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281067322682228,0,0.0415268775876,0,-0.000538286489106285,0,0,0,0,0,0
X000625.SZ,0,0,0.140113422173554,0,0.122231833511313,0,0,0,0,0,0,0,0.334096259360487,0,0,0,0,0,0,0,0,0.0350211120138957,-0.0764955145201398,0,0,0.0773646702246076,0,0,0.0253679528310667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579515273451407,0,0.00115603062013483,-0.00721025558045241,0,0,0,0,0,0
X000063.SZ,0,0.0435394322209778,0.118257199201423,0,0,0,0,0,0,0,0,0,0,0.0808188045556584,0,0,0,0,0,0.158393870244203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124388740786783,0,0,0,0,0,0,0.130752274540438,0,-0.0406649125824739,0,0,0,0,0,0,0,0,0.0017957937188319,0,0,0,0,0,0
X600690.SH,0,0,0.183690707964273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0548072975316767,0,0,0.0465012676615854,0,0,0,-0.0353220060482065,0,0,0,0,0,0,0,0,0,0,0,0.0662358508868274,-0.0203440133588342,0,0,0.00379963604252974,0,0,0,0,0.0210272868050055,-0.0255002310956497,0,0,0,0,0,0
X600703.SH,0,0,0,0.0393460992028768,0,0,0,0,0.291782929420833,0,0,0,0,0,0,0,0,0,0,0,0,0.00983951844701958,-0.090060206621009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21741235010014,0,0.0866459137689261,0,0,0,0,0,0,0,0,-0.00402065656764878,0,0.102118453323021,0.0173955666416626,0,0,0,0,0,0,0
X600741.SH,0,0.446890237400214,4.33680868994202e-19,0,0.040860057882897,0,0.153271681226219,0,0,0,0,0,0,0,0,0,0.0605859903009853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239378430848956,0,0,0,0.053331579839257,0,0.0139907103625218,0,-0.00348802435932974,0,0,0,0,0,0,0
X600031.SH,0,0,0.0230449258150929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258748709549752,0,0,0,0,0,0.119042184752015,0,0.371782553401801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0486450149688531,0,0.116933691923654,0,0,0,2.16840434497101e-19,-0.0103601287459699,0.0163461585957767,0,0,0,0,0,0
X000568.SZ,0.0906552875557568,0,0,0,0.432084340420611,0,0.0579759607494699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908869158009522,0,0,0.0836219687827248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302722413791745,0,0,0,0,0,0,0,0,0,0.00533302501324191,-0.00851089157197506,0,0,0,0,0,0
X002475.SZ,0,0.168949432876708,0,0,0,0,0,0,0,0,0,0,0.225712091647373,0,0,0,0,0,0,-0.0405215205120917,0,0,0,0,0,0.148124961020993,0,0,0,0.0279071977682023,0,0,0,0,0,0,0,0.195122577895516,0,0,0.0088207823082745,0,0.0927152944515063,0,0.0146013766738371,0,0,0,0,0,-0.020654126123599,0,0.00274908753684808,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252399898557627,0,0,0.0136783455737745,0,0,0.0835637210951444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0891625447185961,0.0326511537008795,0.00255243411255023,0,0,0,0,0,0,0,-0.0103497567482988,-0.00170163817260319,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,-0.0923312590518086,0,0.0369388882558171,0,0,0,0,0,0,0,0.0552252835063492,0,0,0,0,0,0,0,0,0.0717920023228777,0,0,0,0,0,0,0,0,0,0,0,-0.070266421635899,0,0.157502301708656,0,0,0.0527297298154604,0,0.0518986598705943,0.345015994720646,0.0623684573116499,0,-0.0126320690925101,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122775034409996,0.0271073573106329,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374987949056828,0.0409024635763792,0,0,0,0.233483297043908,0,0,0,0.274229277718267,0,0,0,0,0,0,0,0.272473609531242,0,0,0,0,0,0,0,0,0,0,-0.00593576641130801,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0932094310337865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699257905127273,0,0,0,0,0,0,0,0,0,0.124354872013327,0,0,0,0.225523324150758,0,0,0.123885856463583,-0.0681493953364022,0,0,0,0.0726291647055661,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.237829754351781,0,0,0,0,0,-0.0180733693607569,0,0,0,0,0,0,0,0,0,0.0469002414356055,0,0,0,0,0,0,0,0,0,0,0,-0.0644550448153028,0,0.0296535688430079,0,0.151673206211299,0,0.194901167892433,0,0,0,0,0.0653100319516601,0.00567378282885514,0.0261747308100764,0,0,0,0,0,0,0
