,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X600690.SH,X000725.SZ,X000063.SZ,X300124.SZ,X003816.SZ,X000338.SZ,X000661.SZ,X300014.SZ,X000625.SZ,X600703.SH,X002241.SZ,X000596.SZ,X600741.SH,X000100.SZ,X002371.SZ,X002007.SZ,X600584.SH,X002129.SZ,X601877.SH,X300142.SZ,X002179.SZ,X000157.SZ,X002236.SZ,X002049.SZ,X600183.SH,X000800.SZ,X002414.SZ,X601799.SH,X300003.SZ,X300136.SZ,X002185.SZ,X000066.SZ,X002008.SZ,X000977.SZ,X002456.SZ,X300146.SZ,X600118.SH,X002508.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.221975640110257,0.122759319697862,0,0,0.0787239490206044,0,0,0,0,0.242904917900938,0,0,0,0,0,0,-0.0290787074993925,0,0.0206914442899339,0,0,0,0,0.0413727822535245,0,0,0,-0.052206650690008,0,0.0603824140081576,0,0,0,0.00560691973671734,0,0,0,0,0,0,0,0,-0.00736559804603004,0,0,0,0,0,0,0,0.027571452904153,0,0,0,0,0.0140662958334237,0,0
X000858.SZ,0,0,0,0,0,0,0,0.0602019147015514,0.115803579643992,0,0.286746403724462,0,0,0,0,0,0,0,0,0,0,0,0,0.0362820791396206,0.0691289430093866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00745954731459446,0,0,0,0,0.000122500315872793,0,0
X600276.SH,0,0,0,0,0,0.0379874303100038,0,0,0,0,0,0,0,0,0,0,0,0.052136532143368,0,0,0,0,0.0684005399484406,0,0,0,0,0,0,0.0147860808450563,0,0,0,0,0,0,0,0,0,0.0174161700344938,0.0298142883807287,0,0,0,0,0,0,0,0,0.128654993614945,0,0,0,0,0,0,-0.00381658727605394,0,0
X002415.SZ,0,0,0,0,0,0.0541899551935885,0,0,0,0,0.0394885591363316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734525657679603,0.017986648496997,0,0,0,0,0,0,0,0.317944146694733,0,0,0,0,0.0390820201779572,0,0,0,0,0,0,0,0,0,0,0.051118477763783,0,0,0,0,0,0,-0.00408523603851002,0,0
X000651.SZ,0,0,0,0,0,0,0.0148960805647493,0,0,0,0,0.0865951773090996,0,0,0,0,0,-0.0659899451626269,0.0551873224063675,0.0127376824083185,0,0,0,0,0,0,0,0,0,0,0.055133476860316,0.0672601249177957,0,0.0562473166620196,0,0,0,0,0,0,-0.0192542266927335,0,0,0,0,0,0,0,0,0.0658281019841687,0,0,-0.0299235666574979,0,0,0,-0.020944011194293,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353918259343017,0,0,0,0,0,0,0,0.0703943409828305,0,0,0,0,0,0,0,0,0.0853134294991232,0,0.283143510944038,0,0,0,0,0,0,0,0,0.0644976620226521,0,0.0183070796030571,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263612304229881,0,0,0.13294990215368,0,0,0,0.0322214437514832,0,0.16438277717338,0,0,-0.0271635503788724,0,0,0,0,0,0,0,0.0154066523943531,0,0,0,0,0,0,0,0,0,0,0,0,0.0321380443820869,0,-0.0139970271703191,0,0,0,0,-0.0404605836881198,0,0
X000568.SZ,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.220075686123916,0,0,0,0,0,0,0,0,-0.00220205412753543,0,0.041509891096184,0.178932288721113,0,0,0,0.0180932655509453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959460327861797,0,0,0,0,0.0223698992103659,0,0,0,0,-0.000566672263142792,0,0
X002304.SZ,0,0.0555436793735478,0,0,0,0,0,0.29079352260209,0,0,0.12979201285027,0,0,0,0,0,0,0,0.302897489624394,0,0,0,0,0,0,0,0,0,0,0,0,0.0211100514045087,0,0,0.0014026946778571,0,0,0.00324362885644446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383873106285918,0,0,0,0,-0.0203273436626849,0,0
X600031.SH,0,0,0,0,0,0,0.0527875147213961,0,0,0,0.0977102685024221,0,0,0,0,0,0.430368204192298,0.271286405545468,0,0,0,0,0.0083523616716345,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0353368306714059,0,0,0.0290569436867104,0,0,0.104913402244135,-0.00942092207472201,0,0,0,0,0,0,0,0,0,0.016320783753586,0,0.0404627810588983,0,0,0,0,0,0,0
X600809.SH,8.67361737988404e-19,0.0928037273347553,0,0,0,0,0,0,0.0191292110759282,0,0,0,0,0,0,0,0,0,0,-0.11694276335114,0,0,0.190929829894824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133033975941598,0,0,0,-0.082917496889291,0,0,0,0,0,0,0,0,0,0.0690997100721241,0,0,0,0.013599374434807,0,0
X600690.SH,0,0,0,0.0322474117141998,0,0,0,0,-0.105768493365895,0,0,0,0,0,0,0,0,0,0.0538597616150762,0,0,0.0250264205916326,0.0985073316854587,0.148932648859974,0,0,0,0,0.0633667067637712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281888316679167,0,0,0,0,0.0977085637378031,0,0,1.73472347597681e-18,0.000496628073675036,0,0,0,-0.00649729601375826,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713433208353254,0,0,0,0,0,0,0.0859530176477558,0,0,0.231506470884624,0.121909014956079,0,0,0.191202168535594,0,0,0,0,0,0,0,0,0,0,0,0.0193318878301054,0,0,0,0,0.0650037630028657,0,0,0,0,0,-0.0260455405064144,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,-0.121031321586527,0,0,0,0,0,0,0,0,0,0,0,0,0.0274202471976364,0,0,0,0,0,0.102404758360019,0,0,0,0,0.0478610683605493,0,0,0,0,0,0,0,0,0,0.122805026956221,0.0129554234049119,0.000255800493289415,0,0,0,0.22955794170439,0,0.157834473993853,0,0.0536434940040627,0,0,0,0,0.0109724785805317,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550031020748388,0,0,0,0,0,0,0,0.0265575987539786,0,0,0,0,0,0,0,0,0.245205559076648,0,0,0,0,0,0.0237705484483626,0,-0.0171763789193107,0,0,0,0,0.00507407771012015,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137416249914833,0,0,0,0,0.0273174499785916,0,0,0,0,0,0,0,-0.0191908455480817,0,0,0,0,0,0,0,0,-0.0290354947398946,0,0.0390845986426911,0,0,0,0,0,0,0,0,0,0.0626233746509446,0,0,0,0.00470593870157896,0,0,0,0,0.00479444611533897,0,0
X000338.SZ,0,0,0,0,0,0,0.0285218177032558,0,0,0.262296105287018,0,0,0,0,0,0,0,0,0,0,0,0.119914522778606,0,0,0,0,0,0,0,0.0200597860634828,0,0,0,0,-0.0166999680589622,0,0.146269693130241,0,0,0,0,0,0,0.0987231451469383,0,0,0,0,0,0,0,0.00693700356929355,4.33680868994202e-19,0,0,0,0.0147693233742619,0,0
X000661.SZ,0,0,0,0,0,0,-0.163951443600788,0.165562969877714,0.00674871728029845,0.0831273915362774,0,-0.10738610957177,0,0,0,0,0,0,0,0,-0.355809507163547,0.145958868981532,0.0253074230685879,0,0,0.147168990836949,8.98112670896095e-05,0,0,-0.136905384487497,0.590037160210393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.0492820488547021,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.217005911268882,0,0.0456739433243262,0,0,0,0,0,0,0,0,-0.0590474329394998,-0.052392107543663,0,0.00867537059268042,0,0,0.219449529359763,0,0,0.177705461675567,0,0,0.151164272345089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11893061964728,0,0,0,0.11676435361175,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.172759941668965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204660217346384,0,0,0,0,0.0664723243579671,0,0.171216725344695,0,0,0,0,0,0.088748343930147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111358336527494,0,0,0,0,-0.0281206955598739,0,0
