,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X000568.SZ,X002475.SZ,X600066.SH,X002241.SZ,X600031.SH,X000100.SZ,X002236.SZ,X002456.SZ,X600271.SH,X000338.SZ,X002085.SZ,X600118.SH,X600177.SH,X002292.SZ,X002180.SZ,X000157.SZ,X002007.SZ,X600867.SH,X600372.SH,X000559.SZ,X300124.SZ,X300003.SZ,X002294.SZ,X002074.SZ,X002506.SZ,X002426.SZ,X600498.SH,X600089.SH,X601877.SH,X600522.SH,X600566.SH,X002508.SZ,X002465.SZ,X000981.SZ,X000050.SZ,X000869.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0.188768085743377,0,0,0,0,0.0119683461988079,0,0,0,0.0352723475829324,0,0,0.117736970883453,0.0633457904151476,0,0,0,0,0,0,0,0,0,0,0,0.0164995300594553,0,0,0,0,0,0,0,0,0,0.0267278078267407,0.158204725673077,0.175959635886991,0.0735209897558636,0,0,0,-0.0841209881586951,0,0,0,0,0,0.0174935840914668,0,0,0,0,0,0
X600741.SH,0,0.0710113066559693,0,0,0,0,0,0,0.21040126158512,0,0,0,0,0,0.0043614203994331,0,0,0,0,-0.0931596839927756,0,0,0,0,0,0,0,0.0664139272634198,0,0,0,0,0,0,0,0,0,0,0.0420790261631877,0.128319934199202,0,0,0,0.0206971451622151,0,0,0.0482894592102277,0,0,0,0,0,0.0266330016137493,0,0,0,0,0,0
X600703.SH,0,0,0,0.0484698613577712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121666709370391,0,0,0,0,0,-0.0304462504975587,0,0,0,0,0,0,0,0,0.0835087488862005,0,0,0,0,0.0622947182289663,0,0.0667901271495004,0,0,0,0,0,0,-0.0566585851325929,0,0,0,0,-0.00617524499517886,0.0694227883567553,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.329528850423493,0,0,0,0,0,0,0,0,0,0,0,0.051981428556919,0,0,0,0,0,0,0.0665754931071804,0,0,0,0,0,0.0605877560738689,0,0,0.0953729755604094,0,0,0,0,0,0,0,0,-0.0499133343558367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.210618259711033,0,0,0,0,0,0,0,0.141978914545097,3.46944695195361e-18,0,0,0.250241985876055,0,-0.0770163479608594,0,0.112018706544226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00709521644000205,0,0,0,0,0.0260723309310376,0,0.00751557751721108,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00897323369875099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.105211311086319,0.0159275144076367,0,0.0338427376780249,0.0811065847924618,0,0,0,0,0,0.0188729732859018,-3.3881317890172e-21,0,0,0.0251668452556725,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.256239133961586,0,0.013295061272408,0,0,0,0,0,0.0652930724183149,0.20730387741274,0,0,0,0,0,0,0,0,0,0,0.361824984945236,0.117705965248116,0,0,0,0,0,0.163650992852995,0,-0.0908497394343069,0,0,0,0,0,0,0,0,0,0,0.0444370719732484,0.128290407444047,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.126602667114004,0,0,0,0.1271176971483,0,0,0,0,0,0,0,0,0,0,0.0662418178772668,0,0,0,0,0,0,0.0689781867913964,0,0,0,0,0.138798549498967,0,0.0983175959192253,0,0,0,0,0,0,-0.000400181785798045,0,0,0,0,0,-0.0414039979911519,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603359538398784,0.0905932003502346,0,0,0,0.068482670764401,0,0,0,0,0,0,0,-0.180485945479494,0.222339524812514,0,0,0,0,0,0,0,0,0,0,0,0,-0.0777178040616891,0,0,0,0.0128876560658764,0.210533664001119,0,0,0,0,-0.089240791721302,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206982356278267,0,0.167557864421995,0,0,0,0,0,0.0512684649044247,0.125468320770398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173389863127572,0,0,0,0,0,0,-0.128101557857413,0,0,0.0230577054777398,0,-0.19158716830898,0.131727649713326,0,0,0,0,0,0
X600271.SH,0,0,0,-0.0273799263229464,0,0,0,0,0,0,0,0,0,0,0.0103220742414054,0,0,0.0194157172264091,0,0,0,0,0,0,0.0280768582732892,0,0,0,0,-0.114887538400452,0,0.0644402849101768,0.217737459310532,0,0,0,0,0,0,0,0,0,0,-0.0376922642322922,0,0,-0.00808144799551861,0.0660111603183489,0,0,0,0.0548677055363004,0.00295611931927915,0.0971776012239974,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109646391095399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000838148501424685,0,0,0,0,0,0.145218147492722,0.0782865531282433,0,-0.0846270847049922,0.117784989342173,-0.0737315173090671,0,0,-0.00875120916604286,0,0,0.104770492624929,0,0.0607973546016183,0,0,0,0,0,0,0
X002085.SZ,0.050877485112839,0,0,0,0,0,0,0,0,0,0,0,0,0.0794954093468482,0,0,0.108101017721447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182736470471888,0.0110108525551968,0,0,0.0239858605302624,0,0,0,6.8902129485406e-05,0,0,0,0,0,-0.0310273397507881,0,0,0,0,0,0
X600118.SH,0,0,0,-0.0213550434821911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118342940732087,0,0,0,0,0,0,0.0104499040348587,0,0.249964891631596,0.00189511500743721,0,0,0,0,0,0,0.0981280532952612,0,0,0,0,0,0,0,0.19931725964594,0,0.0405319684578982,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.0850620274681094,0,0,0,0,0.122577332911545,0.140877077440587,0,0,0,0,0,0.0296575601944506,0,0,0,0,0,0,0.0875529030024486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02285683525503,0,0,0.102903160416086,0,0,0,0,0.017624357147896,0,0,0,0.0700830501589569,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0957008585834247,0,0,0,-0.0452287349840203,0.253838410139351,0,0,0,0,0,0,0,0,0,0,0.00534481082689775,0.118030600250264,0,0,0.0424883737225777,0.133114266450079,0.093298095106637,0,0,-0.0484664858950334,0,0,0,0,0,0.024841666016004,0,0,0,-0.00862405385902626,-2.16840434497101e-19,0.0319711631379464,0,0,0,0,0
X002180.SZ,0,0,0.282752122739311,0,-0.167546539142723,0.17985015054291,0,0,0,0,0,0,0.0432662062751642,0,0,0,0,1.73472347597681e-18,0,0,0.107783360421173,0,0,0,0,0,0,0,0,0.129482279312271,0,0,0,0,0,0,0.194134416283799,0,0,0,0,0,0,0.00935932746413676,0,0,0,-0.391586157975756,0.13437205902764,0,0,0.185171903849041,4.33680868994202e-19,0,0,0,0,0,0
X000157.SZ,0.114932157457427,-0.178316904016216,0,0.091941533832817,0,-0.101842754950803,0,0,0,0,0,0,0.165324970223059,0,0,0,0,0,0,-0.0139624371993106,0,0,0.0374519189380337,-0.0296548864776172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131724400783886,0,0,0,-0.0386920171732194,0,-0.124754972423366,0.00224909445538453,0,0,0,0,-0.0307230236328366,0,-2.16840434497101e-19,-0.2620614934041,0,-0.0407431048317849,0,0
X002007.SZ,0,0,0.120933982994718,-0.154377859722769,0,0,0,0,0,0,0,0,0,0.169337137225186,0.076343565071129,0,0,0,0,0,0,0,0.227469071854823,0,0,0,0,0.17151037093522,0,0,0,0,0,0,0,0,0,0,0,0.207527337354539,0,0,0.0520966742240217,0.117847045963347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0.0809713818977734,0,0.0461641083463122,0,0,0.057335664451817,0,0,0.144030115112245,0,0,0,0,0,0.102064548736108,0,0,0,0.0259690847029134,0,0,0,0,0,0,-0.0457392375253696,0,0,0,0,0,0.0548483110925204,0,0,0,0,0,0,0,0,-0.0278469225204199,0.0398790259128737,0,0,0.0419126852996257,0,0,0,0,-0.0198085134086192,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643200511784179,0,0.292047596243422,0,0,0.0993609171959449,0,0.00453678311349567,0,0,0.0251744839017709,0,0,0,0.111328176471729,0,0.0236438675639529,0.0574483100179359,0,-0.0458495466198038,0.0150555975417982,0,0,0,0,0,0,0.0457021059865728,0,0,0.0207755545159674,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359205429161734,0,0.0991350873973252,0,0,0,0,0,0.0537010332573666,0,0.608625048919059,0,0,0,0,0.0838879447306824,0,0.0196860736110954,0,0,0,0,0,0,0,0,0,-0.0915272342291322,0,0,0,0,-0.0221107999137705,0,0,0.0272821209322381,0,-0.0383961016939366,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0881176622660752,0,0,0,0.0535862108378191,0,0,0,0,0,0,0,0,0.00559155984670166,0,0,0.0165080679729327,0,0,0,0,0,0.191950741297595,0.100454833417081,0,0,0,0,0,0,0,0,0,0,0,-0.0337765408689221,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0.043497774041689,0,0,0,0,0,0,0,0,0,0,0,0.244957180831701,0.0912439550612073,0,0,0,0,0,0.0556554436364641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193844414716729,0,0,0,0,0,-0.0224115559267177,0,0,0,0,0,0
X002294.SZ,0,0.036016365319681,0,-0.0231361930263605,0,0.116965923639463,0,0,0,0,0,0,0,0,0,0,-0.030241234759761,0,0,-0.0574922421842149,0,0,0,0,0.124376700001984,0,0,0,0,0.0851001557973491,0,0,0,0,0,0,0,0,0,0.125291825525207,0,0.0199040795851024,0,0,0.0782624935832708,0,0,0,0.0184291724413037,-0.016797519978259,0,0,-0.00562715671570751,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130276270704329,0,0,0,0.0202745532567945,0,0.146509929445054,0,0,0,0,0.0977693329643865,0,-2.71050543121376e-20,0,0.114187041856459,0.0246278133596419,0,0,0,0,0,0.0582832249235887,0.0804947086525326,0,0,0.000640434266361026,0,0,0,0,0,0,0.0876915483662907,0,0,0.0469880717404068,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.0676454907058291,0,0,0,0,0,0,0,0,0.111070454859861,0.0261368072158312,0,0,0,0,0,0,0,0,0.0402405055957485,0,0,0,0,0,0.141767343410462,0,0,0,0,0,0,0.139972201936492,0,0,0,0,0,0,0.000957392516029989,0,0,0,0,-0.0132160595476216,0,0,0,0,0,0,0
X002426.SZ,0,0,0.0495734251374167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642777233509023,0,0,0,0,0,0,0.0798705250462319,0,0,0.0775680324620403,0,0,0,0,0.281528364726441,0,0,0,0,0,0,0,0,0,0,0,-0.225866009521464,0,0,0,0,0,0,0,-0.0227047774249572,-3.46944695195361e-18,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0.236423321460167,0,0,0.195109678646405,0,0,0,0.0867339795692274,0,0,0,0,0,0,0,0,0,0,0,0,0.0236654808566582,0,0.433693053188979,0.0914321491650569,0.0409018106633118,0,0,0,0.0287243041244838,0,0,0,0,0,0.156654225645133,0,0,0,0,0,0.0458307407125356,0,0,-0.0177399402658055,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.126690012306366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715916731585788,0,0.0321532966997558,0,0,0,0.153953025499008,0,0,0,0.0366553276844662,0,0,0,0.0728771130188103,0,0,0.0144847767492492,0.0829576486898298,0,0,0,0,0.0263978399191214,0,0,0,0,0,0
X601877.SH,0,0,0,0.0438146763363263,0,0,0,0,0,0.25941589674953,0.120779706471385,0,0,0,0,0,-0.411377380140906,0,0,0,0,0,0,0,0,0.192553138933524,0,0.0286360342229972,0,0,0,0,0,0,0,0,0.213858342543051,0,0.00862357342077351,0.219540726883737,0,0,6.93889390390723e-18,0.0874119173148384,0,0,0,0,0,0.0697611070822695,0,-0.00381408831374025,0,0,0,0,0,0,0
X600522.SH,0,0,0.271225039175995,-0.0700495613052501,0.0144667964888601,0,0,0,0,0,0,0,0,0,0,0.0286021730317997,0,0,0,0,0,0,0,0,0,0.428884820901646,0,0,0,0.221175002696544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137028843178513,0,0.0524117017068617,0.0666868524986005,-0.0948971661857619,0,0,0,0,0
X600566.SH,0,0,0.300048972357557,0,0.0360017473502476,0,0,0,0,0,0,0,0.0696447215291354,0,0,0,0,0,0,0,0,0,0.0197287290550994,0,0,0,0,-0.131100117997563,0,0.178692378392,0,0,0,0,0,0,0,0,0,0.0520786016944295,0,0,0,0,0,0,0.133104028356074,0,0,-0.0670857359933541,0,0.00257156329304288,0,0,0,0,0,0,0
X002508.SZ,0,0,0.35759695110133,0.0493310099351836,0,0,0,-0.13315087503376,0,0,0,0,0,0,0,0,-0.0287996893677318,0,0,0,0,0,0,0.0967949306914596,0,0,0,0.122452165344268,0,0,0,0,0,0,0,-0.0623170670034136,0,0,0.0509156238457819,0,0,0.105645293377437,0,0,0,0,0,0,0,0,0,0.0211975611950586,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,-0.0346451123827189,0,0,0,0,0,0,0,0,0,0.0273298301463185,0,8.67361737988404e-19,0,0,0,0,0,0,0.0593925530279817,0,0,0,-0.0546488579033116,0,0,-0.0160704532528579,0,0,0,0,0,0,0.00893822832686266,0,0.0151341255088837,0,0,0,0,0,0,0,0,0,0.047195757376586,0,0,-0.104181963037944,0,0,0,0,0,0
X000981.SZ,0,0,0.155640040205801,0.176110321384399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.514734316359254,0,0.117912061408687,0.106824015288316,0,0,0,0,0,0,0,0,0.0605152436920056,0,0,0,0,0,0,0,0,0,0.098106037545035,0.323547036993607,0,0,0,0,-1.38777878078145e-17,-0.0728249319626236,0,-0.169535384719598,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175273499345067,0,0,0,0,0,0,0.0255027648830256,0,0,0.185047074070388,0,0,0,0,0,0,0,0.123167544746027,0,0,0,0,0,0,0.0197653391618962,0,0,0,0,0,0,0,0,0,0.0030654393595289,0,0,0.167719615695014,0.152967738216303,0,0,0,0,0
X000869.SZ,0,0,0.127510018127739,0,0.277008816125414,0,0,0,0,0,0,0,0,0.108413135087755,0,0,0.0407578755071571,0,0,0,0,0,0,0.00221248328867127,0,0,0,0,0,0,0,0.0236357813531816,0.101178921577342,0,0,0.000192185661930608,0.165216471805297,0,0,0,0,-0.045482290539031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300115.SZ,0,0,0.0804479161576487,-0.0575055443398745,0,0,0,0,0,0,0,0,0,0,0,0,0.0960022313062241,0,0,0,0,0,0,0,0,0,0,0.0939263475195823,0,0,0,0,0,0,0,0,0,0,-0.168923614760503,0.3644395841031,0,0,0.0732180447449544,0.0494440895792238,0,0,0,0,0,0,0,-0.0749129494328998,0.038078243021808,0.152221154110911,0,0,0,0,0
Change_TY3M,0,0,-0.0394777784762205,0.0683007030442004,0,-0.0939092887836861,0,0,0,0.0235933229333171,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138004174284002,0,0,0,0,0,0,0,0,0.0238811094909846,0,0,0,0,0,0,0,0,0.016375873169913,0,-0.0139012479035385,0,0,0,0,0,0,0,-0.00249217618546263,-0.0591737188674119,-0.0468230751610917,0,0,0,0,0
Slope,0,0,0,0,-0.297164147819486,0.227107133383719,0,0,0,0,0,0,0,0,0.0665867711953328,0,0,0,0,0,0,0,0.0160166413606127,0,0,0,0,0,0,0.167424203358217,-0.421744782493344,0,-0.0847435152088158,0,-0.437540238651623,0,0,-0.212875480187151,-0.634165992985414,0,0,0,0.23235333655605,0.247626342827464,0,0,-0.204230925662917,0,0,0,0,0,0.659512230870761,0,-0.953166774992234,0,0,0,0
TED,0,0,0,0.11113673769712,0,0,0,0,0,0,0,0,0,0,0,0,0.248026575127573,0,0,0,0,0,0,0,0,0,0,-0.179601590156502,0,0,0,0,0,0,0,0,0,0,-0.165048557887328,0,0,0,0,0,0,0,0,0,0,0.151811540610134,0,0.469416937567329,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.159442977498138,0,0,0,0,-0.0294352597182171,0,-0.00238006230859666,0,0,0,0.0786649015656241,0,0.0331212930199374,0,0,0,0,0,0.109474117945513,0,0,0,0.0784278624395037,0,0,0,0,0,0,0,0,-0.254207657730458,0,0,0,0,0,0,0,0,0,0,0.0203143954555281,0,0,0,0,0.034453543514821,0.0646912989097777,0,0,0,0,0,0
MKreturn,0,0,0,-0.047844255210195,0,0,0,0,0,0,0,0,0,0,-0.0310823470025859,0,0,0,0,-0.0197296710993486,-0.0211463098246405,0,0,0.0256128617433502,0,0,0,-0.0438882784526188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213410271014513,-0.210753051726421,0,0,0,0,0,0,0,0.0425411859191361,0.0438647184918148,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00307925290699853,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0402459506565793,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.0889915837678715,0.0227021916055651,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696899200768789,0,0,0,0.0713063438980632,0,0,-0.0111553421775931,-0.0733502727657892,0,0,0,0,0,-0.0167253235990041,0.0234794738449505,0,0.145587320394091,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00140220054044057,0,0,0,0,-0.00375662305001605,0,0,0,0,0.00272472950681248,0.0128063378934308,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.0496677378608558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00213480035314519,0,0,0,0,0,0,0,8.67361737988404e-19,-8.67361737988404e-19,0,0,0,-0.00714379323174125,0,0,0,0,0,0,0,0.00998065722641365,-0.0252149787503543,0,0,0,0,0,0
