,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X000651.SZ,X600104.SH,X000725.SZ,X300124.SZ,X600031.SH,X300014.SZ,X002371.SZ,X002129.SZ,X003816.SZ,X002241.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X600703.SH,X000596.SZ,X601877.SH,X000625.SZ,X002179.SZ,X600460.SH,X600741.SH,X000100.SZ,X600089.SH,X300142.SZ,X000661.SZ,X002180.SZ,X002074.SZ,X600522.SH,X600702.SH,X600884.SH,X000157.SZ,X000733.SZ,X002236.SZ,X000799.SZ,X002414.SZ,X002008.SZ,X600584.SH,X600779.SH,X600563.SH,X000977.SZ,X002007.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103844720925481,0.0645250184909198,0,0,0,0,0,0.111163087760322,0,0.0402104449786456,0,-0.026094666042555,0,0,0,0,-0.0371110282759203,0,0,0,0.0455127565232006,0,0,0,0,0,0,0,0,0,-0.00469568446119328,-0.0200743554249859,0,0,0,-0.054732938570491,0,0
X002241.SZ,0,0,0,0,0,0.546704616443549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892124543298456,0,0,0,0.215055191181167,0,0,0,0,0,0,0,0,0,0,0.0505293170034152,0.109751242231949,0,0,0,0.015874285623818,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,-2.16840434497101e-19,0,0.00631336605550919,0,0,0,0,0,0.0254996701516926,0.117054058714289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378706464995222,0.187044907755659,0.088458977316213,0,0.0839611418911778,0,0,0.0549291649917213,0,0,0,0,0,0,0,0,0,0,0,0.180994478354883,0,0,0,0,-0.00515476368303605,0,0,0,0,0,0
X002049.SZ,0,0,0,0.17514582125393,0,0,-0.0606946877695812,0,0,-0.0526196056086953,0,0,0,0,0,0,0,0,0,0,0,-0.0475265159870286,0,0,-0.0869789461974915,0,0.0959087716339485,0.352753852466996,0,0,0,0,0,0,0,0,0.060318675168487,0,0,0,0,0,0,0,0,0,0.061934949270061,0,0,0,0.199908263909717,0,-0.0748655379830962,0,0,0,-0.0953876095334553,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161891698918853,0,0,0,0,0.162517784330831,0,0,0,0.145764455674294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113526474869673,0,0,0,0,0,0.0671703858451773,0,0,0.0678269973663164,0.00454401005518656,0,0,0,0,-0.0263993247267272,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564194058733004,0,0,0,0,0.114387001479101,0,0,0.0775926112041412,0,0.000732707693542485,0,0,0,0,0,0,0,0.138833427495871,0.0804954002226049,0,0,0,0,0,0,0.0323303775508145,0,0,0.04356982201727,0,0,0,0.0503579384060571,0,0,0,0,0.0499841001308171,-0.0795067360808076,0,0,0,-0.0969011304482988,0,0
X000596.SZ,0,0.26647768422686,0,0,0.0780936668470306,0,0,0.0803029762506271,0,0,0,0,0,0,0,0.134127405879812,0.0899499930075002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110826092639748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204971650743509,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137879494922062,0,0,0,0.0892491961083199,0,0,0,0,0,0,0,0,0,0.083734767743696,0,0.114028399369015,0,0,0,0.0057411395021801,-6.93889390390723e-18,0,0,0,0.119239245662167,0,0,0,0,0,0,0.335133678686389,0,-0.414075843483173,0,0,0.0349358234105949,-0.0444116481962426,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0224006923869233,0,0,0,0.024307493074589,0,0,0,0.0408371220237274,0,0.120768737426419,0,0,0,0,0,0,0,0,0.0714397960859755,0.336694132659713,0,0.0459710070504904,0,0,0,0,0.208699403374824,0,0,0,0,0.0190628181291995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0886940181111447,0,0,0,0,0,0,0,0,0,0,0,0.00998657180796683,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285114981031236,0,0,0,0,0,-0.00308970538952125,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0.0557650641611442,0,0,0,0,0,0,0.190187902424881,0,0,0.151743857443086,0,0.141485208006314,0.012939627237557,0.0911174636187193,0,0,0,0,0,0,0,0,0,0,0.0710715623003706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107611868582119,0,0,0,0,-0.0303599782113417,0,0
X600741.SH,0,0,0,0,0,0.125514520498815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.188677922317593,0,0,0.0626527492277849,0,0,0,0,0.147366300388416,0,0,0,0,0,0,0.0393529823734432,0.0279700675810569,0.0135493420614125,0,0.0414372444761214,0,0.0642625826297322,0,0,0,0,0,0,0,0.0232763986155103,-0.00918351178892525,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0118520965915565,0,0,0,0,0.0523321114487892,0.125551825908958,0,0,0,0,0,0.253964649400624,0,0,0,0,0,0.115703378182218,0,0,0,0,0,0,0,0,0,0,0.0104419467947661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00537946654101351,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664153160455387,0,0,0.172847781639711,0,0,0,0,0,0.0749549409274651,0,0,0,0,0,0,0,0,0,0,0.113731495091786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197050214627551,0,0,0,0,-0.00497308163824166,0,0
X300142.SZ,0.0549752479655428,0,0,0,0.0782839807077494,0,0,0,0,0,0,0,0,0,0.293379894300201,0,0,0,0,0,0,0,0.230233187881965,0,0,0,0,0,0,0,0,0,0,0.0889612223438404,0,0,0.0775518902535264,-0.200407896177579,0,0.08358238972419,0,0,0,0,0,0,0,0,0.0679708111221623,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,-0.193037705642198,0,0,0,0,0,0,0,0.0469306758903173,0,0,0,0,0,0.145199071246692,0,0,0.293533011176086,0,0,0,0,0,0,0,0,0,0,0.259808098339949,0,0,0,0,0,0,0,-0.254198935119811,0,0,0,0,0,0,0.635632561799411,0,0,0.390111720777969,-0.265979307341929,0,0,0,0.229247316089888,0,0
X002180.SZ,0,0.0359494963969285,0,0,0,0,0,0.0390263854602563,0,0,0,0,0,0,0,0.0191251275982479,0,0,0,0,0,0,0.207518351655728,0.0921410738978617,0,0,0.089680123135834,0,0,0,0,0,0,0,0,0,0,0,0,0.0407801932036069,0,0,0,0,0,0,0,0,0,0,0,-0.0319405750643802,0,0,0,0,-0.0377234408633311,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223714150410049,0.0425392323529316,0.0855449044887087,0,0,0,0,0,0,0,0.0817068643758608,0,0,0,0,0,0,0,0,0,0,0.113921215093203,0,0,0,0,0,0,0,0,0,0,0.0179655047842242,0,0,0,0,0.0377726069335536,0,0,0,0,-0.00791922556171249,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588369046322392,0,0,0,0.300080027770119,0,0,0,0,0,0.18766919515787,0,0,0,0,0,0.244717198857548,0,0,-0.142356205263616,0.243370455221952,0,0.0585961178164598,0,0,0,0,0,0,0,0,0,0,0.0563714088188288,0,0,0,0.027546703539894,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0.248543550283241,0,0,0,-0.0262086052628518,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.042627022569593,-0.183415989209724,0,0.0137278528107943,0,0,0,0,0,0,0,0.0133569177878645,0,0,0,0,0,0,0,0,0,0.54843542134742,0,0,0,0.2168606414771,0,0,0,0,0,0.026775308768914,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0148367953239354,0,0,0.0993353120094621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524668625611257,0,0,0,0,0,0,0.25429344750891,0,0.0554391485820703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,-0.0471744674513325,0.00920368923476077,0,0,0,0.020518815729581,0,0,0.479629886779594,0,0,0,0.100946652237706,0,0.049624929615142,0,0.038307899088548,0,0,0,0,0,0,0,0,0,0.112317905304599,0,0,0,0.0852732557671903,0,0,0,0,0.0148021457973899,0,0,0,0,0,0,0,0,0,0,-0.00784849946213086,0,-0.0300829171439921,0,0,-0.00853697465440277,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274075505706781,0,0,0,0,0,0,0,-0.0762063572759974,0,0,0.133980433418694,0,0,0,0,0.0853973675982407,0,0,0,-0.00455374876503903,0,0,0,0,0,0,0,0,0,0,0.0557321302703585,0,0,0,0,0.0511048268064644,-0.0556283435950773,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151689507256872,0,0,0,0,0.0349933748116253,0,0,0,0.0293116376959236,0,0.0280422190709249,0,0,0,0,0.107780534334994,0,0.0428981896755239,0.0303994339550419,0,0,0.0182570767148855,0.0274998574996534,0,0,0,0,0.0428123965032923,0,0,0,0,0,0.110880646326662,0,0,0,0.0122364616330222,0,0,0,0,0,0,0
X000799.SZ,0,0.0343175966757254,0,0,0.0285698125093915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291865652788339,0,0,0,0,0,0,0,0,0,0,0,0.041588199727871,0.534471215567177,0,0,-0.18131721023777,0,0,0,0,0,0,0,0.156552674193076,0,0,0,0.041024502377813,-0.0648994961264427,0,0,0,-0.0768791614904649,0,0
X002414.SZ,0,0,0,0,0,0.0415418384114507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130597317367916,0,0,0.0372999619273782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110709210004302,0,0,0,0,0,-1.0842021724855e-19,0,0.128220877801611,0,0,0.0271490669358,-0.0472428837023874,0,0,0,-0.0549422141213009,0,0
X002008.SZ,0,0,0,0,0,0,-6.93889390390723e-18,0,0.033152292072564,0,0,0,0.0942369199125124,0,0,0.126437206924268,0,0,0,0.0356514739888291,0,0,0,0,0.0284370256536532,0,0,0,0,0,0,0.0546311198931553,0,0,0,0.108142250084668,0.0916324531827601,0,0,0,0,0.052282883440262,0,0,0,0,0.0646808520879518,0,0,0,0,0,-0.0118053678492156,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.157936199376714,0.0941189784953559,0.0534497610529674,0,0,0,0,0,0.0516392437288799,0,0.0708125838998008,0,0,0,0,0,0,0,0,0,0,0,0,0.0299628839375675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189084164358868,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0.151423627212011,0,0,0.03395034489482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00652403916727526,0,0,0,0,0,0,0,0,0,0,0,0,0.0945247543142985,0,0,0,0,0.226145119223228,0,0,0,0,0,0,0,0,0,-0.0105752738438981,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0.0854146896883235,0,0,0,0,0,0,0,0,0,0,0.42177573564244,0,0,0,0,0,0,0,0,0.175060417871465,0,0.164529828666091,0,0,0,0,0,0.0220922925975466,0,0.0559626161706095,0.0767712072950552,0,0,0,0.148298738316011,0,0,0,0.0197512060420034,0,0,0,0,0,0,0,0,-0.0516291005016735,0,0,0,-0.123713090940185,0,0
X000977.SZ,0,0,0,0,0.0585405334161836,0.00124854822184929,0,0,0,0,0,0,0,0,0,0,0,0,0.286970426820292,0.0634781762611697,0,0,0,0,0,0,0,0,0,0,-0.0729338559875972,-0.0265841605976434,0,0,0,0.0991125082312025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153609555118988,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0475341802776468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130503436417177,0,0,0,0,0,0,0,0,0,0.187150897165559,0,0,0,0,0.0903162647561105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729565088530561,0,0
X600183.SH,0,0,0,0,0,1.73472347597681e-18,0.0445365803306208,0,0,0,0,0,0.146297681659008,0,0,0,0,0,0,0,0,0,0.0481140285163424,0,0,0,0,0,-0.0862593953158107,0,0,0,0,0,0.0608034669155738,-0.0403269980625506,0,0,0,0,0,0,0,0,0.0553018378826847,0,0,0.144885843914269,0,0,-0.0144130036748241,0,-0.0354078982849329,0,0,0,-0.0598226319252794,0,0
Change_TY3M,0,0,0,0,0,0,-0.108353189589461,0,0,0,0,0,0,0,0.051031573283835,0.0589571255394195,0,-0.124267657688476,0,0,0,0,0,0.00824542918919964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253831760421328,0,0,0,0,0,0,0,0,-0.0947614045216737,0,0,0.150472689276275,-0.198210173395846,0,0,0,0.0132356847352688,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.433855369633401,0,0,0,0,0,0,0,-0.158230105085002,0,0,0,0,0,0,0.259768492949799,0.189729393559148,0,0.13194286188632,0,0,0,0,0,0,0.103871803845467,0,0,0,0,0,0,0,0,0.320970836607223,0,0.865801654804608,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.863273663084178,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346472219685437,0,0,0,0,0,0,0,0,0.034222794241269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261747293471421,0,0,0,0.0612766968541064,-0.0582682824673358,0,0,0,0.017618423958305,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109029164625629,0,0.0100710381381135,0,0,0,0,0,0,0.00232650797232927,0,0,0,0,-0.0139891404698987,0,0.0464922983573038,-0.0842719671142296,0,0,0,0.0531266080511053,0,0,0,0,0,0,-0.0515300643514059,0.0206212580648749,-0.0673490048194821,0,0,0.0164420465391785,0,0,0,0,0.0407122469820477,0,0
MKvol,0,0,0,0.0020750482047862,0.00176475524844513,0,0,0,0,0,0,0,0,0,-0.00134183919573967,0,0,0,0,0,0,0,0,0.000122738383354623,0,0,0,0,-0.000198390204704645,0,-0.000540307382059113,-0.00277759484278106,0,-0.00169235697422765,0,0.00201495420400778,0.00163296392965041,0,0,0,0.000983278161843275,0,0,0,0,0,0,0,0,0,0,0.00590496638047951,-0.00580226967607653,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214791379563144,0,0,0,-0.0120929030667352,0,0,0,0,0,0,0,0,0,0,0,0,-0.115434382660877,0,0,0,0,0,0,0,0,-0.295003571569268,0,0,0,0,-0.819229597699447,0.217914482498985,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00648306918924111,0,0.00520260792726432,0,0,0,0,0,0,0,0,0,0,0,0,0.00151488672204664,0,0,0,-0.00259884986062003,0,0,-0.00653062705052662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178997251638754,0,0,0,0,-0.0111210222377626,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0225234700235e-05,0,0,0,0,0,0,0,0,-0.0123774884156156,0,0
