,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X600741.SH,X000625.SZ,X002236.SZ,X002475.SZ,X002241.SZ,X600031.SH,X600066.SH,X000338.SZ,X002456.SZ,X002508.SZ,X000100.SZ,X601877.SH,X300124.SZ,X600177.SH,X300136.SZ,X300003.SZ,X600522.SH,X002008.SZ,X600271.SH,X002007.SZ,X002294.SZ,X000157.SZ,X002085.SZ,X600118.SH,X600089.SH,X600487.SH,X600566.SH,X600809.SH,X600867.SH,X600699.SH,X600372.SH,X000559.SZ,X000623.SZ,X000596.SZ,X300115.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0100257363638156,0,0,0,0,0,0,0.146321903111142,0.05463611972332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695399020334867,0,0.0915303932176851,0,0,0.217506386593943,0,0,0,0,0,0.195996448132369,0,-0.0335013223410036,0,0.0122325959748342,-0.0162201426040363,0,0,0,0,0,0
X600104.SH,0,0,0,0.22511811987473,0,0,0,0,0.189917215909562,0,0,0,0.255173225132518,0.0741095191309784,0,0,-0.0089117083985141,0,0,0,-0.0629352338322704,0,0,0,0,0,-0.079653792104187,0,0,0,0,0,0,0,-0.0927156909824803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00411060251317391,-0.0150992161558635,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.031503315172504,0.136453592620256,0,0,0,0,0.306955544016151,0,0,0.220828744159632,0.168779134572938,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0565582843406317,0.0154892838500919,0,0.0101618292590908,0,0,0,0,0,0,0,0,0,0,-0.224931078821014,0,0,0,0,0,0,0,1.0842021724855e-19,0.0126335148081241,0,0,0,0,0,0
X000651.SZ,0.0534755095865918,0,0,0,0,0,0.0335924512352451,-2.16840434497101e-19,0.0810350634319133,0.151540465882623,0.116184491421905,0.0188274596863045,0,0,0,0,0,0,0,0,0,0.13753358845074,0,0,0,0,0.0758011947103266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00863657826115002,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.0311906156586687,0,0,0,0,0.605133408914925,0,0,0.0892276624267927,0,0,0,0,0,0,0,0,0.0103181051352296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00069451661728819,0,0,0,0,0,0,0
X600276.SH,0,0.0318996760655029,0.023321179152929,0,0.0519819728017791,0,0,0,0,0,0,0,0.124600042435295,0,0,0,0,-0.0996101936348823,0,0,0,0,0,0,0,0,0,0,0,0,-0.160174592668802,0,0,0,0,0,0,0,0,0,0,0,-0.00760518652665546,-0.145206023787793,0,0.0482794298728435,0,0,0,0.013507438456652,0.0109703056548277,0,0,0,0,0,0
X000725.SZ,0,0,0.0840605573871936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108815676523242,0,0,0,0,0,0,0,0,0,-0.0141523811113159,0.126263487083395,0,0,0,0.0846861853707699,0,0.361284701386563,0,0,0,0.056742109418503,0,0.12196863930317,0,0,0,0,0,0,0,0.0317167547545169,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.286519326215221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139483322528989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486276147887016,0.0742194956212684,0,0,0,0,0,0,0.28720320223968,-0.152387456372953,0,0,0.00657970834701758,0,0,0,0,0,0,0
X600690.SH,0,0.476636001450635,0,0.0741104368082012,0,0,0,0.0409604514459762,0,0,0,0,0.125943322257728,0,0.0591242184564149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834198127570884,0.0188586617158306,0,-0.006966279489088,-0.00640892057801324,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0387218649882578,-0.0289344658441916,0,0,0.193655429193357,-0.00782056173497144,0.0519075228619003,0,0,0,0,0,0,0,0.0385194596593811,0,0,0,0.104859192366013,0,0,0,0,0,0,0,-0.0568315147933597,0,0,0,0,0.0357138305963734,0,0,0,0,0.147399081050238,0,0,0,0.114991690198877,0,0,0.000901421053058741,-0.0261788245689492,0,0,0,0,0,0
X600703.SH,0,0,0.0632561326982951,0,0,0,0.0515745692091139,0,0,0.0696389791676526,0,0,0,0,0,0,0,0,0,0,0.0631756923928282,0,0,0,0,0,0,0,0,0.0460761721197947,0,0,0,0,0,0,1.35525271560688e-20,0.169120607303734,0,0,0,0,0,0,0,0,0,0,0,0.0140504126369923,0,0,0,0,0,0,0
X000568.SZ,0,0,0.0332213586627481,0,0.733233885795523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336135805416427,0,0,0,0,0,0,0.0341715261988329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103677732418007,0,0,0,0.0148246656202531,-0.00745901262638101,0,0,0,0,0,0
X600741.SH,0,0.41823122573628,0,0,0,0.197531392910092,0,0.0965087419889365,0.0350443266238655,0,0,0,0,0,0,0,0,0,0,0,0,0.0170226116609131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134452798572145,0.0211971132916203,0,0,0,0,0,0,0,0,0,0,-0.0231940010122934,0.008920649530078,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634286328530044,0,-0.00833264533845792,0,0,0.0240069660628827,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,-0.0481118985380676,0,0.0809000073197927,0,-0.0678013851663517,0,0,0,0,0,0,0
X002236.SZ,0,0,0.225662527617877,0.0681321949409718,0,0,-0.101998673750409,0,0,0,0,0,0,0,0,0.51802596401925,0,0,0.284974438289956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189634187621613,0,0,-0.000711822555597044,-0.0605135165125497,0,0,0,0,0,0
X002475.SZ,0,0,0.0568924450560884,0,0,0,0,0,0,0,0,0,0,0,0.137896387079058,0,0.0822831727779045,0,0,0,0,0,0,0.0101892172982196,0,0,0.212550676125488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194676203856833,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826030373700158,0,0,0,0,0.132169972815924,0.0641277074750892,0,0,0,0,0,0,0,0.114618762150551,0,0,0,0,0,0,-0.0612514616930776,0,0,0,0,0,0,0,0,0,0.308540916882919,0,0,0.00665925330139044,0.0224795397113066,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.095958002454054,0,0,-0.019367283920052,0.300600412848485,0,0,0.0653951005787598,0,0,0,0,0,0,0,0,0,0.114679203782369,0,0,0,0,0,0,0,0,0,0.193420245263399,0,0,0,0.0293670264719145,0.0568292777871197,0,0,0.209836417972368,0,0,0,0,0,0,0,0,-0.0178822396796376,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132754917509894,-0.111445431381206,0,0,0,0,0,0.0490730659418041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0044598707739847,-0.00604943389386194,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.389079473045688,0,0,0.214433905035475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251859568603824,0.0458835179473427,0,0,0,0,0,0,0,0,0,0,0,0,0.0382484116969663,0,0,0,0,0,0,0.02369819302011,0,0,0.202900800370685,0,-0.019708758469597,-0.022683215159458,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621463085586876,0,0,0,0,0,0,0,0,0,0,0,0,0.107073475042965,0,0,0,0,0,0,0.0132064561871779,0.232134975386591,0,0,0,0,0,0,0,0,0,0,0,-0.0050123297681619,0,0,0,0,0,0,0
X002508.SZ,0,0,0.362965979400185,0.265741969001128,0,0,-0.202185547191098,0,0,0,0,0.140046049610889,0,0,0,1.73472347597681e-18,0,0,0.270268860613194,0,0,0,0,0,0,0,0,0,0,0.142883246737343,0,0,0,0,0,0,0,0,0,0,0,-0.00211161296614434,0.151692768281278,0,0.0301337749654098,0,0,0,0,-0.0302167768000836,0,0,0,0,0.0881745099654469,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198998988667109,0,0,0,0,0,-0.0138560799522852,0,0,0,0,0,0,0,0.0227638890695706,0,0,0,0,0,0,0,0,0.0235348452527015,0,0,0,0,0.027390238794467,0.0821517021040966,0,0,0,0,0.0440001493713488,-0.050490368226547,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0651411310059214,0,0,0,0,0,0,0,0,0.0170276652665482,0,0.013351589005727,0,0.154549994982359,0,0,0,0,0,0,0.0642841750910391,0,0,0,0,0,0,0,0,0.168073179748535,0,0.0778163730355069,0.114806913344077,0,0,0,0,0,0,0,0,0.0963287100390506,0,-0.00658377528921359,0.0124129981609591,0,0,0,0,0,0
X300124.SZ,0,0,0,0.45333625770902,0,0,0,0,0,0.100365405338546,0,0,0,0,0,0,0,0,0,0.201647828713627,0,0,0,0,0,0,0,0,0,0,0.111457828590125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0219326062880982,0.0190461481097083,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.0624615941842234,0,0,0,0,2.16840434497101e-19,0,0.00188196519376069,-0.0269016786497895,0,0,0.0159692777750772,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0488699752704616,0,0,0.121129445341288,0,0,0,0,0,0,0,-0.0741565000097698,0,0,0,0.000433118267279007,-0.00750216674706241,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.120971481672304,0,0,0,0.221632789142557,-0.0455069515410751,0.0529917568148747,0.0829674597005779,0,0,0.00342776625744868,0.178763488836857,0,0,0,0,0.143117431014176,0,0,0,0,0,0,0,0,0.0925091958830749,0,0,0,0,-0.0263432187271177,0,0,0.0985818516099066,0.0260378983224223,0,0,0,0,0,0,0,0.0585841905746923,0.0918817087516724,0,-0.0177470038811926,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.132368755436391,0,0.0699760059531054,0,0,0.11409358308697,0,0,0.162424409470125,0,0,0,0,0,0,0,0,0,0,0,0.054750665299187,0,-0.0777581571847675,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0.000391619068438614,0,0,0,0,0,0,0,0,0.0127122220922542,0.0138964150722196,0,0,0,0,0,0
