,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X003816.SZ,X000725.SZ,X600031.SH,X002304.SZ,X000568.SZ,X000338.SZ,X600703.SH,X600690.SH,X000661.SZ,X600809.SH,X002371.SZ,X000100.SZ,X600183.SH,X600741.SH,X300003.SZ,X002007.SZ,X300014.SZ,X000977.SZ,X002241.SZ,X000596.SZ,X002236.SZ,X601877.SH,X000625.SZ,X002129.SZ,X300142.SZ,X600498.SH,X002463.SZ,X000157.SZ,X300124.SZ,X002456.SZ,X600487.SH,X000066.SZ,X600271.SH,X600584.SH,X002179.SZ,X600118.SH,X600522.SH,X300136.SZ,X002180.SZ,X002049.SZ,X002414.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.331870452139458,0.0847779132629731,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.107474876319122,0,0,0,0,0.0163209054761585,0,3.46944695195361e-18,0,0,0.164092422821972,0,0,0,0,0,0.00669754973966779,0,0,0,0,3.46944695195361e-18,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.0122596368331178,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0239415726363177,0,0,0,0,0.090414894241841,0,0.474943183914707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142049327436966,0,0,0.00216976175346421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00071381257780439,0.0220717048686046,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102623209260513,0,0.240462258757131,0,0,0,0,0,0.0296153726701185,0,0,0.0305192286659865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147803396856121,0,0,0,0,0,0,0,0,0.00211087733643493,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0202637086702648,0,0,0,0,0,0.253450552532716,0.144733957359798,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169906139041064,0,0,0,0,0,0,0.0025497657396715,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.120485064212309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00271860500141757,0.0962826623319581,0,0.131515753774006,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.105646285215824,-6.93889390390723e-18,0,0,0,0,0,0.0298428297215737,0,0,0,0,0,0
X600104.SH,0,0.0108240263123802,0,0,0,0,0,0,0,0,0,0.10029510669415,0.148975812392904,0.0426164803225281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121788617875722,0,0,0,0,0.217605013089046,0,0,0,0.0109935499141269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0.056039240239309,0,0,0,0,0,0,0,0,0,0.061771114547289,0,0,0.0801744525590441,0,0,0,0,0,0,0,0,-0.0505645380591676,0.426013997349491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276291336123616,0,0,0,0,0,-0.00693857121164738,0.0184977862694818,0,0,0,0.00555935558258558,0,0
X000063.SZ,0,0,0,0,0,0,0.0352769626841156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298903122380764,0,0,0,0.151287230840901,0,0,0,0,0,0.0902052317296434,0,0,0.249621017117408,0,0,0,0,0,0,0,0,0,0,0,0.0688167187505949,0,0,0,0,0,0,0.0517986045796524,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.00265879235784741,0,0,0.0141850218508655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422875947587871,0,0,0,0,0,0,0.00161242886755725,0,0,0.0196583370528168,0.0951076456187831,0.132692322517565,0,0,0,0,0,0,0.0280133783207591,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0540060159314045,0,0,0.436970021474967,0.0060951540812081,0,0,0,0.0714944755675648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00732409688426292,0,0.179503418362545,0,0,0,0,0,0.00956967686807421,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.0514605470487427,0,0,0,0,0,0,0.00736067359949179,0.105098584364258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631556895888198,0,0,0.138441595700221,0,0,0,0,0.383666870466352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135624660928168,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0.0603203337806761,0,0.21360121340304,0.0772697392346858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00535611812606986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00219855108126454,0,0,0,0,0,0
X000568.SZ,0,0.442980219552191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35326464962523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732294783221669,0,0,3.46944695195361e-18,0,0.0133519214046471,0,0,0,0,0,0,0,0,0,0,0.0458901995497649,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.0769556425970612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201076858289989,0,0.0168851306095694,0.00153198205299524,0,0.423204623996492,0,0,0.0575250859410033,0,0,0,0,0,0,0,0.0600208716469488,0,0,0,0,0,-0.0101167432548576,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011049141174922,0,0,0,0,0,0.0942618897618599,0,0.0554503416577903,0,0,0,0,0.116478050401266,0,0,0,0,0,0.159449504705241,0,0,0,0.425224547717053,0,0,0,0,0,0,0,0,0,0,0.0106655180965465,0,0,0,0,0,0
X600690.SH,0,0.196380754423412,0,0.106310507073134,0,0,0,0,0,0,0.0757104228577536,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126734248665032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164730093469677,0,0,0,0,0,0,0,0,0,0,0,0,0.005207712143089,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0.0337669748767478,0,0,0,0.0959982632298363,0,0,0,0,0,0,0,0,0,0,0.0356926984689291,0,0,0.164149572295207,0,0.0850157706439772,0.107124182643003,0,0.027106826218731,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.140935053820353,0,0,0,0.00223656198688881,0,0,0,0.0106458773417352,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.00532622843394425,0,0,0,0,0,0,0.571732244751092,0,0.0430422023187578,0,0,0,0,0,0,0,0,0.0180630613504064,0,0,0,0.121692654718405,0,0,0,0.017130943982994,0,0,0,0,0,0.0719587205197904,0,0.0277726164726011,0,0,0,0,0,0,0,0,0,0,0.00427448606157279,0.00787851774854393,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223274592161437,0,0,0,0,0.0343609256095086,0,0,0,0,0,0.048695418447965,0,0,0,0,0,0.20394453438216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224734313591508,0.0155200473234792,0,0.0843390230807511,0,0,0,0.0392934581933784,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.3709583792228,0,0,0,0,0,0,0,0,0.251302576618892,0,0,0,0,0,0.0367794817291869,0,0,0,0,0,0,0.0293621743593432,0,0,0,0,0,0,0,0,0,0.0366770814837243,0,0.100310352568241,0,0,0,0,0,0,0,0,0.0243884077256268,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0.100488918230771,0,0,0,0,0,0,0,0,0.100303302240751,0.101875080236777,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0267883703835579,0,0,0.100487662382306,0.515484583947803,0,0,0,0,0,0,0.0153416266444746,0,0,0,0,0,0,0,0,0,0,0.0137478450562963,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.291254540398383,0,0,0,0,0,0,0,0,0,0,0,-0.00499191827208887,0,0,0,0,0,0,-0.0226953897719518,0,0,0,0,0,0,0,0,0,0,0.272095689541205,0,0,-0.0081205411579461,0,0,0,0,0,0,0,0,0,0,0,0,0.0256328701466832,0,0,0,0.0656572465547173,0,0
X300003.SZ,0,0,0,0,0,0,0,0.0315462515849877,0,0.196925863609828,0,0,0,0.0142248452356354,0,0.00947898386573727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114480388309997,0,0,0,0.0557426882607589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319944523981296,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0.145054924528104,0,0,0,0.270285750864733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0441035556612037,0,-0.0111618869284514,0,0,0,0.00599166400820265,-0.161209702237712,0,0,0,0,0.00676257915336236,0,0,0,0,0,0,0,-0.029226894713652,-0.0378072226958108,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0647708145679362,0,0,0,0.265912576610072,0,0,0,0.415338205421112,0.0536003570470126,0,0,0,0,0,0,0,0,0,0,0,0.218243065479732,0,0,0,0,0,0,0,0,-0.0133271442631693,0,0,0,-0.147321518149376,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.261657093785189,0,0,0,0,0,0.162694339606534,0,0.0873160432195181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303382744958431,0,0.309463612704055,0.125864153233677,0,0.0311126763893596,0,0,0,0,0.0957946180017,0,0,-0.0970953100206897,0.118371452464717,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.175954263866041,0,0,0.200382878003408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154771741569304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122295374788587,0,0.0620806984284965,0,0.152949050353402,0.105689948849211,0,0,0,0,-0.0102623373392613,-0.0172415709347275,0,0,0,0,0,0
X000596.SZ,0,0,0,0.294101782334626,0,0,0,0.042222206600314,0,0,0.131840763503956,0,0.181174640768918,0,0,0,0,0.254675520375366,-0.0312104489675325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287144910205106,0.0013403215219353,0,0,0,0.0222219750117188,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0.0849440381076115,0,0,0,0.0369211355989006,0,0,0,0,0,0,0,0,0,0,0.0896500561782891,0.112244987361824,0,0,0,0,0,0,0.0482338391675143,0,0,0,0,0,0.126822399310204,0,0,0,0,0,0,0.0957975396372726,0,0.202423609792855,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0367952314294306,0,0,0,0,0,0.110291275838353,0,0,0,0.115595479455608,0.136904325664846,0,0.0373305047848132,0,0,0,0,0.0739604721701944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446384096741434,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.137074083580477,0,0,0.110600780916166,0,0.114524955924807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787400067583243,0,0,0,0.0314189648081017,0,0.191486942589789,0.0203984506415315,0,0,0.0634470048469736,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31644133208536,0,0,0,0.16937695489073,0.0979747065602123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182516724736582,0,0,0,-0.0236230505590174,0,0,0,0,0,0,0
X300142.SZ,0,0.316987825312091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10566925014499,0,0.051697460846849,0,0,0,0,0,0,0,0,0.11650722602258,0,0,0,0,0,0.0128321203831805,0,0,0,0.00341462920697362,0,0,0.0511739259529929,0,0,0,0,0,-0.0321963814129047,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.3291766469299,0,0.0857245202944737,0,0,0,0,0,0,0,0,0,0,0.206609891799953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13087340144479,0,0,0,0,0,0.105693025339531,0,0,0,0,0,0.306202508832654,0,0,0,0,0,0.0543891997023578,0,0
X002463.SZ,0,0,0,0,0,0,0,0.000478831288309958,0,0,0,0,0,0,0,0,0,0,0,0,0.362674404090111,0,0,0,0,0,0,0,0,0,0,0,0,0.0455695752982305,0,0,0,0.220254828199816,0,0.0856239739168493,0,0.119883690763004,0,0,0,0,0,0,0,0,0.105608263426419,0.00485833124146047,0.014384685784085,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.32461379313777,0,0.14917161053163,0.0866171867849879,0,0,0,0,0,0.00434997283728453,0,0,0,0,0,0,0,0,0,0,0.128548227503148,0,0,0,0,0,0,0.019771399562871,0,-1.73472347597681e-18,0.087855125908986,0,0,0,0,0,0,0,0,0,0,0,0.0152367333864932,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.0742417593591152,0,0,0,0.0525181588366225,0,0,0,0,0,0,0,0,0,0.0723177161369102,0,0,0,0,0.0448544923377598,0,0,0,0,0,0,0,0,0.114500755529086,0,0,0,0,0,0.0221704784992024,0,0,0,0.0887027068187125,0.0406897431625281,0,0,0,0,0,0,0,0.0111027562421835,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.11852206799768,0,0,0,0,0.0666679156237337,0,0,0,0,0,0,0,0,0.200036224359636,0.101703144189657,0,0,0,0,0,0,0,0,0,0.0493424099422435,0,0,0,0.100097113989642,0.0822499267263473,0,0.254628442572017,0,0,0,0.147467286481473,0,0,0,0,0,0,-0.019497493850755,0,0,0,0.0183435794204904,0,0
X600487.SH,0,0,0,0,0,0,0,0.0154550989547966,0,0.0848052857458999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390789793397955,0,0,0.056159047682359,0,0,0.132038571817167,0.0394827312972903,0,0.231451029272068,0,0,0,0.030181013011883,0,0.25168053820783,0,0,0,0,0.138346171156506,0,0,0,0,0,0,-0.0137652148074353,0.0150809364327546,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0245511577222701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00835382261938168,0.35003637690424,0,0,0.0643783613811805,0,0,0,0,0,0.221114020960909,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0636279814262491,0.0112791258725431,0.119814118252333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296032193050874,0,-3.46944695195361e-18,0,0.173990050289091,0,0.0297384510637968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424378521502428,0,0,0,0.0999267928710123,0,0,0,0,0,0.03726907683583,0,0,0,0,0,0,0.114164480465077,0,0,0.121153284635262,0,0,0.0645961229154369,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00398207437650524,0.0343071913672211,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115819897710047,0,0,0,0,0,0,0,0,0,0,0,0.114871400007046,0,0,0,0,0,0,0.137404499005289,0,0,0,0,0,0,0.125878149132879,0,0,0,0,0,-0.039016158621149,0.0193820736479638,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.06075011447687,0,0,0,0,0,0,0,0,0,0.126392607500769,0,0,0.125572898932526,0.261788926830831,0.167626062239779,0,0,0,0,0.465355686913841,0,0,0,0,0,0,0,8.15544536433095e-05,0,0,0,0,0,0,0,0,-0.182552723282205,0,0.182944053199716,0,0,-0.108040172719276,0.0397381053713318,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.0651150906689093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809296767136657,0,0,0,0,0,0,0.0252774452269303,0,0,0.260350035139756,0,0,0.0124855979431089,0.187575666873821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0.0754715216255139,0.030363532123002,0,0.00441459396640801,0,0,0,0,0,0,0,0,0.0659529254625573,0,0.13187458192928,0,0,0,0.0224298182533909,0,0,0,0,0,0.162046025795702,0,0,0,0,0,0,0.167406447515242,0,0,0,0,0,0.0806802330948661,0,0,0.0316579982919671,0,0,0,0,0.0339777807589317,-4.33680868994202e-19,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126288962831859,0,0,0,0,0,0,0.110682185790642,0.115189566354958,0,0,0,0,0.0163614329677597,0,0,0,0,0,0.110039761176179,0.114147480026956,0,0,0.0186223347879431,0,0,0,0.130026683472625,0,0,0,0,0,0.00558560745818617,0.0362924611882518,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.0427198043868335,0,0,0,0,0,0,0,0,0,0,0,0.0314866026077408,0.110396081212524,0.223113186754288,0,0,0,0,0.0806932591119183,0,0,0.0424222083576802,0,0.10950611036782,0.018586529337773,0,0,0,0,0,0,0,0,0,0.186775632796434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.162134656412033,0,0,0,0,0,0.380445060441988,0,0,0,0,0,0.0686008047769532,0,0,0,0,0,0.0111403996822372,0,0,0.0347779624909771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00493413202322903,-0.0123322417177032,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0637469697840675,0,0,0,0.0130599177535586,0,0,0,0,0,0,0,0.0098701323374516,0,0,0,0.134479793801183,0,0,0,0,0.0206803867586115,0,0.0477787002199355,0,0,0.0406001505508155,0,0,0,0,0,0,0,0,0,0,0,0,0.0024985683236567,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0.00876006494582736,0,0,0,-0.0142594147281561,0,0,0,0,0,0,0.0769047920655616,-0.454936530451049,0,0,0,-0.105828203034299,0,0.133327810240144,0,0,0.00622687643941428,0,0,0,0,0,0,0,0,0,0,-0.0303527805808949,0,0.696297991603737,0,0,0,0
