,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X600690.SH,X000625.SZ,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X000063.SZ,X000338.SZ,X002371.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X600703.SH,X600089.SH,X002236.SZ,X002241.SZ,X002129.SZ,X600372.SH,X000661.SZ,X002049.SZ,X000157.SZ,X600584.SH,X000977.SZ,X600741.SH,X601877.SH,X600522.SH,X002007.SZ,X000800.SZ,X002463.SZ,X600183.SH,X002074.SZ,X601799.SH,X600418.SH,X600460.SH,X002028.SZ,X002180.SZ,X000066.SZ,X002294.SZ,X300142.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.135243156570958,0.3232030474023,0,0,0,0,0,0,0,0,0,0,0,0.0397708749472641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107842746321351,0.00983769851378894,0,0,0,0,0,0,0.0237236750435504,0.0179988188836884,0,0,0.131171410366371,0,0,0,0,0,-0.00830056491566555,0,0,0,0,0,0,0
X000858.SZ,0.184742790243265,0,0,0,0.0515125671214451,0.327449348678435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135976726083595,-0.0164747108750396,0.039961086031223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109589888513129,0,0,0,0,0,0,0,0,0,-0.00229272007901323,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778142711378099,0,0,0.0391276017559015,0,0,0,0,0.0697592496514912,0,0,0,0,0,0,0.130347499150891,0,0,0,0,0,0,0,0.0348946490986015,0,0.0673838327083282,0,0,0,0,0,0,0.0534728619787997,0,0,0,0,0,-0.044907183421942,0,0
X600276.SH,0,0,0,0,0,0,0.0845588048713083,0.107226744067796,0.0160015337564114,0,0,0,0,0,0,0,0,0.109625550625535,0,0,0,0,0,0,0,0,0,0,0,0.0847924208149805,0,0,0,-0.0259965646594216,0,0,0,0,0,0.00403273579456082,0,0,0,-0.0101175217451449,0,0,0,0,0.251535765274378,0,0,0.0126548516337564,-0.0128190965267951,0,0,0,0,0,0
X600809.SH,0.24414024485648,0,0,0,0,0.290649819398416,0,0,0,0,0,0,0,0,0,0.264463664709083,0,0,0,0,0,0,0,0,0,0.0370820075131134,0,0,0,0,0,0,0,0,0,0,-0.0644304318713095,0,-0.0792344829943913,0.0347243834961739,0,0,0,0,0,0,0,0,0,0,0,0.0232876822643765,-0.0436334507932548,0,0,0,0,0,0
X000568.SZ,0,0.489601402335483,0,0,0.388495160584717,0,0,0,0,0,0,0,0,0,0,0,0,0.0637918771364349,0,0,0,-0.0605567339115491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00233168992815208,0,0,0,0,0,0.0195087919583831,0,0.0156360035004166,-0.0200160398182427,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112864248217529,0,0,0,0,0,0,0.0418612228877205,0.25349074659555,0,0,0,0,0,0,-0.0452560590102849,0,0,0,0,0,0.0214902934378763,0.00521930390221103,0.0865362331829432,0,0.108160314241919,0,0,0,0,0,0,0,-0.0138510503310633,0,0,0,0,0,0,0
X600690.SH,0.203210969134719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907272704151063,0,0.0623924860803293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00709416295639458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.00787473441793188,0.00246840856654793,0,0,0,0,0,0
X000625.SZ,0.00530738565080584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150922906972926,0,0,0.0541260315925025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10526558564691,0,0,0,0,0.406816501724664,0,0,0,0,0,0,0,0.00792487554707829,0,0,0,0,0,0,0
X000651.SZ,0.0150908486693159,0,0,0.0747518841874806,0,0,0,0.101259702187855,0.00703683857429841,0,0,0,0,0,0,0,0,0.0199461953567763,0,0,0,0,0,0,0,0,0,0,0,0,-0.0568369449107371,0,0,0,0,0,0.100333048229587,0,0.0406814743224444,0,0,0,0.0670233491526143,0,0,0,0,0,0,0.0463709576729541,0,0.0016708052215008,-0.0265231264136875,0,0,0,0,0,0
X002304.SZ,0.000434651110608345,0,0,0,0.11416760491056,0.192037155462876,0,0,0.0184363163519194,0,0,0,0,0,0,0,0,0,0,0,0.107585420762819,0.0587249323141554,0,0,0,0,0,0,0,0,0,0,0,0.0862369858073114,0,0,0,0,0.0325093560577596,0,0,0,0,0.0127443967269448,0,0,0,0,0,1.73472347597681e-18,0,0.0330172367849975,-0.0725718076374783,0,0,0,0,0,0
X600104.SH,0.0585248125309399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119983974180661,0,0,0.00948388681511699,0,0,0,0,0,0,0,0,0,0.0949568020562589,0,0,0,0,0,0.000850988796782551,0,0.0165107701267358,-8.67361737988404e-19,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.160274922452791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.316231079733286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65281391929359e-05,-1.73472347597681e-18,0,0,0.0151635917576101,0,0,0.319482628634467,0,0.0136137721186859,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.0347342178507771,0,0,0,0,0,0,0,0.0569155171014872,0.102440289960496,0,0,0,0,0,0,0,0,-0.0299204322512656,-0.00487628424817544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055644759405129,0,-0.066478864358255,0,0,0,-0.00333377262730558,0,0,0,0.0340623664301321,0,0
X000725.SZ,-0.0278510861993925,0,0,-0.0636500028629643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523253650477997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059268211408281,0,0,0,0.0453009732369974,0,0,0,0.0642464061169088,0,0,0,-0.00759470689918693,0,0,0,0,-0.0530661603498901,0,0
X000596.SZ,0,0,0,0,0.263901038498664,0.176568113379761,0,0,0.012027081044297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0554860248910172,0,0,0,0.0102370687167738,0,0,0,0,0,-0.0375404270664278,0,0,-0.0195650111176916,0,0,0,0,0,0,0,0,0.000519518536121699,0,0,0,0,-0.0172025714903523,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154525057729467,0,0,0,0,0.240939810311225,0,0,0,-0.0456950304101575,0,0,0,0.271446447980191,0,0,0,0,0,0,0,0,0.00641597229345214,-0.0269750095652582,0,0,0,0,0,0,-0.146138722140193,0.0124549775326141,0,0,0,0,0.167860759517426,0,0
X000338.SZ,0,0,0,0,0,0,0.0229324634063253,0,0.125809854492931,0.0478529802726049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145127892641191,0,0,0,0,0,0,0,0.0803039345695941,0,0,0,0,0,0,0,0,0,0,0.0210699543926407,0,-0.00147337440031422,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.0837545202970593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226608035095554,0,0,0,0.235182319350302,0,0.201855189400731,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,-0.00458556705099568,0,-0.0947093179227698,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,-0.0185493063852048,0,0,0,0,0,0.0395094974655956,0,0,0,0,0,0.187182383621969,0,0,0,0,0,0.0437642147751023,0.00174998797267619,0,0,0,0.107206368822157,0,0.0744497480656505,0,0,0,0,0.110519950126379,0,0,0,0,0.00824260425247207,0,0,0,0,0,0.0418528146140516,0,0.00196214150381127,-0.00401482881993141,0,0,0,0,0,0
X300014.SZ,0.0407929227152384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359558640105547,0,0,0,0,0,0.0429683343683461,0,0,0,0,0,0,0,0.0130511133017056,0,0.0528574666396341,0,0,0.052038161846358,0.058756336273272,0,0,0,0.00427108876565264,0,0,0,0,0,0,0
X002179.SZ,-0.0812193291919462,0,0,0,0,-0.023681069465628,0,0,0,0,0,0,0,0,0.203836348915354,0,-0.00510438143854666,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608153154559065,0,0,0,0,0,0,0,0,-0.234220310944894,0,0,0,0.0631476192973702,0,0,0,0,0,0,0,0.0126483286549084,-0.0502024693068899,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0461001998655715,0,0,0,0,0,0,0,0,0,0.723555923248692,0,0,0,0,0,0,-0.0543582552497649,0,0,0,0,0,0,0,0,0,0,0,0.0156733422499066,0,0,0.0284182954853952,0,0,0.094134014469985,0,0,-0.00528178598044389,-2.16840434497101e-19,0,0,0,0,0,0,0,-0.0102715376261809,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110966346061563,0,0,0.036649743139806,0,0,0,0,0,0.0728942963447893,0,0,-0.0299724867703497,0,0,0,0.0827136759055896,0,0,0.139059493287324,0,0.000720330982557605,0.00430722505974769,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.0581638168450225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.141947881880356,0.0381387565643421,0,0,0,0,0,0,0.118778688519726,0,-6.93889390390723e-18,0,0,0,0,0,0.0173536463879104,-0.0331667628652138,-0.00489577289678185,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.0227980760537393,0,0,0,0,0,0,0,0,0,0.471894672872345,0,0,0,0,0,0,0,0,0,0,0,0,-0.107690011177034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274320254599895,0.0308729761181636,0,0,0,0,0,0
