,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002236.SZ,X600031.SH,X000338.SZ,X002475.SZ,X000625.SZ,X002008.SZ,X600809.SH,X600487.SH,X601877.SH,X002508.SZ,X002241.SZ,X600066.SH,X000100.SZ,X002456.SZ,X300003.SZ,X300124.SZ,X002294.SZ,X600867.SH,X600271.SH,X600522.SH,X600089.SH,X000596.SZ,X600177.SH,X000157.SZ,X600566.SH,X000981.SZ,X002085.SZ,X600498.SH,X300136.SZ,X300142.SZ,X000661.SZ,X002179.SZ,X600707.SH,X600699.SH,X600118.SH,X002180.SZ,X600201.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,-0.0917775074319638,0,0,0.338765053252261,0.096969306218374,0.00232007388350823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880632036636328,-0.0194876324852081,0,0,0,0,0,0,0,0,-0.0122541478071145,0,0,0,0,0,0,0,0,0,0.108455540311685,0,0,0,0,0,0,0,0,-0.00360719037561276,0.0207908981326711,0,0,0,0,0,0
X600104.SH,0,0,0,0.00402580964233881,0,0,0,0,0,0.0605269968034493,6.93889390390723e-18,0,0.138935381424257,0,0,0,0.103262981025445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183004249980386,0,0,0,0,0,0.0275054927622227,0,0,-0.0341147211815508,0.055848639633927,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174181749099471,0.0977533361058514,0,0,0,0.33178010212748,0,0.126312465038907,0.0788391017939885,0.13583620911277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000784009356909823,0,0.134920793068592,0,0,0,0,0,0,0,-0.0108829138820808,-0.0211640348570668,0,0,0,0,0,0
X000651.SZ,0,0.039941565942484,0,0,0.507176327723502,0,0,0,0.0145369168024313,0,0,0,0,0,0.0902085453864499,0,0,0,0,0,0,0,0.118196124327924,0,0,0.164810333970417,0,0,0,0,0.0592124257510798,0,0,0,0,0,0,0,0,0,0,0,0.0195360117941324,0,0,0,0,0,0,0,0,-0.00422504022648309,0.0325305386643516,0,0,0,0,0,0
X000858.SZ,0.167904880623636,0,0,0.36384023782582,0,0,0,0.0126854123659604,0,0,0,0.335101011171593,0,0,0,0,0,0,0.015470188375929,0.0279889194745223,0.0325049714522368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021827042942228,0,0,0,0,0,0,0,0,0,-0.00429972315707336,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0466011759510202,0.0639846482088453,0,0.173322383964955,0.158972007704806,0,0,0,0,0,0,0,0.0256842724045667,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667382447767815,0,0,0,0,0,0,0,0,0.0699201811914739,0,0,0,0,0,0,0,-0.0121573623054456,0.0228632531629495,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.00901990869086934,0,0,0,0.529297596277513,0.121391450289367,0,0,0,0,0,0,0,0,0,0.00669822912296683,0,0,0,0,0,0,0,0.122331904026466,0,0,0,0,0.134729559503969,0,0.158447911347167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0869263354527294,0.116421312246752,0,0,0,0,0,0
X002304.SZ,0.160511660578707,0,0,0,0.346441683701827,0,0,0,0,0,0.079769712013868,0.0313350073526134,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.151719575725747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00819966130516358,0.0257855224945319,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.307037910474816,0,0,0,0,0,0,0,0,0,0,0,0.194784807010098,0,0,0.0794420108325125,0,0.0794148971217622,0,0,0,0,0,0,0,0.164097145674778,0.119311816918748,0,0,0,0,0,0,0,0.0950430733002887,0,0,0.0483338001719959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.260363075039669,0.202832914283546,0.125311757340778,0,0,0,0,0,0,0.130288421149715,0,0,0,0,0,0.0114080919952657,0,0,0,0,0,0,0.136838599475562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632793959949444,0,0,0,0,0,0,-0.0105849018981413,0.00568902888968099,0,0,0,0,0,0
