,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X000725.SZ,X002371.SZ,X300014.SZ,X300124.SZ,X600031.SH,X002129.SZ,X003816.SZ,X002241.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X600703.SH,X000596.SZ,X300142.SZ,X601877.SH,X002179.SZ,X000625.SZ,X600460.SH,X600089.SH,X000661.SZ,X000100.SZ,X600741.SH,X002180.SZ,X600522.SH,X002074.SZ,X600884.SH,X000733.SZ,X000157.SZ,X600702.SH,X000799.SZ,X002236.SZ,X600584.SH,X601799.SH,X600563.SH,X002414.SZ,X002008.SZ,X002007.SZ,X600779.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.297741066908605,0,0,0,0,0,0,0.107715039988182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151100693204275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12029401334504,0,0,2.16840434497101e-19,-0.00667012274403235,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.183265686253055,0,0,0.0698173100544669,0.137630042106779,0,0,0,0,0,0,0,0,0,0,0.102538322179646,0,0,0,0.0637699359836655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0992525757550993,0,0,0,0.0252018956678095,0,0,0,0,0,0.0183960051525404,0,-0.00572302762636509,0.0113048966867136,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0840692938944725,0,0.0920549041993735,0,0,0,0,0,0,0.104697106782832,0,0,0,0,0,0,0,0,0,-0.037511645078833,0,0,0,0,0,0.0114560694994746,0,0,0.0408545307095232,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.222013916486865,0,0,0.0100442005101839,0,0,0,0.00987046896206046,0,0
X600809.SH,0,0,0,0,0.453302804122402,0,0,0.0734649684669074,0,0,0,0,0.0500229909225514,0,0,0,0,0,0,0,0,0,0,0,-0.0276549313831996,0,0,0,0,0,0,0,0,0,0,-0.0443575893561744,0,0,0,0,0.116503584377173,0,0,0,0,0,0,-0.0810450328104001,0,0.0628757858322684,0,0,0,0,0,0,-0.0205483844822399,0,0
X000568.SZ,0.150576292021568,0.388683692591567,0,0.0802914447897686,0,0,0,0,0,0,0,0,0,0.013270538990142,0,0,0,0,0.0392797476976566,0,0,0,0,0.201282047929589,0,0,0,0,0,0,0,0,0,0.0039142864009612,0,0,0,0,0,0,0,0,0,0,0,0,0.0717185448434202,0,0,0,0,0.00626453398386753,0.0140242157651674,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.307885150059434,0,0,0,0,0,0.235712649437734,0,0,0,0,0,0,0,0,0,0,0,-0.00721322515285698,0,0.0439600331330555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0434393636495396,0,0,0,0,0,0
X600276.SH,8.67361737988404e-19,0,0,0,0.0778507679248204,0,0,0,0.235410852267464,0,0,0,0,0,0,0,0,0,0,0.135871547327713,0,0.0308238199326483,0.0573504675926845,0,0.0592995098141917,0,-0.0183144184597193,0,0,0,0.055939327811326,0,0,0.0915763097665385,0,-0.078569021982238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370219862393188,0,0,0,-0.0446333674644173,0,0
X002304.SZ,0,0,0,0,0.0542737221234323,0,0,0,0,0,0,0,0,0,0.010419772472252,0,0,0,0,0,0,0,0,0.288851208200264,0,0,0,0,0,0,0,0,0.0822916206279605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235321187963601,0,0,0,0,0,0,0,0.0313829048441299,0,0
X600690.SH,0,0.108517216178148,0,0,0,0,0,0.0359001260085282,0,0,0,0,0,0,0,0,0,0,0,0.00972119540769809,0,0,0,0.209448470244881,0,0,0,0,0,0,0,0,0,0.0633729878764889,0.0815007369544141,0,0.0392351244043719,0,0,0.0272278466844319,0,0,0,0,0,0,0.148225923590325,0,0,0,0,0,-0.0134847171778342,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.0432565110039626,0.10714052742401,0,0,0,0,0,0.201412832894191,0,0,0,0.0342838449271144,0,0,0,0,0,0.131066937946483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00475467786604176,0,0
