,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X002304.SZ,X000651.SZ,X600104.SH,X600690.SH,X600031.SH,X000725.SZ,X300014.SZ,X300124.SZ,X000338.SZ,X000661.SZ,X000063.SZ,X002241.SZ,X000625.SZ,X600703.SH,X002371.SZ,X003816.SZ,X000596.SZ,X002129.SZ,X000100.SZ,X300142.SZ,X002049.SZ,X002179.SZ,X000799.SZ,X600741.SH,X000157.SZ,X600460.SH,X601877.SH,X600702.SH,X002007.SZ,X600584.SH,X002414.SZ,X601799.SH,X002236.SZ,X600779.SH,X300003.SZ,X300146.SZ,X002074.SZ,X600183.SH,X000800.SZ,X600089.SH,X000066.SZ,X002508.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.0526056816494788,0.0711924649055343,0.0353755073205171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00709435203137548,0,0,0,0,0.0358288763747096,0,0,0,0,0,0.0782200815045414,0,0,0,0,0.0912645922564053,0,0,0.0651320358652364,0,0,0,0,0,0,0,0,0.0116806373886541,0,0,0,-0.000316478214811773,0,0
X000858.SZ,0,0,0,0,0,0.350177716823031,0,0,0,0,0,0,0,0.0321607950190063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159860048183819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016877006592499,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.0550495270119843,0,0,0,0.0292332099866341,0,0,0,0,0.082454401481642,0,0,0,0,0,0.0569304860384736,0,0,0,0.0337928842657843,0,0,0.0920201341242965,0,0.0129944062425932,0,0,0,0,0,0,0,0,0.0638301470565448,0,0,0,0.0115949156159087,0,0,0,-0.0278352008054539,0,0,0,0,0.0183578239079621,0,0
X600276.SH,0,0,0,0,0,0,0,0.0226676753315587,0,0,0,0,0,0,0,0,0,0.0488421154526841,0,0,0.0461575126307109,0.0311692354947894,0,0,0,0,0.0198940787368677,0.0400257575593005,0,0,0,0,0,0,0.00833948889970314,0,0,0.0926627028750959,0,0,0,0,0,0,0,0,-0.0687300678731805,0,0,0,0,0.145512862933438,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.247937974123552,0,0.0299162468052664,0,0,0,0,0,0,0.21593490178844,0,0,0,-0.0186729538025167,0,0,0,0,0.00337761233890197,0,0,0,0,0,0.494931254184703,-0.166187986951356,0,0,0,0.0180906736291296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125354006386521,0,0,0,0,0,0
X000568.SZ,0,0.157568159831599,0,0,0.0918386400974043,0,0,0.323269377666893,0,-0.0653812127031849,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154783779849033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213354762807204,0,0,0,0,0,0,0.00528849301960792,0,0.0165800227550675,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0349665009943309,0,0,0,0.111220028099224,0,0,0,0,0,-0.0509820038034122,0.232247741147817,0.07197072958397,0,0,0.132661470213391,0.177392995955871,0,0,0,-0.0344808464124502,0,0,0,0,0,0,0,0,0,0,0.0102874369183203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116231628418108,0,0
X002304.SZ,0,0,0,0.111339360461226,0.0335082783130223,0.348193833114718,0,0,0,0,0.031949414453532,0,0,0,0,0,0,0.120229975465645,0,0,0.302043764293101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727885656932682,0,0,0,0,0,0,0,0,-0.047957511894282,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.0458195486075716,0,0,-2.16840434497101e-19,0,0,0,0,0,0.00923926581083464,0,0,0,0,0,0,0,0.0851301983674978,0,0,0.0875387060037489,0,0,0,0.0334495842400245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204865638420894,0,0,0,0.0133726637244178,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.0185616193186362,0,0.0236384257952959,0,0,0,0,0,0.0881086236993917,0,0.0351249782609359,0,-0.0653979106763591,0,0,0.0557884733428143,0,0,0,0.0746919066247672,0,0,0,0.0409726159806211,0,0,0,0,0,0,0,0,0,0,0.0542025503498916,0,0,0,0,0,0.0293254703262291,0.00577123293183026,0,0,0,0.012609619087339,0,0
