,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X000651.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600031.SH,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X300124.SZ,X000338.SZ,X003816.SZ,X000063.SZ,X002241.SZ,X000596.SZ,X000625.SZ,X000100.SZ,X600703.SH,X300142.SZ,X000157.SZ,X002371.SZ,X002179.SZ,X002129.SZ,X002049.SZ,X000799.SZ,X600741.SH,X002007.SZ,X002236.SZ,X601877.SH,X600702.SH,X300146.SZ,X600779.SH,X002414.SZ,X300003.SZ,X600584.SH,X600183.SH,X601799.SH,X000800.SZ,X600460.SH,X600089.SH,X000066.SZ,X002074.SZ,X002508.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.158935335039046,0,0,0,0,0,0,0,0,0,0,0,0.0764518440075432,0,0.0598098199968457,0.0626386528524816,0.162491410050565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110287778392548,0,0,0.00517702738231495,0,0,0,0,0,0,0,0,-0.0265008924738536,0,0
X300142.SZ,0,0,0,0,0.0040358035866228,0,0,0,0,0,0,0,0,0,0.103946531266232,0,0,0,0,0,0.404282187637495,-0.0966131857833187,0,0,0,0,0,0,0,0,0.108370741578167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619522056644619,0,0,0,0,-0.0652446716624665,0,0,0,0.0421877799697837,0,0
X000157.SZ,0,0.0539175071824046,0,0,0,0,0,0,0,0,0.520251068160844,0,0,0.0560798047220103,0,0,0.0404828705044495,0,0,0,0,0,0,0,0,0,0,0.00362834007184949,0,0.0564873032921927,0.106565720025343,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.0443607123679557,0,0,0.0644628482105214,0,0,0,0,0,0,0,0,-0.0357054874649886,0,0
X002371.SZ,0,0,0,0,0,0.0228755006403306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241044292167873,0,0,0,0,0,0,0.15750495097234,0,0.386001333463899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580960334570561,0,0.048874494223022,0,0,0,0,0,-0.0147399175921402,0,0,0,-0.0390872955413493,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.174857237887587,0,0,0.0820047391030227,0.0904101191613805,0,0,0,0,0,0.29180399160704,0,0,0,0,0,0.097897339595408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286401199547431,0.00507236047011442,0,0,0,0,0.0210036080349688,0,0,0,0,0.0199610127566464,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0.107599468487645,0,0,0,0.0586176255492048,0,0.152531829096974,0,0,0,0.0422870930579149,0,0,0,0,0,0,0,0.0476030987119716,0,0,0,0,0,0,0,0,-0.0610231939845725,0.0518570600793108,0,-0.0833244665448341,0,0,0,0,0,0.205485520564399,0,0,0,0,0,0.0277727279118142,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.207617121825612,0,0.00913880849396004,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475560268226675,0,0,0,0,0,0,0,0,0,0,0,0,0.469684858067224,0,0,0,0,0,0.00956094923551993,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000799.SZ,0.164129478693767,0,0,0,0.134890256882822,0.389538011934233,0,0,0,0,0,0,0,0,0.0495556084982439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073053283413556,0,0,0,0,0,0,0.138932835349218,0,-0.0864887212739906,0,0,0,0,0,0,0,0,0,0.0011683038275972,0,0
X600741.SH,0,0,0,0,0.0054522482232828,0,0.0613668987116301,0,0,0,0,0,0,0,0,0.129967394527061,0,0,0,0,0,0,0,0,0,0.0400536070305937,0,0,0.042741649614376,0.0346035910445346,0,0,0,0,0,0.00274508461211692,0,0,0,-0.0959711745011496,0.109857116970726,0,0,0,-0.0162710429885167,0.094175095053515,0,0,0,0,0,0,-0.092330524416149,0,0,0,0.0480128416809762,0,0
X002007.SZ,0,0,0,0,0,0,0,-0.000591313778007261,0,0,0,0,0,0,0,0.189737034757412,0,0,0,0,0.12450536918434,0,0,0,0.19279140901579,0,0,0,0,0,0.0800793296106714,0,0,0,0,0,0,0.0278410803056165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197670224145406,0,0,0,0,0,0
X002236.SZ,0,0,0.0596187754029792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0431952864060659,0,0.147226942475398,0,0,0,0,0,0.0850332525538783,0,0.0433340093658345,0,0,0,0,0,0,0,0,0,0,0,0.129956169185282,0.0237944018059639,0.288795206467378,0,0,0,0,0,0,0,0,-0.0144181708173294,0,0,0,0.0149226672569574,0,0
X601877.SH,0,0,0.146488635784945,0,-0.0383674684417087,0.0626004536713267,0,0,0,0,0,0,0,0,0,0.0241326649738273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583583346010646,0,0,0,0.102629892992542,0,0.181356942837861,0,0,0,0.00690682075620833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0.0301766374564958,0,0.00970474064126348,0,0,0.341066899064756,0,0,-0.354587458806248,0.141117027685552,0,0,0,0,0,-0.0767975492596252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275387240953434,0,0,0,0,0,0.0662952829894497,0,0,0,0,0.000132107552714402,0,0
X300146.SZ,0,0,0,0,0,0.100144557919171,0,0.0519073043312578,0,0,0,0,0,0,0,0.0124796820741761,0,0,0,0,0,0,0,0,0,0,0.00560491981734019,0,0,0.170835325042752,0,0,0,0,0,0,0,-0.030727361189135,0,0,0,0,0,0,0,0,0.0737675426293993,0,0,0,0,0,0.0190762228289257,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0.344129541045422,0,-0.110396378602362,0,0,0,0,0,0,0,0,-0.0495524816783631,0,0,0,0,0,0,-0.0261725141337331,0,0,0,0,0,0,0.21257805059708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0354818589385017,0,0,0,0,0.00620516023751113,0,0
X002414.SZ,0,0,0,0,0.0719133348342729,0,0,0,0,0,0.109598372959243,0,0,0,0,0,0,0,0,0,0.0053802227438488,0,0,0,0,0.00826570295378101,0,0,0,0.199796876851119,0,0,0,0,0,-0.0278009038517958,0,-0.0321207770320579,0,0.110166086676907,0.129882366085913,0,0.088957204674466,0,0,0,0,0,0,0,0,0,-0.0645319561520591,0,0,0,0.0166217110006282,0,0
X300003.SZ,0,0,0,0,0.0264749950981774,0,0,0.0512470654622049,0,0,0,0,0,0,0,0.0708580170525148,0,0,0,0,-0.0557520514437851,0,0.101342128483936,0,0.138857263379044,0.106808809604798,0,0,0,0,0,0,0,0,0,0,-0.0393676565547358,0,0,0,0,0,0,0,0.0586392520581102,0,0,0.0569225284824348,0,0,0,0.00194422950884449,0,0,0,0,-0.0145306088622389,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0.0843655021966052,0,0,0,0,0,0.0549913776244903,0,0,0,0,0,0.11419774714975,0,0.154795785986161,0.0208333322900148,0,0,0,0,0.158688640169954,0,0,0.101583185659433,0,0,0,0,0.0349404872453699,0,0,0,0.120100985496783,0,0,0.0524501074320091,0,-0.0752974045138051,0,0,0,0,-0.0712077628327301,0,0,0,0,0.0177940460627487,0,0
X600183.SH,0,0,0,0,0,0.00283668468911281,0,0,0,0.0168503027886802,0.276061087509528,0,0,0,0,0.0735041835171543,0,0,0,0.0582712598031351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14799283554731,0,0,0.00341037647601463,0,0.0384954372034134,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00729348236240179,0,0
X601799.SH,0,0,0,0,0,0.00420740021926,0,0,0,0,0,0,0,0.0754590938074773,0,0,0,0,0.108593106839465,0.24884242478671,0,0.0187392450735751,0,0,0.0837724276663714,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,-0.116159175870535,0.169338822589554,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257930319881658,0,0,0,0,-0.00152442250197577,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00380001042185002,0,0,0,0,0,0.0732256701650102,0,0,0.13972984964555,0,0,0.0142245048656986,0,0,0,0,0,0,0,0,0,0,0,0,0.0424550186742851,0,0,0,0,0,0,0,0,0,0,0.0463513079132383,0,0,0,0,0.00397793121690799,0,0
X600460.SH,0,0,0,0,0,0,0,0,0.164682648393226,0.0315360158004431,0,0,0,0,0,0,0,0,0.0402013889833028,0.41040695520073,0,0,0,0,0,0,0.0824352488327613,0,0,0.270078707388261,0,0,0,0,0,0,0,0,0,0,0.618980881577934,0,0,0,0,0,0,0,0,0,0,0.0549927553234048,0,0,0,0,0.0104359498052061,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128143739641323,0,0.0151159007014193,0,0,0,0,0,0.0722318559933024,0,0,0,0,0,0.152813018908011,0,0,0,0,0,0,0,0.0907437454376883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151984608981509,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,-0.00471765153705948,0,0,0,0,0.242508178510134,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022453471307723,0,0,0,0.18757092980103,0,0,0,0,-0.0170593393045739,0,0.110353841882945,0,0,0,0.0102901083351499,0,0.115632817614618,0,0,0,0,0.370520769507845,0,0,0.01829317087681,0,0,0,0.0248116880560938,0,0
X002074.SZ,0,0,0,0,0.100581858937795,0,0,0,0,0,0,0,0,0.112728893466915,0,0.00698128964299087,0,0,0,0,0,0,0,0.0598890865516078,-3.46944695195361e-18,0,0,0,0,0,0.165114194581776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157773930850799,0,0,0,-0.00954697043165825,0,0,0,-0.0368523131878407,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0.0999837316222633,0,0,0.0147705671549981,0,0,0,0,0,0,0,0,0,0.0296616030982813,0,0,0,0,0,0,0.0942623801553362,0,0,0,0,0.0639087332630985,0.0446779527398828,0,0,0,0.042861565907654,0,0,0,0,0,0,0,0,0,0,-0.00652995148016848,-0.00361720018003923,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0.0963612443999218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310279247710099,0,0.0300980293510645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461361035335377,0,0,-0.0799334384439867,0,0,0.0255519892896047,-0.279652416233172,0,0,0.128919122288148,0.208102928670663,0,0,0,0,-0.0834798005468362,0,0,0,0,-0.0116049030447748,0,0
Change_TY3M,0,0,0,0,0.0306075948505899,0,0,0,0,-0.0627235911553439,0,0,0,0,0,0,0,0,0,0,0,-0.0107702784884389,0,0,0,0,-0.00744374032196096,0,0,0,-0.0559254505215749,0,0,0,0,0,0,0,0,0,0,0,0.0765246084766217,0,-0.0105581001307209,0,0,0,0,0,0,-0.0835603600910616,0,0,0,0,0.00405183098966256,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298135244044012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670603973866977,0,0,0,-0.0792484428216439,0,0
TED,0,0,0,0,0,0,0,0,0,-0.0290559176650958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569110338173747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.640198104956367,0,0,0,0,0.110795185072512,0,0
RealEstate_excess,0,0,0,0,0.111798570853387,0,0,0,0,0,0,0,0,0.00416016362387802,0,0,0,0,0,0.0420550081307298,0,0,0,0,0,0,0,0.0186980267847695,0,0,0,0,0,0,0,0.00544676024508215,0,0,0,0,0,0.00870623472826048,0,0,0,0,0,0,0,0,0,0.0444240308032176,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.010998946377216,0,0,0,-0.0369762631661631,0,-0.00652205348861557,0,0,0,0,0.0062656325854836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207778243354934,0,0,0.0154923701839066,0,0.035465458072255,0,0,0,0,0,0,0,0,-0.0118619795847748,0,0,-0.00138640753718506,0,0,0,-0.0214059407119319,0,0
MKvol,0,0,0,-0.000244458800344176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000969053886696183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0014245642462526,0,0,0,0,0,0.00354688289085425,0,-0.00145209554110033,0,0,0,0,-0.00606710947721432,0,0,0,0.000168085031193831,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.289711043928314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.04194657982655,1.12542609649118,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000247149214917877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121726017160044,0,-0.000387448450775957,0,0,-0.00126483554468393,0,-0.00394396994383265,0,0,0,0.00403372072428078,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0120596118708254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148881859978048,-5.42101086242752e-20,0,0,0,-0.0020583530701315,0,0,0,0,0.00120654485842173,0,0,0,0,0,0.00667648277909122,0,0,0,0,0,0,0,0.00521406289737673,0.00117792230366553,0,0,0,0,-0.0249158218157974,0.021970316147316,-0.0591421397672864,0,0,0,-0.0192163185905347,0,0
