,X600519.SH,X000858.SZ,X000568.SZ,X600809.SH,X002415.SZ,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X000651.SZ,X300124.SZ,X600104.SH,X003816.SZ,X000063.SZ,X000596.SZ,X000725.SZ,X600031.SH,X000625.SZ,X002371.SZ,X000338.SZ,X300014.SZ,X002129.SZ,X002179.SZ,X600703.SH,X002049.SZ,X000100.SZ,X600089.SH,X600372.SH,X002236.SZ,X000157.SZ,X600741.SH,X000661.SZ,X600584.SH,X002241.SZ,X000977.SZ,X601877.SH,X600522.SH,X600702.SH,X601799.SH,X000733.SZ,X002074.SZ,X000800.SZ,X002007.SZ,X300142.SZ,X002028.SZ,X002463.SZ,X002180.SZ,X600183.SH,X600460.SH,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000596.SZ,0,0,0.418745339025388,0.0425289398243881,0,0.0471563233612542,0,0,0,0,0.0454737161471206,0,0,0,0,0,0,0,0.0209726821458404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00584173676624711,0,0,0,0.0330229594568337,0,0,0,0,0.0436285923416976,0,-0.0153591482060514,0,0,0,0,0,0,-0.0147793305803956,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.0480982009130262,0,0,0,0,0,0.0575374173454652,0.188648561242232,0,0,0,0,0,0,0.0406325965218709,0,0,0,0,0.0015271849038516,0,0,0,0,0,0,0,0.0123178543800058,0,0.19313237160822,0,0,0,-0.0118263131061008,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.00132370929260513,0.0983893913454159,0,0.0478138387146118,0,0,0,0,0,0,0,0,0,0,0.14436094416342,0,0,0,0,0,0,0,0.0425797375639062,0,0,0.0471598004750502,0.31594717595702,0,0,0,0.0912844828282855,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0693899067223338,0,0,-0.1023783665518,0.0195858344895066,0,0,0,-0.0428854822858668,0,0,0,0,0,0,0
X000625.SZ,0,0.0171637825260574,0,0,0,-0.0255902984496831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438324604326129,0,0,0,0,0.351272961148865,0,0,0,0,0,0.17142261247904,0,0,0,0,0,0.200318650312602,0,0,0,-0.0288592404046946,0,-0.151414484902476,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0893742796094907,0,0,-0.0512406077571415,0,0,0,0,0,0,0,0,-0.114218999494691,0,0.24623218328836,0,0,0.307018442199538,0.175619917671903,0,0,0,0,0,0,0,0,0.0389431862272578,0,0,0,-0.0422431808575615,0,0,0,0,0.214049258853913,0,0,0,-0.214283233574575,0.455702676915147,0,0,0.0294208057764642,-0.052893554096559,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.194462988872059,0.0296278880971766,0,0.0947134586587024,0,0,0,0,0,0,0.260448554405099,0,-0.0264020708448307,0,0,0,0,0,0,0,0,0,0.0342054164480698,0,0,0,0,0,0.0574035667283914,0,0,0,0,-0.0514064869827152,0,0,0,0,0,0,0,0.0542102041805656,0,0,-0.0400228022186405,-0.0131078452762512,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0.0921683414204412,0,0,0,0,0,0,0.0980228481890075,0,0,0,0,0,0,0,0,0,0,0,0,0.0447578146665302,0.170379115921231,0,0,0,0,0,0,0,0,0.00774066564969203,0,0,0,0,0,0,0.345968764283849,0,0,0,0,0,0.00886448984088597,0,0,0,0,0.0505880764850739,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606626017853976,-0.1163330290801,0,0,0.239047593832286,0,0,0,0.0783763699869126,0,0.273133085036411,0,0,0,-0.0750362180159311,0,0,0,0,0,0,0,0,0,0.200023469237649,0,0,0,0,0,-0.113257371543984,0,0.366331243390497,0,0,0.0263486835084511,-0.033171199143548,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0824328393541626,0,0,0,-0.0604001096381245,0,0,0,0,0,0,0,0,0,0,0,0,-0.0864138631107525,0,0,0,0,0.3114425411714,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189328972352038,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248089101629068,0,0,0,0,0,0,0,0,0,0.11425884716879,0,0,0,0.147280694043454,0,0,0,0,0.0302543515550067,0,0,0,0,0,0,0,0.0700121511984913,0.0669925414861779,0,0,0,-0.0478624363522146,0.0175684510300156,-0.0748570485942063,-0.0447119040838356,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854019591233459,0,0,0.0257115133833318,0,0,0,0,0,0,0.0084073610189185,0,0,0,0,0.384322356738284,0.00948555878096048,0,0,0.0683002495167963,0,0,0,0,0,0,0,0,0,0.0681313054805859,0.0520151079698132,0,0,0,0.0045260067421863,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0361350510764437,0,0,0,0,0,0,0,0,0,0,0,0.165937654866162,0,0,0,0,0,0,0,0,0.166207797242387,0,0,0,0,0,0.0215790645843026,0,0,0,0.0767457224918002,0,0,0,0,0,0,0,0.0566595661363648,0,0,0.111370513665173,0,0,0,0,0,-0.0387238134663065,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177881313198105,0,0,0,0.0301223762415141,0,0.219028203193109,0,0.150259060558674,0,0,0,0,0,0,0,0,0,0,0,0,0.0151899403351739,0,0,0,0,-0.0250609108594773,0,0,0,0,0,0,0.151459846335282,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0393479307036641,0,0,0.114561233229896,0,0.145623218359225,0,0,0.0270776300474342,0.00919348425629774,0,0,0,0.0391557028165385,0,0,0,0,0,0,0,0.0503097143783743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0496351159391664,0,0.011663544957857,8.67361737988404e-19,0,0,0,0,0,0
X002236.SZ,0,0,0,0.128915297646546,-3.46944695195361e-18,0,0,0.085208550600171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218771704724211,0,0,0,0,0,0,0,0,0.0669005443354756,0.173168394445836,0,0,0,0.0524898382917457,0,0,0,0,0,0,0.0333372191782935,0,0.427818782793801,0,0,0,0,-0.0572646373767968,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0630727708533177,0.0278141725883182,0,0,0.0597931287782827,0,0,0,0,0,0.243679367335387,0,0,0.171416106705288,0,-0.0300200542640999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00195162691900757,0,0,0,-1.73472347597681e-18,0,0,-0.00153168536845206,-0.020301892189503,0,0,0,0,0,0,0
X600741.SH,0,0,0.122240582244459,0,0,0,0,0,0.0585365981625475,0,0,0,0,0,0.0112239433887293,0,0,0.179880616066984,0.0450638398740274,0,0,0,0,0,0,0,0,0,0.0158939540929205,0,0,0.0329892996279985,0,0,0,0,0,0,0,0,0,0.162771037064808,0,0,0,0,0,0,0,0,0,0,0.0214447055678659,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0.19485626062124,0,-0.0472007238240221,0,0,0,0,0,0.0714222400710032,0,0,0,0,0,0,0,0,0,0.0793506622206543,0,0,0,0,0,0,0,0,0,0.13233276365598,-0.0587680241548238,0,0,0.221616988267394,0,0,0,0,0,0.150675667491885,-0.0300664675580544,0,-0.125983982355453,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00753417906295886,0,0,0,0,0.22941644763014,0.0306071668701844,0,0,0,0,0,0,0,0,0,0,0.188841825279451,0,0,0,0,0,0.0125923116591965,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549981744335614,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0607201852110939,0.0806163930760333,0,0.320255627533763,0,0,0,0.0122173285121192,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,-0.0976472272567172,0,-0.0406840552019228,0,0,0,0,0,0.15510828143723,0,0,0,0,0,0,0.0208923117850891,0,0,0.0307500998930621,0,0,-0.0939861071238824,0,0,0,0,0,0,0,0,0,0.486314663096227,0,0,0,0,0,0,0,-0.318334696579794,0.609773560134946,0,0,0,0,0,0.106463172682401,-0.191486270508631,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0431063153330972,0,0,0.156853823835513,0,0,0.107173518913029,0.138999491712964,0,0,0.0105395445644349,0,0,0,0,0,0,0,0,0,0.0096982977607262,0,0,0,0,0,0,0,0,0.0558366545497779,0,0,0,0.087732101076054,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242243451280367,0,0,0,0,0,0,0,0,0,0,0.103299424505746,0,0,0,0,0,0.0119436500009685,0,0,0,0,0,0,0,0,0,0,0.0639515753033388,0,0,0,0,0,0,-0.0687363371497795,0,0,0,0,0,0
X600702.SH,0,0.0796258443740964,0,0.688626754126793,0,0.110649091590059,0,0,0,0,0,0,0,0.16541599873332,0,0,0,0,0,0,0,0,0,0,0.104799868017122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440287499939463,0,0,0,0,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0.0647407273187129,0,0,0,0,0,0,0,0,0,0,-0.170484444545509,0.23541981212587,0,0,-0.11652716655745,0,0,0,0,0,-0.11894924471706,0,0.0602291260958305,0,0,0,0,0,-0.106670696517496,0,0.516485311903615,0,0,0,0,0,0,0,0.0478325965826566,0,0,0,0,0,0.0152526608609207,1.73472347597681e-18,-0.0281799932556452,0,0,0,0,0,0
X000733.SZ,-0.0587514585101992,0,0,0,0,-0.0630454303293693,0,0.054910446305847,0,0,0,0,0,0,0,0,0,0,0.173564514282118,0,0,0,0.573499902509531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932989918190105,0,0,0,0,0,-0.181921050328287,0,-0.0156043901532435,0,0,0,0,0.118085347300915,0.0499360755975792,0,0.0184883994449924,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0.0253149364956492,0,0,0,0,0,0,0,0,0,0.0898870169876139,0,0,0.286384686843078,0.161162845510269,0,0,0,0,0,0,0,0,0,0,0.013402893371259,0.0151787508903247,0,0,0,0,0.0273839359729279,0,0,0,0,0,0,0,0,0,0.0230445901693812,0,0,-0.0142086239090377,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979370433318982,0,0.34581671817009,0,0,0,0,0,0.0132873416236313,0,0,0,0.0702143914377722,0,-0.00252915408682871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011679178671657,0.0109642677270943,0,0,0,-0.0114640060498834,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930180232170382,0,0,0.071842823865328,0,0,0,0.160038313910453,0,0,0,-0.161847618823119,0,0,0,0.0379668732687897,0,0,-0.0370639671223388,0,0.0443279503524066,0,0,0,0,0,0,0,0,0,0.181160369865519,0,0,0,0,0.069419358045805,0,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0.296090357386745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216555278353913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,-0.0265008231249351,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0.169158358181936,0,0,0,0,0,0,0,0,-0.0421807827076876,-0.0132669751824876,0,0,0,0.24031810772914,0,-0.0186495402975393,0.0431831747787236,-0.0611370812996334,0,0,0,0,0,0,0,0,0,0,0,-0.132366041322865,0,0,0,0,0,0,0,0,0,0,0,-0.0242708548658251,0,0.010497847110573,0,0,0,0,0,0,0
X002463.SZ,0,0,0.130567507132398,0,0,0,0,0.0631462190999808,0,0,0,0,0,0.220179695995514,0,0,0,-0.259670020664855,-0.0682555603812024,0,0,0,0,0,0,0,0,0,0.392402733292435,0,0,0,0.302471012306644,0,0.199389842126485,0,0,0,0,0,0,0,0,0,0,0,0,0.12602253732632,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0
X002180.SZ,0,0,0,-0.0462490143264475,0,0.0339659858230529,0,0,0,0,0,0,0,0,0,0,0,0,0.0739360373851841,0,0.200898167318171,0,0,0,0,0,0,0,0,0,-0.186013583532498,0,0,0,0.0284945048784708,0,0,-0.0624815144679999,0,0,0,0,0,0.200245885312351,-0.0601849633281078,0,0,0.26191465829978,0,0,0,-0.00886227010544027,-0.0318929753912431,0,0,0,0,0,0
X600183.SH,0,0,0,0,0.0408227451177738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579973173525572,0,0,0,0,0.207047738771039,0.0617627903690807,0,0,0.0321783023184665,0,0,0,0,0,0,0,0.282609063465824,0.165299436229215,0,0,0,0,-0.0322802701376759,-0.0164613931230357,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107933567853983,0.122829084798029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792263233532309,0.324896345976449,0.0108960157228863,0,0,0,0,0,0,0,0,0.0729596154013892,0,0,0,0.0659528785542359,0,0,0,-0.0342825828583901,0,0,0,0,0,0,0
X002223.SZ,0,0,0,-0.0319911492790903,0,0,0,0,0,0,0,0,0,0.1139752972618,0,0,0,0,0,0.0493039850971359,0,0,0,0,0,0,0.0794119890025527,0,0,0,0,0,0,0,0.00860719627562349,0,0,-0.0235699215922863,0,0,0,0,0,0,0,0,0.140619330580504,0,0,0,0,-0.0250615457479502,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0213286691856798,0,0,0,-0.223019048815618,0,0,-0.00620452485603903,0,-0.228796700000209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00753732423786261,0,0,0,0,0,-0.0140642606666243,0,0.0350721587226915,0,0,0,0,0,0,0,0,-0.0272471315794222,0,0,-0.0413046727620883,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112430762976154,0.126135916186404,0,0,0,0,0,0,-0.0788905407025489,0,0,0,0,0,-0.210971014844463,0,0,0.412320519626838,0,0,0,0,0.429805820474029,0,0,0,0,0,-0.426554997211513,0,0,0,0,0,0,1.01748928656097,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.317929913116343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20908765822542,-0.0170409780510813,0,0,0,-0.0724943597050058,-0.00814875041708907,0,0,0,0,0,0,0,0,0,0,-0.170641018029954,0.812988307969469,0,-0.0915600777538322,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0.117932341740272,0,0,0,0,0,0,0,-0.115462864157916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12103747986428,0,0.137904956968895,0.1937053818315,-0.0275837854966851,0,0.0810287615838282,0,0,0,0,0,-0.000700457210238696,0.0852217440016178,0,0,0,0.162773609644989,0.0168206189218768,0.019014997697721,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0443309156763039,0,0,0,0,0,0,0,-0.0724788643843664,0,0,0,0,0,0.0431553007053536,0,0,0,-0.109854761365812,-0.000283525490984524,0,0,-0.0424593955474851,0,0,0,0,0,0.0798436066301776,0,0,0,0,0,-0.0352635350116096,0,0,0,0,0,0.0162169078978136,0.0755873511678326,0,0,-0.0846660168754539,0,-0.0129691742051798,-4.33680868994202e-19,0.0264690296086453,0,0,0,0,0
MKvol,0,0,0,0.00080489560129352,0,0,0,0,0,0,0,0,0,-0.00183856156031255,0,0,0,-0.000671567963119942,0,0,-0.000730729708566342,0,0,0,0,0,0,0,0.00248336335160997,0,0,0,0,0,0.00242316739693053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00147416993312582,-0.0002441629328378,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00659408075613117,-0.00506238662034796,-0.0079320275067854,0,0,0,0,0,0,0,0,0,-0.00427471952379734,0,0,0,0,0,0.00110163238603324,-0.000272229368988616,0,0,0,-0.00359658494500454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549247118737417,-0.000893591185579929,0,0,0,0,-0.00232108172615726,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.011853596029184,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0235576017620979,0,0,0,-0.00185421056740113,0,0,0,0,0,0,0,0,0,0,0.0166819217245196,0,0,0,0,0,0.00964647630511156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209433904472517,0.0328842314424747,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.00416135371469444,0,0,0,0,0,0,0,0,0,-0.0166978379077666,0.00240442006689293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00654116386440348,0,0,0,-0.00692142151061217,0,0.00899023567203191,0,0,0,0.00188918303078241,0,0,0,0,0,0,0,0.00212993219296824,0.00451623109889553,0,0,0,0,-0.0106818189299392,0.0129691993076827,0,0,0,0,0
