,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002304.SZ,X000651.SZ,X002475.SZ,X600690.SH,X600031.SH,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X000338.SZ,X000063.SZ,X300124.SZ,X003816.SZ,X600703.SH,X000596.SZ,X002241.SZ,X000625.SZ,X000100.SZ,X002371.SZ,X300142.SZ,X000157.SZ,X002129.SZ,X600702.SH,X000799.SZ,X002049.SZ,X002179.SZ,X600741.SH,X002007.SZ,X600779.SH,X002236.SZ,X601877.SH,X600584.SH,X002414.SZ,X300146.SZ,X300003.SZ,X601799.SH,X600460.SH,X600183.SH,X000800.SZ,X002074.SZ,X000066.SZ,X000977.SZ,X002508.SZ,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.00618008976642294,0.0448659204955109,0,0.0194851980389281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109106841084472,0,0,0,0,0.0293565062438879,0,0,0,0,0.0538311604090834,0,0,0,0,0,0,0.0584084363362837,0,0,0,0.15726842552732,0,0,0,0,0,0,0,0,0,0,-0.00366157128654503,0,0
X000858.SZ,0,0,0,0,0.141550761928602,0.357574307041306,0,0,0,0,0,0,0,0.0828903211865542,0,0,0,0,0,0,0,0,0,0,0,0,0.0415470182526031,0,0,0,0,0.00397886304888685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000175302815699862,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.0677482408858871,0,0,0,0,0,0,0,0.0480396450631565,0,0,0,0,0.158065435550851,0,0.000373800242364662,0,0,0,0.00235391065809236,0.0445054096144036,0.0196673202982274,0,0,0,0,0,0,0.0370614082845678,0,0,0,0.0656656627672027,0.084145983197152,0,0,0,0,0,0,0,0,-0.0176859175756715,0,0,0,0,0.00669551915582486,0,0
X600276.SH,0,0.165845617191079,0,0,0,0,0.0194192091096601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64349328047346e-05,0,0,0,0,0,0,0,0,0.0458229466319991,0,0,0,0,0,0,0,0,0,0,0.0487987031980573,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.130624458943771,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.133350447937146,0,0,0,0,0,0,0,0,0,0,0,0.038651185457837,0,0,0,0,0.00729132492284212,0,0,0,0,0,0.0441522806564883,0.45817282099322,0,0,0,0,0,0,0,0,0,0,0,0.0304396850210834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0562325990618312,0,0
X000568.SZ,0,0.38590055620285,0,0,0.217122505027271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100674481696059,0,-0.0136771120461707,0,0.0831997078212774,0.0498473799902467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129095613298345,0,0,0,0.229503291072514,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0606039658270452,0.195788735121448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219489089379119,0.139761438814672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583175268360793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187496558245659,-0.0927766908695514,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0837133459319617,0,0,0.0612611905522714,0.00330089311192847,0,0,0,0,0,0,0,0,0,0,0,0.0122703720241189,0.142005808744398,0,0,0.0752119777365751,0.0208590210612409,0.0359900374328812,0,0,0,0.0253958744858209,0,0.00889191190222903,0,0,0,0,0,0,0,-0.0377250451706049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00412239787055033,0,0
X002475.SZ,0.0941590245758718,0,0,0,0,0,0,0,0,0,0.0660216875952804,0,0,0,0.00953907422959907,0,0.0863489887752039,0.034470705087549,0,0.207342785625535,-0.0283902864136966,0.123728280883664,-0.146892421925953,0.161838749650664,0,0,0.00822727580010979,0.109564755639523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075697678539319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0600370796967063,0,0
X600690.SH,0,0,0.0598906129271967,0,0,0,0,0.258405692370533,0.0727660238071082,0,0,0,0.123740682138021,0,1.73472347597681e-18,0,0,0.0209245363257385,0,0,0,0,0,0,0,0,0,0,0,0.083027205013301,0,0,0,0,0,0,0.177900391100689,0,0,0,0,0.0623454435389104,0.00378214063370951,0,0,0.0543919464921543,-0.0745897357377337,0,0,0,0,0,0,0,0,0,0.0254672151978901,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16519351685913,0,0.271232926516795,0,0.0552298110175006,0,0,0.0681394427976386,0,0,0,0,0,0,0,0.040029554171592,0.0735732789851354,0,0,0,0,0,0,0.0808507545852459,0,0,0.0348361445512621,0,0.135226411209915,0,0,0.00354366647310377,0,0,0,0,-0.0288616375097944,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,-0.0258108946144449,0,0,0.0249865638994313,0.080932404007826,0,0,0,0,0,0,0,0,0,0,0,-0.0776008430891295,0,0.0338456535571112,0,0,0,0,0,0.0399909120654822,-0.0274312112898227,0,0,0,0,0,0,0,0,0,-0.0247584174801245,0,0,0,0,0,0.0626970176743245,0,0.0931589042987663,0,0.14479981376249,0,0.0441743561754907,0,0,0,0,0.0103656975021104,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808888978718567,0,0,0,0,0,0,0,0,0.302380145660277,0,0.0533177058468118,0,0,0,0,0,0,0,0.0789525663691193,0.074699278540006,0,0,0.0166853409262966,0,0,0,0,0.0199865873267306,0,0,0,0,0,0,0,0,0,-0.0613843473252806,0,0,0,-0.0104035676652172,0,0
X300014.SZ,0,0,0,0,0.272905326658032,0,0,0,0,0,0,0,0,0,0,0.0176187179258204,0,0,0,0,0,0.105214974658919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333891104978194,0,0,0,0.438177769268893,0,0,0.0573211257083943,0,0,0,-0.00084946167271354,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000693912183415021,0,0.139516796543906,0,0.0731212240995044,0,0.235460668349954,0,0.212705307074124,0,0,-0.154088151508317,0,0,0,0,0,0,0.305652895947745,0,0,0,0,-0.170515872120311,0,0,0.394966207409087,0,-0.0244841629962274,0,0,0,0,0.00810406461032516,0,0
X000338.SZ,0,0.28391593852378,0,0,0,0,0,0,0,0,0,0,0,0.0440442651750556,-0.0803209563163139,0,0,-0.0310691808496249,0,0,0,0,0.0819573316519897,0,0,0,0.0367874111507488,0,0.00856727699233863,0,0,0,0,0,0,0,0,0,0,0.0801441559000842,0,0,0,0,0,0.146716583933767,0.0296692416187558,0,0,0,0,0,0.0518409843513248,0,0,0,-0.00833905424441228,0,0
X000063.SZ,0,0,0,0,0,0,0.0327315649700256,0,0.11238729596722,0,0,0,0,0,0,0,0,0.0420987338324293,0,0,0,0,0.0558451646656631,0,0,0,0,0,0,0.130569598995893,0,0,0,0,0,0,0,0,0,0,0,0,0.0358830811212992,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00513395436323627,0,0
X300124.SZ,0,0,0,0,0.00959417598860656,0.0875304859359647,0,0,0,0,0.0599649595596067,0,0,0.0756533524774699,0,0,0,0,0,0,0,0,0.106748537831722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699254914857906,0,0,0.304249460622097,0,0,0,0,0,0,0,0,0,0,-0.0112613877345164,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0974044315140028,0,0,0.00968746845270024,0,0,0,-0.0547859422624476,0,0.041226445716092,0,0,0,0,0,0,0,0,0,0,-0.0367913870532509,0.0341748422502761,0,0,0,0,0,-0.000394247049535854,0,0,0,-0.039461363829572,0,0.020439637410644,0,0.0320903596661467,0,0,0.0202481015102386,0,0,0,-0.032565174054236,0,0
