,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X003816.SZ,X002475.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000725.SZ,X000338.SZ,X000625.SZ,X002371.SZ,X600031.SH,X000596.SZ,X000063.SZ,X000100.SZ,X300014.SZ,X600089.SH,X002179.SZ,X000157.SZ,X600703.SH,X600372.SH,X002241.SZ,X600741.SH,X002236.SZ,X002129.SZ,X000661.SZ,X002049.SZ,X000977.SZ,X600584.SH,X601877.SH,X600522.SH,X002028.SZ,X002463.SZ,X000800.SZ,X601799.SH,X000921.SZ,X600183.SH,X600066.SH,X002074.SZ,X002007.SZ,X002223.SZ,X600177.SH,X600460.SH,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,0,0.0676721438743094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349274182573021,0,0,0,0,0,0,0,0,0.00174781604015707,0,0,0,0.0478316014171546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336256411604844,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0843844656166136,0,0,0,0,0,0,0,0,0.0955924626112359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201931344331095,0,0.196369703895618,0,0,0,0,0.0135838502448247,0,0,0,0,0.0334664057794079,0.0916526836160521,0,0.00855067612952488,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440013499841497,0,0,0,0,0,0,0.196206587944216,0,0.0273957684959124,0,0,0,0,0,0,0,-0.140759983179378,0,0,0,0,0.344415385389818,0,0,0.152868714765125,0,0,0,0,0,0,0,0,-0.0649911017052856,0,0.0795342052394444,0,-0.0176454895432548,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0571866852200197,0,0,0,0,0,0.0263874914564933,0,0.300229059208016,0,0,0,0,0,0,0,0,0,0,0.10873654108361,0,0.0995783925532952,-0.00568856695569084,0,0,0,0,-0.11853845179604,0,0,0,0.259562745930324,0,0,0,0,0,0,0,0,0.00990461276022936,0,0,0,0,0,0,0
X600031.SH,0,0.0586888104204325,0,0,0,0.0137984301263696,0,0,0,0,0,0,0.113727509462115,0,0,0,0,0,0.0123990680273861,0,0,0.00211528283516609,0,0,0,0,0,0.056098462018657,0,0,0.0955616226419581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0081229260484301,0,0,0,0,0,0
X000596.SZ,0,0,0,0.323931265888141,0,0.255888222309343,0,0,0,0,0,0,0,0,0,0.0731833021167187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136998163217439,0,0,0,0,0,0,0,0.055750554442144,0,0,0.0643177223852844,0,0,0,0,0,0,0.0416687831647752,0,-0.0166960845798491,0.0161407170588425,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016021739901346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268377970771249,0.135464254206804,0,0,0.0589841296675746,0,0,0,0,0,0,0,0,0,0,0,0,0.0639283248228682,0,-0.00559236251305765,-0.01988482810108,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.00715973754263437,0,0,0,0,0,0,0,0.155655098270888,0,0,0,0,0,0,0,0.091211336386879,0,0,0,0,0,0,0,0.0525864310649918,0,0,0,0,0,0,0.0153553721113411,0,0,0,0,0,0,0,0,0.203198140035473,0,0,0,0,0,0,-0.0108615031155653,0,0,0,0,0,0
X300014.SZ,0.0459256512722405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121630665849971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364191868529466,0,0,0,0,0,0.0122636124512335,0,0,0,0,0,0,0,0.248359245289296,0,0,0,0,0,0,-0.029152962870738,0.0210920377648634,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,-0.0400931762796237,0,0.0456081020948665,0,0,0,0.0191492310553827,0,0,0,0.192724028388515,0,0,0,0,0,0,0,0,0,0,0.0388489334286263,0,0,0,0,0.234100069712078,0.0362490404566643,0.0485821006894957,0,0,0,0.122189804409595,0,0,0,-0.0214657715648434,0,0,0,0,0,0,-0.000271375322358201,0,0,0,0,0,0
X002179.SZ,0,0,0.224532107722409,0,0,0,0,-0.221602091230786,0,-0.0156928127121503,0,0,0,0,0,0.00982191100496263,0,0,0,0,0,0.108717425345048,0,0,0,0,0.384186834754963,0,0,0,0,0,0.113262244674894,0,0,0,0.0127281601599519,0,-0.119135400821623,0,0,0,0,0,0,0,0,0,0,0,0,-0.00209353685785102,-0.0207681452016601,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032715793359349,0,0,0.0691225590382636,0,0,0.0115468898740332,0,0,0,0,0,0,0.121151815446635,0,0,0,0,0.21872085560288,0,0,0,0,0,0,0.00363026380854395,0,0,0,2.20168660089039e-05,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298332647614055,0,0,0,0,0,0.173643766578458,0,0,0.0740017811618694,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0.112098131954301,0,0,0,0,0.134095054656239,0,0.225455962972656,0,0,-0.0225403351114804,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501014725895769,0,0,0,0,0,0.101412572559698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0386800617121861,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.345772856499278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025505248400941,0,0.0486907374001723,0.0973149922531779,0,0,0,0.078082013460167,0,0,0,0.142477438646967,0,0,0,0,0,0,0,0,-0.0292789407420335,-0.00476372862963125,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125023392033512,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0326963587046751,0.0849372477292939,0,0,0.00748624481200113,0,0,0.132376293020857,0,0.0104196416235392,0.0315581036670266,0.154007867152635,0.0357901312846017,0,0,0,0,0,0,0,0.00766395972060477,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161375154210304,0,0,0,0,0,0.204001295830162,0,0,0,0,0,0,0,0.223054714003904,0,0,0,0,0,0.064012846963708,0,0,0.11213348779194,0,0.0435807937779446,0.0171412904015307,0,0,0,0,0,0,0,0,0,0,0,0.0135536441838412,-0.0229692162927624,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132284713024546,0,0,0,0,0,0.580301039121406,0,0,0,0,0,0,0,0,0,0,0,0.0243571107365252,0,0,0,0,0.156368520846429,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00421895008660432,0,0,0,0,0,0
X000661.SZ,0,0,0,0.167704079413797,0.0635114908873334,0,0,0,0,0,0,0,0,0,0,-0.0212798491850466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243860593163023,0,0,0.00547755209622836,0,0,0,0,0.0254884306292828,0,-0.0816674818250058,0,0,0,0,0,0,0,0,0,-0.111688865946994,-0.0346665095043803,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132091762672637,0,0,0,0.00406624112657508,0,0,0,0,0,0,0.109663758137925,0,0,0.0039015563269295,0.129183746845871,0,0.00628944052756269,0,0,0,0,0,0,0,0,0,0,0,0.286142311967392,0,0,0,-0.00714817818393606,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,-0.245991167641691,0,0,0,0,0,0,0,0,0.173325472171125,0,0,0,0,0,0.0687376810847322,0,0.0576814843730452,0,0.780669516742046,0,0,0.126720324094072,0,0,0,0,-0.0241387679806712,0,0,0,0.265464007437284,0,0,0,0,0,0,0,0,0,-0.0625304825544939,0.0517137511914529,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311998839031221,0,0,0,0,0,0.0503237740822501,0,0,0,0,0.0619416956469235,0,0,-0.127772860832427,0.106772037834957,0,0,0,0,0,0,0,0,0,-0.0198878890645976,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235254702154054,0,0,0,0.0678130717277204,0,0,0,0,0,0.0224001165653063,0,0,0,0,0,0,0.442808613850274,0.0315048226284426,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.00991636839788981,0,0,0,-3.46944695195361e-18,0,0,0,-0.00876384688734214,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870636661427587,0,0,0,0,0,0.196582813337572,0,6.93889390390723e-18,0,0,0.0969829262092884,0,0,0,0,0,0,0.18188060816119,0,0.0717964605629005,0,0,0,0,0,0,0,0,0,0,0,0,0.149787261841139,0,0,0.00963765768481861,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207446714589907,-0.00233926995626949,0,0,0,0,0,0,0,-0.113412424799116,0,0,0,0,0,0,0,-0.05562992746311,0,0,0,0,0,0,0,0,0,0.0566614916423543,0,0.200873729923368,0,0,0,0,0.0859064819238217,0,-0.239917455739834,-0.0248668022610807,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0.0164391169991161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.538548843281738,0,0,0.148546525550549,0,0,0,0,0,0,0,1.73472347597681e-18,0.305366028587464,-0.0142659698544074,0,0,0,0,0,0,0,0,-0.0428570009861649,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785768884151709,0,0,0,0,0,0,0,0,0.0553694017813054,0,0,0,0.0788990548753708,0.0684823350499367,0,0,0,0,0,0,0,0.0155117079812308,0,0,0,0,0,0.15037140343502,0,0.0880170597765772,0,0,0,0,0,0,0.0103357867088243,0.0198977848554221,0,0,0,0,0,0
X601799.SH,0,0,0,0.0362966451030404,-3.46944695195361e-18,0,0,0.180900705387343,0,0.164740225076372,8.67361737988404e-19,0.00281970212934076,0,0,0,0,0.15028006979092,0,0,-0.145644858645098,0,0,0,0.140413346614272,0,0,0,0,0,0,0,0,0,0,0,0,-0.0953866706238209,0,0,0,0,4.33680868994202e-19,0,0,0.0342014912454082,0,0,0,0,0,0,0,0.00467011581424032,0,0.0694870261784474,0,0,0,0
X000921.SZ,0,0,0,0,0,0,0.0921750042799079,0.39373150243173,-1.73472347597681e-18,0,0,0.157456939331028,0,-0.00678972603388888,0,0,0,0,0,0,0,-0.238576961357247,0,0,0.507324646218359,0,0,0,0,0,0.101198728067411,0,0,0.0571421959821488,-0.132770996468056,0,0,0,0,0,0,0,0,-0.048012075084194,0,0,0.187024856688671,0,-0.0651862882115832,0.0259622254354558,0,0,0.0163579333422399,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0.258623676373835,0,0,0,0,0,0.0991994419021486,0.143980309557646,0,0,0,0,0.0860533732757468,0,0,0,0,0,0.00110602820782176,0,0,0,0,0,0,0,0,0,0,0.253392867367093,0,0,0,0,0,0,0,0,0,0,0,0,0.00828535082781347,-0.0405066092677787,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931374915760557,0,0,0,0,0,0,0,0,0,0,0,0.0805901059610896,0,0,0,0,0,0,0,0,0.094853657508367,-0.0560555731407305,0.179490651695111,-0.0125495026532478,0,0,0,0,0.281477150130817,1.73472347597681e-18,0,0,0,0,-0.0319832258422549,0.0158322079236709,-0.0933242137043428,0,0,0.11980699356694,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158318643702972,0.0502057833143455,0.0393343247909883,0,0,0,0,0.527494538092532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141111278432151,0,0,0.133042570772303,0,0,0,0,0,0,0,0,0.0290532404788971,-0.0123181916732768,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.133881264608092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176471579686787,0,0,0.0366743555346319,0,0,0,0,0,0,0,0,0,0.00995663531425999,0,0,0,0,0,0,0,0,0.0197978597779218,0.110532900981012,0.121083632316221,0,0.217334746030663,0,0,0.0839975608046837,0,0,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378707858162914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117151790701759,0,0,0,0,0,0,0,0,0.0398172212156349,0,0.051219580721382,0.0819141392671567,0,0,0,0,0,0,0.022411863970041,0,-0.0347243115146192,0.00423493377157844,0,0,0,0,0,0
X600177.SH,0,0.0232377994752335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124032208602007,-0.0723556175988884,0,0,0,0,0.0432966173318419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0414334436689335,0,0.178337746153071,0.0273207040514816,0,0,0,0,0,0,0.291995446502518,0,0,0.000555762867669236,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757365756131031,0,0,0,0,0,0,0,0,0,0.441547684050611,0,0.0694401151240531,0,0,0,0,0,0.0777861679768716,0,0,0,0,0,0.0212775045752537,0,0,0.0833748337436806,0,0,0,0,0,0,0,0,-0.00855546200775181,0,0,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124968001685395,0,0,0,0,0,0,0,0,0,0.0423482015430808,0,0,0,0,0,0.0305006094718132,0,0.426866931059816,0,0,0,0.124574982499395,0.0105046183878756,0.0561464009659946,0,0,0,-0.010709203729577,-0.00345400147959047,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218892799717234,0.0546899897541385,0,0,0,0,0,0,0,0.00374415301329214,0,0,0,0,0,0,0,0,0,-0.0179730116464515,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0151973190903786,-0.0709864830911161,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.565243843044256,0,0,0,0,0,0,0,0,0,0.0178760457931519,0,0,0,0,0,0.125823863862262,0,0,0,0,0.201049852540883,0,0,0,0,0,0.509171847905403,0,0.755474343888344,0,0,0,-3.3133394480699,0,0
TED,0,0,0,0,0,0,0,0,0,-0.330614431765489,0,0,0,0,0,-0.160742402334587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112694141778722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21969033643088,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0754745422442751,0,0,0.0387971774844032,0,0,0,0,0,-0.0470892480757884,0,0,0,0.0190938203596736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297777321442384,0,0,0,0,0,0,0,-0.0847655167097593,0,0,0,0.0642379833656257,0,0,0,0,0,0.0110052227033392,0,0,0,-0.0108534233675382,0,0.186882371047274,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.00865473251149772,-0.0528564676324001,0,0,-0.0220944265461797,0,0,0,0,0,0,0,0.0533912141994546,0,0,0,0,0,0,-0.0571283350280315,0,0,0,0,0,0,0,0,0,0.068761587663984,-0.0135084778734949,0,0,0,0,0,0,0,0,0,0.0196459177305642,-0.011388477773826,0.383047883157154,0,0,-0.00402719848091427,0,0
MKvol,0,0,0,0,0,0.00181556993527398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000342759838812479,0,0,0,0,0,0,0,0,0,0,0,0,0.00196076768705789,0,0,0,0,0.000386013711612888,0,0,0,0,0,0,0,0,0,0,0,0,0.00166097387288014,-0.00146354826414855,0,0,0,-0.0122776408132197,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00485394592772349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512141302465485,-0.0777947039000929,0.123896406124466,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.0101796861726293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00428040611382923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00248989193033898,0,0,0,0,0,0,0,0,-0.00139227991368854,-0.00204222042956897,0.000832700342471367,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00222812842914635,0,-0.00602871677099374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00143348124579474,0,0,-0.00140002294414595,0,0,0,0,0,0,0,0,0,0,0,0,0.00855730003627352,0,0,0,0,0,0,0,-0.0024172637000917,0.0048781795741611,0,0,0,0.0593158007267246,0,0
