,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600271.SH,X600703.SH,X600690.SH,X600741.SH,X002292.SZ,X002241.SZ,X600066.SH,X000100.SZ,X600031.SH,X600177.SH,X600118.SH,X002236.SZ,X002506.SZ,X000559.SZ,X002475.SZ,X600372.SH,X000157.SZ,X000568.SZ,X000338.SZ,X300003.SZ,X002085.SZ,X002074.SZ,X300124.SZ,X600867.SH,X002294.SZ,X600089.SH,X002426.SZ,X002007.SZ,X002456.SZ,X002465.SZ,X600498.SH,X000869.SZ,X002180.SZ,X601877.SH,X002508.SZ,X002049.SZ,X002008.SZ,X000977.SZ,X000050.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0742471053142164,0.13090775019014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267469934055883,0,0,0,-8.67361737988404e-19,0,-0.00797432252795107,0,0,0,-0.00677395321038756,0,0.0665371183388832,0,0,0,0,0,0.00607469025731726,0,-0.0258952035316482,0,0,0,0,0,0,0,0,0,0,0,-0.0341437197074607,0,0,0,0,0,0,0
X600104.SH,0,0,0.145407378612708,0,0,0,0,0,0,0,0,0,0,0.373697191793957,-0.0339866311256863,0,0,0,4.33680868994202e-19,0.00834190587950919,0,0,-0.0184446135307447,0,-0.00251911643965385,0,0,0,0,0,0,0,0,0,0,0.0459676330288333,0,0,0,0,0,0,0.036121446622144,0,0,0,0,0,0,0,0,-0.0141464173784626,-0.045319097409638,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.0014496242028264,0.163625032333445,0,0.168140877313625,0,0,0,0,0,0.0394449189490249,0,0,0,0,0,0,0,0.0283605772830048,0,0,0,0.232927510358906,-0.048472362141386,0,0.152912449510169,0,0,0,0,0,0.103037165470213,0,0,0,0,0,0,0.0282712784664192,0,0,0,0,0,0,0
X000651.SZ,0.0104152011953088,0,0.0056681478208517,0,0,0,0,0,0,0.0125168181789446,0,0,0,0,0,0,0,0,0,0,0,0,0.00673033433350903,0.00339513497126577,0,0,0.00042559360081562,0,0,0,0.0208665632988553,0,0,0,0,0,0,0,0,0,0,0,0.127279663708561,0,0,0,0,0,0,0,0,0.0278419167567503,-0.0281338421004629,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.149043122222861,0,0,0,0,0,0,0,0,0.0865122728615568,0,0,0,0,0,0,0.0242151007599559,0,0,0,0,0,0.20780005734355,0,0,0,0,0,0,0,0,0,0,0,0,0.0148285662952884,0.0565180401631134,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0153226113843163,0,0,0,0,0,0,0
X002304.SZ,2.16840434497101e-19,0,0,0,0.258027391335588,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.280001502260432,0.0655317075484796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0296745066589422,0,0,0,0,0,-0.0241653825062826,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00871766914125741,-0.0270861062085763,0,0,0,0,0,0,0,-0.0142335541618287,0.201324028868486,0,0,0,0,0,0.0631119366415301,0,0.0845015988811346,0,0,-0.0471000899215136,0,0,0,0,0,0,0,0,-0.0161316788246335,-0.0618128504088067,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831885890715264,0,0,0,0,0,0,0,0.142454315947263,0.15063595487851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791823627352046,0,0.056383359910966,0,0,0,0,0,0,0,0.0330871673408491,0,0,0.000550197252737055,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.151622550383874,0,0,0,0,0,0,0,0,0,0.0420640477472082,0,0,0.111486666608944,0.0678545998707981,0,0,0,0,0,0,0,0,0.0375814634623974,0,0,0,0,0.0722692314493659,0,0.034504118636342,0,0,0,0.0228156764765168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364202129264432,0,0,0,0.212612598411182,0,0.00209748549974597,0,0,0,0,0.0136333843132294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
