,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X002304.SZ,X000661.SZ,X600031.SH,X000063.SZ,X000568.SZ,X000725.SZ,X003816.SZ,X600809.SH,X000338.SZ,X002241.SZ,X600703.SH,X600690.SH,X300014.SZ,X300142.SZ,X002007.SZ,X000596.SZ,X002371.SZ,X300124.SZ,X000100.SZ,X002049.SZ,X300003.SZ,X600741.SH,X000157.SZ,X002129.SZ,X000800.SZ,X600584.SH,X002236.SZ,X002414.SZ,X600183.SH,X601877.SH,X000977.SZ,X000625.SZ,X000066.SZ,X002179.SZ,X300136.SZ,X002456.SZ,X002185.SZ,X002008.SZ,X002463.SZ,X601799.SH,X600118.SH,X002180.SZ,X002223.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.197373945058339,0,0,0,0,0.0653139954959185,0,0.0197571682248831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648678140157744,0,0,0,0,0,0.0152454899658185,0,0,0,0,0.0381980941031008,0,0,0,0.1907811251704,0,0,0.0229219957277544,-0.0086909092192089,0,0,0,0,0,0
X000568.SZ,0,0.63183552674737,0,0,0,0,0,0,0,0,0,0,0,0,0.148827831408641,0,0,0,0,0,0,0,0,0.034507601040311,0,0,0.0124672708947679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300676603987957,0,0,0,0,0,0,0.0122292340805533,-0.00781209579824582,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0700974825634082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231045263437239,0.0149106641315627,0,0.0564971222049691,0,0,0,0,0.0700322823185387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117116564052777,0,0,0.0123771878324805,-0.000841036731145617,0,0,0,0,0,0
X003816.SZ,0,0,0,-0.00283953851355376,0,0,0,0,-0.0105428895732572,0,0,0,0.0249952380579709,0,0,0,0,0,0,0,0,0,0,0,-0.0247831986541426,0,0,0,0.0635516378838919,0,0,0.00609921339316179,0,0.0770575575525258,0,0,0,0,0,0.116707757991689,0,0,0,0,0,0,0,0,0,0,0.0106750453467466,0.00640649212337166,-0.00923986639689121,0,0,0,0,0,0
X600809.SH,0,0.416960984347011,0,0,0,0,0,0,0.0589558085566059,0,0,0,0,0,0,0,0,0,0,0,0,0.130612337215011,0.273870124272649,0,0,0,0,0,0,0,0.00749754770983394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00608028211000884,-0.0290093950747781,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.0887002631629187,0,0,0,0,0.0633558478595782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026136806494697,0,0,0,0,0,0,0,0,0,0,0,0,0.0577355162396808,0,0,0,0,0.039158996674746,0,0,0,0,0,0,0.0110838564545222,-0.0128522940387464,0,0,0,0,0,0
X002241.SZ,0,0,0,0.267053783157117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259721479011372,0,0.0182577899755402,0,0,0,0,0,0,0.0419456477123339,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0265237174358536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112289871708951,-0.0049042800148349,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.0370438385910263,0,0,0,0,0,0,0,0,0.078215411278716,0,0,0,0,0,0,0.103559444150888,0,0,0,0,0.0966989414558438,0,0,0,0.114355734723313,0,0,0.188481417456877,0,0,0,0,0,0,0.1288248479393,0,0,0,0,0,0,0,0,0.00982312426151544,0.00504595328001515,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.128199581973745,0,0,0,0.0928953879188261,0.0849224205587371,0,0,0,0,0,0,0,0,0.0883851382305698,0,0,0,0,0,0,0,0,0.00641294511802118,0,0,0,0,0,0,0,0,0.0799271788513075,0,0,0,0,0,0,0,0,0,0,0,0.0154704312189357,-0.0221329975601817,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0177553671217805,0,-0.0273755326138019,0,0,0,0.0729888172592693,0,0,0,0.366266682609533,0,0,0.194009207574358,0,0.117131897766192,0,0.128854547215283,0,0,0,0,0,-0.0767037960476145,0.190223391728331,0,0,0,0,0,0,-0.0079541489328758,-0.0172865045426318,0,0,0,0,0,0
X300142.SZ,0,0,0.156946140560997,0,0,0,0,0,0.0982711081191418,0,-0.00966294635974129,0.310304401937986,0,0,0,0,0,0,0,-0.0325919076373419,0,0.255723520666,0,0,0,-0.0782490945141849,-0.0212503117773514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904522041952099,0.075217570523044,0.0765786871042349,0,0.00624235570824841,-0.0319028361895893,0,0,0,0,0,0
X002007.SZ,0,0,0,0.0826100204989017,0,0,0,0,0.062483549131034,0,0,0,0,0,0,0,0,0,0,0,0.493921456448217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159386630418687,0,0,0,0,0,0,0,0,0,0,0,0,-0.0654421109530401,0.00580188899951273,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.173454249445129,0,0,0,0,0,0.374212056963056,0,0,0,0,0,0.147403246050471,0,0,0,0,0,0,0,0,0,0,-0.0506399971778794,0,0,0.0293116246424884,0,0,0,0,0,0,0,0,0.113158649550381,0,0,0.00721899974512445,0,0,0,0,0.0164903440287602,-0.0154841572103685,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.0499422180682671,0,0,0,0,0,0,0,0,0,0,0.129967644368369,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.443732005385607,0,0,0,0,0,0,0,0,0.261027405075492,0.050429252476169,0,0,0,0.105486733436436,0,0,0,-0.124499025862389,0,0.0164883068314467,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.0332809553127221,0,0,0,0,0,0,0,0,0,0,0,0.051144027269166,0.0449502688224813,0,0.0287690771496556,0,0,0,0,0,0,0,0.248097744125058,0,0,0,0,0,0,0,0,0,0,0,0,0.0523176363863229,0.0375397522336958,0,0.277116826063364,0,0,0,0.0598978424716952,0,0.0239442661243268,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.521351778261912,0,0,0,0.175773827745678,0,0,0,0,0,0,0,0,0,0.0114653512098659,0,0,0,0,0,0,0,0,0.00408209431469548,0,0,0,0,0,0,0.0371941552525424,0.0312833312123357,0,0,0,0,0,0,0,0.0155699277697328,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154774364647338,0,0,0.176682232786647,0,0.121859911028677,0,0,0,0,0,0,0,0,0.121279572205086,0,0.218914535152927,0,0,0.25611999165756,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00585781130396264,0,0.0116141067262637,0.0148211905953224,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.174552198804716,0,0,0,0,0,0,0,0.055314222862203,0,0,0,0.0820425610414096,0,0.0709880855967686,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0928375771371692,0,0,0,0,0,0,0,0,0,0.175817487662941,0,0,0,0,0,0,-0.0163408203887316,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.00591657718142918,0,0,0.0264547087917522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125878978722763,0,0,0,0,0,0,0,0,0,0.120463238597741,0,0,0.150917152457909,0,0,0,0.0468566728788889,0,0,0,0,-0.0168388644151396,-0.0142750096679214,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135883772377112,0,0,0,0,0,0,0,0.0837148015110889,0.182048037932288,0,0,0,0.00594421605004021,0.0523992767952186,0,0,0,0,0,0,0,0,0,0,0.00936761131458584,0,0.0462793678422173,0,0,0,0,0,0,0,-0.0191277725068878,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.130589329912199,0.26747781041761,0,0,0,0,0.266100814926197,0,0,0,0,0,0,0.147475662767904,0,0,0.00643543372621693,0,0,0,0,0.0986292968330411,0,0,0,0,0,0,0.0505540582314291,0,0.0252007445971727,0,0.0166420879306299,0,0,0,0,0,0,0,0.0158926733186047,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797297655072185,0.100556345337067,0,0.224711336498807,0,0,0,0,0,0,-0.147445445662578,0,0,0,0,0,0,0,0.285171239940138,0.132370619653849,0,0,0.104545391270066,0,0,0,0,0,0,0,-0.00217190094638253,0,0.000566555048760414,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291990756592098,0,0,0.0362406644002936,0,0,0,0,0,0,0,0.00662532132642936,0,0,0.139236613311493,0,0,0,0,0,0.489059814365693,0,0,0,0,0.143214324808575,0,0,-0.00437680996719335,0.0136093752726285,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.288350144982005,0,0,0,0,0,0,0,0.0641009934570388,0,-0.0907125593506649,0,0.0775920247954389,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0855619710986542,0,0,0,0,0,0,0,0,0,0,0.0935372084824914,0,0,0.0349110887793836,0,0.044416863021041,0,0,0,0.0151426784697386,0,0,-0.0032099066282565,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201213164618941,0,0,0,0,0,0.0356639925682837,0,0,0,0,0.041442285533604,0,0,0,0,0,0,0,0.3273474793067,0,0,0,0.0896386345455906,0,0,0,0,0,0.0116195676729696,0,-0.00271726596921218,0.011386075492104,0,0,0,0,0,0
X600183.SH,0,0,0,0.0105424597078604,0,0,0,0,0,0,0,0,0,0,0,0,0.00972761324471674,0.066663538113158,0,0.00261889923271861,0,0,0,0,0,0.213688156840671,0.0468256006487877,0,0,0,0,0,0.0705277350764919,0,0,0,0,0,0,0,0,0,0,0,0,0.342603354916989,0,0,0.0551246218034157,0,0,-0.00908542653756376,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0.0172801615064204,0,0,0,0,0,0,0.0526464016696505,0,0.0268425031480117,0,0,0,0,0,0,0,0,0,0,0.0527554875015833,0,0,0,0,0,0,0,0,0.0271245020351356,0,0,0,0,0.18263644114719,0,0,0,0,0,0,0,-0.000179880753249529,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.284645136361439,0,0,0,0,0,0.178655112088437,0,0,0,0,0,0,0.144853968985521,0,0,0,0,0,0,0,0,0.0622325405355731,0,0,0.132947899762477,0,0,0,0,0,0,-0.0313141041748906,0,0,0,0,0,0.137534658212293,0,0,0.013322600303691,0.00655837045936527,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336541938989208,0,0,0,0,0,0.0698290015479532,0,0,0,0,0,0,0,0,0,0.105729934252883,0.212312381480672,0,0,0,0,0,0,0,0.00471321778460012,0.0257070495100882,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0.191650929621123,0,0.0866094633202109,0,0,0,0,0.0520430357237326,0,0,0,0,0,0,0,0,0.0311157807802796,0,0,0,0.0261447373251357,0,0,0,0.103288261346232,0.287479608175284,0,0,0,0,0,0,0.117767063114731,0,0,0,0,0.104455303724139,0.0399645960886913,0,0,-0.00250358672987372,0.0249324609196799,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623758808804415,0,0,0,0,0,0,0,0,0.103339908901904,0.162856716126511,0,0,0,0,0,0,0,0,-0.00880122127473014,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0.1914540241916,0,0,0,0,0,0,0,0,0,0,0,0,0.112846673747985,0,0,0,0,0,0,0,0,0.0708696191484184,0,0,0,0,0.193447094569637,0,0,0,0,0.109700244134979,0,0.066334123083949,0,0,0,0,0,0,0.0134344587116175,0,0,0,0,0,0,0.0135654197503049,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.122026516420292,0,0,0,0,0,0.345906027762019,0,0,0,0,0,0,0.0400337604684447,0,0,0,0,0,0,0,0,0.209457575733719,0,0,0,0,0,0.11995244109878,0,0,0,0,0.0286806580577976,0,0,0,0,0.0892614012106781,0,0,0.00385392630526309,-0.00200947801518832,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,-0.0831931164833904,0,0,0,0,0,0,0,0,0.193474079589183,0,-0.0199537562585283,-0.0839394358741318,0,0.171810033824656,0,0,0,0,0,0,0,0.0299939429541493,0,0.440690406625186,0,0,0.0269669152571395,0,0,0,0.0584655437709937,0,0,0.148903164595226,0,0,0.0694483083357616,0,0,0,0,0,-0.023165541780989,-0.00998597563600677,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.0408322298527592,0,0,0,0,0,0,0,0,0.170529849442261,0,0,0.00135660950667199,0,0,0.0557486587875458,0.0866064258600944,0,0.0588820630956775,0,0.160248901248337,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147265276571064,0.0414028742720105,0,0,0,0,0,0,0,0,0.0175034742025447,-0.028489412878313,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0.0878313391899669,0,0,0,0,0,0.0489115337130067,0,0,0,0,0,0,0.0736085773722473,0,0,0,0,0,0,0,0,0.0046429211882027,0,0,0,0.0422811308326996,0,0,0,0,0.40937989185179,0,0,0,0,0,0.0644142173844973,0,0.0313313292849376,0,0,0,0,0,0,0,-0.005834833566164,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.0339016728757188,0.17758636047161,0,0,0,0,0,0,0,0,0,0,0,0.127575643680049,0,0,0.0436805478884926,0,-0.0404092122284848,0,0,0.182572614542032,0,-0.020744679393329,0,-0.0347716914578649,0,0,0,0,0,0,0,0.106609021888159,0,0,0,-0.0576076001698068,0,0,0,0,0,0,0.00911123901950539,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546679209036566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317151473199084,0.132149496619648,0,0,0,0,0,0,0,0,0,0.0876136004138909,-0.0195428883763784,0.00138309842274925,-0.0252278439957491,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0.0875166119557963,0,0,-0.0909463866361794,0,0,0,0,0,0,0,0,0,0.169416240285884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237645472443438,0,0,0,0,0,0,0.212816850975226,0,0,0,0,0.0545873517195712,0,0,0,0.0112473230261605,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.132085096549741,0,0,0,0,0,0,0.0546781898270546,0.156270866880517,0,0,0,0,0,0.156281711514064,0,0,0,0.121443387252742,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0793537478506173,0,0,0,0,0,0,-0.0080698407386715,-0.00506064319972087,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.213414464727037,0,0,0,0,0,0,0,0,-0.01061805219103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184701654667889,0,0,-0.185556065908748,-0.0549205907303389,0,0,0,0.0959139502015355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240914958520505,-0.0737934560580194,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184483710571995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.150905792226136,0.372183889608374,0,0.491380293186178,0,0,0,6.93054163868737,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.126888638747681,0,0,0,0,0,-0.912064191997672,0,0,0,0,0,0,0,0.739755443981133,0,0,0,0,0,0,0,0,0,0,0,0,0.457145641671293,0,-0.80395774960346,0,0,0,0,0,0,0,0,-1.17515420353492,0.633064007075732,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0394212573544268,0,-0.0384546278509358,0,0,0,0,0,0,0,0,0,0,-0.00462074786516115,0,0,0,0,0,0,0,0,-0.0897769628910372,-0.0498524306751118,0,0,0,0,0,0.111423013123013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0469255041483875,0,0,0,0,-0.0110570737632521,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152308117662016,0,0,0,0.0103302846656723,-0.0351307909713876,0,0,0,0,0.100656533813303,-0.0113523482337023,0,0,0,0,0,0,0.112004233916144,-0.0203539624513994,0,0,0,-0.0602332440375737,0,0,0,0.134484681191435,0,0,0,0.0177482972078514,-0.0288287946352369,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00423386921847667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00438802337824072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00843122437710799,-0.00635146519667135,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0522023479651749,0.0284184107323516,0,0,0,0,0.0191592655455015,0,-0.0198811974202858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064778358948871,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00299871081295885,0.00203682473408155,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00474259378211103,-0.00525241003889852,0,0,0,0,0,0
