,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X003816.SZ,X002415.SZ,X000651.SZ,X600690.SH,X600809.SH,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X600031.SH,X000625.SZ,X000063.SZ,X000338.SZ,X002304.SZ,X300124.SZ,X000596.SZ,X002179.SZ,X000100.SZ,X002241.SZ,X300014.SZ,X002463.SZ,X600089.SH,X600372.SH,X000157.SZ,X600584.SH,X600703.SH,X002028.SZ,X600066.SH,X000977.SZ,X600183.SH,X600418.SH,X600522.SH,X002236.SZ,X600741.SH,X002049.SZ,X601877.SH,X000800.SZ,X600177.SH,X002223.SZ,X000921.SZ,X002180.SZ,X601799.SH,X000661.SZ,X002074.SZ,X600487.SH,X002294.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.210581678144895,0,0,0,0,0,0,0.0659808708016756,0.124860295689972,0,0,0,0,0,0,0.0331618687560301,0,0,0.0928622187438239,0,0,0,0,0,0,0,0,0,-0.0106424657229239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00720986816006418,0,-0.0392700902261867,0,0,-0.0599661094577604,0,0,0,0.0246079343511612,0,0
X000858.SZ,0,0,0.0217279478124142,0,0,0,0,0,0,0.371040981176665,0,0,0,0,0,0,0,0,0,0.162380894469791,0,0,0,0,0,0,0,0,0,0,0,-0.019513602686458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00508130145302694,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0182695077764845,0,0
X600276.SH,0,0,0,0,-0.0127213159925997,0.068987542867645,0,0,0,0,0.0189071167619409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221827641155062,0,0,0,0,0,0,0,0,0,0,0.0195959184556739,0,0,0,0,0,0,0,0.348618698428109,0,0,0,0,-0.0422053024441918,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409726582282514,0,-0.0504947224819929,0,0.421646575338799,0,0.0337778338142047,0,0,0,0.182120025769902,0,0.163245424740698,0.0646585877285489,0,0,0.052561808329258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215364712786722,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.0946236740989422,0,0,0,0,0,0,0,0,0,0,-0.152933177000537,0,0,0,0,0,0,0,0,0,0,0,0,0.0976681019510618,0,0,0,0,0,0,0,0,0,0,0,-0.0428703996780481,-0.313354614237352,0,0,-0.0479979961742182,0,0,0,0.168034065397007,-0.111653428236322,0,0,0,-0.0601516927273412,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0669925175470116,0,0,0,0,0,0,0,0,0,0,0,0,0.0388809201873318,0.226410905170124,0,0,0,0,0,0,0,0,0,0,0,0,0.030287189085653,0,0.133407987512332,0,0.0462096579221156,0,0,0,0,0,0,0.0198495037000798,0,-0.0708899197394679,0.102472539404247,0,0,0,0,-8.67361737988404e-19,0,0,0.0186497795519067,0,0
X000651.SZ,0,0,0,0,0,0,0,0.116776881696238,0,0.0645394427192424,0,0,0,0,0,0,0.0258917530824844,0,0,0,0,0,0,0,0,0,0,0.00324162264909446,0,0,0,0.0415460290692435,0,0,0,0,0,0,-0.00185154524017433,0,0,0,0,0.129227645267014,0,0,0,-0.057451192428113,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.113849561276329,0.0206577685185781,0,0,0.333993132618686,0,0,0,0,0,0.0403590777734101,0.105604454466594,0,0,0.0157379527445998,0,0,0,0,0,0,0,0.131318671401431,0,0,0,0,0,0,0,0,0,0.0216346594385915,0,0,0,0,0,0,0,0,0.0635064401462546,0,0,0,0,0,0,0,0,-0.0828942713905878,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.0180569385960065,0,0,0.125641495594126,0,0,0.0438532242339613,0,0,0,0,0,0.0583968700268901,0,0,0.441801923427963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698727102737795,0,0,0,0,0,0.00169194810857287,0,0
X000568.SZ,0.59438078207297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261309058438821,0,0,0,0,0,0,0,0.0300261357309528,0,0,0,0,0,-0.0585382966990632,0,0,0,0,0,0,0,0,0,0,0,0,0.026053406264439,0,0,0,0,0,0,-0.0430459625074424,0,0,0.00499756170485607,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0812564551326354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276322672822364,0,0,0.14196440395936,0,0,0.059950588950891,0.0580209852573902,0,0,0,0,0,0,0,-0.171575095913704,0,0,0,0,0,0,0,0,0,0,0,0,0.0269689095934825,0,0
X600104.SH,0,0,0,0,0,0,0,0.0617561395354068,0,0,0,0,0,0.223254474220614,0,0,0,0,0,0,0,0,0,0,-0.0233105776916676,0,0,0,0,0,0,0,0,0,0.0119052345020449,0,0,0,0,0,0,0,0,0,0.132410621967197,0.0410241407149918,0,0,0,0,0,0,0.0139379523278482,0,0,0,-0.02323192982139,0,0
X000725.SZ,0,0,0,0,0,0,0,0.054176621630258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63866491171715,0.150423506550566,0,0.00541125413311392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115727647649076,0.05364426542676,0,0,0,0,0,-0.0119352279297307,0,0,0,0,0.0136991775562425,0,0
