,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X002475.SZ,X000568.SZ,X600690.SH,X600276.SH,X002304.SZ,X000651.SZ,X600104.SH,X000725.SZ,X300014.SZ,X600031.SH,X300124.SZ,X002241.SZ,X002371.SZ,X000063.SZ,X003816.SZ,X002129.SZ,X000338.SZ,X002049.SZ,X600703.SH,X000596.SZ,X601877.SH,X000625.SZ,X002179.SZ,X600741.SH,X000100.SZ,X300142.SZ,X600460.SH,X600089.SH,X002180.SZ,X002074.SZ,X000661.SZ,X600702.SH,X000157.SZ,X000733.SZ,X002236.SZ,X600884.SH,X000799.SZ,X002414.SZ,X600522.SH,X002008.SZ,X600779.SH,X000977.SZ,X600584.SH,X601799.SH,X002007.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.610287734168994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260079488392367,0.00314887918677852,0,0,0,0,0,0,0.0548156418551956,0,0,0,0,0,0,0,0,0,0,0,0.0638038140758524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146156370255913,0,0,0,0,0,0,0
X000858.SZ,0.207875192736713,0,0,0,0,0.0732967813799515,0,0,0.127721077608318,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837219155956189,0.00235362110623326,0,0,0,0,0,0,0,0,0,0,0,0.0947719440951796,0,0,0,0,0.0936395029262047,0,-0.0408192633681033,0,0,0,0,0.107112935931238,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.128579314871035,0,0,0,0.220393236394426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281544350834781,0,0,0,0,0,0,0,0,0,0,0,0.081730425642973,0,0,0,-0.0694406630195466,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00361744465493046,0,0
X600809.SH,0,0.245625453752044,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207793942051433,0,0,0,0,0,0,0,0,0,0.0807136491256676,0,-0.0376386786899857,0,0,0.042352934032706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00938281971821678,0,0
X002475.SZ,0,0,0.0743332537695671,0,0,0,0,0,0,0,0,0,0,0,0.00228890646551417,0.373234601592636,0.0874469851700377,0,0,0,-0.00605823195736168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0420767486655654,0,0.124180630041483,0,0,0,0,0,0,0,0,-0.0449195264127586,0,0,0,0,-0.0475684154695973,0,0
X000568.SZ,0.223754937214748,0,0,0,0,0,0,0,0,0.121946776830365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.262721153804066,0,0,-0.087499096165156,0,0,-4.33680868994202e-19,0,0,0,0,0.0848784315932481,0,0,0,0,0,0,0,-0.0930546261659349,0,0.237296195374692,0,0,0,0,0,0,0,0.0149904292507228,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.139430989303449,0.205055876612579,0,0,0,0.390578753078191,0,0,0,0,0,0.0620266218878299,0.00718493878623782,0,0,0.0674641753880604,0,0,0,0,0.0760694313183998,0,0,0,-0.00440285647643791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113240439051514,0,0,0,0,0,0,0
X600276.SH,0,0,0.0845421944354361,0,0.170515854744582,0,0.160286420715341,0,0,0,0,0,-0.114292308554598,0,0,0,-0.0123293371997411,0,0,0,0,0,0,0,0,0,-0.159067183376996,0,0,0.0924306747386689,-0.0133670530303706,-0.0432469256739644,0,-0.0447223806605194,0.0842272860391438,0,0,0,0,0,0,0,0.0811404938516727,0,0,0,0,0,0,0,0,0,-0.0206490853091461,0,0,0,0,0,0
X002304.SZ,0,1.37995965595804e-05,0,0,0,0,0.0324893001106826,0,0,0,0,0,-0.025421751692461,0,0,0.156266469227878,0.0397062694943191,0,0,0,0,0,0,0.16463780143507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371166766814129,0,0,0,-0.0578661008281111,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383039971774049,0,0
X000651.SZ,0,0,0,0,0,0.0889144408972856,0.0961409744372094,0,0,0,0,0,-0.0176669617612239,0.223318977340039,0,0,0,0,0,0,0,0,0,0.0182831014281251,0,0,-0.100309385841001,0,0,-0.0863125504476272,0,0,0,0,0.0177625419554472,0,0,0,0,0,0,0,-0.00644136388141964,0,0,0,0,0,0,0,0,0.0163948986733197,0.00335870801475333,0,0,0,0.0397026519426034,0,0
X600104.SH,0,0,0,0,0.0449727823490965,0.0455235531248176,0,0,0,0,0,0,0,0.067454625596523,0.0863434525619971,0,-0.0559848794114344,0,0,0,0.0377284758087763,0,0,0,0,0.011186927846706,0,0,0,-0.0727002965863346,0.057031003219543,0,0,0,0,0,0.163954134286216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00239396177913778,0,0,0,0,-0.00182660406675479,0,0
