,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X000625.SZ,X300124.SZ,X002371.SZ,X000725.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X000063.SZ,X600031.SH,X000100.SZ,X300014.SZ,X600089.SH,X000157.SZ,X002179.SZ,X000977.SZ,X002236.SZ,X600703.SH,X002463.SZ,X600372.SH,X002241.SZ,X600741.SH,X002049.SZ,X600584.SH,X000661.SZ,X002129.SZ,X600522.SH,X600066.SH,X002028.SZ,X601877.SH,X000921.SZ,X000800.SZ,X600183.SH,X601799.SH,X600418.SH,X000988.SZ,X002074.SZ,X002007.SZ,X600566.SH,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0961740779033255,0,0,0.221298681636515,0,0,0,0,0,0.0320638772848579,0,0,0,0,0,0.0437961424555264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228408314011328,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.445793405138956,0,0,0.0465209937116218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513339266479331,0,0,0,0,0.0327893660824417,0,0.0442664339283328,0,0,0,0,0,0,0.00181142757761887,0,0,0,0,0,0,0.014261565399498,0,-0.0141372169288103,-0.0268987080984683,0,0,0,0,0,0
X600809.SH,0.243132739820349,0,0,0,0,0.0654964524924736,0,0,0,0,0,0,0,0,0,0.29641282221776,0,0.0840592623123665,0,0,0,0.118453910399752,0,-0.0131324120381098,0,0,0,0,-0.0212409690675243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208445188418798,0,0,0,-0.0194316646643274,-0.0188736621364872,0.0223020090841195,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.178241783860828,0,0,0,0,0,0.00612459428624028,0,0,0,0,0,0,0,0,0,0,0,0,0.0481273792324181,0,0.0843219529699494,0,0,0,0,0,0,0.0420290527468531,0,0,0,0,0,0,0,0.1025715501085,0,0,0.074607661678134,0,0,0,0,0.00213589281910644,0,-0.0158243936620405,-0.0159322496963562,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.132713049110059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02199063097427,0,0,0.0801246673273027,0,0,0,0.181659078984027,0,0,0,0,0,0,0,0,0,0.0918936212953842,0,0.0262954806384726,0,0,0.0379453510700515,0,0,0.00321803692787965,0,0,0,0,0,0,0
X000568.SZ,0,0.699716779928781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372944568754669,0,0,0,0,0.173398307031953,0,0,0,-0.033053979518822,0,0,0,-0.0446532658842656,0,0,0,0,0,0,0.0759911199396291,0,0,0,0,-0.034756721683114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.111637078213081,0,0,0,0,0,0,0,0.0938721660795182,0,0,0,0,0,0,0,0,0.071464572565202,0,0,0,-0.072202509748401,0,0,0,0,0,0,0.0376224746063521,0,0,0,0,0.179348493861416,0,0.0311812998282011,0,0,0,0.006910263909649,0,0,-0.0372364740633089,0,-0.00539104831407852,-0.0047662315700631,-0.0585848719747609,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.0255434392457307,0,0,0.122179337160527,0,0,0.0600572624758498,0,0,0,0,0.101670520829866,0,0,0.150257064507366,0,0,0,0,0,0,0,0,-0.132627564094722,0,0,0,0,-0.0999220167101498,0,0.0460565314646724,0,0,0,0.126314511325069,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0406819910948767,8.67361737988404e-19,-0.013281105804123,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0279701295274471,0,-0.0567831292285171,0.18835348154514,0,0,0,0,0,0.491404400363339,0,0,0.114467605242094,0,0,0,0,0,0,0,0,0.0208537439364439,0,0,0,0,0,0,0,0,-0.0182707627452819,0,-0.130430356049701,0,0,0,0,0
X003816.SZ,0,0,0,0,0,-0.285507148229372,0,0,0,0,0,0,0,0,0,0,0,0,0.101600062756529,0,0,0,0,0.0432454712792871,0,0,0,0,0,0,0,0,0,0,0,0,0.00317965356296568,0,0,0,0.17655560259057,0,0,0,-0.121679295702224,0,0.223958553289508,0,0.337291605155691,0,0,-0.017208945984622,-0.0626654992679617,0,0,0,0,0,0
X600104.SH,0,0,0.0312243969848174,0,0,0,0,0,0.013822711496119,0,0,0,0,0.0340541899551835,0,0,0,0,0.00156715140245251,0,0,0.0239163009994969,0,0,0,0,0,0,0,0,0,0,0,0.0539480289766606,0,2.16840434497101e-19,0,0,0,0,0,0,0.0262771908991793,0,0,0,0,0,0.0525532857338948,0.0187020579554038,0,-0.00794883675412307,0,0,0,0,0,0,0
