,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000858.SZ,X000625.SZ,X002304.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X600089.SH,X600741.SH,X002241.SZ,X000100.SZ,X600118.SH,X600703.SH,X601877.SH,X000623.SZ,X000568.SZ,X000581.SZ,X600066.SH,X000550.SZ,X600271.SH,X002236.SZ,X600177.SH,X000800.SZ,X000559.SZ,X000869.SZ,X002475.SZ,X002294.SZ,X300124.SZ,X600839.SH,X000400.SZ,X000050.SZ,X002129.SZ,X002456.SZ,X002465.SZ,X000977.SZ,X002292.SZ,X002007.SZ,X600809.SH,X300003.SZ,X600252.SH,X600312.SH,X600435.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0.031147263719802,0,0,0.192289153298186,0,0.000799155785273871,0,0,0,0,0,0,0,0.0688664625438164,0,0,0,0,0,0,0,0,0.269134407744264,0,0,0,0.0976496262292749,0,0,0,0,0,0,0.0592419252875912,0,0,0,0,0,0,0,0,0,0,0,0.120052501921989,0.0265641706985446,0,0,0.0590685246656391,0,0,0,-0.0749465807606154,0,0
X600519.SH,0,0,0,0,0,0.509719288879823,0,0.0105750286384576,0,0,0.0696991289456435,0,0,0,0,0,0.053670226728129,0,0,0.0934548303470564,0.150309321410799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0551621869343598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00461699248419464,0,0,0,0,-0.0579329084683587,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354987520607639,0.00218889283287061,0,0,0,0,0,0,0,0.100795480878963,0,0.0943067430306446,0,0,0,0,0,0,0,0,0,0,0,0.168840793720813,0,0,0.0199714598538523,0,0,0,0,0,0,-0.0225568576529678,1.0842021724855e-19,0,0,0,0,0,0
X000651.SZ,0.0120443223011724,0,0,0,0,0,0,0,0,0,0.211410529565828,0,0,0,0.0393964229016073,0,0,0.0593608395053042,0,0,0,0,0,0,0,0,0,0,0,0.348170223123069,0,0,0,0,0,0,0.0351892227443892,0,0,0.197574421710476,0,0.00195740350455545,0,0,0,0,0,0,0,0,0,-0.0467982984105707,0.00549362396647756,0,0,0,0,0,0
X002415.SZ,0,0,0,0.138986008755923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015419874392498,0,0,0,0,0,0,0,0,0.0403472532647966,0,0,0,0.379601718113679,0,0,0,0,0,0.0903043083530221,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208609808532352,-0.0942784080110097,0,0,0,0,0
X000858.SZ,0,0,0.00236996423020422,0,0,0,0,0.0826188958070253,0,0,0,0,0.0146330355815128,0,0,0,0,0,0.00150686874819621,0,0,0,0,0.0219114914420456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00236969900913435,0,0,0,0,0,0,0,0,0,0,-0.0362560962730456,0.0238030759533964,0,0,0,0,0,0
X000625.SZ,0.404576646102318,0,0,0,0,0,0,0,0,0.157448162917381,0,0,0,0,0,0.0850224839289076,0,0,0,8.67361737988404e-19,0,0,0.0618214821319254,0,0,0,0,0,0,0,0.0253109789266747,0,0,0,0,0,0,0,0,0,0,0.115569458643241,0,0,0.0202507019345642,0,0,0,0,0,0,-0.00419130608600642,-0.0294955371190519,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.0107675911608179,0,0,0,0,0,0,0,0,0,0.23961546161773,0,0,0,0,0,0,0,0,0,0,0,-0.0223824221861903,0,0,0,0,0,0,0,0,0,0,0,0,0.00350773507823429,0,0.366689334207165,0,0,0,0,0,0,0.0138001433846065,0,0,0,0,0,0
X600031.SH,0.151223049471525,0,0,0,0,0,0,0,0,0,0.14033854308225,0,0,0.692622521137616,0,0,0,0,0.0208678524024448,0,0,0,0,0,0,0,0.0368614627722539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189453407492737,0,0,0,0,0,0
X000063.SZ,0.12763392480531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125459084779289,0,0,0,0,0,0,0,0,0.115291506718351,0,0,0,0,0,0,0.0196949855175846,0,0,0,0.0414407519438947,0,0,0,0.0725802465505084,0,0.0228528916129597,0,0,0,0,0.0144998431853808,-0.00318819009015802,0,0,0,0,0,0
X600690.SH,0,0.278860814070592,0,0.295250463938462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144247701875253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00530229326807373,0.0432842829840867,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.177561995033371,0,-0.0365737536231059,0,0,0,0,0.0720452320693693,0,0,0,0,0,0,0.0166945862575587,-0.10193576257692,0,0,0,0,0,0,0,0,0.133467723731986,0,0,0,0,0,0,0,0,0,0,0,0.0441945518540336,0.181708600700052,0,0,0,0,0,0,-0.0263107722646684,0.0175583687933181,0,0,0,-0.0636764184607096,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.0181162060422169,0,0,0.0640798548403227,-0.0305416535420783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00536751954129552,0,0,0,0,0,0,0.0561989465163147,0,0,0.0611633412526868,0.411151916551382,0,0,0.0513606069210297,0,0.0536588569130052,0,0,0,0,-0.00426159409163835,0,0,0,0,0,0
X000157.SZ,0,0,0.0210819545417526,0,0,0,0,0,0.14100241226238,0,0,0,0,0,0,0,0.0288143458220684,0,0.00909007795437181,0,0,0,0,0,0,0,0,0.18408745510077,0,0,0,0,0,0,0,0.0223183185481246,0.0184229715394317,0,0,0,0,0,0.0622280771316862,0,0.0289282973348092,0,0,0,0,0,0,-0.016000127205509,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.103222706145645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217231807796999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493049065409221,0,0.163289326392037,0,0,0,0,0,0,0,0.220335263579263,0,-0.0296148631596732,0.0544768698860866,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.0225331630369899,0,0,0.0450851243520925,0,0,0.0828183183538017,0,0,0,0,0,0,0,0,0,0,0,0.277222558303222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226012174817133,0,0,0.234091565140857,0,0,-0.00395617257055346,0,0,0,0,0,0,0
X600741.SH,0.0969633938067793,0,0,0,0,0,0,0,0.0328752576821911,0,0,0,0,0,0,0.0762754722390831,0,0,0,0,0,0,0.144330220137097,0,0,0,0,0,0,0,0,0.0923153344888164,0,0,0,0,0.0598313060803879,0,0,0,0,0,0.135697001400238,0,0,0,0,0,0.017351557689342,-0.0399518444934926,0,-0.0258311917817429,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.080828254204165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116169219208256,0,0,0,0,0,0,0,0,0.0244631852429923,0,0,0,0.000511647402520835,0,0.166362891718668,0,0.0277515523408485,0,0,0,0,0,0,0,-0.0237111925423155,0,0,0,0,0,0
X000100.SZ,0,0,0.0789502598855905,0,0,0,0,0,0.0960209761278199,0,0,0,0,0,0.0736055779008697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663200104636369,0,0,0,0.0382485907825691,0,0,0,0,0,0,0,0.173802946892884,0,0,0,0,0,0,0,0.0245991030950622,0,0,0,0,0,0,0
X600118.SH,0,0,0.182228140213114,0,0,0,0,0,0,0,0,0,0,0,0.284952511837336,0,0,0,0,0,0,0,0,0,0,0,0,0.0578476069033732,0,0.0655436161987106,0.0293988828261079,0,0,0,0,0,0,0,0,0.0799435150711074,0,0.115996658533493,0,0,0,0,0,0,0,0.108385694659085,0,0,0.0621529577399619,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481081597629817,0,0,0.100074465085326,0,0,0,0,0,0,0,0.105658369909107,0.028039555836757,0.0515107511594532,0,0,0,0,0,0,0,-0.0140482116864516,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,-0.0365472824857682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172310405616622,0,0,0,0,0,0.112291265613893,0,0,0,0,0,0.111558206555272,0.0601780505167088,0,0.0690394794282528,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0249887608381581,0.000750803355681759,0,0,0,0,0,0
X000623.SZ,0,0,0,-0.113404817853081,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146210710509061,0,0,-0.261257572776671,0,0,0,0,0,0,0.201530489628804,0,0.678990736163704,0,0,0,0.236469843055995,0.0492613782879913,0,0,0,-0.182535358570229,0,0,0,0,0,0.115455540982852,0,0,0,0,0.0498467953212271,0,0.047775183437254,-0.06746718015175,0,0,0,0,0,0
X000568.SZ,0,0,0.0917285326354037,0,0,0.260297278862104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262460091195743,0.155999578737547,0,0.178831893946883,-0.0452242150362657,0,0,0,0,0.0507463684104402,0,0,0,0,0,0,0,0,0,0.216274713638855,0,0,0,0,0,0,0,0,0,0,0,0,0
