,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X600690.SH,X000568.SZ,X000651.SZ,X002475.SZ,X003816.SZ,X600104.SH,X300124.SZ,X002304.SZ,X000725.SZ,X000338.SZ,X002371.SZ,X000625.SZ,X600031.SH,X000596.SZ,X000063.SZ,X000100.SZ,X600089.SH,X002179.SZ,X300014.SZ,X000157.SZ,X600703.SH,X002236.SZ,X600741.SH,X002241.SZ,X600372.SH,X000661.SZ,X002129.SZ,X002049.SZ,X002028.SZ,X000977.SZ,X002463.SZ,X601877.SH,X600584.SH,X601799.SH,X600522.SH,X000921.SZ,X000800.SZ,X600066.SH,X600183.SH,X002007.SZ,X002223.SZ,X600177.SH,X600060.SH,X002074.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.29799883244901,0.0611527888409633,0.169290378518409,0.0920459128635842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355246738603922,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.119515302934364,0,0,0,0,0,0,0,0,0,0.0287296749257485,0,0,0.00759130030320067,-0.0126780501060774,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.00686494572856648,0.552364431159416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0310287220546106,0,0,0,0,0,0,0,0.0553774850953619,0,0,0.00100665335811543,0,0,0,0,0,0,0,-0.0719586115784627,0,0,0,0,0.0320936891091903,0,0,0,0,0.0020592902681439,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0.169532817588469,0.0732532601123966,0,0,0,0,0,0.0186482429955898,0,0,0,0.108809768192438,0.171322508793523,0,0,0.0707201710874525,0,0.0842989421058974,0,0,8.67361737988404e-19,0,0,0.027019585690769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0340087325788813,0.022129742601576,0,0,0,0,0,0
X600809.SH,0,0,-0.0470876060400554,0,0,0,0.530547185913426,0,0,0.0680765727779764,0,0,0,0,0,0,0,0,0.352185893961853,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0249553872315483,0,0,0,0,0,-0.0274309685381842,0,0,0.0477934405671027,0,0,0,0,0,0,-0.0559569685666353,0.0405537332082295,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.025344586926749,0,0,0,0,0,0.114046683792993,0,0.00881652753389216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258971485289549,0.0223055436180185,0,0,0,0.00356955548075844,0,0,0,0,0,0.103475391377594,0.0806269883283484,0.0367863977221768,0.05663621251612,0,0,0,0,0,0,-0.00981914636768646,0,0,0,0,0,0,0
X600690.SH,0,0.053472073822295,0,0,0,0,0.305012151295437,0,0,0,0,0,0,0,0.0531569513038297,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395325943337071,0,0,0,0,0,0,0,0,0,0,0,0.0726542338837916,0,0,0,0,0,0,0,0,0,0,0,0.0235150581678535,0,0,0,0,0,0
X000568.SZ,0,0.614898777099316,0,0.355637864016374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815307937285129,0,-0.0667330972594206,0,0,0,0,0,0,0,0,0.0368844951336017,0,0,0.0221279549436212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00611877393821601,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.00415415041324973,0,0.156593469429491,0,0,0,0,0,0,0,0,0,0,0.0380465447543501,0,0.00282915449514682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068538460145609,0,0.144347724128408,0,0,0.0635247108192287,0,0,0,0.0293730716412976,0,0.027834522104239,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.136883459614607,0,0,0,0,0,0,0,0,0,0,0.070750340786812,0.042173039178931,0,0,0,0,0,0,0,0,0,0,0,0.282480909174282,0,0,0,0,0,-0.0644692010191101,0,0,0.107110992353436,0,0,0,0,0,0.0146753710580449,0,0,0,0,0,0,0,-0.0434597523483362,0.0115846929758812,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.042699354801683,0.116649697171617,0,0,0,0,0,0,0,0,0,-0.0403719320459856,0,0,0.185392503822441,0,-0.177693238186169,0,0,-0.0487577531300852,0,0,0,0,0,0.204826653520187,0,0,0,0,0,0,0.12654215221242,0,0.0280422354470317,0,-0.0647442954908432,0.0417368412380445,0,0,0,0.00601473387093489,0,0
