,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X600690.SH,X000651.SZ,X002415.SZ,X600809.SH,X003816.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X600031.SH,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002179.SZ,X002463.SZ,X000100.SZ,X002241.SZ,X600089.SH,X600584.SH,X600703.SH,X600372.SH,X000157.SZ,X600418.SH,X000977.SZ,X600066.SH,X002028.SZ,X600741.SH,X002049.SZ,X002236.SZ,X600522.SH,X600183.SH,X601877.SH,X000921.SZ,X601799.SH,X600487.SH,X000661.SZ,X002180.SZ,X600460.SH,X000800.SZ,X002294.SZ,X002074.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0,0,0.109645227347042,0,0,0,0,0,0.239164871190838,-0.187075956980457,0,-0.163908189986997,0,0,0,0.0486513145264668,0,0.0244485453132892,0,0,0,0.291277084490608,0,0,0,0.0549403053391037,0.16173462186992,0.047158851498524,0.0712915886757818,0,0,0,0.00277483328447256,0,0,0,0,0,0,0,0.0465720004193345,0,0,0.00986187721378588,0,0,0,0,0.0501645280514777,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.0154531086131468,0.212242626687766,0,0,0,0.0390980404142433,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.148398715708566,0,0,0,0,0,0,0.033275855964628,0,0,0,0,0.0696616278424437,0,0,0.0206226097723941,0.0285228542778394,0.0258206092023755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.00554037296482406,0,0,0,0,0.0480674410278435,0,0,0,0,0,0.0150347508202756,0,0,0,0.601042500427756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170022022601921,0,0,0,-0.0221965025676871,0,0.0350125427530716,0.00337876881279739,0,0,0,0,0,0,0,0.0425360350319515,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212540919785149,0.544309055716953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500593444534222,0,0.081647955917165,0,0,0,0.291715018290126,0,0,0,0,0.0780466435885369,0,0,-0.147116027031444,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291575568953089,0,0,0,0,0,0,0.176073389970384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14334007625104,0,0.13322831529899,0,0,0,0,-0.0533657730480113,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0778394510085345,0,0,0,0,0,0.0300064404642835,0.029060466809885,0,0,0,0.0379350257485619,0,0,0.055139571581335,0,0,0,0.0400465974710565,0,0,0,0.125395445992797,0.32100135338477,0,0,0,0,0.0886834786795217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.341996321213622,0,0,0,0,0,1.38777878078145e-17,0,0,0.167643586379846,0,0,0,0,0,0,0,0,0,0.0449023507203559,0,0,0,0,0,0,0,0,0,0.125563190732319,0,0,0,0,-0.0180157194048999,0.153939238144324,0,0,8.67361737988404e-19,0,-0.0320821266616952,0,0,0,0,0,0,0
X002304.SZ,0,0.569786040965134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141344640032839,0,0,0,0,0,0,0,0,0,0,0,0,0.118203990266358,-0.0332902512170851,0,0,0,0,0,0,0,0,0,0.0133961444375345,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0.091593501632814,0,0,0,0,0,0,0,0.098984229729753,0,0,0,0,0,0,0,0,0,0.115480832095702,0,0,0,0,0,0,0,0,0,0.187030383593902,-0.0103791207793052,0,0,0,0,0,0,0,0,0,0.237459658285011,0,0,0,0,0,0,0,0,0,0,-0.0187754522565675,0,0.131740334198299,0,0,0.0649001097922274,0,0
X000596.SZ,0,0,0,0,0,0,0,0.444023536428714,0,0.284072590708357,0,0,0,-3.46944695195361e-18,0,0.208361158134082,0,0,0.112869684636616,0,0,0,-0.0963648418992864,0,0,0,0,0,0,0,0.011335688018942,0,0,0,0,0.0932044747859642,0,0,0,0,0,0,-0.0187309379818559,0.0909798605685386,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0534337411845095,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163537231183891,0,0,0,0,0,0.362711748117106,0,0.246670380789741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0862840225717529,0,0,0.616335960837174,4.33680868994202e-19,0,0.0114647032341292,0.0614405260073928,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0245008754873008,0,0,0,0,0.114543540149684,0,0,0.0523539383759096,0,0.0856856785713183,0,0.116952460557492,0,0,0,-3.46944695195361e-18,0,0,0,0,0.165756251739091,0,0.0758346112668885,0.0749728047751175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.104409846960894,0,0,0,0
X002463.SZ,0,0,0,0.215724076763895,0,0,0,0,0,0,0,-0.47550260999765,0,0,0,0,0,0,0,-0.179208146406724,0,0,0,0,0,0,0.2887148289049,0,0,0,-0.162425507721245,0.0255970917426306,0,0,-0.115815429246576,0.0174715555106113,0,0,0.874481899234265,0,0.117468307716091,-0.106905584527209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,-0.0110171186289414,0,0,0,0.731482624203651,0,0,0,0,0,0,0,0.0805346246681159,0,0,0,0.0456363138763155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12908083784664,0,0,0,0,-0.0347799583441525,0.00440996418648117,0,0,0,0,-0.00756629050028605,0,0,0,0,0.207744921738983,0,0
X002241.SZ,0,0,0,0.309919229122368,0,0,0,0,0,0.0796891098837958,0,0.0323703094295527,0,0,0,0,0.0895426193863296,0.0152007946857839,0,0.0394100399546722,0.00320311567561092,0,-0.0142299515120769,0.0211539668450897,0,0,0.178982505556761,0,0.212437232703135,0,0,0,0,0,0,0,0.136522975287026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570140127637389,0,0,0,0,0,0,0
X600089.SH,0,0.151943610229325,0,0,0,0,0,0,0.064355545503049,0,0,0.0160619888159818,0,0,0,0,0.0226918709234848,0,0,0,0.128615542348333,0,0,0,0,0,0,0,0,0.10041347018124,0,0,0,0,0,0,0,0.186056619321348,0,0,0.111661164121523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0.355290228587885,0,0,0,0,0,0.0518512221474716,0.0163123976221753,0,0,0,0,0,0,0,0,0,0,0,0.146684539814888,0,0.140716733225271,0,0,0,0,0,0.0788352906946043,0,0,0,0,0.23592707199462,0,0,0,0,0,0,0,0,0,0.17189945631338,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200812058662322,0,0,0.129923987974476,0,0,0,0.0497211638159911,0.0189253603488379,0,0,0,0.363278886750253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00408007417365584,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.2329440169625,0,0,0,0,0,0,0.15070517334505,0,0,0,0.185207727736661,0,0,0,0,0,0,0,0,0,0.00973122919916264,0,0.0689193437555723,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318505200891028,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0154152169606259,0,0,0,0.171402935173308,0,0,0,0.146591013933178,0.0165293606538778,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161871266874718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600418.SH,0,0,0,0.21461865022678,0,0.072611002003537,0,0.062282172595954,0,0,0,0,0,0,-0.147747552871485,0,0.254111537350737,0,0,0,0,-0.0995677189035129,0,3.46944695195361e-18,0,0,0,0,0.278839364156759,0,0,0,0.182894693697333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410298711545704,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116742865313961,0,0.175369123217442,0,0,0,0,0,0,0.0664092313211056,0,0,0,0.017115931184269,0,0,0,0,0,0,0,0,0.233651420853141,0,0,0.191098733448223,0,0,0,0,0,0,0,0,0,0,0,0,-0.0354084610299234,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.0972735617078289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236302268522432,0,0.163741033217776,0,0,0,0.0993270267253345,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252207409459612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002028.SZ,0.0742578315746292,0,0,0,0,0,0,0,0,0.00957431975415224,0,0,-0.0847526750745556,0,0,0,0,0,0.198693727889143,0.0203915169283772,0,0,0,0,-0.0823118264944501,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.282912650051079,-0.0129537180587309,0,0,0,0,0,0,0,0,0.0163375536894649,0,0,0,0.0767111142983803,0.0260234035283599,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0.0920424044493897,0,0.00939113921134486,0,0,0.0831719286601949,0,0,0,0.103499087006848,0.0877245107391989,-0.108634700904323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403840512954316,0,0,0,0,0,0,0,0.0204762860710821,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916604074548373,0,0,0,0,0,0,0,0,0.00297616891334773,0,0,0,0.152754546260876,0.584779789791008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124306550413171,0,0.0603951000039127,0,0,0,0.0295676611340958,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0.127004979625851,0,0,0,0,0,-0.0436220494217205,0,0,0,0,0,0,0.0126568384443876,0.0449583339168686,0,0,0,0.0611913027465311,0.197678906814784,0,0.320006767571095,0,0,0,0,0,0,0,0.174385239999254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236114654187731,0,0,0.0198838638726232,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0714391286474965,0.00464053332493732,0,0,0,0.0443734644957039,0,0,0,0,0,0,0.127160695623411,0,0,0,0,0,0,0,0.160062182971868,0,0,0,0.142538555820203,0,0,0,0,0,-0.0306152670746975,0,0,0,0.23405389015196,0,0,0.0266171525459567,0,0,0,0,0,0,0,-0.0543133583176855,0,0,0.116532663354613,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.00928567333648799,0,0,0,0,0,0,0,0,0,0,0,0.164762381863021,0,0.0966439734013779,0,0.18458262315499,0,0,0,0,0.148514799550859,0,0.136541724165922,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0218149131724452,0,0,0,0,0,-0.0245446432644505,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0520452250508173,0.0883326845883061,0,0,0,0,0,0,0.179145715596458,0,0.00590093778607183,0,0,0.102816098959925,0,0,0,0,-0.0046367890443756,0,0,0,0,0,0,0,0,0,0,0,0.114646444658894,0,0,0,0,0,0,0,0,0,0.0396521933225047,0,0,0,0,0,0
X000921.SZ,0,0.223983030067899,0,0,0.565462285218303,0,0,0,0,0,0,0,0,0,0,0,0.00138315253920058,0,0,0,0.0146730720039079,0,0,0,0,0,0,0,0,0.103303122153619,-0.0423508173852365,0,0.0955631669213855,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.0161790888982863,0,0,0,0,0,0,0.00378193915107143,0,-0.0579729817494618,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382618257218296,0.212295613874534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100753734542142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0513279524608565,0,0,0,0,0.603226837354698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18864204894375,0,0,0,0,0,0,0.0377248683766195,0,0,0,0,0,0.0689692726928671,0,0,0,0.0677875417128698,0,0,0,0.151412841518399,0.335140139816144,0,0,0,0,0,-0.000138414812034399,0,0,0.0694791390248791,0,0,0,0,0.136586195240465,0,-0.0213086143520583,0.0428094150410211,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.410837785664661,0,0,0,0,0,0,0,0,0,0,0,0.017860281581768,0,0,0,0,0,0.0148796605626206,0,0,0,0,0,0,0,0.0152627405682954,0,0,0,0,0,0,0.16665743494881,0,0,0,0.227900849434954,0,-0.0488695710072528,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0.155789227060963,0,0.237417811114601,0,0,0.0280976218961766,0,0,0,0,0,0,0.125632597063222,0,-0.287047939182351,0,0,0,0,0,0,0,0,0,0,0,0,0.453759782160347,0,0,0,0,0,0,0,0,0.0911977314949746,0,0,0,0,0,0,-0.0322726889486795,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0.0383330848360836,0,0,0,0,0,0,0,0,0,0.0123390595301551,0,0,0,0,0,0.166812128625047,0,0,0,0.0111637346021229,0.0276732398455461,0,0,0.108586857785662,0,0,0,0.284134704829336,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.0826932774773917,0,0,0.0984291198522672,0,0,0,0,0,0,0,0.149116249988155,-0.0427589901752038,0,0,0,0,0,0,0,0.0451908276350937,0,0,0.0437194214449169,0,0,0,0.0523643899251389,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167046715382006,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43678433873211,0,0,0,0,0,0,0,0,0,0,0.0286828635587725,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522847194023656,0,0,0,0.162645457891279,0,0,0.0397947621033389,0,0,0,0,0,0
X002129.SZ,0,0,0.049931372827942,0,0,0,0,0,-0.0748712207034655,0,0,0,0,0.00396583519521202,0,0,0.00749012905216557,0.0407537482696331,0,0,0.290665173019879,0,0,0.167953985376273,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.111593062169454,0,0,0,0,0,0,0.212813512970071,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0727476107771303,0,0,0,0,0,0,0,0,0,0.0475404894507128,0.136485451312632,-0.108327420830556,0,0,0.042334580772298,0,0,0,0,0,0,0,0,0.0626476658990976,0,0,0,0,0,0,0,-0.116460285143554,0,3.46944695195361e-18,0,0,0.0205096498467498,0,0,0,0,0,0,-0.0322096559129195,0,0,0,0,0,0
Slope,0,0,0,0,-0.080457439403419,0,0,0,-0.213841359406278,-0.0361047275065423,0.112232933820244,0,-0.0740341524894001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.313283548632921,0,0.109270550034135,0,-0.540127111058358,0,0,0,0,0,0,0,0.336223664660989,0,0,0,0,-1.20053742232279,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00838707365985546,0,0,0,0,-0.0809944632948971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358978635336373,0,0,0,0,0,0,-0.193799076435309,0.613981556133582,0,0.0495726594826872,0,0,0,0,0
RealEstate_excess,0,0,0.0962218346403607,-0.0445484337203871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725984922432631,0.0212155248059442,0.0318120793233404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.185354453171669,0.102513675905983,0,0,0,0,0,0,0,-0.0357303006656757,0,0,0,0,0,0,0
MKreturn,0,0,0,-0.111854280514737,0,0,0,0,0,0,0.114314983177989,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0362200791743898,0,0,0,-0.195851113446939,-0.0555081281280043,0,0,0,0,0,0.167024635558216,0,-0.0785318185765545,0,0,0,0,0,0,0,0.0983217229728137,0,0,0,0.0443978472907113,0,1.73472347597681e-18,0,0.0871789348436158,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.00247888321614543,0,0,0,0.00147614574338347,0,0,0,0,0,0,0.00263367674211551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000950966413828659,0,-0.000654450982664502,0,0,0,0,0,0,-0.00259420211589982,0.00288303147752631,0,0.000626789462532885,0,0,0,-0.00264313750038976,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.171124078596023,0,0,0,0,0,0,0,-0.0511725821180973,0,0,0,0.0156380826103104,0.23955697253559,0,0,-0.0771465765905553,0.0349164743172213,0,0,0,0,0,0,0.060404952354076,0,-0.0422883575603997,0,0,0,-0.138948043175588,0,0,0,0,0,0,0.0185764176417893,0,0,0,0,0,-0.348393374106167,0.0627636343908526,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.016096962477618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123570871197228,0.0271333010012938,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00102101793290265,0,0,0.000439515588653147,0,0,0,0,0,0,0,-0.001750569844974,0,0,0.000548181515513569,0,0,0,0.00276796814779653,0,0,0,0,0,0,-0.00488184475386334,0,0,0,0,0,0,-0.0161211121329508,0.00110995312835152,0,0,0,0.0274474660160883,0,0
