,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X002475.SZ,X000568.SZ,X002304.SZ,X000651.SZ,X600104.SH,X600690.SH,X300014.SZ,X000725.SZ,X600031.SH,X300124.SZ,X002371.SZ,X000625.SZ,X000661.SZ,X600703.SH,X000338.SZ,X002241.SZ,X000063.SZ,X003816.SZ,X002129.SZ,X000596.SZ,X000100.SZ,X002049.SZ,X300142.SZ,X002179.SZ,X000799.SZ,X600460.SH,X600741.SH,X600584.SH,X000157.SZ,X600779.SH,X601877.SH,X600702.SH,X002414.SZ,X002007.SZ,X002236.SZ,X002074.SZ,X601799.SH,X600183.SH,X300003.SZ,X000800.SZ,X300146.SZ,X600089.SH,X002508.SZ,X600884.SH,X002185.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0.0529632618734884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147590465111629,0.503622285477369,0,0,0,0,-0.105079878411898,4.33680868994202e-19,0,0.0808503357616037,0,0.134515019234953,0.0609632870949061,0,0.00660457940504703,0,0,0,-0.0316751122968142,0.116226488861285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0693449725038152,0,0
X000625.SZ,0,0,0,0,-0.224852241242573,0,-0.326909587559618,0,0,0.774833158263298,0,0.14490062662871,0,0,0,0,0,0.18418253055929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168641723948304,0.121508875788463,0,0,0.345329522347061,0,0,0,0,0,0,-0.0867353412083172,0,0,0,0,-0.0863769106980578,0,0,0,0.0646027956726454,0,0
X000661.SZ,0,0,0,0,0,0,0,-0.0794999079671966,0,0,0,0.0449174168539918,0,0,0,0,0,0,0,0,0,0,0,0.00335439437735633,0,0,0,0.1424247335326,0,0.273295457328093,0,0,0,0,-0.173617636888888,0,0,0,0,0,0,0,0,0.0701764937454239,0,0,0.300449358689605,0,0,0,0,0,-0.0364248455832728,0,0,0,0.151439497932068,0,0
X600703.SH,0,0,0,0,0,0,0,0.149722566588599,0,0,0,0,0,0,0,0.121584972081352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083591162898928,0,0,0,0,0,-0.0129380463944854,0.164483962089746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00402815954312897,0,0,0,0.0208558953545738,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000324887360345371,0,0,0.0835813563056823,0,0.15003759675382,0,0,0,0,0,0.00703678724173814,0,0,-0.00202138524967749,0,0,0,0,0,0,0,0,0.0131616845248112,0,0,0,0.134490662188479,0,0,0,0,0,0,0,-0.0366909721277574,0,0,0,0,0,0,0,-0.0881224532218548,0,0
X002241.SZ,0,0,0,0,0,0.27622168270366,0,0,0,0,0,0.157166964560124,0,0,0,0,0,0,0,0,0,0,0,0.0948829855564108,0,0,0,0,0,0,0.194824764184121,0,0,0,0,0,-0.0245189645298538,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0827823814737375,0.0845800722370159,-0.123788212159506,0,0,0,0.159821493011041,0,0
X000063.SZ,0,0,0,0.0200056134763127,0,0,0,0.0286897827781667,0,0,0,0.00235863069201953,0,0,0,0,0.0320474396863547,0,0,0,0.045666149309543,0,0,0,0,0,0.00908988596558858,0.0512319506822642,0,0.0670986965575057,0.0306546232268538,0,0,0,0,0,0.0323713492629683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142949484113606,0,0,0,0.00363172382056867,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0368020901155668,0,0,0.0144310652249105,0,0.0203846248974411,-0.0155070925137303,0,0,-0.0660404117201079,0,0,0,0,0,0,0,0,0.0152220087430705,0,0,0,0,-0.0110634022551782,0,0,-0.0176184036102957,0,0.00557873383065714,-0.0479775271174485,-0.0356965046945019,0,0,0,0,0,0,0,0,0,0.0137084576524451,0,0,0,0,-0.0396255824661198,0,0
X002129.SZ,0,0,0,0,0,0.0361646033217671,0,0,0,0,0,0,0,0,0,0.0860431089729171,0,0,0,0,0,0,0,0,0,0,0,0,0.155949161264045,0,0,0,0.0742811996028488,0,0.0312353151380911,0,0.00663957916768111,0,0,0,0.284917225781641,0,0.022271111111347,0,0,0,0.0282706301607924,0,0,0,0,0.0634217082031022,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0.345809442817629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173680712335577,0.303052451769019,0,0,0,0,0.107807614227185,0,0.0604387820431809,0,0,0.0930210926434905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0802922388286218,0,0,0,0,0,0,0.271906433796812,0,0.0395561932580572,0,0,0,0,0,0.0151001974642547,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126398925980568,0,0,0.128594608990054,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0789978017192994,-0.00783262111551784,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0277488261432459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350227462373415,0,0,0,0,0,0.281624246167424,0,0,0.155176892614012,0,0,0,0,0,0,0,0.0419648748444404,0,0,0,-0.0316280268901221,0,0,0,-0.0215954485921638,0,0
X300142.SZ,0,0,0,0,0,0,0.00519136651081886,0,0,0,0,0.0182907568058567,0,0.149675164964298,0,0,0,0.17704503260468,0,0,0,0.0265086616529539,0,0,0,0,0,0,0,0,0.0224503743746136,0,0,0,0,0.0315946217760121,0,0,0.114209645990144,0,0,0.21317740612362,0,0.0833213903923401,0,0,0,0,0,0,0,-0.0339204724753744,0,0,0,0,0.149505303211279,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261312231213997,0,0,0,0,0.230078863748759,0,0,0,0,0,0.260448801050777,0,0,0,0,0,0,0,0,0,-0.163432829899376,0,0,0,0,0,0,0,0,0,0,0,0.234282443393576,0,0,0,0,0,0,0,0,0,0.0769153793797,0,0
X000799.SZ,0,0,0,0.445195915146074,0,0,0,8.67361737988404e-19,0,0,0,0.175760578783381,0,0,0,0,0,0,0,0,0,0.0903632717381058,0,0,0.0214984460052416,0,0,0,0,0,0,0,0,0.0482043041673226,0.254279179833224,0,0.0262119460046481,0,0,0,0,0,0,0,0,0.164416266572139,0,0,0,0,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0.118013160955433,-0.0109356347100626,0,0,0,0,0,0,-0.150708246268527,0,-0.0602256518474143,0,0,0,0,0.29743874594294,0,0,0.23522501588129,-0.0808943249151814,0,0.0746740590897464,0,0,0,0,0,0.689204202933338,0,0,0,0,0,0,0,0,-0.013717161609805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0.15912925860644,0,0,0,-3.46944695195361e-18,0.0674715877733477,-0.0344338826024854,0,0,0,0,0,0,0,0,0,0,0,0,0.141330619217851,0,-0.172797010368187,0,0.175756628626911,0,0,0.15938379817745,0,0,0,0.00745696058650744,0,0,0,0,0,0,0,0,0,0,0.160817420608244,-0.0484635852427482,0,0,0,0,0.0389978867862861,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149806074185539,0,0.0535372863776191,0,0.0729652868963753,0,0,0,0,0.0141829536674184,0,0,0,0,0,0,0,0,0,0,0.0657615842074516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051455684750991,0.418341679928111,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0125175989821639,6.93889390390723e-18,0.104960937392778,0,0,0,0.0249064836077707,0,0.457951555714504,0,0,0,0.0560631759455256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0472708997184645,0,0,0,0,0,0,0,0,0.0199778222973439,0,0,0.0851206407969639,0,0,5.42101086242752e-20,0.00451292347148646,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0,0,-2.07230541294051e-05,0,0,0,0,0,-0.175937775054257,0,-0.0480477879238069,0,0,0,0,0,0,0,0.119035454117496,0,0,0,0,0,0.52603431395636,-0.000454563915016164,0,0,0,0,0,0.097242207866117,0,0,0.0340784007745843,0.253241666927886,0,0,0,0,0,0,0,-0.174002605566484,0,0,-0.0512993120697274,0,0,0,0,-0.0363873268819425,0,0
X601877.SH,0,0,0,0,0.143382331101217,0,0,0,0,0,0.166114087662175,0,0,0,0.0276677179528327,0,0,0,0,0,-0.0401411352439869,0,0,0,0,0,0,0.0335169109781854,0,0,0,0.0453547763351565,0,0,0,0,0,0.278932529734128,0,0,0,0,0,0.0729685154756453,0,0.0525739640507702,0,0,0,0.0156704808147796,0,0,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0.0839525479360597,0,0,0,0.0838853680723996,0,0,0.152654494116046,0,0,0,-0.351241500699485,0,0,0,0.262993162322758,0,0.0903291522686919,0,0,0.0193412182220147,0,0,0,0,0.218149154402486,0,0,0,0,0,0,0,0,0,0,0.213336322130864,0,0.0873620971080053,0,0,0,0,0.165641128141586,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380730125609755,0,0,0,0,0,0,0,0,0,0,0,0.128938647134575,0.223542320196106,0,0,0,0.0230415887809996,0,0.0108647938221714,0,0,0.0276247607939228,-0.0947243077076261,0,0,0,0,0.0813327423815301,0,0,0,0,0,0,0,0,0,-0.0123762472977618,-0.00613225519988546,0,0,0,0,0,0
X002007.SZ,0.127687798673521,0,0,0,0,0,0.248207766501868,0,0,0,0,-0.00246403053779572,0,0,0.0459171021193935,0,0,0,0,0,0,0,0,0,0,0,0,0.0415424303527376,0,0,0,0,0,0,0.0897039072960934,0,0,0.0766358714401322,0,0,0,0.0243342927561406,0,0,0,0,0,0,-0.0336907860763215,0,0,0,-0.0420812081358448,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0296208431238378,0,0,-0.0111386429129867,0,0.151893082270183,0,0,0,0,0,0,0.0758002565223262,0,0,0,0,0,0.0873911612490743,0,0,0,0.133546102029898,0,0,0.0236949489690046,0,0,0,0,0,0.101938552934722,0,0,0,0,0,0,0,0,0.050208829071635,0,0,0,0,0.0229586063495702,0,0
X002074.SZ,0,0,0,0,0,0,0.16142976595771,0,0,0,0,0.091325698105694,0,0,0,0,0,0,0,0,0,0,0,0.181760604896654,0,0,0.0240645944577221,0.0201633118765204,0,0.0180133423948366,0.00988055733187912,0,0,0,0.0315274346087392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20722865037326,0,0
X601799.SH,0,0,0,0,0,0,0,-0.0154251714935282,0,0,0,0.0554544072986412,0,0,0.0403232342162246,0,0,0,0,0,0.446383320032283,0.0432155434201931,0,0,-0.0525492320113016,0,0,0.0963361933669104,0,0,-0.160254988850083,0,0,-0.123290536033628,0.084682432541148,0,-0.00899650370174838,0,0,-0.0104471469912299,0,0,0,0,0,0,0,0,0,0,0,-0.107377273927793,0,0,0,0,-0.0692509839246242,0,0
X600183.SH,0,0,0,0,0,0.0670452971292532,0,0,0,0,0,0.0684409208278166,0,0.0343383248586023,0,0,-0.0626902317067526,-0.027691516545625,0,0,0,0,0,0.10347905686666,0.0157471384828384,0,0,0,0.0118982347763552,0,0,0.0946453880310824,0,0,0,0,0.0239772705228218,0,0,0,0,0,0,0,0,0,0.166535920335157,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0.0997918630966192,0,0,0,0,0,0,0,0,0,0,0,0,0.0790829307656293,0,0,-0.00890451408415983,0,0,0,0,0,0,0,0,0,0.0750491662531246,-0.0520334626885651,0,0.00392666417361917,0,0,0,0.0714017603841437,0,0,0,0,0,0,0,0,0,0,0,0,0.0645257707299699,0,0,0,0.000227600535306863,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.0860332288556819,0,0,0,0,0,0,0.0392872920066204,0,0,0,0,0,0,0,0,0,0,0.0426733097558756,0,0,0.00442338298224146,0,0.115094235547205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0.107408599167858,0,0,0,0,0,0.0240399170661682,0,0.0115921909682134,0,0,0,0.105595877292924,0.0264335070183554,0,0,0,0.0605626103846536,0,0,0,0,0.173367833923063,0,0,0,0,0,-0.207672182591386,0.0413661195977735,0.031233948861899,0,0,0,0,0,0.0475745616955552,0,0,0,0,0.102092113090453,0,0,0,0.0781669512796316,0,0,0,4.33680868994202e-19,0,0
X600089.SH,0,0,0.123546356327791,0,0,0,0,0,0,0,0,0.0437025791583373,0,0,0,0,0,0,0,0,-0.101969223260953,0,0,0.0729630617959627,0,0,0,0,0.137855536804393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14907405621763,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0513875061387312,0,0,0,0,0.00926254704862849,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734355926034203,0,0,0,-0.0298131585943285,0,0.0686880087012046,-0.0400169707819763,0,0,0,0,0,0,0,0.0413987009496277,0.0939014247449293,0.0569649223032689,0.0575340956309719,0,0,0,0,0.0464402351283586,0,0,0,0,0,0,0,0,0,0,0,0.086023847170397,0,0,-0.00594088025993579,0,0,0,0,0,0,0
X600884.SH,0,0,0,-0.129180007622167,0,0,0,0,0,0,0,0.12763122892778,0,0,0.0420719517789944,0,0.132119160962205,0,0,0,0,0,0,0,0,0,0.243633562602972,0.0637069718905471,-0.0979466483712495,0,0,0,0,0.249290093914243,-0.187004071170733,-0.0282379709687107,0.0763306464773899,0.0442843576364104,0,0,0.0383986493647442,0,0,0,0,0,0,0,0,0,0,0,-0.05388395632292,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041968928800638,-0.00926751845267772,0,0.164635603176192,0,0,0,0,0,0,0.00206698963043773,0.198275222391494,0.0515066332605197,0.0235674353887587,0,0,0.0604482470331383,0.368198866307342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222479453968493,0,0,0,0,0.0207962076281366,0,0
Change_TY3M,0,0,0,0,0,-0.0150533153243784,0,0,0,0,0,0,0,0,0,0.0285146269173135,0,-0.0493633131603813,0,0,0,0,0,0,0,0,0.0993261043893496,-0.0321042156327253,0,0,0,0,0,0,0,0,0,0.110086587174351,0,0,0,0,0,0,0,0,0,0,0,0.03638747505532,0,-0.0181330748401635,-0.0727294059396175,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792968565768582,-0.0980183293689068,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10751212174575,0,0,0,-0.113689551848582,0,0
TED,0,0,0,0,0,0,0,0.0401949427745978,0,-0.367021913121251,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128702772305299,0,0,0,0,0,-0.128292042757678,0,0,0,0,0,0,0.0535214700811489,0,0,0,0,-0.28720824666749,0,0,0,-0.000465592268250301,0,0,0,0,0,0.573327048892916,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.00215381705206182,-0.0106013837508291,0.0849223681413911,0,0,0.0491964919096715,0.037531172098158,-0.0566869854381717,0,0,0,0,0,0,0,0,0,0,-0.0446312231239535,0.0150065252383167,0,-0.0189519034197213,0,-0.00968709169535997,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0219826001184987,0,0,-0.0627816413667981,0,0,0,0
MKreturn,0,0,0,-0.0140102975393896,0,0,0,0.0372004272709932,0,0,0,0,0,0,-0.00622417714874626,0,0,0,0,0,0.00461848093218223,0,0,0,0,0,-0.0121011555827772,0,-0.0331217848771101,0,0,0.0208863720294807,0,0,-0.0909711769084208,0,0.0221704743796953,0,-0.0293169075748694,0,0,0.12148799245964,0,0,0,0,0,0,0,0,0,0,0.0148277684468186,0,0,0,0.0036131028885457,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000609325423480352,0,0.00212639313688853,-0.000462497930651374,0,0,0,0,0,0,0,0,0,0,0,-0.000176119245928223,2.71050543121376e-20,0,-0.00155101384145158,0,0,0,0,0,0,0,-0.000237472911859358,0,0,0,0,0.00252500952607007,0,0,-0.000209313725521822,0,0,-0.00334136942208126,0.0111811640760167,0,0,0,0.0104501972650874,0,0.0635585042654687
CarbonVol_Shenzhen,0,0,0,-0.0415524428615103,0,0,0,0,0,0,0,0,0,0,0,-0.0691762146078266,0,0.117672913623514,0,0,0.0038658227134824,0,0,0,0,0,0,0.168097032567028,0,0,-0.0150763920896425,0,0,0,0,0,0,0,0,0,0,-0.123698497044306,0,0,0,0.128240599307686,0,0,-0.119420719464002,0,0,-0.0450542701521106,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000517133711069587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00602032493117425,0,0
CarbonVol_Hubei,0,0,0,0,0.0196321185079591,0,0,0,0,0,0,0,0,0,-0.0406774213411585,0,0,0,0,0,0,0.0860235936368407,0,0,-0.00334790925127175,0,0,0,0,0,0,0,-0.0451520382947502,0,-0.014878924565398,0,0,0.00859081111947171,0,0,-0.0257820018125962,0.00773671007091645,-0.047348581106454,0,0,0.0309091024467102,0,0,0,0,0,-0.00897728737284886,0,0,0,0,0.0546983480004911,0,0
