,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X600372.SH,X000338.SZ,X000157.SZ,X600741.SH,X002241.SZ,X600089.SH,X600703.SH,X000100.SZ,X601877.SH,X000623.SZ,X600118.SH,X000581.SZ,X002236.SZ,X000550.SZ,X000568.SZ,X000559.SZ,X600066.SH,X000050.SZ,X600271.SH,X600177.SH,X002475.SZ,X600839.SH,X002294.SZ,X000869.SZ,X000400.SZ,X002456.SZ,X000800.SZ,X300124.SZ,X002129.SZ,X600435.SH,X002292.SZ,X002465.SZ,X002007.SZ,X300003.SZ,X002038.SZ,X600809.SH,X600252.SH,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0.130225653812699,0,0,0,0,0,0,0,0,0,0.172838652833554,0,0,0,0,0,0,0,0,0,0.048179012376341,0,0,0,0,0,0,0,0.0482345086155051,0,0,0,0,0,0,0,0,0,0.157678926674639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600519.SH,0,0,0,0,0,0,0,0.255193712728062,0,0,0.133835277983791,0,0,0,0,0.047785328915978,0,0,0,0,0,0,0,0,0,0.11284417458641,0,0,0,0,0,0,0,-0.0230103825503519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00419820077671454,-0.0358969979888125,-0.155865486781722,0,0,-0.0256687047224523,0,0
X000725.SZ,0,0,0,0.145340906192964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403336486681872,0,0,0,0,0,0,0,0,0,0,0.0936460333431141,0.172466661156446,0,0.0180709392843533,0,0,0,0,0,0,0,0,0,0.128942012621156,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0052334643709582,0,0,0,-0.064269486540305,0,0
X000651.SZ,0,0,0.090793214546794,0,0,0,0,0,0,0,0.197589761293656,0,0.00201066181897082,0.0336302409491242,0,0.0832156244980899,0.201255459728198,0,0,0,0,0.0526096289659701,0,0,0,0,0,0,0,0,0,0.125833931153198,0,-3.46944695195361e-18,0,0,0,0,0,3.46944695195361e-18,0.04655840487147,0,0,0,0,0,0,0,0,0,0,-0.0117241854935089,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.150226201493468,0,0,0,0,0,0,0,0,0,0,0,0.258541793714727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672212289991583,0,0,0,0,0,0,0,-0.00927513919265102,0.00748059711328359,0,0,0,0,0,0
X000625.SZ,0.0161998433085379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18481216214145,0,0,0,0,0,0,0.0940057616966071,0,0,0.0226891443525718,0,0,0,0,0.161937583763293,0,0,0,0,0,0,0,0,0,0,-0.00939764345771165,0,0.070712315603101,0.0561954140752537,0,0,0,0,0,0,-0.0114899988504955,0,0,0,0,0,0,0
X000858.SZ,0,0.114428166938163,0,0.0285387646236992,0,0,0,0.0766855516875081,0,0,0.111313551587156,0,0,0,0,0,0,0,0,0.0254270102220087,0,0,0,0,0,0.00234229478836594,0.0336210265897822,0,0,0,0,0,0,0,0,0,0,0,0,0.0505698768745454,0,0,0,0,0,0,0,0.163652176390842,0,0,0,-0.00630960279582639,0.0215993431360175,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.209899210149534,0,0,0,0,0,0,0,0,0,0,0,0,0.0555788076773641,0,-0.114689660741222,0,0,0,0,0,0,0,-0.0332854916079328,0,0,0,0,0,0.0674192350259679,0,0,0,-0.0220183299372422,0,-8.67361737988404e-19,0,0,0,0,0.150335931162757,0.264734762251183,0,0,0,1.0842021724855e-19,0,0,0,0,0.022584815095792,0,0
X600031.SH,0.0395186372889323,0,0,0,0,0,0,0,0,0,0.10786319689667,0,0,0,0.56764751119531,0.00514679380344708,0,0,0,0,0,0.137565037806624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156926465899872,0,0,0,0,0,0,0,0.0114939648948769,-0.0129521763979983,0,0,0,0,0,0
X000063.SZ,0.180866910729861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588130944993493,0,0,0,0.0267542173327421,0,0.0744056206384395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372787618373482,0.0243157281635987,0,0,0,0.0853839868658363,0,0,0,0,0,0,5.05405327155383e-05,0,0,0,0,0,0,0
X600690.SH,0.0992098455009452,0.317693626894735,0,0.0406402678011749,0,0,0,0,0.124945966746385,0,0,0,0,0,0,0,0,0,0,0.225688446959083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993440390778691,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14242336886243,-0.0953338324291396,-0.00926208007133528,0,-0.0295914134879227,0.0839606097854296,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241989495850134,0,-0.13664852463639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137677229426733,0.0786362957069618,0,0.202115856047487,0.0192859098548641,0,0,0,0,0,0.00433127104948876,0.0185508031723306,0,0,0,-0.042923164812862,0,0
X600372.SH,0,0,0,0,0,0,0,0.00771979178730263,0,0,0,0,0,0,0,0.146429037377476,0,0,0,0,0,0.0398567072302247,0.423766956129744,0,0,0,0,0,0,0,0.100219077511553,0,0,0.00674702026877041,0,0,0,0,0,0,0.109926506458779,0.0561132727050615,0,0.127881469847943,-0.077014697672685,0,0,0,0,0,0,0.00278877119112879,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0886829128968479,0,0,0,0,0,0,0.155958663619115,0,-0.0375414355496635,0,0,0.0771677910177716,0,0,0,0.02896630115715,0,0.033714070787987,0,0,0,0,0,-0.0163994315618134,0,0,0,0,-0.00194443470098693,0,0,0,0,0,-0.117965337327344,0,0,-0.0171301946787621,0,0,0,-0.049719324296782,0,0,0.103225004629305,0,0,-0.00869159216334252,-0.00968752266173773,0,0,0,-8.67361737988404e-19,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0383659816478554,0,0,0,0,0,0,0,0.138394794022226,0,0,0,0.0101285662207637,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.238310834829023,0,0,0.0285833779280491,0,0,0,0,0,0.0288067769394246,0,0,0,0,0.01292992576154,0,0,0,0,0,0,0.0065318217229881,0,0,0,0,0,0,0
X600741.SH,0.126189419729279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178914049762301,0,0,0,0.0810499478997902,0,0,0.0924857841908875,0,0,0,0,0,0,0,0,0.0507891139756468,0,0,0,0,0,0.0140627893253479,0,0,0,0,0,0.0511256891933833,0,0,0.0294817112857929,0,0,-0.0171497641781469,0,0,0,0,-0.0658809486815901,0,0
X002241.SZ,0,0,0,0.0560654616938168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810287701089993,0,0,0,0,0,0,0,0.00306423250640984,0.0476026826751885,0,0,0.113199298943601,0,0,0,0.0907044243473616,0,0,0,0,0.0169836324003267,0,4.33680868994202e-19,0,0,0,0,0.0180875678130723,0,-0.00838647031260016,-0.0229696972516655,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.0434370459769411,0,0,0,0,0,0,0,0,0,0,0.222533063001067,0,0,0,0,0,0,0,0,0.178044785877323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404817936149349,-0.00966179435908771,0,0,0,0,0,0.0698452511687835,0,0.0204653874253756,0,-0.0114669440536143,-0.00580369617977688,0.0657379157339522,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0285049832454809,0,0.107241901085632,0,0,0,0,0,0,0,0,0,0.157036459368663,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.149488768580317,0.0345548330969371,0,0.0979647256008021,0,0.096149336609171,0,0,0,0,0,0,-0.00280699983444841,0,0,0,0,0,0,0
X000100.SZ,0,0,0.139125746946062,0,0,0,0,0,0.111283655696619,0,0,0,0.0349790754489653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181961049221737,0.10890569490603,0,0,0,0,0,0,0,0,0,0,0.0614648278160442,0,0,0.0190586277963716,0,0,0,0,0,0,0,0,0.0203295053434227,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,-0.121463993673065,0,0,0,0,0,0,0,0,0,0,0,0,0.0273354947439434,0,0,0.0856607234614508,0,0,0,0,0,0.0356266201628156,0.0742219166031644,0.130264812460846,0,0,0.0394531004517585,0,0,0,0,0.0611432988052893,0,0,0,0,0,0,0,0,0,0,0,-0.00883072314624374,0.0471282896799549,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.197028311298451,0,0,0.0813582388676289,0.582214859913935,0.0718777714995984,0,0,0,0,0,0,0,0,0.103444854344201,0,0.128414860528628,0,0,0,0,0.169411979559655,-0.128056583698392,0,0.0174710728311881,0,0,0,0,0,0,0
X600118.SH,0,0,0.103765707810668,0,0,0,0,0,0,0,0,0,0.236791928209242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099566034163354,0,0,0,0.0451269988909057,0,0,0,0,0,0,0,0,0,0,0.111967893384178,0,0.332020309139388,0,0,0,0,0,0,0,0.0173129186924745,0,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388191660913846,0.0736075392269034,0.105322744463082,0,0,0,0,0,0,0,0,0,0,0,0.123611735691619,0,0,0,0,0,0,0.119118669521367,0,0,0,0,0,0,0,0.0955875744210967,0,0,0,0,0.11033279250665,0,0,0,0,-0.0282533513270517,0,0,0,0,0,0
X002236.SZ,0,0,-0.0383419375597773,0,0.195166033133157,0,0,0.0600808858305016,0,0,0,0,0,0,0,0.0624684101055615,0,0.0990567827422618,0.0700127986876382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279913517305453,0,0.0578857355501265,1.73472347597681e-18,-0.0298183564648998,0.114894360496895,0,0.0094956768127622,0,0,0,0,0,0,-0.00363204848786967,-0.0362283550468448,0,0,0,0,0,0
X000550.SZ,0.296439569563916,0,0,0,0,0,0,0,0.00328236677859775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0187813082194386,0,0,0,0,0.114885358327288,0,0,0,0.152574088440934,0,0,0,0.0484344459737182,-8.67361737988404e-19,0,0,0,0,0,3.46944695195361e-18,0,0.0105439019500001,0.000701154096047324,0,0,0,0,0,0
X000568.SZ,0,0,0.112569137405115,0,0,0,0.16327021550065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121944082450239,0,0,0,0,0,0,0,0.103426224770574,0.0985619913315425,0,-0.0302121602423,0,0,0,0,0,0.00345944203838268,0,0,0,0,0,0,0,0.122254384909456,0,0,0,-0.013562115168436,0.0441631291186787,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0617063770037188,0,0,0.000871452439431786,0,0,0.0726826058755828,0,0,0,0,0.129560442267092,0.0662327473458223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243787874719832,0,0,0,0,0.104679818079003,0,0,0,0,0.0703174276012984,0,-0.000826884906089831,0,0,0,0,0,0,0
