,X600519.SH,X002415.SZ,X600104.SH,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X000338.SZ,X002241.SZ,X600031.SH,X002456.SZ,X000625.SZ,X002008.SZ,X601877.SH,X600487.SH,X000100.SZ,X300136.SZ,X600066.SH,X600809.SH,X600522.SH,X002508.SZ,X300124.SZ,X300003.SZ,X600271.SH,X600867.SH,X600089.SH,X002294.SZ,X600498.SH,X002085.SZ,X600699.SH,X000981.SZ,X000050.SZ,X000596.SZ,X000157.SZ,X600177.SH,X300142.SZ,X600584.SH,X002179.SZ,X600566.SH,X000661.SZ,X002180.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.241230533388627,0,0.0765728765625973,0.036086599793266,0,0,0.064784876922801,0,0,0,0,0,0,-0.0998040677181667,0,0,0,0.0885182328909486,0,0,0,0,0.0418484126765406,0,0,0,0,0,0.0387089434684394,0,0,0,0,0.0523009036165557,0,0,0.0382380225684598,0,0,0,0,0,0,0,0,0,0,0.0154212626445327,8.67361737988404e-19,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051909482500706,0,0,0,0,0,0,0,0,0.192306426734843,0,0,0,0,0,0.030784969940793,0,0,0,0,0,0,0,0,0.0395592535821473,0,0,0.0526007887384036,0,0,0,0,0.00222340884165268,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.00189225433799836,0,0,0,0,0,-0.0133241224680345,0.304068431466339,0.0201555859857042,0,0,0,0,0.0385411558171903,0,0,0,0,0.0639190954549243,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000765764824196329,0,0,0,0,0,0,-0.122814778541856,0.0315212831528904,0,0,0,0,0,0,0.00264768066544972,0,0,0,0,0,0
X000651.SZ,0,-0.0298241407940481,0.158103156671359,0,0.239997550268205,0,0,0.0390141182704442,0,0,0,0,0.119619047099217,0,0.154457709055923,-0.0510483161217852,0,0.236088495281182,0,0,0,0,0,0,0,0,0,0,0.0815144851092618,0,0,0,0,0,0,0,0,0,0,-0.0420895800745099,0,0,0,0,0,0,0,0,0.0585230039442659,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0.13140227226229,-0.00383187515567875,0,0,0,0,0,0.128360469355481,0,0,0,0.287419767796264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246772754522106,0,0,0,0,0,0,0,0,0,0,0.0545301515576574,0,0,0.0317694068994754,0,0,0,4.33680868994202e-19,0,0,0,-0.00960114586349153,0,0,0,-0.0029162525555015,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.227015593396895,0,0.0256000425596034,0,0,0,0,0,0,0,0,0,0,0.143880323890078,0,0,0.131126118641914,0,0,0,0,0,0,0,0,0,0,0.0186798177727172,0,0,0,0.0517157093088361,0,0,0,0,0,0,0,0,0,0,0,0,0.0460530379558305,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.196463547984096,0,0,0,0,0.105358975169987,0,0,0,0,0,0,0,-0.0983528749974947,0,0.0479041727379269,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902425575867466,0,0,-0.0590860764714807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159821247189163,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.343945876616662,0,0,0,0,0,0.0504392570723405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0598140250070061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839347202870161,-0.041019615476737,0,0,0,0.0335587358739399,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.287258416661443,0,-0.131520021515813,0,0,0,0,-0.0735150153429246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00609195429920821,0,0,0.0935576128060865,0,0.117265604312559,0,0,0,0,0,0,0.150431697200252,0,0,0,0,0,0,0,0.0167764611800969,0,0,0,0,0,0
X600690.SH,0,0.121657157134323,0,0,0,0,0,0,0,0,0.078844076327034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143017629494671,0,0,0.217125006809168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157080629649453,0,0,0,0,0,0,0.0231201154076485,0,0,0,0,0,0,0
