,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X000625.SZ,X000338.SZ,X002456.SZ,X600487.SH,X002008.SZ,X002241.SZ,X600066.SH,X601877.SH,X300136.SZ,X000100.SZ,X600809.SH,X300124.SZ,X600522.SH,X002508.SZ,X300003.SZ,X002294.SZ,X600271.SH,X600867.SH,X002085.SZ,X600089.SH,X000981.SZ,X600498.SH,X002129.SZ,X000596.SZ,X600177.SH,X600699.SH,X000157.SZ,X600584.SH,X000661.SZ,X002049.SZ,X600118.SH,X300142.SZ,X000050.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.164186635263935,0,0,0,0,0,0,0.0239169733212463,0,0,0,0,0,0,0,0,0,0.0454336974958972,0,0,0.059866900587952,0,0.0556484250349629,0,0,0,0,0,0,0,0.0423475982081617,0,0,0,0,0,0.0160493530757258,0,0,0,0,0,0,0,0,0.0381438907303084,0,0,-0.0149226207777137,0.048118199771391,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.086168793934016,0,0,0.274101340318423,0.0725257786893362,0,0,0,0,0,0,0,0,0,0,0,0.0577340163455212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427574356013943,0,0,0,0,0.0218093662367756,0.0114176156104354,0,-0.0252709535404182,0.0223529933468443,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.124460256872903,0,0,0,0,0,0,0,0,0.0778450584110861,0.22263646296329,0,0,0.0772578388836294,0,0,0,0.093120059518591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00805077934817548,0,0,0,0,0,0
X000858.SZ,0.133911678921547,0,0,0,0.0570024137964879,0,0,0.0858275597246808,0,0,0,0.335336852963092,0,0,0,0,0,0,0,0.0190823036981937,0,0,0,0,0,0,0.254269410622247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0508329026116923,0,0,0,0,0,0,0,0,0,0.00196515480705982,0,0,0,0,0,0,0
X000651.SZ,0,0.0807520460139469,0,0.246916461550185,0,0,0,0,0.0983796027558726,0,0,0,0,0,0,0,0,0,0,0.0397246601180224,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0299010147949513,0,0,0,0,0,0,0,0,0,-0.0132058500187467,0,0,0,0,0,0,-0.0231513826316033,0,0.0696777743721864,0,0,0,0.00122668771127903,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.304780045973718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149426428802951,0.165171419145704,0.0275711977423816,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.243576164418223,0,0,0,0.0144938310212746,0,0,0,0,0.132776562961231,0,0,0,0.015827551119948,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.0792157815621659,0.098122925793949,0.230434996409482,0,0,0,0,0,0,-0.0232054205623011,0,0.0185347254228457,0,0,0,0,0,0.0715285915909365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00341834981435482,0,0.112438066103614,0,0,0,-0.00419436183460102,0,0,0,0,0,0,0
X002304.SZ,0.217011041672356,0,0,0,0,0,0,0,0,0,0,0.102796863337022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146165663945065,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0116347167599479,0.0415157291259724,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.318249932198237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067693149667718,0,0,0,0,0,0,0,0,0.0329863611539087,0,0,0,0,0,0.281127347769986,0,0,0,0,0,0,0,0,0.0278896925097851,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.153221944324904,0,0,0,0,0,0.0950639637934841,0,0,0,0.198596315062075,-0.149728531545908,0,0,0,0,0.225587257923015,0,0,0,0,0.0317295802255139,0,0,0.140863403255473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118908639489194,0,0,0,0,0,0,0,0.00444410018793605,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.154671439290082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23894219153874,0,0,0.0538602862574153,0,0,0.0941649589466126,0,0,0,0,0,0,0,0,0,0,0.292960595584618,-0.0405691807922686,0,0,0,0,0,0.131425083499348,0,0,0,0,0,0,-0.039100335671508,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0748919233560126,0,0,0,0.0382203004650414,0,0,0,0,0,0,0,0,0,0,0,0,0.165001120560891,0,0,0,0,0,0.0762824933196049,0,0,0,0,0,0,0,0,0,0,0,0,0.154271737971489,0,0,0,0,0,0,0,0,0,0,0,0.00589339149504057,0.0133742735459304,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.120658980768532,0,0.0173419696309037,0,0,0,0,0,0,0,-0.0635817415754676,0,0,0.200084600075079,0.118100048907055,0,0.0395560519068539,0,0,0,0,0.104505374460314,0,0,0,0,0.0440397839941569,0,0,0,0,-0.136044058101501,0,0,0,0,0,0,0,0,0.0202777227020578,0,0,0,-0.0054996963863393,0.0167366536617008,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0735678009269139,0.0800613090500429,0,0,0.0479564263113319,0,0,0,0,0,0,0,0,0,0.136277460756081,0,0.178742834949908,0,0,0,0.00197895723728657,0,0,0,0,0,0,0,0,0,0,0,0,0.0960002848404593,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00866478822964438,-0.00939783162620328,0,0,0,0,0,0
X002236.SZ,-0.113742165112416,0,0.450623799708221,0,0,0,0,0,0.0814299125258071,0.133836634060203,0,0,0,0,0,0,0,0,0,0.115933212105584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0450248615504461,0,0,0,0.0881886037171931,0,-0.179471980725267,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0.0875751806169794,0,0,0.124025531798101,0,0,-0.0621531578808974,0,-0.0920979450808549,0,0.0391017357887593,0,0,0,0,0,0,0,0,0,0.16111363315547,0.108041426002528,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0810244769578288,0,0,0,0,0,0.0126042076744245,0,0,0,0.0550737106210433,0.127537834745103,0,0,0,0,0,0,0,0,0,0
X000625.SZ,-0.0400378363900624,0,0,0,0,0,0,0,-0.0465606744849701,0.0491186759954398,0.0411808139620687,0,0.0172305697789429,0,0,0,0,0,0,0,0.0127511295053838,0,0,0,0,0,0,0,0,0.0779373937549899,0,0,0,0.0429277891105006,0,0,0,0,0,0,0,0,0,0,0,0.0471776485532456,0,0,0,0,0,-0.0177074559589929,0.013486406709115,0,0,0,0,0,0
X000338.SZ,0,0,0.109605607328299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0978280907041697,0,0,0,0,0,0,0,0,0.222880413303963,0.243420091832632,0,0,0,0,3.46944695195361e-18,0,0.0905914565687289,0,0,0.0704768298464087,-0.0584920173419848,0,0.0154412671637902,0.0163375420611798,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.170527633948835,0,0,-0.0323483985768216,0,0.212901410115912,0,0,0,0,0,0,0,0.296086589304677,0,0,0.0569970139496573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114997119172223,0,0.0118894706978559,0,0,0.153895591143118,0,0,0,0.0258035315159489,0,0,0,0,0,0
X600487.SH,0,0,0.0339379097037534,0,0.0624858520150355,0,0,0,0,0,0,0,0,0,0.090478055008902,0,0,0,0,0,0.0135685548581947,0,0.233202602019901,0.168329083522791,0,0,0,0,0,0.0238065082199325,0,0,0,0,0,0,0,0.428589190979356,0.030519989388127,0,0,0.0645439502114646,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.00711962910642691,0,0,0,0,0,0
X002008.SZ,0,0,0.327779924243775,0,0,0,0,0,0,0.182115245962056,0,0.0196049594752717,0,0,0,0,0,0,0,0,0,0,0,0.0767954456939516,0,0,0,0,0,0.019202109696144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230828689557825,0,6.7762635780344e-21,0.0320652108020948,0,0,0,0,0,0
X002241.SZ,-0.0650033394618624,0,0,0,0,-0.0466669658780066,0,0,0,0,0,0,0,0.15681363522544,0,0,0,0,0.409719102148864,0.193021043615057,0,0,0,0,0,3.46944695195361e-18,-0.0406668200767115,0.0630003347690115,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0672475641573668,0,0,0,0.0992920633571421,0,0,0,0,0,0,0.0302014064513106,0,0,0,0,0,0
X600066.SH,0,0.323910188176681,0,0,0,0,0,0,0,0,0,0,0.103267188585838,0,0,0.101621045794785,0,0,0,0.0457979007761245,0,0,0,0,-0.177906682251772,-0.0916915945604474,0,0.623073325494364,0,0,0,-0.0230946195214631,0,0,0,0,0,0,0.0750315724797211,0,0,0,0,0,0,-0.0325218105885099,0,0,-0.151581932609243,0,0,0.0204383215310314,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.241148048350879,0,0,0,0,0,0.0560147118480164,0,0,0,0,0,0,0,0,0,0,0,0.13975065039461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879582359079038,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.0550117083510923,0,0,0.169763349931873,0,0,0,0,0.0233475089509289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152891226016622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104036474881167,0,0,0,0,0,0.0367119314823297,-0.026337594833906,0,0,0,0,0,0
X000100.SZ,0,0,0.0450651835199222,0,0,0.0566410332474435,0,0,0,0,0.187181653744373,0,0,0.0367751237198014,0,0,0,0,0.0163422300811929,0,0.0299675872362453,0.0565916416092175,0,0.0263967465067308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419480370836126,0.0147974640583339,0,0,0.0181192179908829,0,0,0,0,0,0
X600809.SH,0.130372428609802,0,0,0.101015650290956,0,0,0,0,0,0,0,0.280022534369648,0,0,0,0,0,0,0,0,0.0260868629309063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460872653380544,0,0,0,0,0.282290244322744,0,0,0,-0.0552434417872006,0,0,0,0,0.0856896358371813,0,0,-0.00120209181559773,1.73472347597681e-18,0,0,0,0,0,0
X300124.SZ,0,0,0.0674869951285398,-0.14587288490067,0,0,0.0939784007565094,0,0,0,0,0,0,0,0,0,0,0,0,0.0653523795619577,0.0292153451591545,0,0.26106329592775,0.225497889586159,0,0,-0.067545376938711,0,0,0,0.0923890650138481,0.110658977508685,0,0,0,0,0,0,0,0,0,0,0,0.135382692031128,0,0.011129194903107,0,0,0,0,0,-0.0163857112909329,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0.248187124275148,0,0,0,0,0,0,0,0,0.0152076377194893,0,0,0,0.255441311221451,0.195160426889264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0515098298862978,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X002508.SZ,0,0,0.164772513969073,0,0,0,0,0,0,0.124116854975712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214546418335358,0.347766141475782,0,0,0,-0.104421870334478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437442699054619,0.047947751158145,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0837132735727587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170368432068828,0,0,0,0,0,0,0.0775078527316551,0,0,0.0378658397226772,0,0,0,-0.0461784806093601,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0.105191208755697,0,0,0.162656121639729,0,0,0,0,0,0,0,0,0.0790811014320971,0,0,0,0,0.0874843078690594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794716344636863,0,0.00190824078177165,0,0,0,0,0,-0.0134416667321299,-0.00733382856742713,0,0,0,0,0,0
X600271.SH,0,0,0,0.112120776709801,0,0.0125243274436821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913191776672046,0,0,0,0,0,0,0,0,0,0,0,0,0.0386484178327105,0.187785346078325,0,0,0.0841537365724136,0,0,0,0.082918717306711,0,0,0.0439876435557007,0,0,0.0159583510147107,0,0,0,0,0,0,0
X600867.SH,0,0.090678545919107,0,0,0,0.15335630238443,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858706224871882,-4.33680868994202e-19,0.0597115986178914,0,0,0,0,0,0,0,0.0192089441994321,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0570032093930286,0,0.00997616982589771,0,0,0,0.173748219709503,0,-0.0123667844449542,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,-0.0338159721149267,0,0.0267661446258929,0,0,0,0.0589199766134552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616758262070431,0,0,0.0407949195648817,0,0,0,0,0,0,0,0,0,-0.102459453775347,0,-0.107818975905389,0,0,0,0,-0.0110091894801083,1.0842021724855e-19,0,0.0139479491993071,-0.0408663272639437,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160822611493762,0,0,0,0.013863373316451,0,0,0,0,0,0,0,0,0,0.0539239804228825,0,0,0,0,0,0,0,0.0537645977375298,0,0,0,0,0,0.00377902897808371,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473061406097702,0,0,0,0,0,0,0,0.0262333858392238,0,0,0,0.0358740215546282,0,0,0.0994724488545327,0,0,0,0,0,0,0.0190518044919156,0,0,0,-0.0329936460089042,0,0.0345671388867857,-0.0135188498515108,0,0,0,0,0,0,-0.0162097522554746,0.016748311910773,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.282280903050143,0,0,0.309811434706656,0,0.0755846624324848,0,0,0,0.441664352152541,0,0.0314739777584504,0,0,0,0.0878824603197882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020566431996303,0.018809392117551,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0.0190275094391161,0,0,0,0,0.00845319701562725,0.136844663446825,0.131348266604051,0,0,-2.16840434497101e-19,0.0218881385583026,0,0,0,0,0,0,0,0,0,0,0,0.0256568671484815,0.0676981174577615,0,0.316829501557534,0,0,0.035564137002635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026936763196433,0,0,0.081175870565616,0,0,0,0.0290961100876128,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451894070765838,0,0,0,0,0,0.0297933254526281,0,0,0,0,0.00326705675869029,0.00150183309153308,0,0,0,0,0,0,0,0.0185986515843688,0.0353036298100662,0,0,0.0170153446275343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011194807598125,0,0,0,0.110220056247309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791818471309542,0,0,0,0,0.00469490287217926,0,0,0,0,0,0
X000157.SZ,0,-0.0627090466892976,0,0,0,0,0,-0.0737001074085795,0,0,0,0,0,0,0,0.0637840582902235,0,0,0,0,0,0,0,0.00561883032995204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238661655747227,0,0,-0.0341475774062999,0.0560573844321426,0,0,0.10407229159681,0,0,0.00116096008337545,0.0162099812265734,0,0,0,0,0,0
