,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X000625.SZ,X600031.SH,X000063.SZ,X600690.SH,X000338.SZ,X600276.SH,X000157.SZ,X600372.SH,X600741.SH,X600089.SH,X002241.SZ,X000100.SZ,X600066.SH,X600703.SH,X600118.SH,X601877.SH,X000623.SZ,X000568.SZ,X600271.SH,X000581.SZ,X000550.SZ,X002236.SZ,X600177.SH,X000800.SZ,X000869.SZ,X600582.SH,X002294.SZ,X000559.SZ,X002475.SZ,X300124.SZ,X600839.SH,X002129.SZ,X000050.SZ,X600809.SH,X000400.SZ,X002456.SZ,X000596.SZ,X000977.SZ,X600252.SH,X002007.SZ,X002465.SZ,X002292.SZ,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0.19270282901218,0.202512133082139,0,0,0,0,0,0,0.414187289120903,0,0,0,0.12291244982672,0,0,0,0,0,-0.0300889810095529,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0174280633916979,0,0,0,0,0,0,0,0,0,0,0,-0.0180301734684359,-0.0241926978106252,-0.00457481045228604,0,0,0,0,0
X600519.SH,0,0,0.217015505403878,0,0,0.194292613824268,0.26997827361551,0.0217250856612207,0,0,0.0862801672790132,0,0,0,0,0.0458367357900501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313089083991667,0,0,0,0,0,0,0,-0.024805998129776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.0472731472722822,0,0,0,0,0,0,0,0,0,0,0,0.0530321293699519,0,0,0,0,0,0,0,0.0883049004178557,0.158659810492867,0,0,0,0,0,0,0,0.018329151233402,0,0,0,0.132296578691191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380301115649634,-0.0127334758303563,0,0,0,0,0,0
X000725.SZ,0,0,0.00329179442568284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373422528260786,0,0,0.121370590777897,0,0.0505199670430916,0,0,0,0,0,0.0950753787381093,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599459042954459,0,0,0.0403874708748096,0,0,0,0,0,0.000154765876877863,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0495084269941202,0,0.0523139017445108,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.196321434941395,0,0,0,0.279236208354323,0,0,0,0,0,0,0.0890476018143236,0,0,0,0,0,0,0,0,0,0,0,-0.037160348627846,0.00166178879012019,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.0328252588214381,-0.0765218004152984,0,0,0,0,0,0,0,0,0.0748697600592668,0,0,0,0,0,0,0,0,0,0,0,-0.00237750363838407,0,0,0,0,0,0,0,0,0,0.196798603162552,0,0,0.257375841509329,0,0,0,0,0,0,0,0,0.0141331649688495,0,0,0,0,0,0
X000858.SZ,0,0,0.0623341597438639,0,0,0,0,0,0,0,0.0213541785021767,0.0400483296279885,0,0,0,0.18953160447809,0,0,0.0207124944585521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457101420919239,0,0,0.00334226723957478,0,0,0,0,0,0,0,8.67361737988404e-19,-0.000915913040910848,0,0,0,0,0,0
X000625.SZ,0.384824859631776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107344606011556,0,0,0,0.0430929302837793,0.165939897253336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105586290301875,0,0,0,0,-0.0267506832029889,-0.00367894797749377,0,0,0,0,0,0
X600031.SH,0.029290880534998,0,0,0,0,0,0,0,0,0,0,0,0,1.0064161478611,-0.035467527997733,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066259238323455,0,0,0,0,0,0,0,-0.0253723581085742,-0.00584793898586064,0,0,0,0,0,0
X000063.SZ,0.0963150739869842,0,0,0,0,0,0,0,0.032128074260041,0,0,0,0,0,0,0,0,0,0,0,0.0817331124170618,0,0,0,0,0,0,0,0,0.0803906082611714,0,0,0,0,0.0388865831270384,0,0,0.0286408622183741,0,0,0,0,0,0,0,0,0.0682915764787017,0,0.00771861699117203,0.0127882856730329,0,0.0185756300127757,0,0,0,0,0,0,0
X600690.SH,0,0.141502583026333,0.212563391836343,0.0018272038417587,0,0,-3.46944695195361e-18,0,0.0239662171055567,0,0,0.0807547051421048,0,0,0,0.130525468962229,0.0676448973783263,0,0.0578592712330957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359287302098396,-0.100761260305088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0674794403746351,0,0,0,0,0.0131692282957107,0.0193050661039058,0,0,0,0.274906965436404,0,0,0.0192112118462072,0,0,0,-1.73472347597681e-18,-0.0100636515213578,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,-0.0636878249405884,0,0,0,0,0,0,0,0,0,0,0,0.0299395444780164,0.0230489829444512,-0.0140620761427544,0,0,0,0,0,0,0,0,0,0,0.144306561916167,0,0,0,0,0,0,0,0,0.0754738610462151,0,0,0.13012845812693,0,0.131540690283464,0,0,-0.0270947038022605,0.016118771078337,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.27157457317513,0,0,0.127409454668691,0,0,0,0,0.00546919914478878,0,0,0,0,0,0,0.0516642100258206,0,0.0695487642117539,0,0,0,0,0,0,0.0633620314069775,0,0,0,0.0675625590445436,0.0442717979595544,0,0,0,0,0,0,0,0,0.0100011186868964,0,0,0,0,-0.015980057511996,-0.00486313191436321,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903548646336796,0,0,0,0,0,0.316981917329058,0,0.0616982514618244,0,0,0,0,0,0,0,0,0,0,0,0,0.142525467224812,0,0,0,0,0,0,0,0,0.0903034807445622,0,-3.46944695195361e-18,0,-0.054898954490104,0.012466107424235,0,0,0,0,0,0
X600741.SH,0.184752273364627,0,0.0264665314048021,0,0,0,0,0,0,0,0.0499794318847503,0,0,0.0301166629677664,-0.0399090779538632,0,0.203259937607018,0,0,0,0,0,0,0.119976465715656,0,0,0,0.0265977381421413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442672930073883,0,0,0,0,0,0,-0.0309777640860875,-0.0232858033406644,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358647674376928,-0.000807786242727375,0.0103118748430766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630301462433615,0,0,0,0,0,0,0,0,0,0,0.166886610758077,0.0133364013901472,0.157160001165762,0,0,-0.0426047848521225,0,0,0,-4.33680868994202e-19,-0.01505903398384,0,0,0,0,0,0
