,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600066.SH,X600741.SH,X600703.SH,X000568.SZ,X002236.SZ,X600271.SH,X000100.SZ,X600031.SH,X002241.SZ,X600118.SH,X600177.SH,X002292.SZ,X002475.SZ,X600372.SH,X000338.SZ,X002007.SZ,X000559.SZ,X002456.SZ,X300003.SZ,X000157.SZ,X002506.SZ,X002074.SZ,X002180.SZ,X600867.SH,X002426.SZ,X600522.SH,X002294.SZ,X002508.SZ,X000981.SZ,X600089.SH,X300124.SZ,X002085.SZ,X000869.SZ,X601877.SH,X002465.SZ,X000050.SZ,X002179.SZ,X600498.SH,X002249.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600066.SH,0,0,0,0,0,0.138645531473599,0,0,0,0,0,0.13770446049091,0,0.0447101259817947,0,0,0,0,0,0,0,0,0,0,0,-0.0150541061101701,0,0.159692482169669,0,0,-0.107465160637412,0,0,0,0,0,0,0,-0.174219013986117,0,0,0,0,0,0,0,0.000691526028881491,0,0,0,-0.00947872210373868,1.35525271560688e-20,0,0,0,0,0,0
X600741.SH,0,0.199199687633704,0.055963164639593,0.0695896302321439,0,0,0,0.00517913813512641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430826839041654,0.151227260590629,0,0,0,0.0134084883745722,0,0,0,0,0,0,0.0964258136827571,0,0,0,0,0,0,0,0,0,0,0,0,0.0912063319197214,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0919023422608776,0,0,0,0,0,0,0,0,0,0,0,0.00141397894345971,0,0,0,0,0.185513689770626,0,0,0,0,-0.0543082304898559,0,0,0.0311099543027087,0,0,0.0483866294583089,0,-0.0806080231100548,0,2.16840434497101e-19,0,0,0,0,0,0,0.0719437221331481,0,0,0,0,-0.0195762357624386,0,0,0,0,0,0,0
X000568.SZ,0.247120432571287,0,0,0.0929552332332121,0.196042949759438,0,0,0,0,0,0,0.0698062509241879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0555637812772691,0,0,0.13191960249029,0,0,0.0180450841153763,0,0,0,0,0,0,0,0.0651502345510501,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191245612316971,0,0,0,0,0,0.0118432757056558,0,0,0,0.0147272247332481,0.052508087892012,0,0.0263687447539014,0.15924590443594,0,0.0360948917801828,0,0,0,0,0,0,0,0,0,0,0,0,0.0235440969491251,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.00976099206209853,0,0,0.035274318108244,0,0,0,0,0,0,0.125973175579959,0.0637471374445902,0,0.19370207303931,0,0.141738802232036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107582322574748,0,0,0,0,0,0,0,0,0,0,0,-0.0192711546184755,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0544143007047277,0,0.0138673958820493,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0.220905791900011,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0795056619122585,0,0,0,0,0,0,0.101212579163937,0,0,0.0273966706676165,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161221239767043,0,0,0,0,0,0,0.0266981317533701,0,0,0,0,0.0511074446639217,0,0,0,0,0,0,0.110172267311781,0,0,0,0,0.0292093707224042,0,0,0,0,0,0,0,0.016516251881636,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0502195595529918,0,0,0.274055214998149,0,0,0,0,0,0.108083133289866,0,0,0,0,0,0,0,0,0,0,0.0592787394969747,0,0.170620464079548,0,0,0,0,0,0,0,0,0,0,0.05960700034048,0,0,0,0,-0.0251257480300471,0,0,0,0,0,0,0
X600118.SH,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0.133189311183507,0,0,0,0,0,0.0170047528786385,0,0.200596775233188,0,0,0.103354688801268,0,0,0,0.0821804899800329,0,0,0,0,0,0,0,0,0,0,0,0,0.0539610720096099,0,0,0,0,0,0,0.0306285937926228,0.0531799165658413,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.170337872875831,0,0,0,0,0.133311290437018,0,0,0,0,0,0,0,0,0,0,0,0.0513990902530523,0.117331041465774,0,0,0,0,0,0.0300834761377308,0,0,0.10696780247956,0,0,0.0445937787799334,0,0,0,0,0,0,0,0,0,0,0,-0.00532318994550514,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0659427234966621,0,0,0,0,0,0,0,0,0,0,0.0728852979365375,0,0,0.132133238276762,0.108581141541455,0,0,0,0,0,0,0,0.0900326831402599,0,0,0.158206954814149,0,0,0.116433691294592,0,0.0612241711515538,0,0.220995700045965,0,0,0.0949182437048031,0,-0.00243694987372984,0.214267156518478,0,0,0,0,0,0
X002475.SZ,0,0,0.0399600051403047,0,0,-0.210837567729917,0,0,0,0,0,0,0.085518579955008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32899012606342,0,0,0,0,0,0,0.0571505324433936,0,0,0.102841295117565,0,0,0,0,-6.93889390390723e-18,0,0.0345703138658147,0,0,0,0,0.0571931752866408,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,-0.0596066932473677,0,0,0,0,0,0,0.186409226586232,0.109528184609336,0,0,0,0.655047304296711,0,0,0,0,0,0,0,0.00548306053087378,0,0,0,0,-0.0223646889716352,0,0.0283258898606015,0,0,0,0,0,0,0,0,0,0.0533870754050729,0,0,0,0,0,0.025443481568963,0,0,0,0,0,0,0
X000338.SZ,0.0450469465692413,0,0.205012391764001,0,0,0,0,0,0,0,0,0,0,0,0,0.0975068249791325,0,0,0,0,0,0.00814809653831676,0,0,0,0,0,0.0938270085472381,0,0,0,0,0,0,0,0,0,0.0308518104069051,0.0265541962761767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0.0490936962747373,0,0.347878547056151,0.00897637954935245,0.221011000438312,0,0,0,0.222189890240586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132658512933802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107996657870667,0,0.0160294814909389,0.033191023040288,0,0,0,0,0,0,-0.0216141795042236,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.100466706932732,0.0129907920902625,0,0,0,0,0,0,0,0.168481736330049,0,0,0,0.0551127179539598,0,0,0,0,0,0.0443119092538765,0,0,0,0.0743711781127681,0,0,0,0,0,0,0.0984084040689465,0,0.27511078592016,0,0,0,0,0.0873970171144959,0,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05799968284103,0,0,0,0.00993459515118077,0,0,0.221614499688014,0,0,0,0,0.205123376497435,0,0,0,0,0.118630050344997,0.129871225872725,0,0,0,0,0,0,0,0,0,0,0.112418050140924,0,0.0806849426262922,0,0,0,0,-0.031663789788403,0,0,0,0,0,0,0
X300003.SZ,0.0900078475740036,0,0,0,0.0705886161688077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020028584614752,0,0,0,0.165311642754162,0,0,0,0,-1.73472347597681e-18,0.0195826434648408,0,0,0,0,0,0.0638248632314925,0,0.0287831177979278,0,0,0.0549334390378037,0,0.0605602024439317,0,0,0,0,0.0105480883969183,0,0,0,0,0,0,0
X000157.SZ,0,0,0,-3.46944695195361e-18,0.0225254658572891,0,0,0,0.0089174051675306,0,0,0,0,0,0,-1.38777878078145e-17,0,0.361761178780768,0.00669519628665076,0,0,0.0181889361104724,0,0.023260913961151,0,0.0772120742921988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295982701616426,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.0344572137873769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0057766607817282,0,0,0.10343505842158,0,0,0,0,0.404861522174923,0,0,0,0,0.0802643717365601,0,0.0713461054580348,0.240227228117022,0,-0.0806561419499307,-0.0376642421176,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162257799480918,0,0,0,0,0,0,0,0,0,0,0,0.0673115111740092,0,0,0,0,0.00583801367402979,0,-0.0331895140980195,0,0.0110290180930171,0,0,0,0,0,0.770832984067424,0,0,0,0,0,0,0,0,0,0.0424241385382416,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,-0.15741871163391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.205523588788118,0,0.0491221592827612,0.0672991577458607,0,0,0,0,0,0,0.118694385787492,0,0.143011020283794,0,0,0.38989679936485,0,0,0,0,0,0,0,0,0,-0.120168590678799,0.114826191598502,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0.168943172310323,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0285069316431149,0,0.0293737974271232,0,0,0,0,-0.0162680086704329,0,0,0,0,0.108499975961954,0,0,0,0,0,0,0,0,0.0670925265148785,0,0,0,0.0105331190529851,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0.055833867052126,0,0,0,0,0,0,0.0516404163449062,0,0,0,0.0212128496519192,0,0,0,0,0.262248559985411,0,-0.0403978062707183,0,0,0,0,0,0.195557308603428,-0.0616707414472478,0,0,0.212041042177299,0,0,0,0,0,0,0,0,0,0,0.167672012882107,0,0,0,-0.111831257663699,-0.137570747768586,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128369241110479,0,0,0,0,0,0.10052819647072,0,0,0.0712283134521804,0,0.0333678781759713,0,0.0470679048651872,0,0,0.0859938498241978,0,0,0,0,0,0.171110510287194,0,0.0412365978243464,0,0,0,0,0.0591991368661645,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0074322550632995,0,0,0,0,0.0253176989223486,0,0,0,0,0,0,0,0,0,0.0341496359618827,0,0,0,0,0.0696033638786412,0,0.159382616543702,0,0,0,0,0,0,0,0,0.0178572588352744,0,0,0,0.0233680260801327,0,0,0,0,0,0,0,0,0.128898148291117,0,0,0,0,0,0,0,0,0,0
X002508.SZ,0,0,0.00794902666669921,0.286998122821625,0,0,0,0,0.039059623413381,0,0,0,0,0,0.0485815214951044,0.0896667305286224,0,0,0,0,0,0,0.042812023057623,0,0,0.130141190004855,0,0,0,0,-0.0364358604960408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00571936242904199,0,0,0,0,0,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24850801478216,0,0,0,0,0,0.313962058452074,0.0505310738299335,0,0,0,0.276227017615697,0.00148398985713276,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0473056922812962,-0.050420067129715,0,0,0,0,0,0
X600089.SH,0,0,0.0643523563256367,0,0,0,0,0,0.00894078674813308,0,0,0,0,0,0,0,0,0,0,0,0,0.0215236263595164,0,0,0,0,0.0825985400821492,0,0,0,0,0,0,0,0,0,0,0,0.103025920123211,0,0,0,0,0,0,0.0264492334789598,0,0.176023715773432,0,0,0,0.0293777578726543,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117138093707402,0,0,0,0,0,0,0,0,0,0.0711026194211693,0.0387295401247655,0,0.0789235546920852,0,0,0,0.0433786943267078,0,0,0,0,0,0,0.241669360970751,0,0,0,0,-0.0141182823501959,0,0,0,0,0,0,0
X002085.SZ,0,-0.0425042584937649,0,0,0,0,0,0,-0.0287286497210688,0,0,0,0,0,0.0582233111320125,0,0,0,0,0,0,0.231033280268185,0,0.021536683900033,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0285392334147368,0,0,-0.0569906770885018,0,0,0,0,0,0,0,0.0184239756304965,0,0,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0.107237095553274,0.371122488437956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246811536816904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817006833047705,0,0,0,0,0,0.0302734944578277,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905638036916261,0.0600883871888825,0,0,0.0809640510625222,0,0,0,0,0.0570155715821279,0,0,0,0,0,0,0,0,0,0.121118933219661,0,0,0,0,0.0396660717691081,4.33680868994202e-19,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016888773866984,0,0.217894281280226,0,0.00288442662718564,0,0.0140651510393715,0,0.00619338006398939,0,0,0,0.0614167985070633,0,0,0.0758669946691401,0.00830545780541432,0,0,0,0,0,0,0.035979056941435,0,0,0,0,0.0363278174838937,0,0,0,0,0.0887114640879351,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0403233901482624,0,0,0,0,0,0,0,0,0.312264986625637,0,0,0,0.00879334019822816,0.36198216948862,0.0724040518936476,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.110108018537246,0,0,0.0655146409281248,0,0.043913918848797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0.175354190417026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112706956290893,0,0,0,0.0344158967934903,0,0,0,0,0,0,0,0,0.120988773462225,0,0.0433560982786863,0,0,0.119334111562339,0,0,0,0,0.0220492985181831,0,0,0,0,0,0,0
X600498.SH,0,0,0.113626304520902,0,0,0,0,0,0,0,0,0,0.0475408742217838,0,0,0,0,0,0,0.199718323270047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298196815644229,0.183669124088117,0,0,0,0,0,0,0,0,0.068288309522005,0,0,0.0313387134773593,0,0.031898559661458,0.026690496356193,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,-0.186468940632209,0,0,0,0,0,0,0,0.023624929476802,0,0.0473295744471731,0,0,0,0.100756502652987,0,0,0,0,0,0,0,0,0.0984250826221926,0.147817121174236,0.0688562934768247,0,0,0,0,0,0,0,0,-0.0954694289296508,0,0,0,0,0,0,0,0,0,0.110923294086382,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0261287444835231,0,0,0,0.0514771802973814,0,0,0,0,0,0,0,0,0,0,0.0288840773029886,0,0,0,0.0244522841994387,0,0.0383956396732596,0.0439917137891337,0,-0.0387890086162255,0,0,0.077096840467796,-0.0104183988743719,0,0,-0.0146026104244151,-0.0330803559396966,0,0,0,0,0,0,-0.0136495869783273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Slope,0,0,0,0,0.131577081276459,0,0,0,-0.269871913489635,0,0,0,0,0,-0.051520055621301,0,0,0,0,0,0,0,0.150094373323623,-0.161275033609657,0,0,0,0,0,0,0,0.227468537880367,-0.0980413038241441,0,0,0,0,0,0,0,0,0,0,-0.0261471617451394,0.251230243330529,-0.0611868806868864,0,0,0,0,0,0.124423143550814,0,0,0,-1.82483755189824,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839507820631309,0,0,0,0,0,0.0859083716388539,0,0,0,0,-0.00640987990339861,0,0,0,0,0,0,0,0,0,0,0,0,0.0859990545919674,0,0,0,0,0.387736647104731,0,0,0,0,0.866864669136899,0,0
RealEstate_excess,0,0,0,0.00692710912847152,0,0,0,0,0,0,0,0,0,0.052505708112619,0,0,0,-0.183285130867164,0,0,0,0,-0.0323662096726718,0,0,0,0,0,0,-0.0271010284439191,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403688730643228,-0.0231840427228727,0,0.0461671697327155,0,0.0395413755616956,0,0,0.421802868880173,0,0,0,0
MKreturn,0,0,0,0,-0.125966620477109,0,0,0,0,0,0,0,0,-0.096930420270608,0,0.214596100389147,0,0,0,0,0,0,0.0371675222428379,0,0,0,0.0658899455268772,0,0.0295729560067256,0,0,0,-0.150093048286434,0,0.00922750932163815,0,0,0,0,0,0,0,0,0,0,-0.0544223740094623,0,0,0.00827496786834048,0,0.00456493495995137,0.0801613933184464,0.139632363891629,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000164897745784678,0,0,0,-0.00263630351188859,0,0,0,0,0,0,0.00165170864147668,0,0.000768220089070506,0.00142232938991323,0,0,0,0,0,0,0,0,0,0,0.00175297137986647,0,0,0,0.000243094502289489,0.00521099340656207,0,0,0,-0.0420805536420255,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111975447338853,0,0,0,0,0,0,0,0,0,0,0,-0.0763744650291061,0.0658233091241016,0,0,0,0,-0.804633710620365,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110433054913976,0,0,0,-0.0240021499429563,0,0,0,0,0,0,0,0,0.0132085496632855,-0.00164632268887249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000580258895191107,0,0,0,0,-0.230854309193044,0,0
CarbonVol_Hubei,0,0,0,-0.00646263962513329,0,0,0,0,0,0,0,0.0103113806147369,0,0,0,-0.0237237751533121,0,0,0,0,0,0,0,0,0,0,0,-0.00964452315245044,-0.00898300168316386,0,0,0,0.00528276338484233,0,0,0.0159508807407325,0,0,0,0,0,0,0,0,0,-0.00326523067234339,0.00462186397026222,0,0,0,-0.00326466898449368,0,0,0,0,0.111988786671936,0,0
