,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X600104.SH,X600276.SH,X300124.SZ,X300014.SZ,X000725.SZ,X003816.SZ,X002129.SZ,X600031.SH,X002371.SZ,X002241.SZ,X002049.SZ,X000063.SZ,X000596.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X601877.SH,X300142.SZ,X600460.SH,X000661.SZ,X600741.SH,X002180.SZ,X000100.SZ,X000733.SZ,X600522.SH,X002074.SZ,X000157.SZ,X600702.SH,X600884.SH,X002236.SZ,X000799.SZ,X600584.SH,X600183.SH,X002414.SZ,X000800.SZ,X601799.SH,X600563.SH,X002176.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229747200849869,0,0.180478698683854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179438297880106,0.0977807181119181,0,0,0,0,0,0,0,0,-0.0272449143695366,0.159711650155013,0,-0.00995590370772426,0.023893015142178,0,0,0,0,0,0
X300124.SZ,0,0,0.0478168994299015,0.0997954391056299,0,0,0.112143422809024,0,0,0,0,0,0,0,0,0,0,0,0,0.0141984324619233,0,0,0,0.185400177234812,0.15621164050863,0,0,0,0,0,0,0,0.0703506752688378,0,0,0.110564470188798,0,0,0,0,0,0,0.0354697251954509,0,0,0,0,0,0,0,0,0.0119240776959512,-0.0173502809485895,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155730687762812,0,0,0,0,0,0,0,0,0,0.265656605023197,0,0.0110162092916934,0,0.0504509586703549,0,0,0,0.0354653037583013,0.389853634670569,0,0,0,0,0.113767051606058,0,0,0,0,0.000770395943238271,0,0,0,0,0,-0.0760431588269586,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0562514382037827,0.0194344371632591,0,0,0,0,0,0,0,0,0,0.0346339227098482,0,0,0,0,0,0.0173910082895322,0.208730953944868,0,0,0,0,0.0641354113850675,0,0,0,0,0,0,0,0,0,0,0,0.0383198400930797,0,0,0,0.0368793381633384,0.110383761668369,0,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0.0122222238393782,0.102613257401121,0,0,0.29622062802159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517244106568047,0,0,0,0,0,0,0,0,0,0.0732437923387441,0,0,0,0,0,0,0.0267647641465233,3.46944695195361e-18,-0.00836643117967377,0.0207362615316095,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0385889059468087,0.147590507818401,0,0,0,0,0,0,0,0,0,0.0951051384557709,0,0.0020477589475978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160083253666385,0,0,0,0,0.213749837112267,0,0,0,0,0,0,0.0173617337177178,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.0854477131813998,0,0,0,0,0,0,0,0.04462735229316,0,0,0,0.134017720794248,0.269161362564967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1453287734661,0,0.00379483526026921,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.193122403307993,0,0,0,0,0,0,0,0,0,0,0.038423819173017,0,0,0,0,0,0.0698228339456951,0,0,0,0,0.232817283900022,0,0,0,0,0,0,0,0,0,0.340800296534796,0,0,0,0,0,0,0,0,0,0,0,-0.00862425344410114,0.0760231323207445,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.547358404191036,0,0,0,0,0,0,0,0,0,0.0209428419566,0,0,0,0,0,0,0.083633556385554,0,0,0,0,0.0575031653414883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988214057368259,0,0,0.0912315857752293,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0391976225839433,0,0,0,0,0,0,0,0,0,0.10127358538589,0,0,0.401736041558564,0,0,0.00740199360397768,0,0,0,0,0,0.0586191429766688,0.104744093551411,0,0,0,0,0,0,0,0,0,0,0,0.0506115900767712,0.0229401287979407,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.125765643594771,0.0403722380140875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765916988737761,0,0,0,0,0,0,0,0,0,0,0.0833613325235905,0,0,0.108203650003132,0,0,0,0.0497540435027551,0.0286178136608243,0,0,0,0.0583999481710767,0,0,0.0291406270202941,0,0,0,0.0331303733772291,0,0,0,0,0,0,0
X000596.SZ,0,0,3.46944695195361e-18,0,0.246523033915859,0,0.0167583875861404,0.0609841375254324,0,0,0,0,0,0,0,0,0,0,0,0,0.116886542350953,0,0,0,0,0,0,0,-0.00963701603724292,0,0,0,0,0,0,0,0,0,0.109270358247488,0,0,0,0,0,0,0,0,-0.0226457693616756,0.101727859234974,0,0,0,-0.0177549831677223,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.0607665342264234,0,0.0017031069328239,0,0,0,0,0,0,0,0,0,0,0.445737064108687,0,0,0,0,0.00805763441754669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167245118363915,0.0823560376108931,0,0,-0.0867816827840156,0.0136211738780069,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0350703924176596,0,0,0,0.109158995320248,0,0,0,0,0,0.342721354393588,0,0,0,0,0,0.0294163962615891,0,0,0,0,0,0,0,0,0,0,0.0240334090157474,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0671520463315919,0,0,0,0.129679166758589,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.0903405526171915,0,0,0,0,0,0,0.268322890319226,3.46944695195361e-18,0,0.0445181758010813,0,0,0,0,0,0,0.344554677230724,0,0,0,0,-1.73472347597681e-18,0,0,0,0.102439248739829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00727692855151135,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.123258284971964,0,0,0,0,0,0,0,0,0,0,0.20838539374114,0,0,0,0.0763232690981565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417177153139244,0.0341775735816242,0.0184227655194559,0.270977794843687,0,0.0403528552237421,-0.0178322527350198,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401569712706673,0,0,0,0,0,0,0,0.0294641581419009,0,0,0,0,0.0497631761112932,0,0.0450750006290107,0.0633502205550918,0,0,0.108526416312529,0,0,0,0,0,0.106782613530141,0,0.0990913700669688,0.024197675316634,0,0,0.0187240157043267,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.131132197095336,0,0,0,0,0,0.111546846591181,0,0,0,0.0544222952501408,0,0,0,0,0,0,0,0.0585710794928698,0,0,0,0,0,0,0,0,0.0343410450639995,0,0,0,0,0,0,0,0.103127468903363,0,0,0,0.0220308033929515,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00782744733389568,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195341628694527,0,0,0.0137305903633665,0,0,0.0126386243032057,0.165411466166415,0,-0.488684683562011,0,0.0208397359886867,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0486041052292243,0,0,0,0,0,0.342607890401762,0.0807818894838171,0,0,0,0,0,0,0,0,0,-0.0479833756345286,0,0,0,0.174662569305396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254675992636678,0,0,0,0.0524278447608282,-0.000926375700726493,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.208869628707584,0,0,0,0.294341591747847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00693788848632576,-0.0328798846967293,0,0,0,0,0,0,0,0,0.0623773755739512,0,0,0.0207861682035896,0,0,0.208429471315389,0,0,0,0,0,0,0.015019491226522,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00201860121966224,0,0,0,0,0,0,0,0,0.224374166221647,0.0155075975946779,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225748296792841,0.0663952899886697,0,0,0,0,-0.0181233016095956,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664371208638511,0,0,0,0.187533832498082,0,0,0,0,0,0,0,0,0,0,0.0623602554688847,1.73472347597681e-18,0,0,0,0,0.0983251206526055,0,0,0,0,0,0.205928419161276,0.0332694337727703,0,0,0.0358983772228917,-0.0574578156147313,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03396802633901,0,0,0,0,0,0.112657748501312,0.140867012914085,0.057745682514353,0,0,0,0,0,0,0,0,0,0,0,0.0226593367245684,0.252993919279862,0,0,0.178469029134901,0,0.00643213393859188,0,0,0,0,0,0,0,0,-0.00951275933477651,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277070662000015,0.0289837670961296,0,0,0,0,0,0,0,0.210219576427274,0.0824288344842327,0,0,0,0,0,0,0,0.0108279799144319,0,0,0,0,0,0,0,0.185261379084805,0,0,0,0,0,0,0,-0.0723127174018299,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.181212882445963,0,0,0.122493366215676,0,0,0,0,0.0739776829946843,0,0,0,0,0,0,0.00592948700087509,0,0,0,0,0,0,0,0,0,0.28976898184292,0,0,0.00132270179113779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658451076344585,0,0,0.0146575766614491,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.389847974821776,0,0,0,0,0,0,0,0,0,0,0,0.0433198518389831,0,0,0,0,0,0,0,0,0.0757576864301425,0,0,0,0,0,0.161620505023694,0,0,0,0,0,0,0,0.0421829742446921,0.0345403872487625,0.165668220953613,0,0,-0.0352762127610837,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285678478549235,0,0,0,0,0,0,0.0455674002949389,0,0,0,0,1.35525271560688e-20,0,0,0,0,0.282235320715217,0,0,0,0,0,0,0,0,0,0,0.0448071268500698,0,0,0,0,0,0,-0.0188386681527734,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.326276582401649,0,0.117432624411443,0,0,0,0.0400202592480215,0,0,0,0,0,0,0,0,0,0,0,0.0775538081251857,0,0.0488800560665207,0,0,0.052113408434158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51118608871355,0,0,0,0,0,0,0,0,0,0.00926419200400135,0.00807886387043776,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.228376111827629,0,0,0.132765434691644,0,0.00652642951639501,0,0,0,0,0.101914168716226,0,0,0,0.104747986234988,0,0,0,0,0,0,0,0,0,0.268550815836115,0,0,0,0.0578510886047672,0.0291871903978207,0,0,0,0,0,6.93889390390723e-18,0,0.0753705346764708,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.553478707038223,0,0,0,0,0,0,0,0,0,0,0,0,0.0829221106214244,0,0,-0.0593263446299487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531560255974488,0.127829967072808,0,0,0.171877598587414,0,0,0.0112562946483675,0,0.033223394420835,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0999038633315229,0,0,0,0,0,0,-0.0257322888391574,0,0,0,0,0,0,0,0,-0.0322846479912706,0,0,0,0,0,0,0,0,0,0.740262531120548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513603950147807,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0.0828849665146365,0,0,0,0,0,0.147108513094961,0,0,0,0,0,0,0.0516120307959651,0.0432954247874075,0,0,0,0.0109934274047283,0,0,0,0,0,0,0,0,0,0.0203790615726558,0.210393691387784,0,0,0,0,0.0560994296294067,0,0,0,0.0163855549194748,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938327931021709,0,0,0,0,0,0,0,0,0,0,0,0.0384359403251586,0,0,0,0,0,0,0.136028409786077,0.0538602204562885,0,0,0,0.291290966446638,0,0,0,0,0,0,0,-0.00372304308253332,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0.0395520638963888,0,0.0413795112510323,0,0,0,0,0,0,0,0.026480137369423,0,0,0.210292901657595,0,0,0,0,0,0,0,0,0,0,0,0,0.230927416282091,0,0,0,0,0,0.287007416663527,0,0,0,0.00919027979508727,0,0,0,0,-0.00534909675301311,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0.0453035729887172,0,0,0,0,0,0,0,0,0,0.035397923445879,0,0,0,0,0.0826726347810296,0.0704829872959015,0.271248746660239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117387588200515,0,0,0.0172820723111528,0,0,0,0,0,0.0484832712891317,0.0542991327211154,0,-0.0145838220160772,-3.46944695195361e-18,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0.370613732810391,0,0.0679120650291676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177345898372671,0,0,0.0949436497949523,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.00593341416260194,0,0,0,0,0,0,0.0742886534400301,0.00895784647575913,0,0,0,0,0,0
X600563.SH,0,0,0,0,-0.116655866180574,0,0,0,0,0,0,0,0,0,0,0,0,0.156489922545414,0,0,0,-0.137002941369557,0.114029730069617,0,0.0796468732368842,0,0,0.182964258586318,0,0.214762930106708,0,0,0.165858101247535,0,0,0.0944681289173586,0.138381428122315,0,0,0.0877010140256724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0.166949694989433,0,0,0,0,0,0,0,0,0,0,0,0.00433644137117183,0,0,0.0811901899602228,0.0751964712745721,0,0,0,0,0,0.133136671147475,0,0.0102828682840202,0,0,0,0,0.131541751762438,0.480426018742197,0,0.0379288990691862,0,0,0,0,0,0,0,0,0,0,0.0490149185653621,0,0.0787571978796856,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041624979173684,0,0,0,0,0,0,0,0,0.0847998870770419,0,0,0,0.292781448375121,0,0,0,0,0,0,0,0,0,0.238125911070673,0,0,0.155518876199852,0,0,0,0.154641877349582,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21075392379862,0,0,0,0,0,0,0,0,0.0786128903003422,0,-0.11720374846029,0,0,0.0111559785973538,0,0,0,0,0,0,0,0,0,0,0,0.0296213659981197,-0.040837577017332,0,0,0,0,0.00998163442208179,0,0.151419913102911,0,0,-0.0343365896528666,-0.0575716423256691,-0.173603175447728,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815330471737467,0,0,0,0,0,0
TED,0,0,0,0.173405705113526,0,0,-0.109634139919709,0,0,0,0,0,0,0,0,0,0,0.0465675008509669,0,0,0,0,0,0,-0.161610420193794,0,0,0,0,0,0,0,0,0,0,0,-0.290134800420096,0,0,0,0,0.262875005583634,0,0,0,0,0,0,-0.0739557172744764,-0.0374825693530944,0,0.261643018911894,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0670610394619244,0,0,0,0,0,0,0,0,-0.112622281523152,0,0,0,-0.0627498637570955,0,0,0.0218355113247913,0,0,0.12456319395061,0,0.167191812570401,0,0,0,0,0,0.0109759601101803,0,0,0,0,-0.0349432840024874,0,0,0,0.153757443565225,0,0,0,0,0,0,0,0,0,0,-0.109659656710528,-0.0125546236852962,0.0405097047364764,0,0.168498743435038,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0992098693434305,0,0,-0.0286753633774291,0,0.14562795555771,0,0,0,0,0,0,0,0,0,0.0333072079268852,0,0,-0.102323894491309,0,0,0,0,0,-0.0648653867095935,0,0,0,0,0.0885170884389987,0,0,0,0,-0.00455645011294328,0,0.367813292442041,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00358661416254103,0,0,0,0,0,0,0,0,0,0,0,-0.00186334647467292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232358289646056,-0.0333126995472336,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.00842979474270474,0,0,0,0,0,0,0,0,0,-0.00677238003376574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0697554854401023,0.0537330924252441,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114601646572411,0,0,0,0,0,0,0,0,0,0,0,0,0.00313279545178464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413708287318171,0.0224206278156305,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252271647645323,0,0,0,0,0,0
