,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X002241.SZ,X600741.SH,X000625.SZ,X600031.SH,X002475.SZ,X002456.SZ,X000338.SZ,X600066.SH,X300124.SZ,X000100.SZ,X002008.SZ,X601877.SH,X002085.SZ,X600809.SH,X600487.SH,X300003.SZ,X300136.SZ,X002508.SZ,X600089.SH,X600271.SH,X600177.SH,X000157.SZ,X600522.SH,X600118.SH,X000050.SZ,X002294.SZ,X600867.SH,X300115.SZ,X600699.SH,X000559.SZ,X000981.SZ,X600372.SH,X600498.SH,X600566.SH,X002074.SZ,X000623.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.133298048653662,0.0202053269038455,0.126648704824363,0,0,0,0,0.12428560916199,0,0,0,0,0,0,0,0,0,0.0372972243417144,0,0,0,0,0.023613622095043,0,0,0,0.0471898937962722,0,0,0,0,0,0,0,0.0389803486381105,0,0,0,0,0,0,0,0,-0.0446109276400714,0,0.0993749057413024,0,0.00493573178438912,-0.0158118860798191,0,0,0,0,0,0
X600104.SH,0,0,0,0.0519483747421889,0,0,0,0,0,0,0,0,0.0371634505356632,0,0.459074758892311,0,0,0,0,0,0.0721041700336418,0,0,0,0,0.131344096499974,0,-0.182441492347436,0.150509788271378,0,0,0,0,0,0,0,0,0,-0.0550317588527309,0,0,0,0,0,0,-0.224101874547364,0,0,0,0.0729989897864427,0,0.00522748091215666,-0.0179965328253176,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.27058015154742,0,0.228664870447054,0,0,0,0,0,0,0,0,0,0,0.0662555192616378,0.0345087810986215,0,0.0298601145959621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00959305653213683,0,0,0,0,0,0,0
X000651.SZ,0,0.0820661553706071,0,0,0.12063191619573,0,0,0,0,0.153557765146898,0,0,0.000751189613681155,0,0,0,0.056411247632949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121194408251271,0,0,0,0,0,0,-0.0448469484150043,0,0,0.0253510809419331,0,0,0,0,0,0,0,0,0,0.119887864112358,-0.00247327959991574,0.00690703149831534,0,0,0,0,0,0
X000858.SZ,0,0,0,0.155097184835956,0,0,0,0,0,0,0,0.349120306240212,0.169673904225377,0,0,0,0.00787313292635832,0,0,0,0,0,0,0,0,0.052938209485748,0.108438137569143,0,0.046527006518999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00429715235034296,0.000233661181461935,0,0,0,0,0,0
X600276.SH,0,0.133647281379847,0,0,0.175557465990589,0,0,0,0,0,0,0,0,-0.0717561337167669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041666676036201,0.14540139979532,0,0,0,0.0209974063588687,-0.0831151259039653,0.0155784125911783,-0.0112078364865502,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.242812669766283,0,0,0,0,0,0,0.391004486310718,0,0,0,0,0.0465801817484688,0,-0.146501368326834,0,0,0,0,0,0,0,0.114093804030667,0,0,-0.0246301491549053,0,0,0,0,0,0,0,0.00623830514257661,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0103748522918565,0.0170896635409144,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.116296050453606,0,0,0,0,0.10626396190994,0,0,0,0,0.0813093345804695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309912017274285,0,0,0,0,0.230798373055427,0,0,0.13030492696407,0,0.0266539671563481,0,0,0,-0.00365625475743351,2.16840434497101e-19,-0.0330510360711784,0,0,0,0,0
X000063.SZ,0,0,0.114735986453654,0,0,0,0,0,0,0,0.0906621740076554,0,0.094275019775018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172147005494405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462456668782108,0.0925384619229394,0,0,0,0,0,0
X600690.SH,0,0,0.045904131233844,0.336136113419292,0,0,0,0,0,0,0,0,0.117380204949788,0,0.137636361857589,0,0,0,0,0,0,0,0,0.042826416797437,0,0.0591606019048046,0,0,0,0,0,0,0,0,0,0,0,0.0471919798315858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136225427781083,-0.00858428004836586,0,0,0,0,0,0
