,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X600104.SH,X002371.SZ,X003816.SZ,X000063.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X002241.SZ,X000100.SZ,X300014.SZ,X000596.SZ,X600418.SH,X002179.SZ,X000977.SZ,X002463.SZ,X600584.SH,X600089.SH,X600183.SH,X600703.SH,X000157.SZ,X600372.SH,X002049.SZ,X002028.SZ,X600066.SH,X600741.SH,X002236.SZ,X600839.SH,X600522.SH,X000066.SZ,X601877.SH,X600460.SH,X002281.SZ,X002156.SZ,X600487.SH,X002085.SZ,X000988.SZ,X002180.SZ,X002456.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.248281520251391,0,0,0,0,0,0.00672896386928486,0,0,0,0,0,0,0,0,0,0.316009542024456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000415264944457156,0,0,0,0,0,0.0134076492113248,0,0,0,0,0,-1.0842021724855e-19,0,0,0,-0.028318476179847,0,0
X000858.SZ,0,0,0,0,0,0,0,0.197988651627054,0.0205933366178359,0,0,0,0.224520124159557,0,0,0,0.00835986566612233,0.145239327526959,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580587266324387,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0262075413757253,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225494521913336,0,0,0,0,0.273636544121483,0,0.0348599538012977,0,0,0.0578091659880984,0.0182159639260651,0,0,0,0.00527228500247027,0,0,0,0,0,0,0,0,0.0422262665899185,0,0,0,0,0,0,0,0,0,0,0.00060734540642897,0,-0.017194669415971,0,0,0,0,-8.67361737988404e-19,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262336742619754,0,0.196757513172257,0,0.038067635676878,0.183009569569461,0,0,0,0,0,0,0,0,0,0,0,0,0.0804831560086405,0,0,0,0,0.0532561384067103,0,0,0,0,0,0,0,0.0798699546949654,0,0,-0.019887309820166,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0359896248618669,0,0,0,0.016053277747214,0,0,-1.73472347597681e-18,0,0,0,0,0.00384304821122248,0,0.243060172989314,0,0,0,0,0,0,0,0.0534034862357603,0,0,0,0,0,0,0,0,0,0,0.0137183539205343,0,0,0,0,0,0.0079903984914503,0,0.123845542390374,0,0,0,0.000917782952144807,0,0,0,-0.0334776619522482,0,0
X600690.SH,0,0,0.216048965006411,0,0,0,0.209682076519655,0,-0.0827932846614862,0,0,0,0.139930891284459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256998904482667,0,0,0,0,0,0,0,0,0.000373070460438644,0,-0.00331024767588604,0,0,0,-0.0393626068351545,0,-0.0130520539097303,0,0,0.0489145158102698,0,-0.000731382241544633,0,0,0,0,0,0,0
X000651.SZ,0,0,0.123845754613892,0,0,0.0169248924330424,0,0,0,0,0,0,0,0,0.0568631028301737,0,0,0,0,0,0,0.0423864906934719,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771915688370787,0,0,0,0,0,0,0,0,-0.028241374955968,0,0,0,0,0,0,-0.0373861307276726,0.027025524834058,0,0,0,-0.0119529282861959,0,0
X600809.SH,0,0.109411693362587,0,0,0,0,0,0,0.00536360672607474,0,0,0,0.447497193711558,0,0,0,0,0,0,0.032392378485686,0,0.0112033580011097,0.227974113177644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378156986221172,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.604999196793051,0,0,0,0,1.73472347597681e-18,0,0.0822302172482355,0,0,0,0,0,0,0,0,0,-0.123630156070986,0,0,0.157455321295677,0,0,0,0,0,-0.0394869500674445,0,0,0,0.045442517052548,0,0,0,0,0.00521976665817775,0.0606616656528319,0,0,0,0.0890261572914161,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431525109970639,0,0,0,0,0,0,0,0,0,0,0.213344836569193,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1291229798322,0,3.46944695195361e-18,0,0,-0.00845011365194511,0,0,-0.00487933227359029,0,0,0,0,0,0
X003816.SZ,0,0.0189818314456429,0,0,0,0,0,0,0,0,0,0,0.0616185648737868,0,0.0459401367834886,0,0.0249738102653509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361869341041307,0,0,0.0149715065740678,0,0.0562834588370766,0,0,0,0,0,0,0,0,0,0,-0.0272487871531815,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0570434453696616,0,0,0,0,0,0.0873020278859764,0,0,0,0,0,0,0,0,0,0,0.140091863326317,0,0,0,0.111930684194627,0,0,0,0.258906261245062,0,0,0,0.155689394656494,-0.0377986307014349,0,0.102669876541523,0,0,0,0,0,0,0.0238142686855069,0,0,0,-0.00983238725872692,0,0,0,0,0,0,0
X000568.SZ,0,0.491826264719019,0,0,0,0,0,0.240406007778288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160250663687881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00484069208831324,0,0,0,0,0,0,0,0.0208238885175017,0.00480663880114509,0,0,0,-0.0186794663986364,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0176208605293035,0,0,0,0.0611454538132238,0,0.00125056286343787,0,0,0,0,0,0.234859309362879,0.113642135916156,0.0414272644971284,0.0125838264968203,0.0771120247387099,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0307683688578706,0,0,0,0,0,0,0,0,0.0606195966467394,0,0,0,-0.0282645756967131,0,0,0,0,0.00309938977037127,0,0
X300124.SZ,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.119859935242348,0,0,0,0.48368987988322,0.0360392353105465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373061990465272,0,0,0.0552672109763156,0,0,0.00857793978619356,0,0,0,0,-0.00492784969854268,0,0,0,0,-0.0681476694958824,0,0
X600031.SH,0,0.1246395541744,0,0,0,0,0,0.100618031270627,0,0,0,0,0,0,0.0957238129552549,0,0,0,0,0,0,0.0939085932099459,0,-0.011274173132005,0,0,0,0,0,0,0,0.119468169796873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0019627361300932,0,0
X000625.SZ,0,0.0334539074152379,0,0,0,0,0,0,0.00446269299609053,0,0,0,0.230503342836551,0,0.0478702062144344,0,0,0,0,0,0.000694537618596823,0.0231025628078711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797184168412494,0,0,0.0539800569753395,0,-0.0201141148254703,0,0,0,0,0,0,0
X002304.SZ,0,0.619181049819046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00338220715116515,0,0,0,-0.020041424423899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0127921188053203,0,0
