,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X600276.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X300124.SZ,X300014.SZ,X600104.SH,X000651.SZ,X002371.SZ,X002049.SZ,X002129.SZ,X003816.SZ,X000725.SZ,X600031.SH,X000625.SZ,X000596.SZ,X000063.SZ,X002179.SZ,X600703.SH,X000338.SZ,X600089.SH,X002180.SZ,X002241.SZ,X600522.SH,X000661.SZ,X000733.SZ,X300142.SZ,X002074.SZ,X601877.SH,X000100.SZ,X600741.SH,X600460.SH,X300003.SZ,X000157.SZ,X600702.SH,X600584.SH,X600884.SH,X600487.SH,X601799.SH,X600563.SH,X002414.SZ,X000799.SZ,X002236.SZ,X002025.SZ,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0801073950143561,0,0,0.213141801855831,0,0.0227005901377328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212406936274574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226617021286972,0,0,0,0,0.0441173214257498,0,0,0,0,0,0,0
X000858.SZ,0.202810789289084,0,0.0309284823042029,0,0,0.24196921241812,0,0,0,0,0,0,0,0.0359330227564777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173072778393622,0,0,0,0,0,-0.0138327010104566,0,0,0,0,0,0.00710912519165891,0,0,0,0,0,0,0
X600809.SH,0.578630391055058,0,0,0,0,0.366744885450513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136084450246985,0,0,0,0,0,0,0,0,0,-0.076684617167682,0,0,0,0,0,0,0.0475989008245606,0,0,0,0,0,-0.0267667033566508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0706230890636213,0,0,0,0,0,-0.0902895813076234,0,0,0,0,-0.0748916225546393,0,0,0,0.018983448422504,0,-3.46944695195361e-18,0,0,0,0,0,0.160315179217472,0,0,0,0.210067548610909,0,0,0,0,0,0,0,0,0.0588266715006913,0,0,0.0491560893273845,0,0,0.12215965071823,0.188295856622689,0,0,0.177022727037434,0.0298062438563913,0,0,0,0,0,0,0
X600276.SH,0,3.46944695195361e-18,0,0.0690900742193358,0,0,0,0,0,0,-0.0770623609297053,0,0,0,0,0,0,0,0,-0.0679966203610093,0,0.0943966526753128,0,0,0,0,0,0,-0.135036972456916,0.0521837912776776,0.0424742142007689,0.0523038285005278,0,0,0,0,0,0.0359462367401167,0,0,0.0650037631823108,0,0,0,-0.0401218662381654,-0.00826939260000017,0.214025215966373,0,0,0,0,-0.00921616186111122,0,0,0,0,0,0,0
X000568.SZ,0,0.152889548966406,0.54004516151195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00417221336522951,0,0,0,0,0,0,0,0.0130106873275448,0,0,0,0,0,0,0,0,0,0,0.146451380161397,0,0,0,0,0,0,0,0,0,0,0,0.0267773815849945,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.168988163463527,0.146391032555446,0,0,0.0494494769412487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385009181064999,0,0.115696958000563,0,0.0807970555162288,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0.100433074462383,0,0,0,0,0.0958810597732662,0,0,0,0,0.0732938505975757,0,0,0,0,0,0,0,0,0.157485219044666,0,0,0,0,0,0,0,0,0,0,0,0.10578545620261,0,0,0.0323436109624964,0,0,0,0.310922283830315,0,0,0,0,0,-0.100112775898916,0,0,0,0,0,0.0120923968303823,-0.00055037289702209,0,0,0,0,0,0
X600690.SH,0.0751481935489505,0,0,0,0,0.372341631078136,0,0,0,0,0,0,0.0718889946303008,0,0,0,0,0,0,0,0,0,0,0.0454675763799022,0,0.0359968279043462,-0.0638190749206329,0.0264582002650044,0.00434575229601545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00564274410500922,-0.0241929490645375,0,0,0,0,0,0
X300124.SZ,0,0,-0.13608346085386,0,0,0,0.11507256047069,0,-0.105246516097241,0,0,0,0,0,0.039299327485544,0.0904454344558063,0,0,0,0,0,0,0,-0.114952610116229,0,0,0,0.0629299194768167,0,0,0,0,0.193652202970392,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291830090673603,0,0,0.0627025437319679,0.0399715208056297,-0.238498473169446,0,-0.0716068289482138,0,0,0,0,0,0
X300014.SZ,0,0,-0.0967949433970257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19243485837109,0,0,0,0,0,0,0,0,0.0394561240793317,0.0889934267302434,0,0,0.365754764195856,0,0,0,0,0,0,0,0,0,0,0.0512093302956611,0.227714599320017,0.121973604909077,0,0,-0.187741830718019,0,0,0.00188938313271941,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.0454254857083474,0,0,0,0,0.153511669843598,2.16840434497101e-19,0.0228194152020826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0523990973318836,0.0225023328889781,0,0.153550721794537,0,0.0701794251970475,0,0,0,0,0,0.0622694063696369,0,0,0,0,0,0,0,0,0,0,-0.00299322653807842,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.400866865963482,0,0,0,0,-0.0269137029518689,0,0,0,0,0.213432969759493,0,0,0,0,0,0,0,-0.0381916556280115,0,0,0,0,0.0107021160067082,0,0,0,0,0,0.0793648808528373,0,0.0289083358317939,0,0,0,0,-0.0415136413823703,0,0,0,0,0,0,0.0297658637016716,-0.037048178269714,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.151547308430966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529165560773991,0,0,0,0,0.0224702789301782,0,0,0,0,-0.24868069192913,0,0,0.525070350830605,0,0,0,0,0,0,0,0,0,0,0.463924283639006,0,0,0,-0.0458142337678451,0.0853919498674977,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.101839970523242,0,0,0.0897483423510503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066751388970065,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111529773474751,0.033729711554927,0,0,0.250652401806291,0,0,0.0318911958591196,0.0431545250901489,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.127716727552003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280621595634212,0.108446484746164,0,0,0,0,0,0,0,0,0,0,0,0,0.214718626036256,0,0,0.0795935521574018,0,0,0,0,0,0.0240017029281885,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0420288936426648,0,0,-0.0326388971899757,0,0,0,0,0.0247475718633465,0,-0.0302471225005682,0,0,0,0.0466260335862739,0,-0.0450992876185003,0,0,0.104330713129784,0,0.0516764253328113,0,0,0.0404644519846826,0,0,0,0,0,0,0,0,-0.0745514497064771,0,0.02740529090081,0,0,0,0.0636210961361958,0,0,0.00353270781566726,0,0,0,0,0,0
