,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X002236.SZ,X002475.SZ,X600741.SH,X000625.SZ,X002241.SZ,X600031.SH,X002456.SZ,X000338.SZ,X600066.SH,X000100.SZ,X300124.SZ,X601877.SH,X300003.SZ,X600487.SH,X600809.SH,X300136.SZ,X002008.SZ,X002085.SZ,X600089.SH,X002508.SZ,X600271.SH,X600177.SH,X000157.SZ,X600522.SH,X002294.SZ,X600118.SH,X600867.SH,X300115.SZ,X000050.SZ,X600372.SH,X600699.SH,X000981.SZ,X600566.SH,X000559.SZ,X002074.SZ,X600498.SH,X002465.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0519818940790071,0,0.211102498189105,0,0,0,0,0,0,0.131626130899936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116952119049779,0,0,0,0,0.0272785313477678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0854478350911675,0,0,0,0,0,-0.000757962150940317,0,0,0,0,0,0
X600104.SH,0,0,0,0.0634806524864453,0,0,0,0,0,0,0.050268314999567,0,0.0956365739989047,0,0.37881609162422,0,-0.0549076564259096,0,0,0,0.129874300443234,0,0,0,0.270570534813563,0,0,-0.0128412406412181,0,0,-0.0437039783005864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.327867178343319,0,0,0,0.00361146015782846,-0.0235040498356477,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0.198258696849466,0,0.237516940476873,0,0.178078600558194,0,0,0,0.0239594638194441,0,0,0,0,0,0,0,0,0,0,0.0852751925390894,0,0.0703248250806522,0,0,0,0,0,0,0,0.0587556252541676,0,0,0,0,0,0,0,0,0,0,0,0.00939371942166221,0,0,0,0,0,0,0
X000651.SZ,0,0.0933455686842686,0,0,0.0753660976312589,0,0,0,0,0,0.0621665984184986,0,0.0375627566457924,0,0.0601267630566815,0,0,0.0415657629237162,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119305387608514,0,0,0,0,0,0,0,0,-0.0388409611164271,0,0,0,0,0,0,0,0,0,0,-0.00330459184448758,0,0,0,0,0,0,0
X000858.SZ,0,0,0.0907717780866979,0,0,0,0,0,0,0,0,0.493461587792131,0.105677521783398,0,0,0,0,0.028129304182784,0,0,0,0,0,0,0.0244860282964391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00250520454138753,0.00508145714102817,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.306015101843199,0,0,0,0,0,0,0,0,0,0.0342122746730268,0,-0.0635262836201094,0,0,0,0,0,0,-0.148474788191463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11628667393127,0,0,-0.0382010673195456,-0.124547279736568,0.0208769483109743,-0.0169062023852928,0,0,0,0,0,0
X000725.SZ,0,0,0.170491664042434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23994739464401,0,0,0,0,0,0.258484350148548,0,0,0,0.0504429448302708,0,0,0,0,0,0,0,0,0,0,0.0638387277316813,0,0.038723488168047,0,0,0,0,0.144545236333371,0,0,0,-0.0122365520831011,0.0212204346152973,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.287767888917635,0,0,0,0,0,0,0.333499123803132,0,0,0.0284933803503869,0,0,0.0441529225921428,-0.137152592139589,0.0112681456375178,0,0,0,0,0,0,0.105281362886752,0,-0.0322340635340548,0,0,0,0,0,0,0,0,0,-0.044050684137419,0,0,0,0,0,0,0,0,0,0,0,0,-0.0116104972506497,0.0126182140328029,0,0,0,0,0,0
X000063.SZ,0,0,0.0435447756549231,0,0,0,0,0,0,0.082357538026781,0,0,0.125067952112137,0,0,0,0,0,0,0,0,0,0,0,0,0.249030559523899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0396920671068541,0.0676482757373229,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0256303737102382,0,0,0.280799025495005,0.35949936686965,0,0.148555340268016,0,0,0,0.0831248913878884,0,0.182140864988927,0.0217418124739101,0,0,0,0,0.104773433840554,0,-0.0242936731997995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00842396613731055,0.00105033788523255,0,0,0,0,0,0
X600690.SH,0,0,0.047352564398897,0.323228724209233,0,0,0.000576448619272052,0,0,0,0,0,0.126934274347374,0,0.140415982557487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518909281459658,0.0486984156883691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545935838998535,0,0,0,0,0,0,0.0179783357214084,-0.0137983771648563,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.439998450930776,0,0,0,0.0275316245788469,0,0.0264448413735416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122902494681102,0,0.0451995386736847,0,0,0,0,0,0,0,0,0,0,0,0,0.0628799303619852,0,0,0,0,0,0,0,0,0,0,0,-0.000350954311381719,0,0,0,0,0,0
X002236.SZ,0,0,0.285759356645495,0,0,0,0,0,0.0586008018951025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137275515699623,0,0,0.0748419937537639,0,0,0,0,0.0519180541710304,0,0,0.0755106242891028,4.33680868994202e-19,0,0,0,0.205340638507583,0,0,0,0,0,0,-0.00175199929996237,0.0027146620623513,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.0429390011564911,0,0,0.124334845170351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128122544910317,0.302010670003658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00492670143609998,-0.0460363416358988,0,0,0,0,0,0
X600741.SH,0,0.417336940978812,0.0641069457848787,0,0,0,0,0,0,0.225605058660446,0,0,0,0,0,0,0,-0.0932408843976426,0,0,0,0,0,0,0,0,0.100584330343296,0.0853566084090362,0,-0.0300662994054707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154913133270262,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0411970107600197,0,0,-2.71050543121376e-20,0,0,0,0,0.110192803929609,0,0,0,0,0.149495504079519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178425631981607,0,0,0,0,0,0,0.136961515908446,0.0396325169597128,0,0,0,0,0,0,0,0,0,-0.000413643143634928,4.33680868994202e-19,0,0,0,0,0,0
X002241.SZ,0,0.125716619103884,0,0,0,0,0,0,0,0.287324168786314,0,0,0,0,0.0868033758884137,0,0,0,0.263688157987202,0,0,0,0.109846203678981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00882449768915925,-0.0374025789035595,0,0,0,0,0,0
X600031.SH,0,0,-0.0251700681798673,0,0.0543682912231645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153186822952129,0,0,0,0,0.174896533935357,0,0,0,0,0,0,0,0,0,0,0.190625227096223,0,0.0511891092346781,0,0,0,0.26200037758211,0,0,0,0,0,0,0.0445322879524083,0,0,0,-0.0360950364491838,0.0205935922747261,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.0572214715322715,0,0,0,0.106794826053843,0,0.0114592953380287,0,0.291820607703814,0,0,0,0,0,0,0,0,0.178798583075966,0,0.0316136375268892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421544913905617,0,0,0,0,-0.00762546207690146,0.0288560790597627,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33183460062569,0,0,0,0,0,0,0,0.17917992380863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439039329335863,0,0,0,0,0,0,0,0,-0.0110936629413694,0.0149339922447254,0,0,0,0,0,0
X600066.SH,0,0.0360301000008712,0,0,0,0,0,0,-0.140304277669501,0,0.106616787389749,0,0,0,0,0,0,0,0,0,0,0,0.0899120507137866,0,0,-0.079954181814824,0.0361803779424776,0,0,0,0,0,0,0,0,0,0,0,-0.156983334451758,0,0.0021490008415962,0,0,0.193711562286166,0.0543381594840156,0,0,0,0,0,0.0318788528729315,-0.00122968469184612,0.0175590809154021,0,0,0,0,0,0
X000100.SZ,0,-0.015555867745279,0,0,0,0,0,0,0,-0.00838447281194885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0569027300811378,0,0,0.0611723906756962,0,0,0.0453200701120802,0,0,0,-0.023342825974827,0,0,0.0816107253770727,-0.0394363567199921,0,0,0,0,0,0,0,0,0,-0.0152232966641535,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.111536960218047,0,0,0,0,0.158559461595797,0,0,0.0856074277469717,0,0.155725641968498,0,0,0,0,0,0,0,0.15555799573331,0,0,0,0,0,0,0,0,0,0,0.0168919029679244,0,-0.0714331455116782,0,0,0,0,0.184032361912252,0,-0.0279196443751566,0,0,0,0,-0.0110994560018928,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.204920178267731,0,0,0,0,0,0,0,0,0.00877600688973382,0,0,0,0,0,0,0,0.14770262738496,0,0,0,0,0,0,0,0,0,0,0,0.0525597547443521,0,0.022285171441472,0,0,0.100050589091077,0,0,0,0.0456478387433301,0,0,0,0,0.00333655502311322,-1.0842021724855e-19,0,0,0,0,0,0
X300003.SZ,0,0.0702460676649098,0,0,0.283216593078375,0,0,0,0,0,0,0,0.111446935918303,0,0,0,0,0,0.0100228617381246,0,0,0,0,0,0,0,0,0,0,0,0.124240486996207,0,0,0,0,0,0,0,0.262760753664099,0,0,0.0153899456106299,0,0,0,0,0,0,0,0,0,-0.0162491172845837,0.0344650989048545,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0.114550590990068,0,0,0,0,0,0,0,0,0,0,0,0.224107244899764,0,0,0,0,0,0.25461908677849,0,0,0,0.0470111168919967,0,0,0,0,0,0,0.120894740348131,0,0,0,0,0,0,0.185018690141936,0,0,0,0,0.0395028865788737,0,0,0,-0.00465447504840572,0.00892644474040486,0,0,0,0,0,0
X600809.SH,0.435660982068165,0,0.190080008950565,0,0,0,0,0.132896355680428,0,0,0,0.0746664233099174,0,0,0.23219283050761,0,0,0,0,0,0.0515414501369655,0,0,0,0,-0.0128671111337674,0,0,0,-8.67361737988404e-19,0,0,0.0360215448180441,0,0,0,0.100845651178398,0,0,0,0.0170948911624658,-0.0876494109905317,0,0,0,0.163907301418299,0,0,0,0,0,0.0140841654153923,-0.0657719338055814,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37338136811977,0.15916837929301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360516252795581,0,0,0,0,0,0,0,0,0,0.11005607178329,0,-0.0902780288416379,0,0,0.0956110965768552,0,0.0793937011071435,0,0,0,0,0.00558607313481674,0.0494494710470076,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0492059256590207,0,0,0,0.0739241427701886,0.138555671603656,0.0616691640004562,0,0.041894941271409,0,0.118065101825629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320271691432215,0,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0.194437187923255,0,0,0,0,0.374203307396612,0,0,0,0,0.122779339626512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022727449027156,0,0,0,0,0,-0.147411977192275,0,0,-0.200364807645353,0,-0.00596381128224867,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0292494593651245,0,0,-0.0249667059791132,0,0,0,0,0,0,0,0.0798672030487235,0,0,0,0.144189708510375,0,0,0,0.0432930776541142,0,0,0,0,0,0,0,0,0.115990104187632,0.162892786167211,0,0,0,0,0.00826070840500927,0.0965912823392843,0,0,0,0,0,0,0,0,0,-0.0125919240752016,0.0317470766850846,0,0,0,0,0,0
X002508.SZ,0,0,0.263258691468503,0.322072048879395,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0677089881151252,0,0,-0.00550552722988701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130630244617758,-0.0195907080532398,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412348836501791,0,0,0,0,0,0,0,0,0.00556660957650544,0,0,0,-0.0210836332528025,0,0,0,0,0,0,0.0212488732449927,0,0.0729494886804136,0,0,0.184829782825935,0,0,0,0,0,0.0781881544777349,0,0,0,-0.0086806286935597,0.0486996984174546,0,0,0,0,0,0
X600177.SH,0,0,0,0.0270677562085896,0,0,0,0,0.0190769807072284,0,0,0.0379964613237369,0,0,0,0,0,0,0.0603727905530057,0.042354489756253,0,0,0,0,0,0.125530528531632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168592276754826,0,0,0,0,0,0,0,0,0,0,0.00495363762129011,-0.0196570771857215,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0417353340444437,0,-0.0416182651120623,0,0,0.254490279386189,0,0.0256482699422015,0,0,0,0,0,0.108089631784577,0,0,0.0548114080218105,-0.00837727549803598,0.0738768213893484,0,0,0,0,0,0,0,0,0,0.0572935854478472,0.0352914805013185,0,0,0,0,0,0,0,0,0,-0.00155912373724644,-4.33680868994202e-19,0,0,0,0,0,0
X600522.SH,0,0,0.0218455215365212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225589121288741,0.161629330487963,0,0,0,0,0,0,0,0,0,0,0.13975902427772,0,0,0.0692175792237366,0,0,0,0,0.0321412215311841,0.029889556530573,0.000157505739529035,0,0,0,-0.00966594210797713,0.038386646762769,0,0,0,0,0,0
X002294.SZ,0,0,-0.0571219372751355,0.219418866725768,0,0,0,0,0.138357445425559,0,0.0925638165906565,0,0.0660747491007208,0,0,0,0,0,0.0412743881781824,-0.145211700584898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775163520810794,-0.077679441697421,0,0,0,0,0,0,0.0511763368376197,0,0,0,-0.010051180450999,0.0311423279244253,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00450961237799567,0,0,0.0154321065803491,0,0,0,0,0,0,0.0306902266923141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100205663969453,0.256433484549161,0,0,0,0,0,0.0771930666093965,0,0,0,0,0.0301317367464432,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,-0.103386983213983,0,0.111698148562769,-0.0477553375277435,0,0,0,0,0,0,0,0,0,0.0270460768402037,0,0,0,0.00364469026285648,0,0,0,0,0,0.204863165058927,0,0,0,0,0,0,0,0.049414565682397,0,0,0,0,0,0,0,0,0,0,-0.00922367150281909,0.026673556968074,0,0,0,0,0,0
X300115.SZ,0,0,0,0,0.136821763529894,0,-0.25041862913366,0,0,0,0,0,0.0741636644351977,0,0,0,0,0,0.0642037111824242,0,0,0,0,0,0,0,0,0.0814515995162582,0,0,0,0,0,-0.161860429413641,0,0,0,0,0,0,0.0134084379071717,0,0,0,0,0,0.242286037637044,0,0,0,0,-0.00805526583748505,0.04240924222301,0.127722865695457,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686378148897732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132315819259859,0.872467691988759,0,0,0,0,0,0,0.217372309561013,0,-0.0141139378746055,0.0379643797686128,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,-0.269630669069963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.944506255111055,0,0,0,0,0,0,0,0.00930517229873086,0,0,0,0,0,0.00584676380129466,0,0,0,0,0,0,0
