,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600690.SH,X002475.SZ,X002304.SZ,X600276.SH,X000651.SZ,X600104.SH,X300014.SZ,X002371.SZ,X300124.SZ,X002129.SZ,X003816.SZ,X000596.SZ,X000625.SZ,X000725.SZ,X002049.SZ,X600031.SH,X000063.SZ,X002179.SZ,X002241.SZ,X000338.SZ,X600089.SH,X600703.SH,X600522.SH,X000733.SZ,X002180.SZ,X000661.SZ,X300142.SZ,X601877.SH,X002074.SZ,X600741.SH,X000100.SZ,X600884.SH,X000157.SZ,X600460.SH,X600702.SH,X601799.SH,X600487.SH,X002236.SZ,X600584.SH,X002414.SZ,X000799.SZ,X600563.SH,X600418.SH,X002176.SZ,X600372.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.00728626004568038,0.0835546535980845,0,0,0,0,0,0,0,0,0,0,0,0,0.00128138809341191,0,0,0,0,0,0,0,0,0,0,-0.0146915710199721,0,0,0.0577039840183652,0,0,0,0,0,0,0,0,0.116595861622769,0,-2.16840434497101e-19,0,0,0,0.128541487093377,0,-0.0143333952096549,0,0,0,0,0.00851850951925859,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0.0747517817792599,0,0,0,0,0.0333903081507657,0,0,0,0,0,0,0.0477834400074207,0.0965159383445965,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0872218940629942,0.308124320845077,0,0,0,0,-0.0973448170852654,0,0,-0.0140261791933265,0.00992909516159846,0,-0.0641541235792643,0.0292689531418109,0,0,0,0,0,0,0
X600809.SH,0,0,0,0.249272163803121,0,0,0.0334939711144859,0,0,0,0,0,0,0,0,0,0.127089130804538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117373324599877,0,0,0.0489774287602263,0,0,0,0,0,0,-0.0979362154229828,0,0,0,0,0,0,-0.0708863747020391,0,0.101482578654886,0.237848189220762,0,-0.0267332368450517,-0.141894782091141,0,0,0,0,0
X000568.SZ,0,0,0.232882677968535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111429029138366,0,0,0,0.041194359824229,0,0,0,0,0,0,0,0,0,0.00755945358066275,0,0,0,0,0,0,0,0,0.317802333756297,0,0,0,0,0,0,0,0,0,0,0,-0.0123916785307826,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.180076915458359,-3.46944695195361e-18,0,0,0,0,0,0,0,0.087042399634183,0,0,0,0,0,0,0,0,0,0,0.162523312946724,0,0,0,0,0.0816666989708088,0,0,0,0,0,0.475334418255573,0.0757304824357322,0,0.0622470760510373,-0.015111278647513,-0.0118522726455141,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0.104176412384054,0,0,0,0,0,0,0.130976126190815,0,0,-0.018433118886991,0,0.0394251514692257,0,0.0502647452300164,0,0,0,0.148175181183612,0,0,0,0,0.071331807725311,0,0,0,-0.0873691516838944,0,0,-0.126869639446197,0,0,0,0.0036651285546253,0,0,0,0.0388248727537584,0,0,0,-0.0576883855407289,0,0,-0.123288744679097,0,0,0,0,0.0113551888806002,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0392510499333287,0,0.37221558095075,0,0,-0.0166314305452289,0.0181174662481382,0,0,0,0,0,0.0842075967226372,0,-0.0864531275881434,0,0,-0.0804501608796455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128286958105468,0.10377540753252,0,0,0,0,0,0,-0.105800549492395,0,0,0,0,0,0,0
X002304.SZ,0,0.196586762046551,0,0,0,0,0,0,0.0286894481961662,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.014658113893803,0,0,0,0,0,0,0,0,0,0,0,0.19520320923936,0,-0.0360367471076536,0,0,-0.120000645248003,0,0,0,0.0812942487186211,0,0,0,0.0185301265595594,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00193588539412677,0,0,0,0,0,0,0,0.00603425233554112,0.0511566766510908,0,0,0,0,0,0,0,0,0.106784434347368,0.158920546466043,0,0,0,0.0087832294910336,0,0.232080933800012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244930734946188,0.0990996215676665,0,0.0105668206578555,0,0,0,-0.0755359723907981,0,0,0,0.0367843366760303,0,0,0.168597985730525,0,-0.015900746518812,0,0,0,0,0,0,0,0,0.044418133743721,0,-0.160933128517916,0,0,0,0,-0.00873958207067725,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.0339883071278079,0,0,0.00265112969269445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893123684443844,0.0204940203391271,0.00429363985183462,0,0,0,0.356735862895578,0.160085537411219,0,0,0,0,0,0,0,0.0197187782887498,0,0,0,0,0,0,0,0,0,0,0,0,-0.054553579270833,0,0
X300014.SZ,0,0,0,0,0,0,0.0786284194361261,0,0,0,0,0,0,0,0,0,0,0.0775563743774617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409277958241585,0.109692369914451,0.208407886256931,0,0,0,0,0,0,0.106005349775287,0.117385991024406,0,0,0.150934939340898,0,0.0700899849284842,0,0,0,0,0,-0.0241537877055638,0,0,0,0,0,0
